# _root_ Poválečný vývoj navíc v Německu ovlivnily značné migrační abnormality , které vyplývaly z odsunu Němců z východní Evropy , z exodu východních Němců na západ a nově nyní z přílivu etnických Němců z Východu a uprchlíků .
#goldHeads=2,6,6,6,4,0,9,9,6,26,12,26,19,13,14,14,18,16,12,19,20,23,21,21,24,9,26,26,26,29,32,35,32,33,30,35,0,
#predictedHeads=2,6,6,6,4,0,9,9,6,12,12,9,12,13,14,14,18,16,12,26,20,23,21,21,24,12,26,26,26,29,32,30,32,35,33,35,0,
(6,24),(24,26),0.148394 # DEPENDENCYPART_GRANDPAR
(6,24),(24,30),-0.683272 # DEPENDENCYPART_GRANDPAR
(6,26),(26,2),-0.995431 # DEPENDENCYPART_GRANDPAR
(6,26),(26,3),-0.602916 # DEPENDENCYPART_GRANDPAR
(6,26),(26,4),-0.917903 # DEPENDENCYPART_GRANDPAR
(6,26),(26,5),-1.40858 # DEPENDENCYPART_GRANDPAR
(6,26),(26,6),-1.39606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,26),(26,9),0.672629 # DEPENDENCYPART_GRANDPAR
(6,26),(26,10),0.119366 # DEPENDENCYPART_GRANDPAR
(6,26),(26,11),-0.813904 # DEPENDENCYPART_GRANDPAR
(6,26),(26,12),-0.122678 # DEPENDENCYPART_GRANDPAR
(6,26),(26,13),-0.0164769 # DEPENDENCYPART_GRANDPAR
(6,26),(26,14),-0.626869 # DEPENDENCYPART_GRANDPAR
(6,26),(26,15),-0.572439 # DEPENDENCYPART_GRANDPAR
(6,26),(26,16),0.064956 # DEPENDENCYPART_GRANDPAR
(6,26),(26,17),-1.81803 # DEPENDENCYPART_GRANDPAR
(6,26),(26,18),-1.10753 # DEPENDENCYPART_GRANDPAR
(6,26),(26,19),0.171991 # DEPENDENCYPART_GRANDPAR
(6,26),(26,20),-0.0485502 # DEPENDENCYPART_GRANDPAR
(6,26),(26,21),-0.807842 # DEPENDENCYPART_GRANDPAR
(6,26),(26,22),-1.23074 # DEPENDENCYPART_GRANDPAR
(6,26),(26,23),-0.715517 # DEPENDENCYPART_GRANDPAR
(6,26),(26,24),-0.16675 # DEPENDENCYPART_GRANDPAR
(6,26),(26,25),-0.844189 # DEPENDENCYPART_GRANDPAR
(6,26),(26,27),-0.255299 # DEPENDENCYPART_GRANDPAR
(6,26),(26,28),0.140285 # DEPENDENCYPART_GRANDPAR
(6,26),(26,29),0.0159489 # DEPENDENCYPART_GRANDPAR
(6,26),(26,30),-0.740651 # DEPENDENCYPART_GRANDPAR
(6,26),(26,31),-1.07397 # DEPENDENCYPART_GRANDPAR
(6,26),(26,32),-0.800911 # DEPENDENCYPART_GRANDPAR
(6,26),(26,33),-0.155481 # DEPENDENCYPART_GRANDPAR
(6,26),(26,34),-1.23335 # DEPENDENCYPART_GRANDPAR
(6,26),(26,35),-0.00304081 # DEPENDENCYPART_GRANDPAR
(6,26),(26,36),-1.22064 # DEPENDENCYPART_GRANDPAR
(6,26),(26,37),-0.581072 # DEPENDENCYPART_GRANDPAR
(6,27),(27,28),-0.0444663 # DEPENDENCYPART_GRANDPAR
(6,27),(27,29),-0.163101 # DEPENDENCYPART_GRANDPAR
(6,27),(27,30),-0.906561 # DEPENDENCYPART_GRANDPAR
(6,27),(27,32),-0.985175 # DEPENDENCYPART_GRANDPAR
(6,27),(27,36),-1.38615 # DEPENDENCYPART_GRANDPAR
(6,28),(28,25),-0.763323 # DEPENDENCYPART_GRANDPAR
(6,28),(28,27),-0.222817 # DEPENDENCYPART_GRANDPAR
(6,28),(28,29),-0.150067 # DEPENDENCYPART_GRANDPAR
(6,28),(28,30),-0.899006 # DEPENDENCYPART_GRANDPAR
(6,28),(28,31),-1.33151 # DEPENDENCYPART_GRANDPAR
(6,28),(28,32),-0.977619 # DEPENDENCYPART_GRANDPAR
(6,30),(30,27),-0.434908 # DEPENDENCYPART_GRANDPAR
(6,30),(30,28),-0.0432187 # DEPENDENCYPART_GRANDPAR
(6,30),(30,29),0.0965819 # DEPENDENCYPART_GRANDPAR
(6,30),(30,31),-1.09671 # DEPENDENCYPART_GRANDPAR
(6,30),(30,32),-0.806498 # DEPENDENCYPART_GRANDPAR
(6,30),(30,33),-0.179407 # DEPENDENCYPART_GRANDPAR
(6,30),(30,34),-1.23945 # DEPENDENCYPART_GRANDPAR
(6,30),(30,35),0.205047 # DEPENDENCYPART_GRANDPAR
(6,30),(30,36),-1.21887 # DEPENDENCYPART_GRANDPAR
(6,35),(35,2),-0.995431 # DEPENDENCYPART_GRANDPAR
(6,35),(35,5),-1.40858 # DEPENDENCYPART_GRANDPAR
(6,35),(35,6),-1.39606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,35),(35,9),0.672629 # DEPENDENCYPART_GRANDPAR
(6,35),(35,10),0.119366 # DEPENDENCYPART_GRANDPAR
(6,35),(35,12),-0.122678 # DEPENDENCYPART_GRANDPAR
(6,35),(35,14),-0.626869 # DEPENDENCYPART_GRANDPAR
(6,35),(35,15),-0.572439 # DEPENDENCYPART_GRANDPAR
(6,35),(35,16),0.064956 # DEPENDENCYPART_GRANDPAR
(6,35),(35,18),-1.10753 # DEPENDENCYPART_GRANDPAR
(6,35),(35,19),0.171991 # DEPENDENCYPART_GRANDPAR
(6,35),(35,20),-0.0485502 # DEPENDENCYPART_GRANDPAR
(6,35),(35,21),-0.807842 # DEPENDENCYPART_GRANDPAR
(6,35),(35,23),-0.715517 # DEPENDENCYPART_GRANDPAR
(6,35),(35,25),-0.844189 # DEPENDENCYPART_GRANDPAR
(6,35),(35,27),-0.465029 # DEPENDENCYPART_GRANDPAR
(6,35),(35,28),-0.0672997 # DEPENDENCYPART_GRANDPAR
(6,35),(35,29),-0.0600015 # DEPENDENCYPART_GRANDPAR
(6,35),(35,30),-0.942251 # DEPENDENCYPART_GRANDPAR
(6,35),(35,31),-1.45553 # DEPENDENCYPART_GRANDPAR
(6,35),(35,32),-1.01159 # DEPENDENCYPART_GRANDPAR
(6,35),(35,33),-0.231431 # DEPENDENCYPART_GRANDPAR
(6,35),(35,34),-1.42702 # DEPENDENCYPART_GRANDPAR
(6,35),(35,36),-1.22064 # DEPENDENCYPART_GRANDPAR
(6,35),(35,37),-0.581072 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-1.14252 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.234425 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.261135 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.4441 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.811693 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.95364 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,12),-0.923059 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),0.0800422 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.476625 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.118489 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-2.00938 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,9),-0.927086 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-1.04476 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.088116 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.439534 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.392583 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.328059 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.87044 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.345687 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.63542 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.396338 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.888339 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-0.314614 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-1.16046 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-1.21504 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-0.22095 # DEPENDENCYPART_GRANDPAR
(7,6),(6,18),-1.48265 # DEPENDENCYPART_GRANDPAR
(7,6),(6,19),-0.7166 # DEPENDENCYPART_GRANDPAR
(7,6),(6,20),-0.344688 # DEPENDENCYPART_GRANDPAR
(7,6),(6,21),-1.53169 # DEPENDENCYPART_GRANDPAR
(7,6),(6,23),-1.48113 # DEPENDENCYPART_GRANDPAR
(7,6),(6,24),-0.45808 # DEPENDENCYPART_GRANDPAR
(7,6),(6,26),-0.324061 # DEPENDENCYPART_GRANDPAR
(7,6),(6,27),-0.51853 # DEPENDENCYPART_GRANDPAR
(7,6),(6,28),-0.558921 # DEPENDENCYPART_GRANDPAR
(7,6),(6,30),-1.89585 # DEPENDENCYPART_GRANDPAR
(7,6),(6,35),-0.383628 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.782987 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.38876 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,1),-1.6883 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.893243 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.881084 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-1.18765 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.24691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.26879 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.0379819 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.488237 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.444988 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),0.0752989 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.603676 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),0.168963 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.906853 # DEPENDENCYPART_GRANDPAR
(7,9),(9,26),-0.0296361 # DEPENDENCYPART_GRANDPAR
(7,10),(10,2),-1.14083 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-1.49045 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.59377 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,9),-0.229324 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.742486 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.117031 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),-0.512768 # DEPENDENCYPART_GRANDPAR
(7,12),(12,1),-1.4563 # DEPENDENCYPART_GRANDPAR
(7,12),(12,2),-0.698173 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-0.817301 # DEPENDENCYPART_GRANDPAR
(7,12),(12,4),-0.788678 # DEPENDENCYPART_GRANDPAR
(7,12),(12,5),-0.955057 # DEPENDENCYPART_GRANDPAR
(7,12),(12,6),-1.31071 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-1.48603 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),0.0387426 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),-0.0522334 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),0.408192 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.179335 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),0.0305093 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.531818 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.581313 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),0.124174 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.986338 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.850424 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.191415 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),0.000435911 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.903046 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-1.20858 # DEPENDENCYPART_GRANDPAR
(7,12),(12,23),-0.847405 # DEPENDENCYPART_GRANDPAR
(7,12),(12,24),-0.140673 # DEPENDENCYPART_GRANDPAR
(7,12),(12,25),-1.07969 # DEPENDENCYPART_GRANDPAR
(7,12),(12,26),-0.0850227 # DEPENDENCYPART_GRANDPAR
(7,12),(12,27),-0.145033 # DEPENDENCYPART_GRANDPAR
(7,12),(12,28),-0.179695 # DEPENDENCYPART_GRANDPAR
(7,12),(12,29),-0.0721282 # DEPENDENCYPART_GRANDPAR
(7,12),(12,30),-1.26758 # DEPENDENCYPART_GRANDPAR
(7,12),(12,32),-1.26131 # DEPENDENCYPART_GRANDPAR
(7,12),(12,33),-0.0237762 # DEPENDENCYPART_GRANDPAR
(7,12),(12,34),-1.55777 # DEPENDENCYPART_GRANDPAR
(7,12),(12,35),-0.14459 # DEPENDENCYPART_GRANDPAR
(7,12),(12,36),-1.52828 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),0.153398 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.414974 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.467641 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),0.094212 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.417539 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.216547 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.32079 # DEPENDENCYPART_GRANDPAR
(8,4),(4,9),-0.778148 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.451402 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.43554 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.981387 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.97786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.609343 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.411852 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.901106 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.343335 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-2.0151 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.717965 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.436291 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.499315 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.851469 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),0.126305 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.146148 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.286589 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.635605 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.229842 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.00760938 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-2.37106 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,1),-1.83269 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.904758 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.618116 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.604334 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),0.488857 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-2.1359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,3),-0.506603 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.262996 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.883238 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.110386 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-2.0991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),0.0627831 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.188109 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.446531 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.258487 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.256005 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-2.02218 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-1.79577 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.571184 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.983291 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,12),0.333297 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.0811699 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.00189182 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.820346 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.0565678 # DEPENDENCYPART_GRANDPAR
(9,12),(12,1),-2.72688 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-1.69389 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-0.975569 # DEPENDENCYPART_GRANDPAR
(9,12),(12,4),-1.13134 # DEPENDENCYPART_GRANDPAR
(9,12),(12,5),-1.41008 # DEPENDENCYPART_GRANDPAR
(9,12),(12,6),-1.72247 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.479143 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.763166 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.997232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),1.25336 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),1.01245 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.281384 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.360709 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),0.394385 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),0.0528825 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.710662 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),0.164479 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),0.445398 # DEPENDENCYPART_GRANDPAR
(9,12),(12,20),-0.0308765 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.0920548 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.444671 # DEPENDENCYPART_GRANDPAR
(9,12),(12,23),0.289146 # DEPENDENCYPART_GRANDPAR
(9,12),(12,24),0.0644794 # DEPENDENCYPART_GRANDPAR
(9,12),(12,25),-0.845499 # DEPENDENCYPART_GRANDPAR
(9,12),(12,26),0.109069 # DEPENDENCYPART_GRANDPAR
(9,12),(12,27),-0.178019 # DEPENDENCYPART_GRANDPAR
(9,12),(12,28),-0.0241871 # DEPENDENCYPART_GRANDPAR
(9,12),(12,29),-0.0503161 # DEPENDENCYPART_GRANDPAR
(9,12),(12,30),-0.557634 # DEPENDENCYPART_GRANDPAR
(9,12),(12,32),0.006668 # DEPENDENCYPART_GRANDPAR
(9,12),(12,33),-0.300898 # DEPENDENCYPART_GRANDPAR
(9,12),(12,34),-0.922018 # DEPENDENCYPART_GRANDPAR
(9,12),(12,35),-0.130828 # DEPENDENCYPART_GRANDPAR
(9,12),(12,36),-0.575305 # DEPENDENCYPART_GRANDPAR
(9,13),(13,10),0.788014 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),0.267367 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),0.298042 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.782679 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.372647 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.175158 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.0511952 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.765862 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.390805 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.134954 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.497855 # DEPENDENCYPART_GRANDPAR
(9,14),(14,24),-0.180853 # DEPENDENCYPART_GRANDPAR
(9,14),(14,26),0.126283 # DEPENDENCYPART_GRANDPAR
(9,14),(14,33),-0.404976 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),0.0894524 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),0.108089 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.800354 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),0.0338678 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.037724 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.185406 # DEPENDENCYPART_GRANDPAR
(9,26),(26,2),-1.95303 # DEPENDENCYPART_GRANDPAR
(9,26),(26,3),-1.02077 # DEPENDENCYPART_GRANDPAR
(9,26),(26,4),-1.18174 # DEPENDENCYPART_GRANDPAR
(9,26),(26,5),-1.66365 # DEPENDENCYPART_GRANDPAR
(9,26),(26,6),-1.97836 # DEPENDENCYPART_GRANDPAR
(9,26),(26,9),-1.18151 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,26),(26,10),1.00684 # DEPENDENCYPART_GRANDPAR
(9,26),(26,11),0.714515 # DEPENDENCYPART_GRANDPAR
(9,26),(26,12),0.684719 # DEPENDENCYPART_GRANDPAR
(9,26),(26,13),0.0553855 # DEPENDENCYPART_GRANDPAR
(9,26),(26,14),-0.123369 # DEPENDENCYPART_GRANDPAR
(9,26),(26,15),-0.110124 # DEPENDENCYPART_GRANDPAR
(9,26),(26,16),-0.173116 # DEPENDENCYPART_GRANDPAR
(9,26),(26,17),-0.875377 # DEPENDENCYPART_GRANDPAR
(9,26),(26,18),-0.335938 # DEPENDENCYPART_GRANDPAR
(9,26),(26,19),0.225301 # DEPENDENCYPART_GRANDPAR
(9,26),(26,20),-0.256875 # DEPENDENCYPART_GRANDPAR
(9,26),(26,21),-0.576121 # DEPENDENCYPART_GRANDPAR
(9,26),(26,22),-0.633975 # DEPENDENCYPART_GRANDPAR
(9,26),(26,23),-0.215363 # DEPENDENCYPART_GRANDPAR
(9,26),(26,24),0.0409769 # DEPENDENCYPART_GRANDPAR
(9,26),(26,25),-1.36665 # DEPENDENCYPART_GRANDPAR
(9,26),(26,27),-0.190929 # DEPENDENCYPART_GRANDPAR
(9,26),(26,28),-0.0538535 # DEPENDENCYPART_GRANDPAR
(9,26),(26,29),-0.129014 # DEPENDENCYPART_GRANDPAR
(9,26),(26,30),-0.755787 # DEPENDENCYPART_GRANDPAR
(9,26),(26,31),-0.509936 # DEPENDENCYPART_GRANDPAR
(9,26),(26,32),-0.178822 # DEPENDENCYPART_GRANDPAR
(9,26),(26,33),-0.379596 # DEPENDENCYPART_GRANDPAR
(9,26),(26,34),-1.11756 # DEPENDENCYPART_GRANDPAR
(9,26),(26,35),-0.234745 # DEPENDENCYPART_GRANDPAR
(9,26),(26,36),-0.769953 # DEPENDENCYPART_GRANDPAR
(9,26),(26,37),-1.05174 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.30956 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.479509 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.0546322 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.18361 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.247095 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),-0.142979 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.263653 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.13464 # DEPENDENCYPART_GRANDPAR
(10,2),(2,12),-0.844668 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.236674 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.12462 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.302851 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.10302 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.143527 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.20835 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.319983 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.144573 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-2.37858 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,12),-0.844898 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-1.23113 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-1.40505 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-1.38817 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-1.27603 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-1.34072 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-1.16447 # DEPENDENCYPART_GRANDPAR
(10,6),(6,20),-1.33756 # DEPENDENCYPART_GRANDPAR
(10,6),(6,21),-1.64563 # DEPENDENCYPART_GRANDPAR
(10,6),(6,23),-1.49106 # DEPENDENCYPART_GRANDPAR
(10,6),(6,24),-1.32541 # DEPENDENCYPART_GRANDPAR
(10,6),(6,26),-1.26637 # DEPENDENCYPART_GRANDPAR
(10,6),(6,27),-1.1642 # DEPENDENCYPART_GRANDPAR
(10,6),(6,28),-1.17068 # DEPENDENCYPART_GRANDPAR
(10,6),(6,30),-1.70241 # DEPENDENCYPART_GRANDPAR
(10,6),(6,35),-1.68076 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.66411 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.295074 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.460486 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.210778 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.152319 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-2.31202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,12),-0.684359 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.988439 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.290133 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.510019 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.173458 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.207457 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.161613 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.262088 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-2.50873 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.811621 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.844608 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-1.13192 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-1.45484 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-1.17682 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-1.53093 # DEPENDENCYPART_GRANDPAR
(10,9),(9,26),-1.29218 # DEPENDENCYPART_GRANDPAR
(10,12),(12,1),-1.12755 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-1.14271 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-1.0786 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-1.14036 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-1.16827 # DEPENDENCYPART_GRANDPAR
