# _root_ Přesný počet osob zadržených při raziích , které policisté provádějí denně od 25 . srpna , nebyl sdělen .
#goldHeads=2,18,2,3,4,5,10,10,10,6,10,10,15,13,12,10,18,0,0,
#predictedHeads=2,18,2,3,4,5,10,10,10,6,10,10,15,13,12,10,18,0,0,
(14,17),(17,6),-1.12547 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-1.02232 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.739684 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-1.05677 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-0.924795 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-0.79367 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-1.00823 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.57327 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-1.60745 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.00421992 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.292773 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.233742 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.54063 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-1.10705 # DEPENDENCYPART_GRANDPAR
(14,18),(18,3),-1.09526 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-1.24078 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-1.12181 # DEPENDENCYPART_GRANDPAR
(14,18),(18,7),-1.02229 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-0.738656 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-1.05311 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-0.924454 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.803316 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-1.00809 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.573267 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-1.58781 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.0216091 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.284207 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.0815223 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.544059 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-1.81049 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.446056 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-1.25256 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.229734 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.983383 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.0773303 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.908159 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),-0.718873 # DEPENDENCYPART_GRANDPAR
(15,2),(2,17),-1.33515 # DEPENDENCYPART_GRANDPAR
(15,2),(2,18),-0.827564 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-1.35452 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.335762 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-1.14493 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.26945 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),0.830305 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-2.43113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,19),-1.37658 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.514207 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.482929 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),0.292697 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),0.678848 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-2.71165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.650858 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-1.34674 # DEPENDENCYPART_GRANDPAR
(15,12),(12,19),-1.47528 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.41669 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.541248 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.543486 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),1.4189 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-2.3142 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.470219 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-1.26115 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-1.33917 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.35004 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.249351 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-2.62261 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,17),-1.34582 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.838742 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),-2.84385 # DEPENDENCYPART_GRANDPAR
(15,16),(16,3),-2.16607 # DEPENDENCYPART_GRANDPAR
(15,16),(16,4),-2.29448 # DEPENDENCYPART_GRANDPAR
(15,16),(16,5),-1.18915 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-1.2955 # DEPENDENCYPART_GRANDPAR
(15,16),(16,8),-0.868263 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-1.8935 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.823407 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.989782 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.158664 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.0761175 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.36107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.81653 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.294857 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.646633 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-2.52738 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-1.84692 # DEPENDENCYPART_GRANDPAR
(15,17),(17,4),-2.20355 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-1.14684 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-2.38989 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-1.18765 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.724695 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-2.31519 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-1.82045 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.823687 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.930507 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.175699 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.0113404 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.35103 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.693818 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.112954 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.454722 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-2.52362 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-1.84316 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-1.14659 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-2.38613 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-1.18752 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.723469 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-2.31144 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-1.82001 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.833235 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.930263 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.175597 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.0112249 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-1.37221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.650058 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.481084 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.473519 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),0.137694 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),-0.150371 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.174701 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.372339 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),-0.223274 # DEPENDENCYPART_GRANDPAR
(16,2),(2,7),-0.153437 # DEPENDENCYPART_GRANDPAR
(16,2),(2,9),-0.0777036 # DEPENDENCYPART_GRANDPAR
(16,2),(2,10),0.189426 # DEPENDENCYPART_GRANDPAR
(16,2),(2,17),-0.595829 # DEPENDENCYPART_GRANDPAR
(16,2),(2,18),-0.716516 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),0.154879 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.0824453 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),-0.169889 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),-0.342077 # DEPENDENCYPART_GRANDPAR
(16,3),(3,6),-0.22945 # DEPENDENCYPART_GRANDPAR
(16,3),(3,9),-0.0838795 # DEPENDENCYPART_GRANDPAR
(16,3),(3,10),0.198393 # DEPENDENCYPART_GRANDPAR
(16,3),(3,18),-0.716489 # DEPENDENCYPART_GRANDPAR
(16,4),(4,1),-0.0895588 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-0.309274 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.428545 # DEPENDENCYPART_GRANDPAR
(16,4),(4,5),-0.275761 # DEPENDENCYPART_GRANDPAR
(16,4),(4,6),-0.264223 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.0557481 # DEPENDENCYPART_GRANDPAR
(16,4),(4,9),-0.118193 # DEPENDENCYPART_GRANDPAR
(16,4),(4,11),0.217515 # DEPENDENCYPART_GRANDPAR
(16,4),(4,12),0.151726 # DEPENDENCYPART_GRANDPAR
(16,4),(4,16),-1.87541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,5),(5,4),-0.180875 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.230624 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.157618 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),-0.0850561 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.321206 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.425048 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.313898 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.590264 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.483779 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.472393 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),0.0603232 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.209836 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.245022 # DEPENDENCYPART_GRANDPAR
(16,7),(7,16),-2.03315 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,7),(7,18),-0.672899 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-0.222823 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),0.210379 # DEPENDENCYPART_GRANDPAR
(16,10),(10,2),-0.0559742 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),-0.139608 # DEPENDENCYPART_GRANDPAR
(16,10),(10,4),-0.129627 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.312375 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.200789 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.263334 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.193657 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.0937626 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),0.0250612 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),0.126306 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),0.0689852 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),-0.102104 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.203685 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.94198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),-0.595514 # DEPENDENCYPART_GRANDPAR
(16,10),(10,18),-0.716778 # DEPENDENCYPART_GRANDPAR
(16,10),(10,19),-0.590841 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.354479 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.0208386 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.0358634 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.0605481 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),-0.0825221 # DEPENDENCYPART_GRANDPAR
(16,11),(11,19),-0.50339 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.373381 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.123398 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.129546 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.179885 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),0.13136 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.86144 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.372312 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-0.475907 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.223435 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.0669827 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.070684 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.208882 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.216518 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.76523 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.332524 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-0.413353 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.246639 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.231561 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.0124782 # DEPENDENCYPART_GRANDPAR
(16,14),(14,17),-0.485343 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.60653 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),-0.0774803 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.199262 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.0711105 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.0208125 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.0984666 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.0734084 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-2.07213 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.595802 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.716488 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.689288 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-1.03301 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-1.15817 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-1.01731 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-1.2729 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-1.22473 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-0.801887 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.691098 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-1.07624 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.643371 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.600993 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.831632 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.813459 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.569565 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.771416 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.31843 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.0149798 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.0656619 # DEPENDENCYPART_GRANDPAR
(16,18),(18,2),-1.02935 # DEPENDENCYPART_GRANDPAR
(16,18),(18,3),-1.15451 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-1.27276 # DEPENDENCYPART_GRANDPAR
(16,18),(18,6),-1.22107 # DEPENDENCYPART_GRANDPAR
(16,18),(18,7),-0.801852 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-0.690068 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-1.07258 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-0.643029 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-0.610637 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.831485 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.813454 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.569543 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.767756 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.29753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.269031 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.0606159 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),0.183971 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.352506 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.411962 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.490368 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.545795 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),-0.647333 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),-0.189703 # DEPENDENCYPART_GRANDPAR
(17,2),(2,10),0.922897 # DEPENDENCYPART_GRANDPAR
(17,2),(2,17),-2.61113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,2),(2,18),-0.880405 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),0.169393 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.0302342 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.431327 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.460191 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.590663 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),-0.234572 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),0.91983 # DEPENDENCYPART_GRANDPAR
(17,3),(3,18),-0.882014 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),0.00625286 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.141269 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.674908 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),-0.572663 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),-0.945481 # DEPENDENCYPART_GRANDPAR
(17,4),(4,7),-0.81802 # DEPENDENCYPART_GRANDPAR
(17,4),(4,9),-0.588859 # DEPENDENCYPART_GRANDPAR
(17,4),(4,11),-0.685182 # DEPENDENCYPART_GRANDPAR
(17,4),(4,12),-0.0952339 # DEPENDENCYPART_GRANDPAR
(17,4),(4,16),0.0706206 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.320986 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.450293 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.542986 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),-0.0945952 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),0.181291 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.0241572 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.561044 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.54593 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.697953 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.670602 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.66308 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.227949 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),0.925461 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),-0.64715 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),0.0424792 # DEPENDENCYPART_GRANDPAR
(17,6),(6,13),-0.11295 # DEPENDENCYPART_GRANDPAR
(17,6),(6,14),-0.284667 # DEPENDENCYPART_GRANDPAR
(17,6),(6,15),0.0180822 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),0.218038 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-2.61255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,18),-0.881832 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),-0.14748 # DEPENDENCYPART_GRANDPAR
(17,7),(7,3),-0.663934 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.771072 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),-0.664401 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),-0.843255 # DEPENDENCYPART_GRANDPAR
(17,7),(7,9),-0.496378 # DEPENDENCYPART_GRANDPAR
(17,7),(7,10),0.330425 # DEPENDENCYPART_GRANDPAR
(17,7),(7,11),-0.671201 # DEPENDENCYPART_GRANDPAR
(17,7),(7,13),-0.284258 # DEPENDENCYPART_GRANDPAR
(17,7),(7,16),0.500856 # DEPENDENCYPART_GRANDPAR
(17,7),(7,18),-1.2388 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.502889 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.556312 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.75368 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.8276 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),0.926283 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),0.0551351 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),-0.109005 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),-0.0433673 # DEPENDENCYPART_GRANDPAR
(17,10),(10,2),-0.294597 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.787772 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.763011 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.642062 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.971021 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.671846 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-1.01074 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.630712 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.812754 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.272911 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.292876 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.105641 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),-0.418958 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),0.472463 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-2.7083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.978429 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),-1.29299 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.885407 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),0.363553 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),0.0422263 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),-0.184073 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.209734 # DEPENDENCYPART_GRANDPAR
(17,11),(11,19),-1.23891 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.683329 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.50441 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.00850191 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.275161 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),0.0299004 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),0.336974 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-2.72776 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,12),(12,19),-1.37242 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.639615 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.466759 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.0716404 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.0906075 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.0194037 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.252715 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-2.55194 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,19),-1.16192 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.925808 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.338701 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.280187 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-2.80245 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-1.07229 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.0155121 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.809157 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.696254 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.147202 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.144831 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.36601 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.219312 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-2.6137 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.882973 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-1.26992 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.14748 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),-0.663934 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),-0.771072 # DEPENDENCYPART_GRANDPAR
(17,16),(16,5),-0.664401 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.798394 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.978409 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.171578 # DEPENDENCYPART_GRANDPAR
