# _root_ Významnou funkcionalistickou stavbu , která vyhořela v roce 1974 , rekonstruovala Národní galerie v letech 1987 až 1993 .
#goldHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,11,14,17,15,17,0,
#predictedHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,13,14,17,15,17,0,
(12,13),(13,16),-0.235321 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.121906 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.195147 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.350117 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.174515 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.0895061 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.203753 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.0853301 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-1.5666 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.206062 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.312447 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.270735 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.0919851 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.229902 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.355995 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-1.82363 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.0190868 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.134135 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.123383 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.0986713 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.165234 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.405262 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-1.2219 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-1.6838 # DEPENDENCYPART_GRANDPAR
(12,17),(17,4),-1.14562 # DEPENDENCYPART_GRANDPAR
(12,17),(17,5),-1.67499 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-1.84501 # DEPENDENCYPART_GRANDPAR
(12,17),(17,7),-0.958317 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-1.18901 # DEPENDENCYPART_GRANDPAR
(12,17),(17,9),-0.727037 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.974257 # DEPENDENCYPART_GRANDPAR
(12,17),(17,11),-1.63831 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-1.96098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,13),-0.193682 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.0536946 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.35464 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.189416 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.0145498 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.36224 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-1.22329 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.88867 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.64998 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-1.49601 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),-0.376622 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.89049 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-1.55927 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.670743 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.511589 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-1.12103 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.389612 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),-0.371605 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),-0.629669 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),-1.6906 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),-0.985608 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-1.1755 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.337863 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-1.75457 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.634297 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.130121 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.326027 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-1.3054 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),0.308213 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-2.09808 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),0.00931434 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),-1.26639 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),-0.547998 # DEPENDENCYPART_GRANDPAR
(13,8),(8,17),-0.180707 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.669887 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-1.5695 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-1.13016 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),-1.03179 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.383304 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.814476 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.7873 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.449585 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-1.57864 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.87558 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,1),-0.904156 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.965158 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-1.09268 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.125082 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-1.94165 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.605675 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.610464 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.256987 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-1.3766 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.264446 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-2.35366 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.0990678 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-1.52153 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.513804 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.395411 # DEPENDENCYPART_GRANDPAR
(13,10),(10,18),-0.635769 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),-0.917171 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-1.14344 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.581802 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.633482 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.056496 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-1.758 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.406421 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.239602 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.0627513 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.242399 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.0646523 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-2.0301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.0891495 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-1.19843 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.53353 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.373862 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.655495 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-1.04354 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),0.00934727 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-2.07307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),0.0262087 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-1.24138 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.505897 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.230406 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.872422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.250627 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.136209 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.0493427 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.726733 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.619831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.981296 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.015209 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.058397 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.0866314 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.0614832 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.634474 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-1.01245 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.673517 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),-0.180572 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.0701758 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.0290362 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.252185 # DEPENDENCYPART_GRANDPAR
(13,17),(17,1),-1.96829 # DEPENDENCYPART_GRANDPAR
(13,17),(17,3),-2.11901 # DEPENDENCYPART_GRANDPAR
(13,17),(17,4),-1.90293 # DEPENDENCYPART_GRANDPAR
(13,17),(17,5),-0.811477 # DEPENDENCYPART_GRANDPAR
(13,17),(17,6),-2.6278 # DEPENDENCYPART_GRANDPAR
(13,17),(17,7),-1.18163 # DEPENDENCYPART_GRANDPAR
(13,17),(17,8),-1.7609 # DEPENDENCYPART_GRANDPAR
(13,17),(17,9),-0.829736 # DEPENDENCYPART_GRANDPAR
(13,17),(17,10),-1.51185 # DEPENDENCYPART_GRANDPAR
(13,17),(17,11),-2.55881 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.760187 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-1.21387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.611544 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.404554 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.0607329 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),0.192573 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.231163 # DEPENDENCYPART_GRANDPAR
(13,18),(18,12),-0.634491 # DEPENDENCYPART_GRANDPAR
(13,18),(18,14),0.658471 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),-0.201836 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),0.0889459 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.274894 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.287327 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),-0.159705 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-1.53867 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-1.1385 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.327146 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-1.59919 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.618328 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.687558 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.167701 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-1.20201 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.28915 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),0.507066 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.255495 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),0.245119 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.33087 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.609631 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-2.0456 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-2.0567 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.843398 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.287863 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.302044 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),0.34787 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.0250483 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-1.9335 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-1.76629 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-1.04074 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),1.45156 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.236642 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.521323 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.136287 # DEPENDENCYPART_GRANDPAR
(14,17),(17,1),-2.41735 # DEPENDENCYPART_GRANDPAR
(14,17),(17,3),-2.44313 # DEPENDENCYPART_GRANDPAR
(14,17),(17,4),-1.25549 # DEPENDENCYPART_GRANDPAR
(14,17),(17,5),-1.60856 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-1.02152 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-0.880487 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-2.47154 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-1.27291 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-1.22099 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-0.966238 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-2.08983 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-2.10928 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-1.23156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),1.21831 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.138371 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),0.533076 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.157283 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.292207 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-1.28369 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.57947 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-2.57166 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),0.154133 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.249114 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-2.37744 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-1.31725 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.964251 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-1.18036 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.489828 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.858714 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-1.16395 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-1.82793 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.356167 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-2.60081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),0.106849 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.197538 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.245525 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-1.2864 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-1.02366 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-2.83691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),0.0565239 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.450577 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-2.72283 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-2.21757 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-1.22318 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.53417 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.106943 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.432038 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.506955 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-3.38197 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-2.71273 # DEPENDENCYPART_GRANDPAR
(15,17),(17,4),-2.03398 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-1.80278 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-2.16075 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-1.55481 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-2.11732 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-1.17514 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-1.7126 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-2.0486 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-2.84893 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-2.5159 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-1.37789 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.6984 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.861175 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.741006 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.455323 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-2.72285 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-1.22319 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-1.55548 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.77184 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.243724 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.542097 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.333591 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.437218 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.216103 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.131583 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.140417 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.83628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.500979 # DEPENDENCYPART_GRANDPAR
(16,13),(13,1),-0.58846 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.220685 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.11579 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.19074 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.409213 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.360356 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.205505 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.380811 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.058749 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.0100311 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.8359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.377275 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.703391 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-0.98751 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),0.0608733 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.0437513 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.85124 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.581794 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.394608 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.112127 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.183185 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.83596 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.379226 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.703445 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.987643 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-1.16935 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-0.613765 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-0.92864 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-0.643175 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-0.888902 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-0.588618 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.816346 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.898675 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.86753 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.851688 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.970915 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.745765 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.61592 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.67003 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.23395 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.142857 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.576097 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.933526 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.551527 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.458409 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.21955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.00901039 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.680443 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.0833238 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.258388 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.71328 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-0.633777 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.310013 # DEPENDENCYPART_GRANDPAR
(17,1),(1,7),-0.5078 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-0.218752 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.211708 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.779889 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.62195 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.378266 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.571569 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.54109 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),-0.153515 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),-0.40626 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),-0.201161 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),-0.24989 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),-0.439312 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.433372 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.927278 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),-0.669618 # DEPENDENCYPART_GRANDPAR
(17,4),(4,7),-0.852601 # DEPENDENCYPART_GRANDPAR
(17,4),(4,9),-0.356055 # DEPENDENCYPART_GRANDPAR
(17,4),(4,10),-0.364987 # DEPENDENCYPART_GRANDPAR
(17,4),(4,11),-0.492514 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.747272 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.29183 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),-0.685506 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),-0.279758 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.273818 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.672889 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.792617 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.464105 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.542333 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.575925 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.0192326 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),-0.437763 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),-0.161647 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),-0.270548 # DEPENDENCYPART_GRANDPAR
(17,6),(6,13),-0.268645 # DEPENDENCYPART_GRANDPAR
(17,6),(6,14),-0.229655 # DEPENDENCYPART_GRANDPAR
(17,6),(6,15),-0.192141 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),0.199827 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-1.86645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,18),-0.410452 # DEPENDENCYPART_GRANDPAR
(17,6),(6,19),-0.744193 # DEPENDENCYPART_GRANDPAR
(17,7),(7,3),-0.706747 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.793723 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),-0.397697 # DEPENDENCYPART_GRANDPAR
(17,7),(7,9),0.0284467 # DEPENDENCYPART_GRANDPAR
(17,7),(7,10),-0.176045 # DEPENDENCYPART_GRANDPAR
(17,7),(7,11),-0.192563 # DEPENDENCYPART_GRANDPAR
(17,8),(8,1),-0.230618 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.752959 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.533387 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.528543 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.663909 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.169205 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.4223 # DEPENDENCYPART_GRANDPAR
(17,8),(8,11),-0.209015 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),-0.254665 # DEPENDENCYPART_GRANDPAR
(17,8),(8,13),-0.25501 # DEPENDENCYPART_GRANDPAR
