# _root_ 2 . etapu ( 201 km , cíl v Galway ) vyhrál Vanderaerden za 5 : 18 : 37 , 2 .
#goldHeads=3,1,12,7,7,5,3,7,8,9,7,0,12,12,18,18,18,14,18,21,19,0,
#predictedHeads=3,1,7,3,3,5,12,7,8,9,7,0,12,12,16,14,16,20,18,12,20,0,
(8,21),(21,20),0.31373 # DEPENDENCYPART_GRANDPAR
(8,21),(21,22),-0.0973178 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.9167 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-1.00989 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-1.51934 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.972979 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.787443 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-1.34006 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-1.09602 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.70684 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.46033 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.624779 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-1.04869 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-1.95208 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.945221 # DEPENDENCYPART_GRANDPAR
(9,7),(7,15),-0.891768 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-0.689254 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-0.931649 # DEPENDENCYPART_GRANDPAR
(9,7),(7,20),-0.575349 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.991569 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.292759 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.154936 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.597004 # DEPENDENCYPART_GRANDPAR
(9,13),(13,10),1.36003 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.310862 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.10111 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),0.071978 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.125033 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),0.0375833 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-0.161278 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),0.124757 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.227116 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-1.00295 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-2.95341 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.847799 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-2.56695 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-1.87131 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,1),-1.37649 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-1.91968 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-2.4393 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-1.41167 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-1.23378 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-2.22031 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-1.67378 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-2.34504 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-1.48258 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-1.60947 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.25202 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.898101 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.555371 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.569599 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.398871 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.471801 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.480967 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.60065 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.113891 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.558354 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.640878 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.447973 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-2.13732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.790335 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.153052 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.0657658 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),0.008126 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),0.452135 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.156823 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),0.0206781 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.351206 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.0181362 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),0.377587 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.140853 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),0.0876824 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),0.582608 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),0.255764 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),0.258045 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-2.01086 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,4),(4,1),-0.00139384 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.331913 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.17712 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),0.241935 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.403892 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),0.172553 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),0.336495 # DEPENDENCYPART_GRANDPAR
(12,4),(4,11),0.304914 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),-2.20927 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,2),-0.431296 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),0.0363953 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.164994 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.213276 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),0.111186 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),0.500189 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),-0.388973 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.00507031 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.0909836 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.148786 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),0.258276 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),0.0544462 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),0.542269 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),0.212102 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),0.224827 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-2.01085 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,1),-0.110098 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.471226 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.270402 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.260727 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),0.165345 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.497759 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),0.262467 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),0.00543193 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.642926 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.104495 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-2.36543 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-0.0824437 # DEPENDENCYPART_GRANDPAR
(12,7),(7,14),-0.170606 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),-0.350269 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.456363 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.247312 # DEPENDENCYPART_GRANDPAR
(12,7),(7,20),-0.587212 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.104678 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),0.259861 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.33391 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),0.0362174 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.212979 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.336465 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),0.225326 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-2.01452 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),0.615946 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),0.227951 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.153816 # DEPENDENCYPART_GRANDPAR
(12,8),(8,19),-0.0832466 # DEPENDENCYPART_GRANDPAR
(12,8),(8,21),-0.241977 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),0.0700419 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.162838 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.281602 # DEPENDENCYPART_GRANDPAR
(12,9),(9,13),0.169018 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.10927 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.237581 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-2.01084 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,10),-0.828285 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.841359 # DEPENDENCYPART_GRANDPAR
(12,13),(13,14),0.374354 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.253448 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),0.276409 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),0.359898 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),0.362397 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),0.303378 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),0.178802 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),0.164335 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),1.1015 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.293161 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.301044 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),0.459071 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),0.387032 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),0.0906133 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.355993 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),1.07931 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.596824 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.253309 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),0.466701 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),0.339296 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),0.433326 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.432184 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-0.448952 # DEPENDENCYPART_GRANDPAR
(12,16),(16,2),-0.916943 # DEPENDENCYPART_GRANDPAR
(12,16),(16,3),-0.861251 # DEPENDENCYPART_GRANDPAR
(12,16),(16,4),-0.688266 # DEPENDENCYPART_GRANDPAR
(12,16),(16,5),-0.185683 # DEPENDENCYPART_GRANDPAR
(12,16),(16,6),-1.07206 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.642909 # DEPENDENCYPART_GRANDPAR
(12,16),(16,8),-0.324037 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-0.410125 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-1.2435 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.345537 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-1.58933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.783218 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.304468 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),0.344249 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),0.377718 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),0.273768 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),0.354175 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),0.148192 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),0.159294 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.470147 # DEPENDENCYPART_GRANDPAR
(12,17),(17,13),1.07184 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.584451 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.397712 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),0.440049 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),0.348282 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),0.448131 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),0.110857 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),0.268841 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.43306 # DEPENDENCYPART_GRANDPAR
(12,18),(18,1),-0.448952 # DEPENDENCYPART_GRANDPAR
(12,18),(18,2),-0.916943 # DEPENDENCYPART_GRANDPAR
(12,18),(18,4),-0.688266 # DEPENDENCYPART_GRANDPAR
(12,18),(18,6),-1.07206 # DEPENDENCYPART_GRANDPAR
(12,18),(18,8),-0.324037 # DEPENDENCYPART_GRANDPAR
(12,18),(18,9),-0.410125 # DEPENDENCYPART_GRANDPAR
(12,18),(18,10),-1.2435 # DEPENDENCYPART_GRANDPAR
(12,18),(18,12),-1.58933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,18),(18,13),0.783218 # DEPENDENCYPART_GRANDPAR
(12,18),(18,14),0.304468 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),0.344249 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),0.335232 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),0.379503 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),0.354175 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),0.148192 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),0.159294 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),-0.470147 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),0.453715 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),0.523194 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),0.539702 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),0.124429 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),0.268113 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.423669 # DEPENDENCYPART_GRANDPAR
(12,20),(20,1),-0.587621 # DEPENDENCYPART_GRANDPAR
(12,20),(20,2),-1.01363 # DEPENDENCYPART_GRANDPAR
(12,20),(20,3),-1.16168 # DEPENDENCYPART_GRANDPAR
(12,20),(20,4),-0.781858 # DEPENDENCYPART_GRANDPAR
(12,20),(20,5),-0.324257 # DEPENDENCYPART_GRANDPAR
(12,20),(20,6),-1.3725 # DEPENDENCYPART_GRANDPAR
(12,20),(20,7),-0.716764 # DEPENDENCYPART_GRANDPAR
(12,20),(20,8),-0.624439 # DEPENDENCYPART_GRANDPAR
(12,20),(20,9),-0.598946 # DEPENDENCYPART_GRANDPAR
(12,20),(20,10),-1.54393 # DEPENDENCYPART_GRANDPAR
(12,20),(20,12),-1.56018 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,20),(20,13),0.818562 # DEPENDENCYPART_GRANDPAR
(12,20),(20,14),0.312102 # DEPENDENCYPART_GRANDPAR
(12,20),(20,15),0.10803 # DEPENDENCYPART_GRANDPAR
(12,20),(20,16),0.548493 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),0.170613 # DEPENDENCYPART_GRANDPAR
(12,20),(20,18),0.634481 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),0.178944 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),0.0491509 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.471258 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),0.484431 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),0.498583 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),0.203066 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.464443 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),0.10182 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.313944 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.193834 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-1.32845 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-1.41643 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.0619518 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.00594955 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.139095 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.119683 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),0.0305987 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.232235 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-1.47249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.210839 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.0334429 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.06922 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.147176 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.219638 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.228018 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-1.16127 # DEPENDENCYPART_GRANDPAR
(13,16),(16,2),-2.2413 # DEPENDENCYPART_GRANDPAR
(13,16),(16,3),-2.03102 # DEPENDENCYPART_GRANDPAR
(13,16),(16,4),-1.35962 # DEPENDENCYPART_GRANDPAR
(13,16),(16,5),-1.09137 # DEPENDENCYPART_GRANDPAR
(13,16),(16,6),-1.92039 # DEPENDENCYPART_GRANDPAR
(13,16),(16,7),-1.74224 # DEPENDENCYPART_GRANDPAR
(13,16),(16,8),-1.6039 # DEPENDENCYPART_GRANDPAR
(13,16),(16,9),-0.849783 # DEPENDENCYPART_GRANDPAR
(13,16),(16,10),-1.54076 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-1.13553 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-2.43665 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-1.57869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.125944 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.0538886 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.025337 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.164118 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.169817 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.0163522 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.119104 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),-0.399874 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-1.49164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.190203 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.0539929 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.391685 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.156023 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.204016 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),0.123876 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.257787 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.24449 # DEPENDENCYPART_GRANDPAR
(13,18),(18,1),-1.16127 # DEPENDENCYPART_GRANDPAR
(13,18),(18,2),-2.2413 # DEPENDENCYPART_GRANDPAR
(13,18),(18,4),-1.35962 # DEPENDENCYPART_GRANDPAR
(13,18),(18,6),-1.92039 # DEPENDENCYPART_GRANDPAR
(13,18),(18,8),-1.6039 # DEPENDENCYPART_GRANDPAR
(13,18),(18,9),-0.849783 # DEPENDENCYPART_GRANDPAR
(13,18),(18,10),-1.54076 # DEPENDENCYPART_GRANDPAR
(13,18),(18,12),-2.43665 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-1.57869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),0.125944 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.0538886 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),0.25113 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.108407 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.169817 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.0163522 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.119104 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.399874 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),0.328104 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),0.0554204 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),0.214371 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),0.130695 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.255447 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),-0.249303 # DEPENDENCYPART_GRANDPAR
(13,20),(20,1),-1.1863 # DEPENDENCYPART_GRANDPAR
(13,20),(20,2),-2.27107 # DEPENDENCYPART_GRANDPAR
(13,20),(20,3),-2.20301 # DEPENDENCYPART_GRANDPAR
(13,20),(20,4),-1.38568 # DEPENDENCYPART_GRANDPAR
(13,20),(20,5),-1.11628 # DEPENDENCYPART_GRANDPAR
(13,20),(20,6),-2.09239 # DEPENDENCYPART_GRANDPAR
(13,20),(20,7),-1.76325 # DEPENDENCYPART_GRANDPAR
(13,20),(20,8),-1.77587 # DEPENDENCYPART_GRANDPAR
(13,20),(20,9),-0.93132 # DEPENDENCYPART_GRANDPAR
(13,20),(20,10),-1.71275 # DEPENDENCYPART_GRANDPAR
(13,20),(20,12),-2.52641 # DEPENDENCYPART_GRANDPAR
(13,20),(20,13),-1.44216 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,20),(20,14),0.301434 # DEPENDENCYPART_GRANDPAR
(13,20),(20,15),-0.126653 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),0.415484 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),-0.0371763 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),0.301751 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.15477 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.16119 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.243692 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),0.198546 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),0.00474889 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),0.276636 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.150089 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-1.42921 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.57158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),0.4791 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.237487 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.353007 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.346758 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.412693 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-0.224663 # DEPENDENCYPART_GRANDPAR
(14,13),(13,21),-0.474069 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-1.50538 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-1.32847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.138824 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.276718 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),0.0295536 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),0.206063 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.0998093 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-1.61625 # DEPENDENCYPART_GRANDPAR
(14,16),(16,2),-1.51426 # DEPENDENCYPART_GRANDPAR
(14,16),(16,3),-2.45506 # DEPENDENCYPART_GRANDPAR
(14,16),(16,4),-1.49497 # DEPENDENCYPART_GRANDPAR
(14,16),(16,5),-1.56964 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-2.38694 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-1.44792 # DEPENDENCYPART_GRANDPAR
(14,16),(16,8),-2.43662 # DEPENDENCYPART_GRANDPAR
(14,16),(16,9),-1.08949 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-2.31882 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-1.41679 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-1.13646 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-2.04065 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-1.57494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.935246 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.312384 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.0792524 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),0.236861 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),0.195336 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),0.166772 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.122107 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-1.50188 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-1.32748 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),1.07892 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.26406 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),0.0784904 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),0.268297 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),0.151879 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),0.173354 # DEPENDENCYPART_GRANDPAR
