# _root_ Celý film připomíná spíš několik samostatných , volně řazených epizod , v nichž se vždycky jedna z hrdinek octne v nesnázích a zbývající tři ji společně zachraňují .
#goldHeads=2,3,0,3,3,7,10,9,7,5,22,22,12,19,19,19,16,17,22,19,20,10,27,27,27,27,22,0,
#predictedHeads=2,3,0,5,3,7,10,9,7,3,22,19,12,19,16,19,16,17,22,19,20,10,27,27,27,27,22,0,
(7,10),(10,11),-0.210344 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),0.026179 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.164326 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),0.0505757 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),0.0568941 # DEPENDENCYPART_GRANDPAR
(7,10),(10,19),0.0715201 # DEPENDENCYPART_GRANDPAR
(7,10),(10,22),-0.124606 # DEPENDENCYPART_GRANDPAR
(7,10),(10,23),-0.154469 # DEPENDENCYPART_GRANDPAR
(7,10),(10,27),0.0880649 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-0.999169 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-0.871105 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-0.470105 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.597916 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-1.34894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.396711 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.258868 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.175357 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.113923 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.206825 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.135851 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),0.0235781 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.34676 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.307415 # DEPENDENCYPART_GRANDPAR
(7,11),(11,26),-0.0970758 # DEPENDENCYPART_GRANDPAR
(7,11),(11,27),0.040123 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.136873 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.608634 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),0.0654983 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.139787 # DEPENDENCYPART_GRANDPAR
(7,19),(19,2),-1.03027 # DEPENDENCYPART_GRANDPAR
(7,19),(19,3),-0.914984 # DEPENDENCYPART_GRANDPAR
(7,19),(19,4),-0.542377 # DEPENDENCYPART_GRANDPAR
(7,19),(19,7),-1.33923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,19),(19,8),0.640306 # DEPENDENCYPART_GRANDPAR
(7,19),(19,9),0.0603345 # DEPENDENCYPART_GRANDPAR
(7,19),(19,10),0.185016 # DEPENDENCYPART_GRANDPAR
(7,19),(19,11),-0.123336 # DEPENDENCYPART_GRANDPAR
(7,19),(19,12),0.126009 # DEPENDENCYPART_GRANDPAR
(7,19),(19,14),-0.428402 # DEPENDENCYPART_GRANDPAR
(7,19),(19,15),-0.0266114 # DEPENDENCYPART_GRANDPAR
(7,19),(19,16),0.239812 # DEPENDENCYPART_GRANDPAR
(7,19),(19,17),0.0639662 # DEPENDENCYPART_GRANDPAR
(7,19),(19,18),-0.123014 # DEPENDENCYPART_GRANDPAR
(7,19),(19,20),-0.136221 # DEPENDENCYPART_GRANDPAR
(7,19),(19,21),-0.157827 # DEPENDENCYPART_GRANDPAR
(7,19),(19,22),-0.0781177 # DEPENDENCYPART_GRANDPAR
(7,19),(19,23),-0.10764 # DEPENDENCYPART_GRANDPAR
(7,19),(19,24),0.013714 # DEPENDENCYPART_GRANDPAR
(7,19),(19,25),-0.476675 # DEPENDENCYPART_GRANDPAR
(7,19),(19,26),0.101385 # DEPENDENCYPART_GRANDPAR
(7,19),(19,27),0.109212 # DEPENDENCYPART_GRANDPAR
(7,22),(22,2),-0.937943 # DEPENDENCYPART_GRANDPAR
(7,22),(22,3),-0.883551 # DEPENDENCYPART_GRANDPAR
(7,22),(22,4),-0.369254 # DEPENDENCYPART_GRANDPAR
(7,22),(22,5),-0.500637 # DEPENDENCYPART_GRANDPAR
(7,22),(22,6),-0.56491 # DEPENDENCYPART_GRANDPAR
(7,22),(22,7),-1.18446 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,22),(22,8),0.5613 # DEPENDENCYPART_GRANDPAR
(7,22),(22,9),-0.0800265 # DEPENDENCYPART_GRANDPAR
(7,22),(22,10),0.0953293 # DEPENDENCYPART_GRANDPAR
(7,22),(22,11),0.0314334 # DEPENDENCYPART_GRANDPAR
(7,22),(22,12),-0.154659 # DEPENDENCYPART_GRANDPAR
(7,22),(22,14),-0.540076 # DEPENDENCYPART_GRANDPAR
(7,22),(22,15),-0.138878 # DEPENDENCYPART_GRANDPAR
(7,22),(22,16),0.029521 # DEPENDENCYPART_GRANDPAR
(7,22),(22,17),-0.126375 # DEPENDENCYPART_GRANDPAR
(7,22),(22,18),-0.212701 # DEPENDENCYPART_GRANDPAR
(7,22),(22,19),0.194084 # DEPENDENCYPART_GRANDPAR
(7,22),(22,20),-0.387496 # DEPENDENCYPART_GRANDPAR
(7,22),(22,21),-0.307117 # DEPENDENCYPART_GRANDPAR
(7,22),(22,23),-0.0584609 # DEPENDENCYPART_GRANDPAR
(7,22),(22,24),-0.0913944 # DEPENDENCYPART_GRANDPAR
(7,22),(22,26),0.0451513 # DEPENDENCYPART_GRANDPAR
(7,22),(22,27),0.163869 # DEPENDENCYPART_GRANDPAR
(7,22),(22,28),-0.328133 # DEPENDENCYPART_GRANDPAR
(7,27),(27,2),-1.03027 # DEPENDENCYPART_GRANDPAR
(7,27),(27,3),-0.914984 # DEPENDENCYPART_GRANDPAR
(7,27),(27,7),-1.33923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,27),(27,8),0.640306 # DEPENDENCYPART_GRANDPAR
(7,27),(27,10),0.185016 # DEPENDENCYPART_GRANDPAR
(7,27),(27,11),-0.123336 # DEPENDENCYPART_GRANDPAR
(7,27),(27,12),0.126009 # DEPENDENCYPART_GRANDPAR
(7,27),(27,14),-0.428402 # DEPENDENCYPART_GRANDPAR
(7,27),(27,15),-0.0266114 # DEPENDENCYPART_GRANDPAR
(7,27),(27,16),0.239812 # DEPENDENCYPART_GRANDPAR
(7,27),(27,17),0.0639662 # DEPENDENCYPART_GRANDPAR
(7,27),(27,18),-0.123014 # DEPENDENCYPART_GRANDPAR
(7,27),(27,19),0.195614 # DEPENDENCYPART_GRANDPAR
(7,27),(27,20),-0.106828 # DEPENDENCYPART_GRANDPAR
(7,27),(27,21),-0.217431 # DEPENDENCYPART_GRANDPAR
(7,27),(27,22),-0.0824086 # DEPENDENCYPART_GRANDPAR
(7,27),(27,23),-0.222206 # DEPENDENCYPART_GRANDPAR
(7,27),(27,24),0.0970289 # DEPENDENCYPART_GRANDPAR
(7,27),(27,25),-0.407466 # DEPENDENCYPART_GRANDPAR
(7,27),(27,26),0.031718 # DEPENDENCYPART_GRANDPAR
(7,27),(27,28),-0.315023 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.172593 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.413444 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.0664788 # DEPENDENCYPART_GRANDPAR
(8,2),(2,9),-0.576527 # DEPENDENCYPART_GRANDPAR
(8,2),(2,19),-0.605482 # DEPENDENCYPART_GRANDPAR
(8,2),(2,23),-1.22754 # DEPENDENCYPART_GRANDPAR
(8,2),(2,27),-0.626456 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.259022 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.100136 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),0.471885 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),0.187771 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.165563 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),0.186005 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.77171 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.433683 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.275367 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.48246 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.517389 # DEPENDENCYPART_GRANDPAR
(8,3),(3,15),-0.563871 # DEPENDENCYPART_GRANDPAR
(8,3),(3,17),-0.621769 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.538211 # DEPENDENCYPART_GRANDPAR
(8,3),(3,19),-0.562918 # DEPENDENCYPART_GRANDPAR
(8,3),(3,20),-0.633643 # DEPENDENCYPART_GRANDPAR
(8,3),(3,21),-0.879746 # DEPENDENCYPART_GRANDPAR
(8,3),(3,22),-0.66919 # DEPENDENCYPART_GRANDPAR
(8,3),(3,27),-0.583892 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.361158 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.152857 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.490891 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),0.314432 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),0.160187 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),0.12899 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.79723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.492262 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.379209 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.456986 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.388904 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.791604 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),0.145212 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.0381109 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.36771 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.86527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.63074 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.704167 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.697191 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.678659 # DEPENDENCYPART_GRANDPAR
(8,7),(7,19),-0.744649 # DEPENDENCYPART_GRANDPAR
(8,7),(7,22),-0.852269 # DEPENDENCYPART_GRANDPAR
(8,7),(7,27),-0.765623 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.0325163 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.639581 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.337013 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.31015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),0.112462 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-0.813092 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),0.0394071 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.723838 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.395949 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-1.50721 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.0821773 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.211586 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.0719025 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.253726 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.379867 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.210161 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.115929 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),-0.30979 # DEPENDENCYPART_GRANDPAR
(8,10),(10,23),-0.579839 # DEPENDENCYPART_GRANDPAR
(8,10),(10,27),-0.136903 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.867179 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-1.09317 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.0995295 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.77806 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.485698 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-1.5479 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.177679 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.0335831 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.278938 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.404068 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.491458 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.446102 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.395192 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.521749 # DEPENDENCYPART_GRANDPAR
(8,11),(11,26),-0.708684 # DEPENDENCYPART_GRANDPAR
(8,11),(11,27),-0.467076 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.100833 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.32401 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.352566 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),0.0509392 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),-0.0347431 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.379135 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.298884 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),-0.720855 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-1.40687 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.0424451 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.680329 # DEPENDENCYPART_GRANDPAR
(9,4),(4,10),-0.597882 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-2.03539 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-1.33518 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.0256542 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.243798 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),0.0270941 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.0207251 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.60753 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-2.00717 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.630241 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-2.09522 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-1.57589 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.315888 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),0.139877 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.10694 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.759332 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.382515 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-2.11469 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.944396 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.599696 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.662427 # DEPENDENCYPART_GRANDPAR
(9,7),(7,19),-0.915668 # DEPENDENCYPART_GRANDPAR
(9,7),(7,22),-0.467517 # DEPENDENCYPART_GRANDPAR
(9,7),(7,27),-1.32731 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-1.40405 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.0424456 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.692634 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.325751 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.99396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.600568 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.488249 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.532045 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.580078 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-2.5769 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.145045 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-1.24061 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.864285 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),0.0757583 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.29599 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.0300617 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.104245 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.180668 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.569927 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),0.151732 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.292096 # DEPENDENCYPART_GRANDPAR
(9,10),(10,22),0.0037179 # DEPENDENCYPART_GRANDPAR
(9,10),(10,23),-0.399089 # DEPENDENCYPART_GRANDPAR
(9,10),(10,27),-0.703735 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-1.02692 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.590452 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),0.7594 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-1.78186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,1),-1.85088 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.677832 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.421762 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.00698545 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),0.129008 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.478493 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.086057 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),0.898456 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.84607 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,1),-1.61236 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-1.00924 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.708359 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.10597 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.148837 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),1.12158 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.261682 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.970458 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-2.13833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.210815 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.216601 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.440515 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-0.606055 # DEPENDENCYPART_GRANDPAR
(10,7),(7,27),-0.523974 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-1.02305 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.589468 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),0.865412 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.145751 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),0.637083 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.78182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.0625168 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.0888741 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.371635 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.00693171 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.885589 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.235772 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.13036 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.84607 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,1),-2.66851 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-1.3377 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-0.524817 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),0.0583937 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.781694 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.674194 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.0669069 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.730262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),0.39215 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),0.0351727 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.0354171 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),0.185669 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.0552765 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),0.0840714 # DEPENDENCYPART_GRANDPAR
(10,11),(11,26),-0.243087 # DEPENDENCYPART_GRANDPAR
(10,11),(11,27),0.10221 # DEPENDENCYPART_GRANDPAR
(10,12),(12,11),0.677987 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.558721 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.0263651 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),0.24675 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.492997 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.10965 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.0470894 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.673545 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),0.575467 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.00223243 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.134435 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.328569 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.264562 # DEPENDENCYPART_GRANDPAR
(10,17),(17,11),0.622338 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.203932 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),0.108374 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),0.308599 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.922555 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),0.0347455 # DEPENDENCYPART_GRANDPAR
(10,19),(19,2),-2.01419 # DEPENDENCYPART_GRANDPAR
(10,19),(19,3),-1.26439 # DEPENDENCYPART_GRANDPAR
(10,19),(19,4),-0.529659 # DEPENDENCYPART_GRANDPAR
(10,19),(19,7),-0.674065 # DEPENDENCYPART_GRANDPAR
(10,19),(19,8),-0.681127 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),0.0251327 # DEPENDENCYPART_GRANDPAR
(10,19),(19,10),-0.744203 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,19),(19,11),1.08768 # DEPENDENCYPART_GRANDPAR
(10,19),(19,12),0.467882 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),0.416471 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),0.159524 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.14246 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.0552876 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.0980619 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),0.127317 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.829204 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),0.0783349 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.442145 # DEPENDENCYPART_GRANDPAR
(10,19),(19,24),-0.263975 # DEPENDENCYPART_GRANDPAR
(10,19),(19,25),-0.674192 # DEPENDENCYPART_GRANDPAR
(10,19),(19,26),-0.172814 # DEPENDENCYPART_GRANDPAR
(10,19),(19,27),0.27431 # DEPENDENCYPART_GRANDPAR
(10,22),(22,2),-2.26736 # DEPENDENCYPART_GRANDPAR
(10,22),(22,3),-1.52028 # DEPENDENCYPART_GRANDPAR
(10,22),(22,4),-0.562233 # DEPENDENCYPART_GRANDPAR
(10,22),(22,5),-0.802287 # DEPENDENCYPART_GRANDPAR
(10,22),(22,6),-0.0885112 # DEPENDENCYPART_GRANDPAR
(10,22),(22,7),-0.916752 # DEPENDENCYPART_GRANDPAR
(10,22),(22,8),-0.711432 # DEPENDENCYPART_GRANDPAR
(10,22),(22,9),-0.213812 # DEPENDENCYPART_GRANDPAR
(10,22),(22,10),-0.928483 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,22),(22,11),0.841162 # DEPENDENCYPART_GRANDPAR
(10,22),(22,12),0.503681 # DEPENDENCYPART_GRANDPAR
(10,22),(22,14),0.257889 # DEPENDENCYPART_GRANDPAR
(10,22),(22,15),-0.0749313 # DEPENDENCYPART_GRANDPAR
(10,22),(22,16),-0.152294 # DEPENDENCYPART_GRANDPAR
(10,22),(22,17),-0.0612015 # DEPENDENCYPART_GRANDPAR
(10,22),(22,18),-0.282342 # DEPENDENCYPART_GRANDPAR
(10,22),(22,19),0.537091 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),0.0562544 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),-1.31327 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.137239 # DEPENDENCYPART_GRANDPAR
(10,22),(22,24),-0.250585 # DEPENDENCYPART_GRANDPAR
(10,22),(22,26),-0.205399 # DEPENDENCYPART_GRANDPAR
(10,22),(22,27),0.273316 # DEPENDENCYPART_GRANDPAR
(10,22),(22,28),-1.07506 # DEPENDENCYPART_GRANDPAR
(10,23),(23,20),0.176292 # DEPENDENCYPART_GRANDPAR
(10,23),(23,21),-1.11031 # DEPENDENCYPART_GRANDPAR
(10,23),(23,26),-0.144965 # DEPENDENCYPART_GRANDPAR
(10,23),(23,27),0.386401 # DEPENDENCYPART_GRANDPAR
(10,23),(23,28),-1.01572 # DEPENDENCYPART_GRANDPAR
(10,27),(27,2),-2.01419 # DEPENDENCYPART_GRANDPAR
(10,27),(27,3),-1.26439 # DEPENDENCYPART_GRANDPAR
(10,27),(27,7),-0.674065 # DEPENDENCYPART_GRANDPAR
(10,27),(27,8),-0.681127 # DEPENDENCYPART_GRANDPAR
(10,27),(27,10),-0.744203 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,27),(27,11),1.08768 # DEPENDENCYPART_GRANDPAR
(10,27),(27,12),0.467882 # DEPENDENCYPART_GRANDPAR
(10,27),(27,14),0.416471 # DEPENDENCYPART_GRANDPAR
(10,27),(27,15),0.159524 # DEPENDENCYPART_GRANDPAR
