# _root_ Do oblasti Plitvických jezer , kde působí náš prapor jako součást ochranných sil OSN , se začnou přesunovat autobusy 10 . října .
#goldHeads=17,1,4,2,7,7,2,9,7,11,9,13,11,13,7,18,0,17,17,22,20,17,0,
#predictedHeads=0,1,4,2,7,7,4,9,7,11,9,13,11,13,17,18,0,17,18,22,20,19,0,
(9,18),(18,21),-0.736442 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),-0.396089 # DEPENDENCYPART_GRANDPAR
(9,18),(18,23),-0.689114 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.671698 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.470223 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.586735 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),-0.276887 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),-0.390535 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),-0.103944 # DEPENDENCYPART_GRANDPAR
(10,4),(4,9),0.156023 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-1.55935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,12),-0.812741 # DEPENDENCYPART_GRANDPAR
(10,4),(4,17),-0.96613 # DEPENDENCYPART_GRANDPAR
(10,4),(4,18),-1.0322 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.680183 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.555305 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.763455 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.511246 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.634264 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.424691 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),-0.365163 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.52784 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,12),-0.715889 # DEPENDENCYPART_GRANDPAR
(10,5),(5,15),-0.396495 # DEPENDENCYPART_GRANDPAR
(10,5),(5,17),-1.00079 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.668297 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.537474 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.767611 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.496693 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.616752 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.205855 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.212687 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.33 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.0440125 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.507166 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.429501 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.65512 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.413052 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.611869 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.426667 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.563763 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.304619 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.35994 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),0.120567 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.488733 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.328726 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.389455 # DEPENDENCYPART_GRANDPAR
(10,7),(7,15),-0.110013 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.844843 # DEPENDENCYPART_GRANDPAR
(10,7),(7,18),-0.910925 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.676769 # DEPENDENCYPART_GRANDPAR
(10,7),(7,20),-0.77056 # DEPENDENCYPART_GRANDPAR
(10,7),(7,21),-0.607862 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-0.398462 # DEPENDENCYPART_GRANDPAR
(10,7),(7,23),-0.770578 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.586735 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.469632 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.424499 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.501987 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.55935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.228249 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.812741 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.683666 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.744334 # DEPENDENCYPART_GRANDPAR
(10,9),(9,18),-1.0322 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.727653 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-1.05946 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.866635 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.57241 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.00440772 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.0863964 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.114713 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.0781573 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.54198 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.604475 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.423299 # DEPENDENCYPART_GRANDPAR
(10,12),(12,1),-1.1768 # DEPENDENCYPART_GRANDPAR
(10,12),(12,11),0.476222 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.036363 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.0191623 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-1.05945 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.59099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,12),0.095534 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.0822806 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.0677592 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.528011 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.590505 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.391758 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),-0.409842 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-0.408592 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),-0.1425 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-1.05945 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.867136 # DEPENDENCYPART_GRANDPAR
(10,14),(14,11),0.782399 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.10127 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.339147 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.0654529 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.524995 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.587489 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.402288 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.407283 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.407822 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.153031 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-1.27673 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.930484 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.927863 # DEPENDENCYPART_GRANDPAR
(10,15),(15,11),0.262842 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.399247 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.188641 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.260861 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.516257 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.569094 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.440992 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.557088 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.511209 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.168717 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.673925 # DEPENDENCYPART_GRANDPAR
(10,17),(17,1),-1.1455 # DEPENDENCYPART_GRANDPAR
(10,17),(17,2),-0.807119 # DEPENDENCYPART_GRANDPAR
(10,17),(17,5),-0.643452 # DEPENDENCYPART_GRANDPAR
(10,17),(17,6),-0.721194 # DEPENDENCYPART_GRANDPAR
(10,17),(17,7),-0.771534 # DEPENDENCYPART_GRANDPAR
(10,17),(17,9),-0.511776 # DEPENDENCYPART_GRANDPAR
(10,17),(17,11),0.318835 # DEPENDENCYPART_GRANDPAR
(10,17),(17,12),-0.227021 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),-0.126272 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),-0.198505 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.04849 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.540733 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.506962 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.285403 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.382382 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.415235 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),0.00523706 # DEPENDENCYPART_GRANDPAR
(10,17),(17,23),-0.57795 # DEPENDENCYPART_GRANDPAR
(10,18),(18,1),-1.14457 # DEPENDENCYPART_GRANDPAR
(10,18),(18,2),-0.805357 # DEPENDENCYPART_GRANDPAR
(10,18),(18,4),-0.738505 # DEPENDENCYPART_GRANDPAR
(10,18),(18,5),-0.643348 # DEPENDENCYPART_GRANDPAR
(10,18),(18,7),-0.771531 # DEPENDENCYPART_GRANDPAR
(10,18),(18,9),-0.510015 # DEPENDENCYPART_GRANDPAR
(10,18),(18,11),0.334272 # DEPENDENCYPART_GRANDPAR
(10,18),(18,13),-0.110834 # DEPENDENCYPART_GRANDPAR
(10,18),(18,14),-0.183067 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),-0.0301149 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),-0.496223 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.368272 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.299388 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),-0.396779 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),-0.432026 # DEPENDENCYPART_GRANDPAR
(10,18),(18,22),-0.00874799 # DEPENDENCYPART_GRANDPAR
(10,18),(18,23),-0.594741 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.397655 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.40621 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.400839 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),-0.143485 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.563555 # DEPENDENCYPART_GRANDPAR
(10,22),(22,14),0.260622 # DEPENDENCYPART_GRANDPAR
(10,22),(22,16),-0.399639 # DEPENDENCYPART_GRANDPAR
(10,22),(22,19),-0.00478075 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),-0.382261 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),-0.241347 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.566411 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.759641 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-1.34463 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-2.77389 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-1.9262 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-1.25086 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-1.09715 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-1.29786 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),-0.429154 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-2.26029 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,3),-2.58335 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-2.10487 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.889629 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-1.12177 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),0.42907 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-2.35381 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.477822 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.52827 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-1.35065 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-0.876301 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-1.83073 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-1.10402 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.736202 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-1.18426 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-1.11506 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-2.44307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.525041 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.61215 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-1.43477 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.778883 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-1.25025 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-1.04 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-1.97325 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-1.75024 # DEPENDENCYPART_GRANDPAR
(11,12),(12,1),-1.30024 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.20341 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.873593 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.044605 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-1.65158 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-1.14409 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),0.530958 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.432454 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.00361666 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.36589 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.154204 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.998927 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.605909 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.701589 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.810117 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-1.65147 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-2.26121 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.890072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.528006 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.935789 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.0193501 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.379517 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.167831 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-1.03828 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.619835 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.720394 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.849472 # DEPENDENCYPART_GRANDPAR
(11,15),(15,2),-2.6774 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-2.15627 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-2.03916 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-1.20953 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),0.52064 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.61154 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.219844 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.560768 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.344395 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.824181 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.670032 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.892349 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.609982 # DEPENDENCYPART_GRANDPAR
(11,15),(15,23),-0.849918 # DEPENDENCYPART_GRANDPAR
(11,17),(17,1),-1.35991 # DEPENDENCYPART_GRANDPAR
(11,17),(17,2),-2.36011 # DEPENDENCYPART_GRANDPAR
(11,17),(17,5),-2.04928 # DEPENDENCYPART_GRANDPAR
(11,17),(17,6),-1.22821 # DEPENDENCYPART_GRANDPAR
(11,17),(17,7),-1.96633 # DEPENDENCYPART_GRANDPAR
(11,17),(17,9),-2.19575 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-1.21987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,12),0.165692 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.607588 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),-0.220299 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),0.436725 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.34569 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.163605 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.453098 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.476963 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.727438 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.221407 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-0.685008 # DEPENDENCYPART_GRANDPAR
(11,18),(18,1),-1.35844 # DEPENDENCYPART_GRANDPAR
(11,18),(18,2),-2.3578 # DEPENDENCYPART_GRANDPAR
(11,18),(18,4),-2.90594 # DEPENDENCYPART_GRANDPAR
(11,18),(18,5),-2.04864 # DEPENDENCYPART_GRANDPAR
(11,18),(18,7),-1.96579 # DEPENDENCYPART_GRANDPAR
(11,18),(18,9),-2.19345 # DEPENDENCYPART_GRANDPAR
(11,18),(18,11),-1.2251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,18),(18,13),0.602358 # DEPENDENCYPART_GRANDPAR
(11,18),(18,14),-0.225529 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),0.433596 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.336977 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.230487 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.452059 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.476028 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.729694 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.220368 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),-0.687263 # DEPENDENCYPART_GRANDPAR
(11,20),(20,15),0.211228 # DEPENDENCYPART_GRANDPAR
(11,20),(20,19),-0.78373 # DEPENDENCYPART_GRANDPAR
(11,20),(20,21),-0.937845 # DEPENDENCYPART_GRANDPAR
(11,20),(20,22),-0.832044 # DEPENDENCYPART_GRANDPAR
(11,20),(20,23),-0.895414 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.549241 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-1.18081 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.846222 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.439588 # DEPENDENCYPART_GRANDPAR
(12,1),(1,10),-0.0341235 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.491476 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.545281 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-1.16788 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.211674 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-2.30929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.614604 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-1.04442 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.679121 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-1.27782 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-0.692172 # DEPENDENCYPART_GRANDPAR
(12,11),(11,20),-0.626597 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-1.0159 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.612522 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.46706 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.219532 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.125952 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.700254 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.115323 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.325719 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.0387044 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.26347 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.643991 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-1.0159 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-1.9661 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-1.39422 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-1.46563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.441214 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.12738 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.700965 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.116034 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.33999 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.0398993 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.266434 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.658262 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-1.08058 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.915089 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.508824 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.627822 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-1.08812 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-1.12288 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.322724 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-2.24435 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.667171 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.685215 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.841024 # DEPENDENCYPART_GRANDPAR
(13,10),(10,18),-1.12647 # DEPENDENCYPART_GRANDPAR
(13,10),(10,19),-1.92531 # DEPENDENCYPART_GRANDPAR
(13,10),(10,22),-1.57417 # DEPENDENCYPART_GRANDPAR
(13,12),(12,1),-0.411245 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.32493 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-2.12489 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.547649 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-1.54907 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-2.23848 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-1.71252 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.742272 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.68879 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.0614245 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.0190755 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.264946 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-1.00784 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.492655 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.608883 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.690898 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-2.1545 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-1.97575 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-1.49229 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-1.97301 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.770608 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-1.03112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.535424 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.154027 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.433362 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.785687 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.534704 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.771987 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.443355 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),-0.903001 # DEPENDENCYPART_GRANDPAR
(13,17),(17,1),-1.36914 # DEPENDENCYPART_GRANDPAR
(13,17),(17,2),-1.83721 # DEPENDENCYPART_GRANDPAR
(13,17),(17,5),-1.86877 # DEPENDENCYPART_GRANDPAR
(13,17),(17,6),-1.00689 # DEPENDENCYPART_GRANDPAR
(13,17),(17,7),-1.41946 # DEPENDENCYPART_GRANDPAR
(13,17),(17,9),-2.17306 # DEPENDENCYPART_GRANDPAR
(13,17),(17,11),-1.6536 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.679108 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-1.02674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.543976 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.53093 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.0487675 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.250534 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.411416 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.339475 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.603905 # DEPENDENCYPART_GRANDPAR
