# _root_ Stát má v podnicích obvykle 30 procentní majetkovou účast , která by mohla být převedena českým věřitelům , uvedl E . Obminskij .
#goldHeads=2,19,2,3,2,7,9,9,2,13,13,13,9,15,13,17,15,2,0,22,20,19,0,
#predictedHeads=2,0,2,3,6,7,9,9,2,13,13,13,9,15,13,17,15,13,0,22,20,19,0,
(11,15),(15,13),-0.925827 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.0684169 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.0218527 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0661002 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),0.0305695 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-1.51117 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.271345 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.589383 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.464793 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-0.628949 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,14),-0.0733352 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.7241 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),0.189918 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.0763982 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-1.42233 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.329246 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.51934 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.536432 # DEPENDENCYPART_GRANDPAR
(11,20),(20,16),0.186203 # DEPENDENCYPART_GRANDPAR
(11,20),(20,19),-1.29207 # DEPENDENCYPART_GRANDPAR
(11,20),(20,21),-0.518649 # DEPENDENCYPART_GRANDPAR
(11,20),(20,22),-0.539836 # DEPENDENCYPART_GRANDPAR
(11,20),(20,23),-0.633076 # DEPENDENCYPART_GRANDPAR
(11,22),(22,16),0.189857 # DEPENDENCYPART_GRANDPAR
(11,22),(22,17),0.134532 # DEPENDENCYPART_GRANDPAR
(11,22),(22,18),-0.0678658 # DEPENDENCYPART_GRANDPAR
(11,22),(22,19),-1.29193 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),-0.0521323 # DEPENDENCYPART_GRANDPAR
(11,22),(22,21),-0.517685 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),-0.633767 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),0.514243 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),0.105477 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),0.172812 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),0.101375 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.377035 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.269603 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),-0.288689 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),0.0258827 # DEPENDENCYPART_GRANDPAR
(13,2),(2,7),-0.251359 # DEPENDENCYPART_GRANDPAR
(13,2),(2,8),-0.249813 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),-0.254731 # DEPENDENCYPART_GRANDPAR
(13,2),(2,10),0.331012 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-1.62716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,14),0.904898 # DEPENDENCYPART_GRANDPAR
(13,2),(2,15),-0.349375 # DEPENDENCYPART_GRANDPAR
(13,2),(2,17),-0.380251 # DEPENDENCYPART_GRANDPAR
(13,2),(2,18),-0.388077 # DEPENDENCYPART_GRANDPAR
(13,2),(2,22),-0.703728 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),0.384964 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.123903 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),0.432505 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),0.394476 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),0.241092 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),0.205903 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.0552342 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.173321 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),0.316919 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),0.297731 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),0.299538 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),0.228402 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.55501 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,1),0.116696 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.0606713 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.0893571 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.0941083 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.0713061 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.0697298 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.0320763 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),0.131254 # DEPENDENCYPART_GRANDPAR
(13,5),(5,21),-0.0773714 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),0.390621 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.0342965 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),0.174432 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.0305172 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),0.12458 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),0.128013 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),0.147929 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-1.49692 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,3),-0.224207 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.272146 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),0.0670281 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.025229 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),-0.177746 # DEPENDENCYPART_GRANDPAR
(13,7),(7,14),0.931156 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.269424 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),0.0383098 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.0445144 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.0225461 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),0.0171237 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.260887 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),0.134421 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),0.128953 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),0.126071 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),0.0183658 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.0580491 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),0.418707 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.55693 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),0.931586 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.279127 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.512153 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),0.0864733 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.623244 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.00262138 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.115525 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.117348 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.163603 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-1.91317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),0.570516 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.633955 # DEPENDENCYPART_GRANDPAR
(13,10),(10,18),-0.641961 # DEPENDENCYPART_GRANDPAR
(13,10),(10,21),-0.324852 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.0117589 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.25512 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.12674 # DEPENDENCYPART_GRANDPAR
(13,11),(11,20),-0.740091 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-0.450217 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.133743 # DEPENDENCYPART_GRANDPAR
(13,14),(14,2),-0.535373 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.352709 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.460117 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),0.0430884 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.448445 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-1.07714 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.254283 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.344999 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.0654539 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),0.259096 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.24563 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.561232 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.257799 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.28325 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-0.63763 # DEPENDENCYPART_GRANDPAR
(13,15),(15,3),-0.576417 # DEPENDENCYPART_GRANDPAR
(13,15),(15,4),-0.502216 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-0.455244 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-0.153368 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-0.369372 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.370127 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.506603 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.53535 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.0178787 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.563811 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-1.04111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),1.87833 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.0977282 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.0344371 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),0.129707 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.406169 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.661123 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),0.315143 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.35769 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.0271258 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.220659 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.592483 # DEPENDENCYPART_GRANDPAR
(13,17),(17,11),-0.12696 # DEPENDENCYPART_GRANDPAR
(13,17),(17,14),2.14489 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.847388 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.227156 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),0.114957 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.0561835 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.426277 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),0.323127 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.134208 # DEPENDENCYPART_GRANDPAR
(13,18),(18,2),-0.9455 # DEPENDENCYPART_GRANDPAR
(13,18),(18,10),-0.811407 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-0.392793 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-1.10793 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),1.48785 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.176734 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.324057 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.0158131 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.868467 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.630918 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),0.200485 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.328733 # DEPENDENCYPART_GRANDPAR
(13,19),(19,1),-0.286215 # DEPENDENCYPART_GRANDPAR
(13,19),(19,2),-0.638983 # DEPENDENCYPART_GRANDPAR
(13,19),(19,3),-0.578454 # DEPENDENCYPART_GRANDPAR
(13,19),(19,4),-0.505182 # DEPENDENCYPART_GRANDPAR
(13,19),(19,5),-0.456497 # DEPENDENCYPART_GRANDPAR
(13,19),(19,6),-0.154424 # DEPENDENCYPART_GRANDPAR
(13,19),(19,7),-0.370442 # DEPENDENCYPART_GRANDPAR
(13,19),(19,9),-0.509568 # DEPENDENCYPART_GRANDPAR
(13,19),(19,10),-0.536679 # DEPENDENCYPART_GRANDPAR
(13,19),(19,11),-0.0192699 # DEPENDENCYPART_GRANDPAR
(13,19),(19,12),-0.565345 # DEPENDENCYPART_GRANDPAR
(13,19),(19,13),-1.00225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,19),(19,14),1.91752 # DEPENDENCYPART_GRANDPAR
(13,19),(19,15),0.298164 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),-0.298393 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.0715815 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),0.506307 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.619066 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),0.363019 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),-0.315633 # DEPENDENCYPART_GRANDPAR
(13,19),(19,23),0.260615 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),0.215008 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),0.346195 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),0.316796 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.144717 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),0.214392 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),-0.0338198 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),0.334131 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),-0.294671 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.641483 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.407876 # DEPENDENCYPART_GRANDPAR
(13,22),(22,16),0.227657 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),0.369547 # DEPENDENCYPART_GRANDPAR
(13,22),(22,18),0.179807 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),0.351963 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.216913 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),0.430797 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),0.221283 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),0.0721477 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.414477 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.21875 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.43706 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.850037 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.626764 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.362228 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),-0.43263 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.0767165 # DEPENDENCYPART_GRANDPAR
(14,2),(2,8),-0.174101 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),-0.398494 # DEPENDENCYPART_GRANDPAR
(14,2),(2,10),-0.242712 # DEPENDENCYPART_GRANDPAR
(14,2),(2,13),-0.565764 # DEPENDENCYPART_GRANDPAR
(14,2),(2,14),-1.64127 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,2),(2,15),-0.00124534 # DEPENDENCYPART_GRANDPAR
(14,2),(2,17),-0.573322 # DEPENDENCYPART_GRANDPAR
(14,2),(2,18),-0.891814 # DEPENDENCYPART_GRANDPAR
(14,2),(2,22),-0.981846 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.203281 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.129874 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.617068 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.339073 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),-0.216388 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),0.386159 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),0.289036 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),0.0502412 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),0.0151466 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),-0.359551 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.922663 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.405351 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),0.217898 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),0.117144 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.318159 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.532472 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.93456 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.243224 # DEPENDENCYPART_GRANDPAR
(14,10),(10,18),-1.10088 # DEPENDENCYPART_GRANDPAR
(14,10),(10,21),-0.872214 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.589211 # DEPENDENCYPART_GRANDPAR
(14,11),(11,15),0.134196 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.271538 # DEPENDENCYPART_GRANDPAR
(14,11),(11,20),-1.05001 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.680062 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.503015 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.569642 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.873228 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.633589 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.388249 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.529651 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),0.105591 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),0.00471067 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.441162 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.68627 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.705899 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.874682 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.63032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),0.00707773 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.358407 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.562055 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.873559 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.962925 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-1.34087 # DEPENDENCYPART_GRANDPAR
(14,13),(13,21),-0.679394 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-0.970579 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-0.750202 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-0.779133 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-1.01917 # DEPENDENCYPART_GRANDPAR
(14,15),(15,3),-1.13282 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-0.92003 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-0.626637 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-0.652239 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-0.268416 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-0.368101 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.711018 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-1.13015 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.441483 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.20879 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-1.09296 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.682388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.0493248 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.268841 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.410971 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.530782 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-1.06064 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.306754 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.677141 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.0465263 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.230524 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.831252 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-0.493989 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.468049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),1.1377 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.292126 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.368454 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.133355 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.732462 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.239179 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.360323 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-1.28493 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-1.36183 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.766404 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-1.35885 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-1.00228 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.587934 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.0661194 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.118306 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.910368 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.938756 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.329341 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.5565 # DEPENDENCYPART_GRANDPAR
(14,19),(19,1),-0.782098 # DEPENDENCYPART_GRANDPAR
(14,19),(19,2),-1.02052 # DEPENDENCYPART_GRANDPAR
(14,19),(19,3),-1.13486 # DEPENDENCYPART_GRANDPAR
(14,19),(19,4),-0.922995 # DEPENDENCYPART_GRANDPAR
(14,19),(19,5),-0.62789 # DEPENDENCYPART_GRANDPAR
(14,19),(19,6),-0.653295 # DEPENDENCYPART_GRANDPAR
(14,19),(19,7),-0.269485 # DEPENDENCYPART_GRANDPAR
(14,19),(19,9),-0.713984 # DEPENDENCYPART_GRANDPAR
(14,19),(19,10),-1.13148 # DEPENDENCYPART_GRANDPAR
(14,19),(19,11),-0.442874 # DEPENDENCYPART_GRANDPAR
(14,19),(19,12),-1.21033 # DEPENDENCYPART_GRANDPAR
(14,19),(19,13),-1.0943 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.643198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,15),0.648728 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),-0.146875 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.203175 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),0.0244295 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-1.01859 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.258878 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.635084 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.329687 # DEPENDENCYPART_GRANDPAR
(14,20),(20,16),0.279977 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),0.163569 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.245511 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.370832 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.316319 # DEPENDENCYPART_GRANDPAR
(14,22),(22,16),0.292626 # DEPENDENCYPART_GRANDPAR
(14,22),(22,17),0.203221 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.351391 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),0.169337 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.548355 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.179315 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.309428 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.14378 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.558318 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.364223 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-1.17644 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.98544 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.76878 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.887513 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.598224 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.627681 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.671525 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-1.15753 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),-0.3957 # DEPENDENCYPART_GRANDPAR
(15,2),(2,13),-0.813118 # DEPENDENCYPART_GRANDPAR
(15,2),(2,14),-1.20444 # DEPENDENCYPART_GRANDPAR
(15,2),(2,15),-2.03195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,2),(2,17),0.073111 # DEPENDENCYPART_GRANDPAR
(15,2),(2,18),-0.692445 # DEPENDENCYPART_GRANDPAR
(15,2),(2,22),-0.881119 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.134442 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),-0.733775 # DEPENDENCYPART_GRANDPAR
(15,3),(3,6),-0.202986 # DEPENDENCYPART_GRANDPAR
(15,3),(3,9),-0.528554 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-1.01305 # DEPENDENCYPART_GRANDPAR
