# _root_ Nakonec zůstala 1 pracovnice , která pracuje více jak 8.5 hodiny denně , ale je také lépe placena .
#goldHeads=2,0,4,2,14,14,14,7,8,9,10,11,14,4,18,18,18,14,0,
#predictedHeads=2,14,4,2,7,7,4,7,10,7,10,7,14,0,14,15,18,15,0,
(13,7),(7,4),-0.388129 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.340953 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.341229 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.0605381 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),-0.544826 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),0.0491768 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),-0.170818 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),-0.118886 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-2.03972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,14),-0.699926 # DEPENDENCYPART_GRANDPAR
(13,7),(7,15),-0.910817 # DEPENDENCYPART_GRANDPAR
(13,7),(7,16),-0.763752 # DEPENDENCYPART_GRANDPAR
(13,7),(7,17),-0.914082 # DEPENDENCYPART_GRANDPAR
(13,7),(7,18),-0.862366 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.416054 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.179683 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.304406 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.484528 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.147092 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.0832123 # DEPENDENCYPART_GRANDPAR
(13,10),(10,14),-0.36699 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.689167 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.667885 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.479215 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),-0.567668 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.524279 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.202585 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.41656 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.98301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.430654 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.766582 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.663901 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.904269 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-1.06852 # DEPENDENCYPART_GRANDPAR
(13,15),(15,3),-1.25008 # DEPENDENCYPART_GRANDPAR
(13,15),(15,4),-1.46191 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-0.954831 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-1.00623 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.861507 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.967024 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.811279 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-1.20292 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.794117 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-1.36581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.265576 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.131419 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.133821 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.15504 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.350829 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.501327 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.244794 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.199505 # DEPENDENCYPART_GRANDPAR
(13,18),(18,1),-0.890213 # DEPENDENCYPART_GRANDPAR
(13,18),(18,2),-1.03678 # DEPENDENCYPART_GRANDPAR
(13,18),(18,4),-1.39196 # DEPENDENCYPART_GRANDPAR
(13,18),(18,5),-0.932063 # DEPENDENCYPART_GRANDPAR
(13,18),(18,6),-0.971255 # DEPENDENCYPART_GRANDPAR
(13,18),(18,7),-0.863139 # DEPENDENCYPART_GRANDPAR
(13,18),(18,8),-0.847435 # DEPENDENCYPART_GRANDPAR
(13,18),(18,9),-0.951004 # DEPENDENCYPART_GRANDPAR
(13,18),(18,10),-0.795986 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-1.13296 # DEPENDENCYPART_GRANDPAR
(13,18),(18,12),-0.780062 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-1.39537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),0.170915 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),-0.0498757 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.1564 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.295032 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.331935 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.388639 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),0.320806 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.158225 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.395912 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.412184 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),0.254689 # DEPENDENCYPART_GRANDPAR
(14,2),(2,8),0.257446 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),0.0807418 # DEPENDENCYPART_GRANDPAR
(14,2),(2,10),0.144393 # DEPENDENCYPART_GRANDPAR
(14,2),(2,11),-0.0198353 # DEPENDENCYPART_GRANDPAR
(14,2),(2,12),0.20209 # DEPENDENCYPART_GRANDPAR
(14,2),(2,13),0.0551446 # DEPENDENCYPART_GRANDPAR
(14,2),(2,14),-1.09987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,2),(2,16),-0.14712 # DEPENDENCYPART_GRANDPAR
(14,2),(2,17),-0.213124 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),0.141569 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.418409 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.501174 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),0.105841 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),0.192561 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.0548986 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.306127 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.421987 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),-0.292577 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),0.168345 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),0.129753 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),-0.0453459 # DEPENDENCYPART_GRANDPAR
(14,4),(4,10),-0.0341651 # DEPENDENCYPART_GRANDPAR
(14,4),(4,11),0.0283367 # DEPENDENCYPART_GRANDPAR
(14,4),(4,12),0.0963091 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),0.0453411 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-1.34704 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,15),0.149367 # DEPENDENCYPART_GRANDPAR
(14,4),(4,18),-0.625271 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),0.155272 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),0.0654897 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.402556 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.5542 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),0.0265687 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.0586046 # DEPENDENCYPART_GRANDPAR
(14,5),(5,13),0.142291 # DEPENDENCYPART_GRANDPAR
(14,5),(5,18),-0.650584 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.378793 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),0.222476 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),0.312043 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),0.037607 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.225827 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.380708 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.359255 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.0960633 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),0.247186 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),0.0595924 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),0.127694 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.0420695 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.184525 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),0.0409685 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.10009 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,15),0.384373 # DEPENDENCYPART_GRANDPAR
(14,7),(7,16),-0.146004 # DEPENDENCYPART_GRANDPAR
(14,7),(7,17),-0.212008 # DEPENDENCYPART_GRANDPAR
(14,7),(7,18),-0.430995 # DEPENDENCYPART_GRANDPAR
(14,8),(8,2),-0.0689539 # DEPENDENCYPART_GRANDPAR
(14,8),(8,4),-0.646845 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.374489 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),0.0551459 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.259473 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),0.0621385 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.19391 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,15),0.242196 # DEPENDENCYPART_GRANDPAR
(14,8),(8,16),-0.297981 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),0.0163958 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.110928 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-0.450059 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.386709 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.0477319 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.097703 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.292347 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.275321 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.00214462 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),0.0885708 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),0.0321995 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.0547978 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),0.153838 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.21522 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),0.251629 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.255074 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),0.141956 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),0.0191814 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),0.0068681 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.0860376 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),0.0383909 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.34753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),0.14895 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.221393 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.326941 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.625688 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.664824 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.560276 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.364439 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),0.0138346 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.108271 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.291872 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.0718562 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.20303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),0.242412 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.294271 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),0.0654897 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.402556 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),0.139183 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.0714101 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.0627581 # DEPENDENCYPART_GRANDPAR
(14,13),(13,15),0.17642 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.30283 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.387441 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.650584 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),0.103639 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-0.26542 # DEPENDENCYPART_GRANDPAR
(14,15),(15,3),-0.462827 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-0.644379 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-0.50089 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-0.418101 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),0.0131361 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),0.0920378 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.138263 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.2736 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),0.00775361 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.0335622 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.508753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.318471 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.150093 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),0.0149828 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.492022 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.135081 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.113993 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.145431 # DEPENDENCYPART_GRANDPAR
(14,18),(18,1),-0.0508304 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-0.392654 # DEPENDENCYPART_GRANDPAR
(14,18),(18,4),-0.72795 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-0.564167 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-0.535965 # DEPENDENCYPART_GRANDPAR
(14,18),(18,7),-0.315742 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-0.141303 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-0.0604651 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-0.277325 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.357155 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-0.146717 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.0968386 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.615299 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.873566 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.165186 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),0.115651 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.46778 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.0961473 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.374865 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.617797 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.601041 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-1.07218 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.528271 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.497664 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.770337 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.136989 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),-0.437218 # DEPENDENCYPART_GRANDPAR
(15,2),(2,11),-0.826695 # DEPENDENCYPART_GRANDPAR
(15,2),(2,12),-0.508783 # DEPENDENCYPART_GRANDPAR
(15,2),(2,13),-0.0181137 # DEPENDENCYPART_GRANDPAR
(15,2),(2,14),-0.188968 # DEPENDENCYPART_GRANDPAR
(15,2),(2,16),-0.529477 # DEPENDENCYPART_GRANDPAR
(15,2),(2,17),-0.327579 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.4804 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.758108 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),-0.758122 # DEPENDENCYPART_GRANDPAR
(15,3),(3,7),-0.242921 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.668293 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),-0.532571 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.463085 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.696285 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.957262 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),0.0889043 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),-0.639638 # DEPENDENCYPART_GRANDPAR
(15,4),(4,9),-0.323834 # DEPENDENCYPART_GRANDPAR
(15,4),(4,10),-0.235626 # DEPENDENCYPART_GRANDPAR
(15,4),(4,11),-0.346829 # DEPENDENCYPART_GRANDPAR
(15,4),(4,12),-0.3354 # DEPENDENCYPART_GRANDPAR
(15,4),(4,13),-0.186128 # DEPENDENCYPART_GRANDPAR
(15,4),(4,14),-0.225017 # DEPENDENCYPART_GRANDPAR
(15,4),(4,15),-2.08837 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,4),(4,18),-0.664493 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.712695 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-1.30733 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.546113 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.795243 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.465269 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.651397 # DEPENDENCYPART_GRANDPAR
(15,5),(5,13),0.0143953 # DEPENDENCYPART_GRANDPAR
(15,5),(5,18),-0.936547 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.738757 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.0242326 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.690751 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.642108 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-1.01039 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),0.200605 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.584563 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),-0.0497794 # DEPENDENCYPART_GRANDPAR
(15,8),(8,14),-0.00761443 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.90139 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-0.352465 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.693464 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.796231 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.553313 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-1.10585 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.769412 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.302028 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.721985 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.831401 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.314865 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.564617 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.0530725 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.462613 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.205464 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.122257 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.8331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,6),-0.932192 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.733582 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.320223 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.235238 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.304158 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.158365 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.213038 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-2.08923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.443587 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.275747 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.665356 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.819242 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.900802 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-1.08911 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.108422 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.322553 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.585449 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.0159591 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.115344 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.91983 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.367304 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-1.30733 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.546113 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-1.03358 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.319189 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.37452 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-2.35541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.644902 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.460684 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.936547 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-0.624017 # DEPENDENCYPART_GRANDPAR
(15,14),(14,2),-0.974143 # DEPENDENCYPART_GRANDPAR
(15,14),(14,3),-0.549845 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.761237 # DEPENDENCYPART_GRANDPAR
(15,14),(14,5),-0.70744 # DEPENDENCYPART_GRANDPAR
(15,14),(14,6),-1.12787 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.708099 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.682958 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.350497 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.294975 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.526451 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.292992 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.197283 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-2.34021 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.644258 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.436472 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.967283 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-1.24642 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),0.0258029 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.00607654 # DEPENDENCYPART_GRANDPAR
(15,17),(17,16),0.164129 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-1.00581 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-1.47149 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-1.43833 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-1.38169 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-1.12164 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-1.20119 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-1.12184 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.581594 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.731292 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-1.18634 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.735224 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.871529 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.722479 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-1.4462 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.325947 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.0715202 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.617586 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.0288612 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.52091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,1),-0.884819 # DEPENDENCYPART_GRANDPAR
(16,18),(18,2),-1.01843 # DEPENDENCYPART_GRANDPAR
(16,18),(18,4),-0.832405 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-0.877351 # DEPENDENCYPART_GRANDPAR
(16,18),(18,6),-0.636209 # DEPENDENCYPART_GRANDPAR
(16,18),(18,7),-0.940211 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-0.770334 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-0.750132 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-0.857953 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-0.71447 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.633654 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.718012 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.680276 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.578355 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.56393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.108313 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.605493 # DEPENDENCYPART_GRANDPAR
