# _root_ Havel se vyslovil pro to , co si myslí většina na obou stranách : Měli bychom hledět do budoucnosti , aniž by se zapomnělo poučení minulosti .
#goldHeads=3,3,0,3,14,9,9,9,5,9,10,13,11,4,14,15,15,17,18,21,17,24,24,21,24,25,0,
#predictedHeads=3,3,0,3,4,9,9,9,5,9,10,13,11,0,14,15,15,17,18,21,17,24,24,21,24,25,0,
(7,13),(13,11),0.0745485 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),-0.246878 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.661392 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.772272 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.720697 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.760395 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.610145 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),0.50485 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),0.0505142 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.527873 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-2.11713 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,1),0.200078 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.771454 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.293957 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.416162 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),0.0676583 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),0.175363 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-2.21125 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),0.171599 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-0.16099 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.886988 # DEPENDENCYPART_GRANDPAR
(9,3),(3,13),-0.455157 # DEPENDENCYPART_GRANDPAR
(9,3),(3,14),-0.457214 # DEPENDENCYPART_GRANDPAR
(9,3),(3,17),-0.547276 # DEPENDENCYPART_GRANDPAR
(9,3),(3,18),-0.83937 # DEPENDENCYPART_GRANDPAR
(9,3),(3,20),-0.710032 # DEPENDENCYPART_GRANDPAR
(9,3),(3,21),-0.542273 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),0.357829 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.122157 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.173232 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),0.0306925 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.10351 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.213719 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),0.331653 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-2.09336 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),0.441859 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.0954266 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.835373 # DEPENDENCYPART_GRANDPAR
(9,5),(5,20),-0.68958 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),0.222812 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.88194 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.657787 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.10176 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.665017 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.0261255 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-2.47445 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,11),-0.409493 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.660119 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-1.21682 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.810516 # DEPENDENCYPART_GRANDPAR
(9,6),(6,24),-1.59947 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.101343 # DEPENDENCYPART_GRANDPAR
(9,7),(7,10),0.448429 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.0618789 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.180982 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),0.183179 # DEPENDENCYPART_GRANDPAR
(9,10),(10,11),0.123009 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.539698 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.178415 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),0.0690338 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.109457 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),0.297371 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.176146 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.960184 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.297989 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.216167 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),0.165067 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.25816 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.168339 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.40839 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-0.156126 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.464358 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),0.160923 # DEPENDENCYPART_GRANDPAR
(9,13),(13,10),0.937524 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.246857 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.351449 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),0.0736155 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.0988389 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.32503 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),0.307989 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-0.345847 # DEPENDENCYPART_GRANDPAR
(9,14),(14,3),-0.758541 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-0.414869 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.572201 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-0.90441 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-1.69895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),0.547523 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.0275661 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.480276 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.085659 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.665228 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.266651 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.536538 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-1.5543 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.229147 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.17453 # DEPENDENCYPART_GRANDPAR
(9,14),(14,24),-1.06139 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-0.214164 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-0.490535 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-0.685774 # DEPENDENCYPART_GRANDPAR
(9,15),(15,4),-0.386959 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.426284 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.75452 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),0.202832 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),0.359909 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-1.55322 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,10),0.503262 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),-0.0600383 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.628502 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.137563 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),0.507979 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.711899 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.0795341 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.517059 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-1.48824 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.187616 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.153173 # DEPENDENCYPART_GRANDPAR
(9,15),(15,24),-0.867709 # DEPENDENCYPART_GRANDPAR
(9,15),(15,25),-1.66658 # DEPENDENCYPART_GRANDPAR
(9,15),(15,26),-2.22531 # DEPENDENCYPART_GRANDPAR
(9,17),(17,1),-0.199289 # DEPENDENCYPART_GRANDPAR
(9,17),(17,2),-0.479791 # DEPENDENCYPART_GRANDPAR
(9,17),(17,3),-0.682051 # DEPENDENCYPART_GRANDPAR
(9,17),(17,4),-0.378619 # DEPENDENCYPART_GRANDPAR
(9,17),(17,5),-0.416353 # DEPENDENCYPART_GRANDPAR
(9,17),(17,6),-0.747483 # DEPENDENCYPART_GRANDPAR
(9,17),(17,7),0.212904 # DEPENDENCYPART_GRANDPAR
(9,17),(17,8),0.369912 # DEPENDENCYPART_GRANDPAR
(9,17),(17,9),-1.57975 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,17),(17,10),0.497648 # DEPENDENCYPART_GRANDPAR
(9,17),(17,11),-0.0292605 # DEPENDENCYPART_GRANDPAR
(9,17),(17,12),-0.626705 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),-0.143177 # DEPENDENCYPART_GRANDPAR
(9,17),(17,14),0.515173 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),-0.352585 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.478333 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.504868 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-1.45834 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.172661 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),-0.142967 # DEPENDENCYPART_GRANDPAR
(9,17),(17,24),-0.875111 # DEPENDENCYPART_GRANDPAR
(9,17),(17,25),-1.63668 # DEPENDENCYPART_GRANDPAR
(9,17),(17,26),-2.19541 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.95497 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),-0.176894 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),-0.158165 # DEPENDENCYPART_GRANDPAR
(9,18),(18,24),-0.570888 # DEPENDENCYPART_GRANDPAR
(9,20),(20,3),-0.946219 # DEPENDENCYPART_GRANDPAR
(9,20),(20,9),-1.66518 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,20),(20,12),-0.678965 # DEPENDENCYPART_GRANDPAR
(9,20),(20,14),0.298175 # DEPENDENCYPART_GRANDPAR
(9,20),(20,17),-0.0210975 # DEPENDENCYPART_GRANDPAR
(9,20),(20,18),-0.462101 # DEPENDENCYPART_GRANDPAR
(9,20),(20,19),-1.42078 # DEPENDENCYPART_GRANDPAR
(9,20),(20,21),-0.287114 # DEPENDENCYPART_GRANDPAR
(9,20),(20,24),-1.30086 # DEPENDENCYPART_GRANDPAR
(9,20),(20,25),-1.59872 # DEPENDENCYPART_GRANDPAR
(9,20),(20,26),-2.14912 # DEPENDENCYPART_GRANDPAR
(9,21),(21,9),-1.38097 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,21),(21,15),-0.158216 # DEPENDENCYPART_GRANDPAR
(9,21),(21,18),-0.347306 # DEPENDENCYPART_GRANDPAR
(9,21),(21,19),-1.4471 # DEPENDENCYPART_GRANDPAR
(9,21),(21,20),0.28892 # DEPENDENCYPART_GRANDPAR
(9,21),(21,22),-0.744311 # DEPENDENCYPART_GRANDPAR
(9,21),(21,24),-0.523033 # DEPENDENCYPART_GRANDPAR
(9,21),(21,25),-1.43971 # DEPENDENCYPART_GRANDPAR
(9,21),(21,26),-1.9866 # DEPENDENCYPART_GRANDPAR
(9,21),(21,27),-0.128814 # DEPENDENCYPART_GRANDPAR
(9,24),(24,1),-0.198729 # DEPENDENCYPART_GRANDPAR
(9,24),(24,2),-0.477988 # DEPENDENCYPART_GRANDPAR
(9,24),(24,3),-0.681612 # DEPENDENCYPART_GRANDPAR
(9,24),(24,4),-0.378168 # DEPENDENCYPART_GRANDPAR
(9,24),(24,6),-0.747161 # DEPENDENCYPART_GRANDPAR
(9,24),(24,8),0.371715 # DEPENDENCYPART_GRANDPAR
(9,24),(24,10),0.496517 # DEPENDENCYPART_GRANDPAR
(9,24),(24,12),-0.627669 # DEPENDENCYPART_GRANDPAR
(9,24),(24,13),-0.144308 # DEPENDENCYPART_GRANDPAR
(9,24),(24,16),-0.480051 # DEPENDENCYPART_GRANDPAR
(9,24),(24,17),0.0619995 # DEPENDENCYPART_GRANDPAR
(9,24),(24,18),-0.562051 # DEPENDENCYPART_GRANDPAR
(9,24),(24,19),-1.5139 # DEPENDENCYPART_GRANDPAR
(9,24),(24,20),0.111514 # DEPENDENCYPART_GRANDPAR
(9,24),(24,21),0.00245693 # DEPENDENCYPART_GRANDPAR
(9,24),(24,22),-0.701882 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),-0.797306 # DEPENDENCYPART_GRANDPAR
(9,24),(24,25),-1.62979 # DEPENDENCYPART_GRANDPAR
(9,24),(24,26),-2.18852 # DEPENDENCYPART_GRANDPAR
(9,24),(24,27),-0.220804 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.902224 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.304527 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.178695 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.0218928 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.455965 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.552739 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.568389 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-0.75863 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.74929 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-1.38253 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.797967 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.673725 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.279412 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.0406571 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.288101 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.256452 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.174774 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-2.56414 # DEPENDENCYPART_GRANDPAR
(10,14),(14,3),-2.34454 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.81936 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-0.757991 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),-1.42541 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-1.23283 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-1.28926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.330989 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.359962 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.287806 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.592702 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.484457 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.485298 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-1.22353 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.465931 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.0669378 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-1.02535 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-2.42297 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.697568 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-2.35798 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-0.829495 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.711551 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-1.3391 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.460714 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-1.25351 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-1.24648 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-1.14938 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.282434 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.560997 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.157669 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.241055 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.293895 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.203274 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.128324 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.674146 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),0.0755442 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),0.0476843 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),-0.736949 # DEPENDENCYPART_GRANDPAR
(10,15),(15,25),-1.47436 # DEPENDENCYPART_GRANDPAR
(10,15),(15,26),-1.01557 # DEPENDENCYPART_GRANDPAR
(10,17),(17,1),-2.41895 # DEPENDENCYPART_GRANDPAR
(10,17),(17,2),-0.694415 # DEPENDENCYPART_GRANDPAR
(10,17),(17,3),-2.36083 # DEPENDENCYPART_GRANDPAR
(10,17),(17,4),-0.828281 # DEPENDENCYPART_GRANDPAR
(10,17),(17,5),-0.709328 # DEPENDENCYPART_GRANDPAR
(10,17),(17,6),-1.33885 # DEPENDENCYPART_GRANDPAR
(10,17),(17,7),-0.45842 # DEPENDENCYPART_GRANDPAR
(10,17),(17,8),-1.25125 # DEPENDENCYPART_GRANDPAR
(10,17),(17,9),-1.24933 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-1.14108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,11),0.321504 # DEPENDENCYPART_GRANDPAR
(10,17),(17,12),-0.553904 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),-0.149362 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),0.249468 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.176709 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.0893752 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.108269 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.64426 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),0.0950197 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),0.0660282 # DEPENDENCYPART_GRANDPAR
(10,17),(17,24),-0.743508 # DEPENDENCYPART_GRANDPAR
(10,17),(17,25),-1.44448 # DEPENDENCYPART_GRANDPAR
(10,17),(17,26),-0.985684 # DEPENDENCYPART_GRANDPAR
(10,21),(21,9),-1.37925 # DEPENDENCYPART_GRANDPAR
(10,21),(21,15),-0.231085 # DEPENDENCYPART_GRANDPAR
(10,21),(21,18),-0.372518 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),-1.30483 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-0.0711752 # DEPENDENCYPART_GRANDPAR
(10,21),(21,22),-0.805334 # DEPENDENCYPART_GRANDPAR
(10,21),(21,24),-0.773059 # DEPENDENCYPART_GRANDPAR
(10,21),(21,25),-1.80172 # DEPENDENCYPART_GRANDPAR
(10,21),(21,26),-1.34074 # DEPENDENCYPART_GRANDPAR
(10,21),(21,27),-1.06116 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.577186 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.27307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),0.321006 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),0.752827 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.723475 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.708882 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.741519 # DEPENDENCYPART_GRANDPAR
(11,10),(10,21),-0.49386 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),1.88818 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.222506 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.201731 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-0.601314 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.582632 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.965967 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-1.93042 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-1.0029 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.865331 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.314866 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.0548239 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.162635 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.0935009 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-2.53536 # DEPENDENCYPART_GRANDPAR
(11,14),(14,3),-1.07027 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-0.869181 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-0.840016 # DEPENDENCYPART_GRANDPAR
(11,14),(14,6),-1.28287 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.66214 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-2.16589 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-1.18618 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.896416 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),1.46414 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.303303 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.339136 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.213132 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-1.64557 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.254945 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.274118 # DEPENDENCYPART_GRANDPAR
(11,14),(14,24),-0.946534 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.532582 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-1.02179 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.834081 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-1.0232 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.578879 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.32655 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.0912381 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.491619 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.193103 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.106785 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.675483 # DEPENDENCYPART_GRANDPAR
(12,15),(15,2),-0.704751 # DEPENDENCYPART_GRANDPAR
(12,15),(15,3),-1.23518 # DEPENDENCYPART_GRANDPAR
(12,15),(15,4),-0.670602 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),-1.01468 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.964383 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-0.639129 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.73741 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-1.0471 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-1.08646 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.705756 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-1.24478 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.138212 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.202297 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.324267 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.228426 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),0.118349 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.685214 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.115337 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.181525 # DEPENDENCYPART_GRANDPAR
(12,15),(15,24),0.026674 # DEPENDENCYPART_GRANDPAR
(12,15),(15,25),-1.09029 # DEPENDENCYPART_GRANDPAR
(12,15),(15,26),-0.791781 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.601764 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.243692 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.225669 # DEPENDENCYPART_GRANDPAR
(12,18),(18,24),0.0154729 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-1.37186 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.61303 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.634846 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-1.76638 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-1.5194 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.498038 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.313604 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.423069 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.806396 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.637766 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),-0.736486 # DEPENDENCYPART_GRANDPAR
(13,5),(5,20),-1.07884 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-1.1884 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.28622 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.723815 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-2.59789 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.170101 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.831671 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.852122 # DEPENDENCYPART_GRANDPAR
(13,10),(10,21),-0.390982 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.389831 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.411116 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-2.82021 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.228604 # DEPENDENCYPART_GRANDPAR
