# _root_ Záplava objevů v infračerveném světle je prostě neuvěřitelná : poznali jsme , jak velká složka hmoty ve vesmíru je chladná , vlastně přímo mrazivá .
#goldHeads=6,1,2,5,3,9,6,6,0,9,10,21,14,15,19,15,16,17,21,19,10,21,24,21,0,
#predictedHeads=6,1,2,5,3,9,8,6,0,9,10,21,14,15,19,15,15,17,21,19,9,24,24,21,0,
(9,12),(12,10),0.791372 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.433373 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.16089 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.203787 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.132836 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),0.170498 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.410163 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.0352186 # DEPENDENCYPART_GRANDPAR
(9,12),(12,23),0.081756 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.352352 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.0841597 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.0474343 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.249426 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.398932 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.38933 # DEPENDENCYPART_GRANDPAR
(9,19),(19,1),-0.822076 # DEPENDENCYPART_GRANDPAR
(9,19),(19,2),-0.924935 # DEPENDENCYPART_GRANDPAR
(9,19),(19,3),-1.04409 # DEPENDENCYPART_GRANDPAR
(9,19),(19,5),-0.992214 # DEPENDENCYPART_GRANDPAR
(9,19),(19,6),-0.460217 # DEPENDENCYPART_GRANDPAR
(9,19),(19,7),-0.512599 # DEPENDENCYPART_GRANDPAR
(9,19),(19,8),-0.432368 # DEPENDENCYPART_GRANDPAR
(9,19),(19,9),-1.03862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,19),(19,10),0.69277 # DEPENDENCYPART_GRANDPAR
(9,19),(19,11),0.416178 # DEPENDENCYPART_GRANDPAR
(9,19),(19,12),0.116683 # DEPENDENCYPART_GRANDPAR
(9,19),(19,13),0.0186692 # DEPENDENCYPART_GRANDPAR
(9,19),(19,14),-0.221374 # DEPENDENCYPART_GRANDPAR
(9,19),(19,15),0.00479136 # DEPENDENCYPART_GRANDPAR
(9,19),(19,16),-0.153903 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.186756 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.259611 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.411376 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.367407 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),0.0115639 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),0.0474367 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),-0.337874 # DEPENDENCYPART_GRANDPAR
(9,19),(19,25),-0.37412 # DEPENDENCYPART_GRANDPAR
(9,21),(21,6),-0.403834 # DEPENDENCYPART_GRANDPAR
(9,21),(21,9),-0.85753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,21),(21,10),0.791372 # DEPENDENCYPART_GRANDPAR
(9,21),(21,11),0.433373 # DEPENDENCYPART_GRANDPAR
(9,21),(21,12),0.349369 # DEPENDENCYPART_GRANDPAR
(9,21),(21,13),-0.0715528 # DEPENDENCYPART_GRANDPAR
(9,21),(21,14),-0.321075 # DEPENDENCYPART_GRANDPAR
(9,21),(21,15),-0.218129 # DEPENDENCYPART_GRANDPAR
(9,21),(21,16),-0.375277 # DEPENDENCYPART_GRANDPAR
(9,21),(21,17),-0.200106 # DEPENDENCYPART_GRANDPAR
(9,21),(21,18),-0.478478 # DEPENDENCYPART_GRANDPAR
(9,21),(21,19),0.543213 # DEPENDENCYPART_GRANDPAR
(9,21),(21,20),-0.509928 # DEPENDENCYPART_GRANDPAR
(9,21),(21,22),-0.0352186 # DEPENDENCYPART_GRANDPAR
(9,21),(21,23),0.081756 # DEPENDENCYPART_GRANDPAR
(9,21),(21,24),-0.329219 # DEPENDENCYPART_GRANDPAR
(9,21),(21,25),-0.392493 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.266384 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.356225 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-1.16382 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.0839743 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),0.543346 # DEPENDENCYPART_GRANDPAR
(10,1),(1,8),-0.412193 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),0.25939 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.356225 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-1.16382 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.0839743 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),0.543346 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.412193 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.0742927 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.14906 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-1.13813 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),0.110314 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),0.260432 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.393524 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-1.24776 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),0.546078 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),-0.409436 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.0102371 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.664193 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.664727 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-1.41334 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.488631 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.533466 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.771368 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),0.43719 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-2.16223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.840039 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.855378 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.370512 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.768449 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.7338 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.823847 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.696293 # DEPENDENCYPART_GRANDPAR
(10,6),(6,20),-1.04833 # DEPENDENCYPART_GRANDPAR
(10,6),(6,21),-1.03308 # DEPENDENCYPART_GRANDPAR
(10,6),(6,22),-0.886873 # DEPENDENCYPART_GRANDPAR
(10,6),(6,23),-0.966722 # DEPENDENCYPART_GRANDPAR
(10,6),(6,24),-0.920291 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.72543 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.00343379 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.91221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.605444 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),0.0902935 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.563662 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.677593 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-1.46499 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.387827 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.525275 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.244217 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.91094 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.603235 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.0912348 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.745191 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.59594 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-1.58401 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.569355 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.360395 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.54496 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.832399 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-2.07479 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.768914 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.843697 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.816036 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-1.01457 # DEPENDENCYPART_GRANDPAR
(10,9),(9,21),-1.0214 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.386728 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-1.04068 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-1.10715 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.857824 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.510945 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.821044 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-1.11744 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.718543 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-1.42159 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.336134 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.072492 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.46811 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.363137 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.445607 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.407673 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.718314 # DEPENDENCYPART_GRANDPAR
(10,11),(11,24),-0.627691 # DEPENDENCYPART_GRANDPAR
(10,12),(12,1),-0.816576 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-1.18288 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-0.811931 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.975673 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-1.39817 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.901797 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-1.46325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.211152 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.142094 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.353837 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.0862159 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.993696 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.476675 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.550819 # DEPENDENCYPART_GRANDPAR
(10,12),(12,23),-0.620256 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-0.758907 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-1.19492 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.0910597 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.08017 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.339784 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.0150155 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.0983528 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.445144 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-0.664743 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.275974 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.0203419 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.0534567 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.137236 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.196032 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-1.87899 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.687538 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.126915 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.041496 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.040645 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),0.0585521 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.0946313 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.272079 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.138817 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.348027 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.481893 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.527122 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),-0.218757 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.0385278 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.255728 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.10741 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.274042 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.142822 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.36123 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.487183 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.532412 # DEPENDENCYPART_GRANDPAR
(10,16),(16,24),-0.23196 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),0.211038 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.0421048 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.208077 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),0.250491 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),0.152323 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.148046 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),-0.35662 # DEPENDENCYPART_GRANDPAR
(10,18),(18,24),-0.22735 # DEPENDENCYPART_GRANDPAR
(10,19),(19,1),-0.597018 # DEPENDENCYPART_GRANDPAR
(10,19),(19,2),-1.25097 # DEPENDENCYPART_GRANDPAR
(10,19),(19,3),-1.26145 # DEPENDENCYPART_GRANDPAR
(10,19),(19,5),-1.06811 # DEPENDENCYPART_GRANDPAR
(10,19),(19,6),-0.645623 # DEPENDENCYPART_GRANDPAR
(10,19),(19,7),-0.943088 # DEPENDENCYPART_GRANDPAR
(10,19),(19,8),-1.19309 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.861837 # DEPENDENCYPART_GRANDPAR
(10,19),(19,10),-1.33748 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,19),(19,11),0.0491639 # DEPENDENCYPART_GRANDPAR
(10,19),(19,12),0.321941 # DEPENDENCYPART_GRANDPAR
(10,19),(19,13),0.105328 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),-0.352881 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),-0.170342 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.266385 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.223474 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.585032 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.516967 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.289705 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),-0.414636 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.595329 # DEPENDENCYPART_GRANDPAR
(10,19),(19,24),-0.388929 # DEPENDENCYPART_GRANDPAR
(10,19),(19,25),-0.51958 # DEPENDENCYPART_GRANDPAR
(10,20),(20,17),-0.0360405 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),-0.521874 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-0.480893 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),-0.479038 # DEPENDENCYPART_GRANDPAR
(10,20),(20,23),-0.557784 # DEPENDENCYPART_GRANDPAR
(10,21),(21,6),-0.811931 # DEPENDENCYPART_GRANDPAR
(10,21),(21,9),-0.901797 # DEPENDENCYPART_GRANDPAR
(10,21),(21,10),-1.46325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,21),(21,11),-0.211152 # DEPENDENCYPART_GRANDPAR
(10,21),(21,12),0.0956216 # DEPENDENCYPART_GRANDPAR
(10,21),(21,13),-0.0902608 # DEPENDENCYPART_GRANDPAR
(10,21),(21,14),-0.496961 # DEPENDENCYPART_GRANDPAR
(10,21),(21,15),-0.0876113 # DEPENDENCYPART_GRANDPAR
(10,21),(21,16),-0.181879 # DEPENDENCYPART_GRANDPAR
(10,21),(21,17),-0.118611 # DEPENDENCYPART_GRANDPAR
(10,21),(21,18),-0.497916 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),-0.465336 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-0.778117 # DEPENDENCYPART_GRANDPAR
(10,21),(21,22),-0.550819 # DEPENDENCYPART_GRANDPAR
(10,21),(21,23),-0.620256 # DEPENDENCYPART_GRANDPAR
(10,21),(21,24),-0.512442 # DEPENDENCYPART_GRANDPAR
(10,21),(21,25),-0.624675 # DEPENDENCYPART_GRANDPAR
(10,22),(22,13),0.338423 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),-0.572695 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),-0.143115 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.510057 # DEPENDENCYPART_GRANDPAR
(10,22),(22,24),-0.476516 # DEPENDENCYPART_GRANDPAR
(10,22),(22,25),-0.443301 # DEPENDENCYPART_GRANDPAR
(10,23),(23,13),0.347193 # DEPENDENCYPART_GRANDPAR
(10,23),(23,21),-0.119318 # DEPENDENCYPART_GRANDPAR
(10,23),(23,22),-0.231558 # DEPENDENCYPART_GRANDPAR
(10,23),(23,24),-0.480807 # DEPENDENCYPART_GRANDPAR
(10,23),(23,25),-0.431434 # DEPENDENCYPART_GRANDPAR
(10,24),(24,17),-0.0360405 # DEPENDENCYPART_GRANDPAR
(10,24),(24,20),-0.546105 # DEPENDENCYPART_GRANDPAR
(10,24),(24,21),-0.459193 # DEPENDENCYPART_GRANDPAR
(10,24),(24,22),-0.490902 # DEPENDENCYPART_GRANDPAR
(10,24),(24,23),-0.464093 # DEPENDENCYPART_GRANDPAR
(10,24),(24,25),-0.670079 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),0.130811 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.130212 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.746914 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.203235 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),0.460653 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),-0.490436 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),0.180297 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.130212 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.746914 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.203235 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),0.460653 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.490436 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-0.0951325 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),0.231924 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.720971 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.0607433 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),0.181339 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.0224427 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.818739 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),0.463385 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.487679 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.0508849 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.254667 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.420128 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.946098 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.595561 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.401399 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.800859 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),0.459842 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),-0.197463 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-2.18818 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.347209 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),-0.380486 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.76292 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.67841 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-1.22803 # DEPENDENCYPART_GRANDPAR
(11,6),(6,17),-0.9477 # DEPENDENCYPART_GRANDPAR
(11,6),(6,20),-1.06028 # DEPENDENCYPART_GRANDPAR
(11,6),(6,21),-0.874237 # DEPENDENCYPART_GRANDPAR
(11,6),(6,22),-0.930552 # DEPENDENCYPART_GRANDPAR
(11,6),(6,23),-0.829006 # DEPENDENCYPART_GRANDPAR
(11,6),(6,24),-0.90955 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.737662 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.0443902 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.0642493 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.94492 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,1),0.0694772 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.134305 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.399209 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.979922 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.474926 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.406353 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.232189 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.0732982 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.93909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,1),-0.102519 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.306301 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.306529 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-1.09345 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.646922 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.43186 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.419852 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.836982 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.362538 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-2.10963 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.327643 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.803492 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.870373 # DEPENDENCYPART_GRANDPAR
(11,9),(9,21),-0.854671 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.0369846 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.240767 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.429104 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.581661 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.188686 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.375569 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.761985 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.116143 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-2.02294 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.177158 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.238935 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.669184 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.442133 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.991751 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.770075 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-1.03527 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.753561 # DEPENDENCYPART_GRANDPAR
(11,10),(10,20),-0.967196 # DEPENDENCYPART_GRANDPAR
(11,10),(10,21),-0.704186 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-0.790551 # DEPENDENCYPART_GRANDPAR
(11,10),(10,23),-0.686037 # DEPENDENCYPART_GRANDPAR
(11,10),(10,24),-0.816466 # DEPENDENCYPART_GRANDPAR
(11,12),(12,1),-0.837054 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-0.92137 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-0.893015 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.879064 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-1.42769 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.91763 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-1.14445 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.51579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.0830822 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.296677 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),0.0118649 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.819397 # DEPENDENCYPART_GRANDPAR
(11,12),(12,21),-0.230831 # DEPENDENCYPART_GRANDPAR
(11,12),(12,22),-0.534803 # DEPENDENCYPART_GRANDPAR
(11,12),(12,23),-0.422844 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.659617 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.795725 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-1.18471 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.509258 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.317665 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.0374834 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.505426 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.305307 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.562307 # DEPENDENCYPART_GRANDPAR
