# _root_ Επίσης , μέσα στο Κάστρο υπήρχαν οι απαραίτητες δεξαμενές για νερό , ενώ το Νεκροταφείο βρισκόταν έξω από την πόλη .
#goldHeads=13,13,6,3,4,13,9,9,6,9,10,13,0,15,16,13,16,17,20,18,0,
#predictedHeads=6,6,6,3,4,13,9,9,6,9,10,13,0,15,16,13,16,16,20,18,0,
(13,5),(5,4),0.0755347 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),0.225701 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),0.171308 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),0.0337292 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),0.207846 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),0.206309 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),0.32322 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),0.398516 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),0.20726 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),0.279686 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),0.237366 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),0.249539 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),0.188166 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),0.0889438 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-0.73632 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,15),0.171182 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),-0.0388643 # DEPENDENCYPART_GRANDPAR
(13,6),(6,17),-0.30611 # DEPENDENCYPART_GRANDPAR
(13,6),(6,18),-0.424361 # DEPENDENCYPART_GRANDPAR
(13,6),(6,20),-0.207481 # DEPENDENCYPART_GRANDPAR
(13,6),(6,21),-0.384131 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.0211264 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),0.175468 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),0.101043 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),0.122739 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),0.0518428 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-0.798702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,15),0.0681729 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.443856 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),-0.215563 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),0.10786 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),0.0491682 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),0.165248 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),0.120914 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),0.097814 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.0882506 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),-0.0196671 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-0.824105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,15),0.00947589 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.171773 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.343003 # DEPENDENCYPART_GRANDPAR
(13,9),(9,18),-0.49748 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),0.106475 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.0693142 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.0595364 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-0.754956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,15),0.153049 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.0806669 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.262616 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),0.165183 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),0.120849 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),0.0159723 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.048599 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.0196594 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-0.824105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,15),0.00947589 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.171773 # DEPENDENCYPART_GRANDPAR
(13,12),(12,1),-0.251084 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),0.0305618 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.0339081 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),0.0443073 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),-0.0683063 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),0.0713889 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.0487353 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.0841873 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.098979 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-0.810985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,15),0.0443208 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.144586 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.468577 # DEPENDENCYPART_GRANDPAR
(13,12),(12,20),-0.334027 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-0.368365 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.447866 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.460348 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.366904 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.359859 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.237909 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.245002 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.0409828 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.0395763 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),0.056702 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-0.556907 # DEPENDENCYPART_GRANDPAR
(13,16),(16,2),-0.144997 # DEPENDENCYPART_GRANDPAR
(13,16),(16,3),-0.41136 # DEPENDENCYPART_GRANDPAR
(13,16),(16,4),-0.311119 # DEPENDENCYPART_GRANDPAR
(13,16),(16,5),-0.159664 # DEPENDENCYPART_GRANDPAR
(13,16),(16,6),-0.232442 # DEPENDENCYPART_GRANDPAR
(13,16),(16,8),-0.225269 # DEPENDENCYPART_GRANDPAR
(13,16),(16,9),-0.248824 # DEPENDENCYPART_GRANDPAR
(13,16),(16,10),-0.375226 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-0.29819 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.195091 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.26094 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.376573 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.65033 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.293508 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),0.226696 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),0.347391 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),0.0179688 # DEPENDENCYPART_GRANDPAR
(13,17),(17,1),-0.573623 # DEPENDENCYPART_GRANDPAR
(13,17),(17,2),-0.286344 # DEPENDENCYPART_GRANDPAR
(13,17),(17,3),-0.42599 # DEPENDENCYPART_GRANDPAR
(13,17),(17,9),-0.323873 # DEPENDENCYPART_GRANDPAR
(13,17),(17,10),-0.41476 # DEPENDENCYPART_GRANDPAR
(13,17),(17,11),-0.373085 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.336438 # DEPENDENCYPART_GRANDPAR
(13,17),(17,14),0.283032 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.495022 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.0527055 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),0.0280975 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.182725 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.501807 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.058883 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.539546 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),0.0921734 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.12692 # DEPENDENCYPART_GRANDPAR
(13,20),(20,14),0.236917 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),0.0918336 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),0.0374703 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.440384 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.128438 # DEPENDENCYPART_GRANDPAR
(13,21),(21,16),0.289103 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),-0.0393794 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),0.024625 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.747732 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.5522 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.575253 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.357897 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.22049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.493106 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.687623 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.710373 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-1.15709 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-1.04435 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.583825 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.468046 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.298739 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.29659 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.55667 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.699904 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.662389 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.855939 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.678423 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-1.16625 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-1.07644 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-1.00845 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.5759 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.525114 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.286673 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.21178 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.475066 # DEPENDENCYPART_GRANDPAR
(15,12),(12,18),-0.669178 # DEPENDENCYPART_GRANDPAR
(15,12),(12,20),-1.00576 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-0.634861 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.641231 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.598666 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.722591 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.563337 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-0.890706 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.665177 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.965358 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.894238 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.468707 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.410929 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.482746 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.481909 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.23705 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.536172 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.701259 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.713529 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-1.03103 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.853269 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-1.09892 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),-1.01845 # DEPENDENCYPART_GRANDPAR
(15,16),(16,3),-1.06531 # DEPENDENCYPART_GRANDPAR
(15,16),(16,4),-1.2176 # DEPENDENCYPART_GRANDPAR
(15,16),(16,5),-1.17413 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-1.4114 # DEPENDENCYPART_GRANDPAR
(15,16),(16,8),-1.61539 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-1.50546 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-0.940982 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-1.02375 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.859969 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.81049 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.838313 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.705707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.132329 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.0773218 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.21849 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.333699 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-1.07623 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-1.08586 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-1.04032 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-1.52545 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.941701 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-1.04358 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.927376 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.837839 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.748382 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,18),-0.201802 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.40516 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.442925 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.742162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,17),-0.345557 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-1.26827 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.35166 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.455725 # DEPENDENCYPART_GRANDPAR
(15,20),(20,14),-0.921125 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),-0.225981 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.186487 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-1.0756 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.438564 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.00335077 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),0.135351 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.239131 # DEPENDENCYPART_GRANDPAR
(16,1),(1,6),0.0186558 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.148898 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),-0.027336 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.322202 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.543703 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),-0.14513 # DEPENDENCYPART_GRANDPAR
(16,2),(2,8),-0.48336 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.0649045 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.171653 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),-0.19814 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),-0.560971 # DEPENDENCYPART_GRANDPAR
(16,3),(3,6),0.0250472 # DEPENDENCYPART_GRANDPAR
(16,3),(3,9),-0.173233 # DEPENDENCYPART_GRANDPAR
(16,3),(3,10),0.0806866 # DEPENDENCYPART_GRANDPAR
(16,3),(3,11),-0.249595 # DEPENDENCYPART_GRANDPAR
(16,3),(3,12),0.0396173 # DEPENDENCYPART_GRANDPAR
(16,3),(3,13),0.00304691 # DEPENDENCYPART_GRANDPAR
(16,3),(3,16),-2.2146 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,3),(3,17),-0.158583 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-0.089404 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),0.113892 # DEPENDENCYPART_GRANDPAR
(16,4),(4,5),-0.435056 # DEPENDENCYPART_GRANDPAR
(16,4),(4,6),0.0232059 # DEPENDENCYPART_GRANDPAR
(16,5),(5,1),-0.00187392 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),-0.1313 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),0.0911721 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.414703 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),0.222042 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.162929 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),0.0404588 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.136332 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),0.152011 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.328279 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.481713 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.358328 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.412065 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.271143 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.0343874 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.346351 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),-0.0280076 # DEPENDENCYPART_GRANDPAR
(16,6),(6,13),-0.0792211 # DEPENDENCYPART_GRANDPAR
(16,6),(6,15),-0.00933711 # DEPENDENCYPART_GRANDPAR
(16,6),(6,16),-2.08807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,6),(6,17),-0.0682132 # DEPENDENCYPART_GRANDPAR
(16,6),(6,18),-0.0667862 # DEPENDENCYPART_GRANDPAR
(16,6),(6,20),-0.361749 # DEPENDENCYPART_GRANDPAR
(16,6),(6,21),-0.371503 # DEPENDENCYPART_GRANDPAR
(16,8),(8,3),0.0311938 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.175645 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-0.0375745 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),0.124976 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.112782 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),0.0414853 # DEPENDENCYPART_GRANDPAR
(16,8),(8,15),0.224232 # DEPENDENCYPART_GRANDPAR
(16,8),(8,18),-0.17255 # DEPENDENCYPART_GRANDPAR
(16,9),(9,1),-0.00463172 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.434278 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),0.326175 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.0548962 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.154757 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),0.118604 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.0317525 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.0336323 # DEPENDENCYPART_GRANDPAR
(16,9),(9,13),0.122362 # DEPENDENCYPART_GRANDPAR
(16,9),(9,15),0.305261 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-2.30991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,9),(9,17),-0.21755 # DEPENDENCYPART_GRANDPAR
(16,9),(9,18),-0.26416 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.0407352 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.157411 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.0105236 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),0.0307541 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.179603 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-2.23843 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),-0.169967 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.0569899 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.15685 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.0485056 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),0.080892 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.0334606 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),0.122526 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),0.305426 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-2.30991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,1),-0.148898 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.187195 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.539134 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.64444 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.157845 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.352043 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.259019 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.116372 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.332166 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.0038631 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),0.0942943 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-2.24925 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,18),-0.211813 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.560195 # DEPENDENCYPART_GRANDPAR
(16,13),(13,1),-0.0141141 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),-0.120238 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),0.0813367 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.344452 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.483083 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),0.258063 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.241549 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.259933 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.103264 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),0.0200013 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.176431 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.0531784 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.313113 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.0285167 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-2.37751 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.248433 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.302168 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.630668 # DEPENDENCYPART_GRANDPAR
(16,13),(13,21),-0.598515 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),-0.0548962 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),0.0829857 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.119569 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.0669982 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),0.00962114 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),0.690583 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-2.30991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.21755 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.26416 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.619322 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-0.443997 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-0.555456 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-0.35546 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.607975 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.422968 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.682005 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.488396 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),0.0437756 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.345328 # DEPENDENCYPART_GRANDPAR
(16,17),(17,18),0.155662 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.11497 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.169666 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.376259 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.246121 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.549219 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.00367388 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.0929923 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-0.0834537 # DEPENDENCYPART_GRANDPAR
(16,20),(20,17),0.330442 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),0.35267 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.375865 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.0988711 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-1.7253 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,18),0.198898 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.130005 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.38072 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.319921 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-0.295524 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.0282073 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.463194 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.382169 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.346671 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.284814 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.0893436 # DEPENDENCYPART_GRANDPAR
(17,2),(2,8),-0.250424 # DEPENDENCYPART_GRANDPAR
