# _root_ Ωστόσο , έχουμε παράλληλα επίγνωση του γεγονότος ότι η παρούσα οδηγία είναι μεν σημαντική και ενδιαφέρουσα , αλλά δεν λύνει δυστυχώς ακόμα όλα τα προβλήματα .
#goldHeads=0,3,1,3,3,7,5,7,11,11,12,18,12,15,12,15,18,8,20,18,20,20,25,25,20,0,
#predictedHeads=0,1,1,3,3,7,5,3,11,11,12,8,14,12,12,15,18,0,20,18,20,23,25,25,20,0,
(8,12),(12,2),-0.228101 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-0.378041 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.400842 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.227623 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.0258466 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.254891 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),0.928994 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),0.569156 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),0.551048 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),0.219291 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),0.383119 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),0.114819 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),0.475658 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),0.0630752 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),0.0433112 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),0.301939 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),0.157204 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),0.210067 # DEPENDENCYPART_GRANDPAR
(8,12),(12,25),0.155768 # DEPENDENCYPART_GRANDPAR
(8,12),(12,26),-0.090788 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.545709 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),0.328101 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),0.413885 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),0.0438069 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),0.0923493 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),0.14208 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.11349 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.0524849 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),0.183229 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.0680527 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),0.00581259 # DEPENDENCYPART_GRANDPAR
(8,15),(15,1),-0.448378 # DEPENDENCYPART_GRANDPAR
(8,15),(15,2),-0.423908 # DEPENDENCYPART_GRANDPAR
(8,15),(15,3),-0.587631 # DEPENDENCYPART_GRANDPAR
(8,15),(15,4),-0.471328 # DEPENDENCYPART_GRANDPAR
(8,15),(15,5),-0.423039 # DEPENDENCYPART_GRANDPAR
(8,15),(15,7),-0.221262 # DEPENDENCYPART_GRANDPAR
(8,15),(15,8),-0.33357 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,15),(15,9),0.630998 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),0.342497 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),0.178458 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),0.479954 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.0482637 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.0747664 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),0.23973 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.029776 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.000420336 # DEPENDENCYPART_GRANDPAR
(8,15),(15,20),0.317895 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),0.00769802 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),0.0916829 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),0.0760197 # DEPENDENCYPART_GRANDPAR
(8,15),(15,25),-0.0796602 # DEPENDENCYPART_GRANDPAR
(8,17),(17,2),-0.4264 # DEPENDENCYPART_GRANDPAR
(8,17),(17,10),0.362471 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),-0.0581484 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),0.16654 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),0.0418801 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.112223 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),0.0630737 # DEPENDENCYPART_GRANDPAR
(8,17),(17,23),-0.0313281 # DEPENDENCYPART_GRANDPAR
(8,18),(18,1),-0.457658 # DEPENDENCYPART_GRANDPAR
(8,18),(18,2),-0.4243 # DEPENDENCYPART_GRANDPAR
(8,18),(18,3),-0.566784 # DEPENDENCYPART_GRANDPAR
(8,18),(18,4),-0.470131 # DEPENDENCYPART_GRANDPAR
(8,18),(18,5),-0.408383 # DEPENDENCYPART_GRANDPAR
(8,18),(18,7),-0.206606 # DEPENDENCYPART_GRANDPAR
(8,18),(18,8),-0.306661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,18),(18,10),0.415145 # DEPENDENCYPART_GRANDPAR
(8,18),(18,11),0.228665 # DEPENDENCYPART_GRANDPAR
(8,18),(18,12),0.561436 # DEPENDENCYPART_GRANDPAR
(8,18),(18,13),0.00183863 # DEPENDENCYPART_GRANDPAR
(8,18),(18,14),0.00196824 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),0.1392 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),0.0943699 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),0.0114789 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),0.0714075 # DEPENDENCYPART_GRANDPAR
(8,18),(18,20),0.288564 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.0246857 # DEPENDENCYPART_GRANDPAR
(8,18),(18,22),0.054234 # DEPENDENCYPART_GRANDPAR
(8,18),(18,23),0.0384749 # DEPENDENCYPART_GRANDPAR
(8,18),(18,25),-0.0996529 # DEPENDENCYPART_GRANDPAR
(8,18),(18,26),-0.19221 # DEPENDENCYPART_GRANDPAR
(8,20),(20,1),-0.363284 # DEPENDENCYPART_GRANDPAR
(8,20),(20,2),-0.226055 # DEPENDENCYPART_GRANDPAR
(8,20),(20,3),-0.38799 # DEPENDENCYPART_GRANDPAR
(8,20),(20,4),-0.411529 # DEPENDENCYPART_GRANDPAR
(8,20),(20,5),-0.257124 # DEPENDENCYPART_GRANDPAR
(8,20),(20,7),-0.0553472 # DEPENDENCYPART_GRANDPAR
(8,20),(20,8),-0.254851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,20),(20,10),0.534517 # DEPENDENCYPART_GRANDPAR
(8,20),(20,11),0.501439 # DEPENDENCYPART_GRANDPAR
(8,20),(20,12),0.481723 # DEPENDENCYPART_GRANDPAR
(8,20),(20,13),0.131297 # DEPENDENCYPART_GRANDPAR
(8,20),(20,14),0.118599 # DEPENDENCYPART_GRANDPAR
(8,20),(20,15),0.281097 # DEPENDENCYPART_GRANDPAR
(8,20),(20,16),0.213772 # DEPENDENCYPART_GRANDPAR
(8,20),(20,17),-0.0235701 # DEPENDENCYPART_GRANDPAR
(8,20),(20,18),0.0847256 # DEPENDENCYPART_GRANDPAR
(8,20),(20,19),0.310749 # DEPENDENCYPART_GRANDPAR
(8,20),(20,21),0.151129 # DEPENDENCYPART_GRANDPAR
(8,20),(20,22),0.203992 # DEPENDENCYPART_GRANDPAR
(8,20),(20,23),0.257002 # DEPENDENCYPART_GRANDPAR
(8,20),(20,25),0.126329 # DEPENDENCYPART_GRANDPAR
(8,20),(20,26),-0.118195 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.138729 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.224029 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.565124 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.155 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.161528 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.34612 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.605751 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.277491 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.939688 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.470938 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.518197 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-0.760401 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-0.513355 # DEPENDENCYPART_GRANDPAR
(10,8),(8,20),-1.0031 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.769467 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-1.75257 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-0.517984 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.953005 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.790367 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.682557 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.789094 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.462083 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.0882773 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.641121 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.730363 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.334147 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.423834 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.383633 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.555578 # DEPENDENCYPART_GRANDPAR
(11,1),(1,7),-0.261705 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),-0.195041 # DEPENDENCYPART_GRANDPAR
(11,1),(1,12),-0.708475 # DEPENDENCYPART_GRANDPAR
(11,1),(1,17),-0.666862 # DEPENDENCYPART_GRANDPAR
(11,1),(1,18),-0.710694 # DEPENDENCYPART_GRANDPAR
(11,1),(1,20),-1.02994 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.28563 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.265506 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.299356 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.533812 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.239939 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),-0.220474 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),0.21098 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.28421 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,12),-0.630479 # DEPENDENCYPART_GRANDPAR
(11,3),(3,13),-0.61633 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.690007 # DEPENDENCYPART_GRANDPAR
(11,3),(3,17),-0.585964 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),-0.706923 # DEPENDENCYPART_GRANDPAR
(11,3),(3,21),-0.857347 # DEPENDENCYPART_GRANDPAR
(11,3),(3,22),-0.87599 # DEPENDENCYPART_GRANDPAR
(11,3),(3,25),-1.27266 # DEPENDENCYPART_GRANDPAR
(11,3),(3,26),-0.809676 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.375901 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.44918 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.778272 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.592884 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.299011 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.418862 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.561188 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.650338 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.1823 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.300234 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.231166 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.40403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,7),-0.168873 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.275972 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.333607 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.33893 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,1),-0.840745 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.765276 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.15883 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-0.843194 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-1.00946 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.715585 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.689229 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.746243 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.305237 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.7802 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.0232947 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.0946593 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.162956 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.19526 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.0829597 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.200948 # DEPENDENCYPART_GRANDPAR
(11,12),(12,20),-0.490878 # DEPENDENCYPART_GRANDPAR
(11,12),(12,21),-0.260417 # DEPENDENCYPART_GRANDPAR
(11,12),(12,22),-0.296057 # DEPENDENCYPART_GRANDPAR
(11,12),(12,25),-0.502784 # DEPENDENCYPART_GRANDPAR
(11,12),(12,26),-0.326217 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.298888 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.858917 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.0846539 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.257071 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.185416 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.358414 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.268353 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.250436 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.581397 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.404514 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.423508 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.781052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,13),-0.0691169 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.190234 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.414205 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),-0.0703517 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),-0.228793 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.18895 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.270214 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.275624 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.574988 # DEPENDENCYPART_GRANDPAR
(11,16),(16,25),-0.715271 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),0.0819941 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),0.00427978 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),0.171355 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.194409 # DEPENDENCYPART_GRANDPAR
(12,1),(1,7),-0.104576 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),0.0332153 # DEPENDENCYPART_GRANDPAR
(12,1),(1,12),-2.25882 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,1),(1,17),-0.516069 # DEPENDENCYPART_GRANDPAR
(12,1),(1,18),-0.679876 # DEPENDENCYPART_GRANDPAR
(12,1),(1,20),-1.62142 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.139147 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.214264 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.146001 # DEPENDENCYPART_GRANDPAR
(12,2),(2,14),-0.537545 # DEPENDENCYPART_GRANDPAR
(12,2),(2,16),-0.813386 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.0611162 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),0.000450265 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.166132 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.260775 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.170942 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.0924588 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),-0.17132 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),0.284667 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-1.9473 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,13),-0.0315835 # DEPENDENCYPART_GRANDPAR
(12,3),(3,15),-0.240056 # DEPENDENCYPART_GRANDPAR
(12,3),(3,17),-0.244311 # DEPENDENCYPART_GRANDPAR
(12,3),(3,18),-0.492039 # DEPENDENCYPART_GRANDPAR
(12,3),(3,21),-0.521897 # DEPENDENCYPART_GRANDPAR
(12,3),(3,22),-0.395452 # DEPENDENCYPART_GRANDPAR
(12,3),(3,25),-1.08907 # DEPENDENCYPART_GRANDPAR
(12,3),(3,26),-0.711161 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.118844 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.0849136 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),0.0785796 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.185319 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),-0.0954851 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.0218593 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.000679868 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),0.328742 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),0.303652 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.692035 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),0.207155 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),0.181473 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),0.158401 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),0.655708 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-2.16222 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,15),-0.398892 # DEPENDENCYPART_GRANDPAR
(12,5),(5,21),-0.669288 # DEPENDENCYPART_GRANDPAR
(12,5),(5,22),-0.543071 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),0.303652 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.0556065 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.679972 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),0.181473 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),0.633634 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),0.158401 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.655708 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.249479 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-2.30965 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.234973 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.446922 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.536636 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.698446 # DEPENDENCYPART_GRANDPAR
(12,8),(8,20),-1.66945 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.123446 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),0.104753 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.592469 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.546038 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.0284305 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),0.326888 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),0.295757 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.687392 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),0.0318359 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.787788 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.163117 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-2.16224 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.179198 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.620278 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.896119 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.488586 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.0850115 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.42514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.107604 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.0650552 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.387482 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.104601 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.177185 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.659388 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.22078 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.0980859 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.0980521 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.467149 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.16671 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.294329 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.668231 # DEPENDENCYPART_GRANDPAR
(12,15),(15,2),-0.537384 # DEPENDENCYPART_GRANDPAR
(12,15),(15,3),-0.981836 # DEPENDENCYPART_GRANDPAR
(12,15),(15,4),-0.366005 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),-0.843624 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-0.753791 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.560227 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.139023 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.676728 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.302667 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-1.47507 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.277373 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.251971 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.267968 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.164081 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.224222 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.869168 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.182603 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.0502647 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.667048 # DEPENDENCYPART_GRANDPAR
(12,15),(15,25),-0.713651 # DEPENDENCYPART_GRANDPAR
(12,16),(16,13),0.461616 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),-0.0341445 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),0.140042 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.0529997 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.102502 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.601742 # DEPENDENCYPART_GRANDPAR
(12,16),(16,25),-0.830093 # DEPENDENCYPART_GRANDPAR
(12,17),(17,2),-0.399032 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.498421 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),-0.267561 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.191315 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.543467 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.187279 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.914332 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.730849 # DEPENDENCYPART_GRANDPAR
(12,18),(18,1),-0.628414 # DEPENDENCYPART_GRANDPAR
(12,18),(18,2),-0.481385 # DEPENDENCYPART_GRANDPAR
(12,18),(18,3),-0.896318 # DEPENDENCYPART_GRANDPAR
(12,18),(18,4),-0.309624 # DEPENDENCYPART_GRANDPAR
(12,18),(18,5),-0.757701 # DEPENDENCYPART_GRANDPAR
(12,18),(18,7),-0.667868 # DEPENDENCYPART_GRANDPAR
(12,18),(18,8),-0.518326 # DEPENDENCYPART_GRANDPAR
(12,18),(18,10),-0.605928 # DEPENDENCYPART_GRANDPAR
(12,18),(18,11),-0.216743 # DEPENDENCYPART_GRANDPAR
(12,18),(18,12),-1.32629 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,18),(18,13),0.288976 # DEPENDENCYPART_GRANDPAR
(12,18),(18,14),-0.201193 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),0.045598 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),-0.484364 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),0.0577163 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.400952 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.586433 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.127903 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),-0.00043855 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),-0.627144 # DEPENDENCYPART_GRANDPAR
(12,18),(18,25),-0.706397 # DEPENDENCYPART_GRANDPAR
(12,18),(18,26),-0.458648 # DEPENDENCYPART_GRANDPAR
(12,20),(20,1),-0.432729 # DEPENDENCYPART_GRANDPAR
(12,20),(20,2),-0.20347 # DEPENDENCYPART_GRANDPAR
(12,20),(20,3),-0.581797 # DEPENDENCYPART_GRANDPAR
(12,20),(20,4),-0.12014 # DEPENDENCYPART_GRANDPAR
(12,20),(20,5),-0.480961 # DEPENDENCYPART_GRANDPAR
(12,20),(20,7),-0.391128 # DEPENDENCYPART_GRANDPAR
(12,20),(20,8),-0.31302 # DEPENDENCYPART_GRANDPAR
(12,20),(20,10),-0.382065 # DEPENDENCYPART_GRANDPAR
(12,20),(20,11),0.0599926 # DEPENDENCYPART_GRANDPAR
