# _root_ Ακόμη και σε μια μικρή κοινότητα όπως η δική μου , που βρίσκεται σε μια χώρα όπου η οικοδόμηση έχει υψηλό κόστος για κλιματικούς λόγους , σήμερα η απλή κατασκευή ενός σχολικού κτιρίου βρίσκεται ήδη πάνω από την τιμή κατωφλίου .
#goldHeads=6,6,34,6,6,3,6,9,6,9,13,13,6,13,16,14,20,19,20,16,22,20,20,25,23,34,34,30,30,34,33,33,30,0,34,34,36,39,37,39,0,
#predictedHeads=2,0,2,6,6,3,6,9,7,9,13,13,6,13,16,14,20,19,20,16,22,20,22,25,23,27,20,30,30,34,33,33,30,27,36,34,36,39,37,39,0,
(13,26),(26,16),0.0335473 # DEPENDENCYPART_GRANDPAR
(13,26),(26,19),0.0529847 # DEPENDENCYPART_GRANDPAR
(13,26),(26,21),-0.919084 # DEPENDENCYPART_GRANDPAR
(13,26),(26,22),-0.334272 # DEPENDENCYPART_GRANDPAR
(13,26),(26,23),-0.286114 # DEPENDENCYPART_GRANDPAR
(13,26),(26,24),-1.3701 # DEPENDENCYPART_GRANDPAR
(13,26),(26,25),-0.546894 # DEPENDENCYPART_GRANDPAR
(13,26),(26,27),-0.411009 # DEPENDENCYPART_GRANDPAR
(13,26),(26,29),-1.01457 # DEPENDENCYPART_GRANDPAR
(13,26),(26,30),-0.153689 # DEPENDENCYPART_GRANDPAR
(13,26),(26,32),-1.25941 # DEPENDENCYPART_GRANDPAR
(13,26),(26,33),-0.793726 # DEPENDENCYPART_GRANDPAR
(13,26),(26,34),-1.67359 # DEPENDENCYPART_GRANDPAR
(13,27),(27,17),-0.124439 # DEPENDENCYPART_GRANDPAR
(13,27),(27,23),-0.25513 # DEPENDENCYPART_GRANDPAR
(13,27),(27,24),-1.18624 # DEPENDENCYPART_GRANDPAR
(13,27),(27,25),-0.593564 # DEPENDENCYPART_GRANDPAR
(13,27),(27,26),-0.135546 # DEPENDENCYPART_GRANDPAR
(13,27),(27,28),-0.8122 # DEPENDENCYPART_GRANDPAR
(13,27),(27,29),-1.01775 # DEPENDENCYPART_GRANDPAR
(13,27),(27,30),-0.113389 # DEPENDENCYPART_GRANDPAR
(13,27),(27,33),-0.753426 # DEPENDENCYPART_GRANDPAR
(13,27),(27,34),-1.39758 # DEPENDENCYPART_GRANDPAR
(13,27),(27,35),-0.471748 # DEPENDENCYPART_GRANDPAR
(13,27),(27,36),-0.476544 # DEPENDENCYPART_GRANDPAR
(13,27),(27,37),-0.531822 # DEPENDENCYPART_GRANDPAR
(13,35),(35,32),-1.21476 # DEPENDENCYPART_GRANDPAR
(13,35),(35,33),-0.754568 # DEPENDENCYPART_GRANDPAR
(13,35),(35,34),-1.509 # DEPENDENCYPART_GRANDPAR
(13,35),(35,36),-0.480392 # DEPENDENCYPART_GRANDPAR
(13,35),(35,37),-0.523944 # DEPENDENCYPART_GRANDPAR
(13,35),(35,39),-0.557451 # DEPENDENCYPART_GRANDPAR
(13,35),(35,40),-0.745352 # DEPENDENCYPART_GRANDPAR
(13,36),(36,1),-1.18746 # DEPENDENCYPART_GRANDPAR
(13,36),(36,3),-1.25422 # DEPENDENCYPART_GRANDPAR
(13,36),(36,17),-0.124344 # DEPENDENCYPART_GRANDPAR
(13,36),(36,33),-0.751833 # DEPENDENCYPART_GRANDPAR
(13,36),(36,35),-0.360035 # DEPENDENCYPART_GRANDPAR
(13,36),(36,37),-0.440957 # DEPENDENCYPART_GRANDPAR
(13,36),(36,39),-0.538599 # DEPENDENCYPART_GRANDPAR
(13,36),(36,40),-0.7265 # DEPENDENCYPART_GRANDPAR
(13,37),(37,35),-0.463817 # DEPENDENCYPART_GRANDPAR
(13,37),(37,36),-0.488224 # DEPENDENCYPART_GRANDPAR
(13,37),(37,38),-1.63612 # DEPENDENCYPART_GRANDPAR
(13,37),(37,39),-0.46737 # DEPENDENCYPART_GRANDPAR
(13,37),(37,40),-0.656595 # DEPENDENCYPART_GRANDPAR
(14,16),(16,8),-0.936847 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.775741 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.356153 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),1.1331 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.0177369 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.32874 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),0.00974716 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),0.0681976 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.257298 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.0327663 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.700821 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.4121 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,16),0.502334 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.423152 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.0185919 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.0396446 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.496812 # DEPENDENCYPART_GRANDPAR
(14,19),(19,12),-0.77574 # DEPENDENCYPART_GRANDPAR
(14,19),(19,15),1.10593 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.67222 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),0.0122984 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.357626 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),0.068747 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.253507 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.462827 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.00836633 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),-0.307284 # DEPENDENCYPART_GRANDPAR
(14,20),(20,1),-0.655348 # DEPENDENCYPART_GRANDPAR
(14,20),(20,2),-0.491378 # DEPENDENCYPART_GRANDPAR
(14,20),(20,3),-0.773939 # DEPENDENCYPART_GRANDPAR
(14,20),(20,5),-0.919674 # DEPENDENCYPART_GRANDPAR
(14,20),(20,6),-0.741114 # DEPENDENCYPART_GRANDPAR
(14,20),(20,7),-0.650546 # DEPENDENCYPART_GRANDPAR
(14,20),(20,9),-0.803233 # DEPENDENCYPART_GRANDPAR
(14,20),(20,11),-0.509426 # DEPENDENCYPART_GRANDPAR
(14,20),(20,12),-0.623616 # DEPENDENCYPART_GRANDPAR
(14,20),(20,13),-0.50421 # DEPENDENCYPART_GRANDPAR
(14,20),(20,14),-0.529309 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,20),(20,16),0.429375 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),-0.0562204 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),-0.489205 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.0448472 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.271954 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.399523 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.0731541 # DEPENDENCYPART_GRANDPAR
(14,20),(20,24),-0.326494 # DEPENDENCYPART_GRANDPAR
(14,20),(20,25),-0.547175 # DEPENDENCYPART_GRANDPAR
(14,20),(20,26),-0.125047 # DEPENDENCYPART_GRANDPAR
(14,20),(20,27),-0.347963 # DEPENDENCYPART_GRANDPAR
(14,20),(20,30),-0.673614 # DEPENDENCYPART_GRANDPAR
(14,20),(20,33),-0.797598 # DEPENDENCYPART_GRANDPAR
(14,20),(20,34),-0.143771 # DEPENDENCYPART_GRANDPAR
(14,20),(20,35),-0.472663 # DEPENDENCYPART_GRANDPAR
(14,20),(20,36),-0.25756 # DEPENDENCYPART_GRANDPAR
(14,20),(20,37),-0.396115 # DEPENDENCYPART_GRANDPAR
(14,20),(20,39),-1.28715 # DEPENDENCYPART_GRANDPAR
(14,20),(20,40),-1.41219 # DEPENDENCYPART_GRANDPAR
(14,22),(22,2),-0.518305 # DEPENDENCYPART_GRANDPAR
(14,22),(22,15),1.10591 # DEPENDENCYPART_GRANDPAR
(14,22),(22,17),0.0123034 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.357642 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),0.198883 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),0.172314 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.230791 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.0137127 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.307947 # DEPENDENCYPART_GRANDPAR
(14,22),(22,25),-0.607902 # DEPENDENCYPART_GRANDPAR
(14,22),(22,26),-0.113744 # DEPENDENCYPART_GRANDPAR
(14,22),(22,27),-0.343725 # DEPENDENCYPART_GRANDPAR
(14,22),(22,30),-0.732928 # DEPENDENCYPART_GRANDPAR
(14,22),(22,34),-0.0434748 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.270165 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.671486 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.0687434 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.16916 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.0443747 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.5643 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.810781 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.721639 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.48838 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.497785 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.700765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.748132 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.0350774 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.426578 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.121228 # DEPENDENCYPART_GRANDPAR
(16,19),(19,12),-0.569192 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.518223 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.594646 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),0.448746 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.730931 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.40058 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.433181 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.224433 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.215508 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.482006 # DEPENDENCYPART_GRANDPAR
(16,20),(20,1),-0.784339 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-0.791783 # DEPENDENCYPART_GRANDPAR
(16,20),(20,3),-0.699873 # DEPENDENCYPART_GRANDPAR
(16,20),(20,5),-0.92192 # DEPENDENCYPART_GRANDPAR
(16,20),(20,6),-0.901055 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-0.724845 # DEPENDENCYPART_GRANDPAR
(16,20),(20,9),-0.705425 # DEPENDENCYPART_GRANDPAR
(16,20),(20,11),-0.617294 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-0.41217 # DEPENDENCYPART_GRANDPAR
(16,20),(20,13),-1.17802 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-0.500398 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.652922 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),0.606286 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.709431 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.0464919 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.248157 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),0.096076 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.0256946 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-0.297745 # DEPENDENCYPART_GRANDPAR
(16,20),(20,25),-0.195165 # DEPENDENCYPART_GRANDPAR
(16,20),(20,26),0.000424849 # DEPENDENCYPART_GRANDPAR
(16,20),(20,27),0.153164 # DEPENDENCYPART_GRANDPAR
(16,20),(20,30),-0.528792 # DEPENDENCYPART_GRANDPAR
(16,20),(20,33),0.0132094 # DEPENDENCYPART_GRANDPAR
(16,20),(20,34),-0.332268 # DEPENDENCYPART_GRANDPAR
(16,20),(20,35),-0.073257 # DEPENDENCYPART_GRANDPAR
(16,20),(20,36),-0.156598 # DEPENDENCYPART_GRANDPAR
(16,20),(20,37),-0.0752782 # DEPENDENCYPART_GRANDPAR
(16,20),(20,39),-0.697838 # DEPENDENCYPART_GRANDPAR
(16,20),(20,40),-0.367251 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.623908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,17),0.516024 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),-0.678551 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.0187809 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.126204 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.194588 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.504304 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.413814 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.210652 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.360495 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),-0.23306 # DEPENDENCYPART_GRANDPAR
(16,23),(23,26),-0.133434 # DEPENDENCYPART_GRANDPAR
(16,23),(23,27),0.0318144 # DEPENDENCYPART_GRANDPAR
(16,23),(23,30),-0.570134 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.209571 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),0.0223756 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.31925 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),0.0525274 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.14593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,19),-0.317353 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-0.488764 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-0.638192 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.28067 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.315745 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.129837 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.303233 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.16219 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.361023 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.367282 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.520427 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.841908 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.855779 # DEPENDENCYPART_GRANDPAR
(17,19),(19,12),-0.732339 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.782779 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.523697 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.784379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.0871722 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.0483578 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.363337 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.221195 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.372247 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),-0.459055 # DEPENDENCYPART_GRANDPAR
(17,20),(20,1),-0.594164 # DEPENDENCYPART_GRANDPAR
(17,20),(20,2),-0.498358 # DEPENDENCYPART_GRANDPAR
(17,20),(20,3),-0.615393 # DEPENDENCYPART_GRANDPAR
(17,20),(20,5),-0.421607 # DEPENDENCYPART_GRANDPAR
(17,20),(20,6),-0.601715 # DEPENDENCYPART_GRANDPAR
(17,20),(20,7),-0.548891 # DEPENDENCYPART_GRANDPAR
(17,20),(20,9),-0.435229 # DEPENDENCYPART_GRANDPAR
(17,20),(20,11),-0.492374 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-0.602335 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),-0.449948 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.49302 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.431371 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.699156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.0992314 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.150796 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.294846 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.0966643 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.359616 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),-0.391327 # DEPENDENCYPART_GRANDPAR
(17,20),(20,25),-0.246761 # DEPENDENCYPART_GRANDPAR
(17,20),(20,26),-0.358652 # DEPENDENCYPART_GRANDPAR
(17,20),(20,27),-0.328584 # DEPENDENCYPART_GRANDPAR
(17,20),(20,30),-0.409689 # DEPENDENCYPART_GRANDPAR
(17,20),(20,33),-0.419951 # DEPENDENCYPART_GRANDPAR
(17,20),(20,34),-0.261809 # DEPENDENCYPART_GRANDPAR
(17,20),(20,35),-0.355524 # DEPENDENCYPART_GRANDPAR
(17,20),(20,36),-0.310014 # DEPENDENCYPART_GRANDPAR
(17,20),(20,37),-0.503442 # DEPENDENCYPART_GRANDPAR
(17,20),(20,39),-0.66613 # DEPENDENCYPART_GRANDPAR
(17,20),(20,40),-0.588998 # DEPENDENCYPART_GRANDPAR
(17,22),(22,2),-0.509653 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.782779 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.784379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),0.0871509 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.159342 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.0221566 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.375036 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.376272 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.459055 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),-0.370175 # DEPENDENCYPART_GRANDPAR
(17,22),(22,26),-0.34871 # DEPENDENCYPART_GRANDPAR
(17,22),(22,27),-0.403573 # DEPENDENCYPART_GRANDPAR
(17,22),(22,30),-0.529567 # DEPENDENCYPART_GRANDPAR
(17,22),(22,34),-0.236819 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.498932 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.792393 # DEPENDENCYPART_GRANDPAR
(19,16),(16,8),-0.730005 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-1.10417 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.443008 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.472518 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.166404 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.232306 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.35698 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.821204 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-0.815015 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.832617 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.953079 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.284403 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.38574 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.263721 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.25631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.742249 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.623443 # DEPENDENCYPART_GRANDPAR
(19,20),(20,1),-1.08937 # DEPENDENCYPART_GRANDPAR
(19,20),(20,2),-0.980604 # DEPENDENCYPART_GRANDPAR
(19,20),(20,3),-0.86215 # DEPENDENCYPART_GRANDPAR
(19,20),(20,5),-1.20828 # DEPENDENCYPART_GRANDPAR
(19,20),(20,6),-1.10709 # DEPENDENCYPART_GRANDPAR
(19,20),(20,7),-1.02259 # DEPENDENCYPART_GRANDPAR
(19,20),(20,9),-1.03388 # DEPENDENCYPART_GRANDPAR
(19,20),(20,11),-0.845912 # DEPENDENCYPART_GRANDPAR
(19,20),(20,12),-1.22168 # DEPENDENCYPART_GRANDPAR
(19,20),(20,13),-1.3032 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-0.710628 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.951728 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.681844 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.679545 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.761069 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.0868669 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.179099 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.232124 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.548454 # DEPENDENCYPART_GRANDPAR
(19,20),(20,25),-0.220775 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.104264 # DEPENDENCYPART_GRANDPAR
(19,20),(20,27),-0.0551911 # DEPENDENCYPART_GRANDPAR
(19,20),(20,30),-0.490453 # DEPENDENCYPART_GRANDPAR
(19,20),(20,33),-0.143865 # DEPENDENCYPART_GRANDPAR
(19,20),(20,34),-0.544893 # DEPENDENCYPART_GRANDPAR
(19,20),(20,35),-0.262482 # DEPENDENCYPART_GRANDPAR
(19,20),(20,36),-0.329556 # DEPENDENCYPART_GRANDPAR
(19,20),(20,37),-0.252584 # DEPENDENCYPART_GRANDPAR
(19,20),(20,39),-0.718695 # DEPENDENCYPART_GRANDPAR
(19,20),(20,40),-0.446963 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-1.01554 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.663793 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.680682 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.730895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,22),-0.0423315 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.400334 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.753858 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.438573 # DEPENDENCYPART_GRANDPAR
(19,22),(22,2),-1.01724 # DEPENDENCYPART_GRANDPAR
(19,22),(22,15),-0.927274 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.699683 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-0.761898 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.699182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),-0.080143 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.192098 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.423717 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.734508 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.537909 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.221125 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.229946 # DEPENDENCYPART_GRANDPAR
(19,22),(22,30),-0.806192 # DEPENDENCYPART_GRANDPAR
(19,22),(22,34),-0.619449 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.132106 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.59865 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.237011 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),-0.225569 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),-0.161696 # DEPENDENCYPART_GRANDPAR
(19,23),(23,30),-0.510136 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.440531 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.25458 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.231533 # DEPENDENCYPART_GRANDPAR
(19,24),(24,30),-0.708848 # DEPENDENCYPART_GRANDPAR
(19,24),(24,33),-0.365137 # DEPENDENCYPART_GRANDPAR
(20,1),(1,2),-0.156932 # DEPENDENCYPART_GRANDPAR
(20,1),(1,3),-0.419466 # DEPENDENCYPART_GRANDPAR
(20,1),(1,6),-0.410634 # DEPENDENCYPART_GRANDPAR
(20,2),(2,1),-0.248185 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),-0.486938 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),-0.953185 # DEPENDENCYPART_GRANDPAR
(20,2),(2,6),-0.385108 # DEPENDENCYPART_GRANDPAR
(20,2),(2,7),-0.168508 # DEPENDENCYPART_GRANDPAR
(20,2),(2,9),-0.596866 # DEPENDENCYPART_GRANDPAR
(20,2),(2,11),-0.192756 # DEPENDENCYPART_GRANDPAR
(20,2),(2,13),-0.193981 # DEPENDENCYPART_GRANDPAR
(20,2),(2,14),-0.23025 # DEPENDENCYPART_GRANDPAR
(20,3),(3,1),-0.265496 # DEPENDENCYPART_GRANDPAR
(20,3),(3,2),-0.307803 # DEPENDENCYPART_GRANDPAR
(20,3),(3,4),-1.21897 # DEPENDENCYPART_GRANDPAR
(20,3),(3,5),-0.894101 # DEPENDENCYPART_GRANDPAR
(20,3),(3,6),-0.299766 # DEPENDENCYPART_GRANDPAR
(20,3),(3,7),-0.181852 # DEPENDENCYPART_GRANDPAR
(20,3),(3,11),-0.351308 # DEPENDENCYPART_GRANDPAR
(20,5),(5,1),-0.338658 # DEPENDENCYPART_GRANDPAR
(20,5),(5,4),-1.10041 # DEPENDENCYPART_GRANDPAR
(20,5),(5,6),-0.270459 # DEPENDENCYPART_GRANDPAR
(20,5),(5,7),-0.039983 # DEPENDENCYPART_GRANDPAR
(20,5),(5,13),-0.113846 # DEPENDENCYPART_GRANDPAR
(20,6),(6,1),-0.242283 # DEPENDENCYPART_GRANDPAR
(20,6),(6,2),-0.263638 # DEPENDENCYPART_GRANDPAR
(20,6),(6,3),-0.540623 # DEPENDENCYPART_GRANDPAR
(20,6),(6,4),-0.99037 # DEPENDENCYPART_GRANDPAR
(20,6),(6,5),-0.626299 # DEPENDENCYPART_GRANDPAR
(20,6),(6,7),-0.130179 # DEPENDENCYPART_GRANDPAR
(20,6),(6,8),-0.158066 # DEPENDENCYPART_GRANDPAR
(20,6),(6,9),-0.267821 # DEPENDENCYPART_GRANDPAR
(20,6),(6,11),-0.265457 # DEPENDENCYPART_GRANDPAR
