# _root_ Στο ένα κράτος μπορεί κανείς να οδηγεί με 90 χιλιόμετρα την ώρα , στο άλλο με 100 χιλιόμετρα την ώρα , ενώ στο επόμενο κράτος μέλος μόλις με 80 χιλιόμετρα την ώρα .
#goldHeads=4,3,1,22,4,7,4,7,10,8,12,10,22,22,14,22,18,16,20,18,22,0,22,25,23,25,28,22,30,28,32,30,0,
#predictedHeads=4,3,1,22,4,7,22,7,10,8,12,7,22,7,14,15,18,16,20,18,22,0,22,26,26,23,26,27,30,28,32,30,0,
(8,7),(7,3),-0.288655 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.292411 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.38393 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.238311 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-0.888716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.0168143 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),0.0863091 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.399168 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.291635 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.683468 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-0.768962 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-0.699589 # DEPENDENCYPART_GRANDPAR
(8,7),(7,18),-0.724432 # DEPENDENCYPART_GRANDPAR
(8,7),(7,20),-1.00174 # DEPENDENCYPART_GRANDPAR
(8,7),(7,21),-0.292739 # DEPENDENCYPART_GRANDPAR
(8,7),(7,22),-0.555687 # DEPENDENCYPART_GRANDPAR
(8,7),(7,23),-0.869625 # DEPENDENCYPART_GRANDPAR
(8,7),(7,26),-0.89162 # DEPENDENCYPART_GRANDPAR
(8,7),(7,27),-0.577681 # DEPENDENCYPART_GRANDPAR
(8,7),(7,28),-1.10281 # DEPENDENCYPART_GRANDPAR
(8,7),(7,30),-1.16164 # DEPENDENCYPART_GRANDPAR
(8,7),(7,32),-1.47579 # DEPENDENCYPART_GRANDPAR
(8,7),(7,33),-0.341148 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.551448 # DEPENDENCYPART_GRANDPAR
(8,9),(9,10),0.569832 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),0.0764507 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-0.885861 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.770818 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.629813 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.398755 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.505426 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.297594 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),0.0769791 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.00375275 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.162924 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.067287 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.295043 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.213844 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),-0.223981 # DEPENDENCYPART_GRANDPAR
(8,10),(10,20),-0.525597 # DEPENDENCYPART_GRANDPAR
(8,10),(10,23),-0.349081 # DEPENDENCYPART_GRANDPAR
(8,10),(10,27),-0.0391406 # DEPENDENCYPART_GRANDPAR
(8,10),(10,28),-0.628893 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.401998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,10),0.724649 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.245803 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.00893054 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.164518 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.0724425 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.296637 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.211612 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-0.350675 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-0.844696 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.732634 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.82362 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.593686 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.510914 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.463084 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.519202 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),0.0270259 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.293338 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.386339 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.281697 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.0280224 # DEPENDENCYPART_GRANDPAR
(8,13),(13,24),-0.244681 # DEPENDENCYPART_GRANDPAR
(8,13),(13,25),-0.338832 # DEPENDENCYPART_GRANDPAR
(8,21),(21,3),-0.844696 # DEPENDENCYPART_GRANDPAR
(8,21),(21,4),-0.732634 # DEPENDENCYPART_GRANDPAR
(8,21),(21,10),0.519202 # DEPENDENCYPART_GRANDPAR
(8,21),(21,12),0.0270259 # DEPENDENCYPART_GRANDPAR
(8,21),(21,13),0.114544 # DEPENDENCYPART_GRANDPAR
(8,21),(21,14),-0.30743 # DEPENDENCYPART_GRANDPAR
(8,21),(21,15),-0.231154 # DEPENDENCYPART_GRANDPAR
(8,21),(21,16),-0.39116 # DEPENDENCYPART_GRANDPAR
(8,21),(21,17),-0.219718 # DEPENDENCYPART_GRANDPAR
(8,21),(21,18),-0.291539 # DEPENDENCYPART_GRANDPAR
(8,21),(21,20),-0.57555 # DEPENDENCYPART_GRANDPAR
(8,21),(21,23),-0.479495 # DEPENDENCYPART_GRANDPAR
(8,21),(21,24),-0.244681 # DEPENDENCYPART_GRANDPAR
(8,21),(21,25),-0.338832 # DEPENDENCYPART_GRANDPAR
(8,21),(21,26),-0.437434 # DEPENDENCYPART_GRANDPAR
(8,21),(21,30),-0.718905 # DEPENDENCYPART_GRANDPAR
(8,22),(22,1),-0.802578 # DEPENDENCYPART_GRANDPAR
(8,22),(22,3),-0.844403 # DEPENDENCYPART_GRANDPAR
(8,22),(22,4),-0.774721 # DEPENDENCYPART_GRANDPAR
(8,22),(22,7),-0.634142 # DEPENDENCYPART_GRANDPAR
(8,22),(22,8),-0.532221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,22),(22,10),0.546308 # DEPENDENCYPART_GRANDPAR
(8,22),(22,12),0.0625182 # DEPENDENCYPART_GRANDPAR
(8,22),(22,13),0.181784 # DEPENDENCYPART_GRANDPAR
(8,22),(22,14),-0.334149 # DEPENDENCYPART_GRANDPAR
(8,22),(22,15),-0.203054 # DEPENDENCYPART_GRANDPAR
(8,22),(22,16),-0.412468 # DEPENDENCYPART_GRANDPAR
(8,22),(22,17),-0.282582 # DEPENDENCYPART_GRANDPAR
(8,22),(22,18),-0.264433 # DEPENDENCYPART_GRANDPAR
(8,22),(22,19),-1.12874 # DEPENDENCYPART_GRANDPAR
(8,22),(22,20),-0.540058 # DEPENDENCYPART_GRANDPAR
(8,22),(22,21),0.180679 # DEPENDENCYPART_GRANDPAR
(8,22),(22,23),-0.409347 # DEPENDENCYPART_GRANDPAR
(8,22),(22,24),-0.20441 # DEPENDENCYPART_GRANDPAR
(8,22),(22,25),-0.298365 # DEPENDENCYPART_GRANDPAR
(8,22),(22,26),-0.287622 # DEPENDENCYPART_GRANDPAR
(8,22),(22,27),-0.132014 # DEPENDENCYPART_GRANDPAR
(8,22),(22,28),-0.673094 # DEPENDENCYPART_GRANDPAR
(8,22),(22,30),-0.559777 # DEPENDENCYPART_GRANDPAR
(8,22),(22,32),-0.879836 # DEPENDENCYPART_GRANDPAR
(8,22),(22,33),-0.0290695 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.384773 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.464291 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.407256 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.502543 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.403975 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.243896 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-0.97521 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.250809 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.564788 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.432308 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.527426 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-0.524339 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-0.593892 # DEPENDENCYPART_GRANDPAR
(9,7),(7,18),-0.717249 # DEPENDENCYPART_GRANDPAR
(9,7),(7,20),-0.773064 # DEPENDENCYPART_GRANDPAR
(9,7),(7,21),-0.44986 # DEPENDENCYPART_GRANDPAR
(9,7),(7,22),-0.43152 # DEPENDENCYPART_GRANDPAR
(9,7),(7,23),-0.596012 # DEPENDENCYPART_GRANDPAR
(9,7),(7,26),-0.783138 # DEPENDENCYPART_GRANDPAR
(9,7),(7,27),-0.529142 # DEPENDENCYPART_GRANDPAR
(9,7),(7,28),-0.573314 # DEPENDENCYPART_GRANDPAR
(9,7),(7,30),-0.798971 # DEPENDENCYPART_GRANDPAR
(9,7),(7,32),-0.812521 # DEPENDENCYPART_GRANDPAR
(9,7),(7,33),-0.628101 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-0.971037 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.843889 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.824703 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.663916 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.46973 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.240946 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.226808 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.113283 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.162381 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.235649 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.163794 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.20261 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.371593 # DEPENDENCYPART_GRANDPAR
(9,10),(10,20),-0.435085 # DEPENDENCYPART_GRANDPAR
(9,10),(10,23),-0.230967 # DEPENDENCYPART_GRANDPAR
(9,10),(10,27),-0.12232 # DEPENDENCYPART_GRANDPAR
(9,10),(10,28),-0.212769 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.663916 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),0.247382 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.425367 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.113382 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.158921 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.23577 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.160334 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.195344 # DEPENDENCYPART_GRANDPAR
(9,12),(12,23),-0.227507 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.682817 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.715967 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.685797 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),-0.151351 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),-0.168087 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),-0.526362 # DEPENDENCYPART_GRANDPAR
(10,3),(3,8),-0.0243954 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),0.204944 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-1.30831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,14),-0.438998 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.401643 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.598583 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),0.133688 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),-0.106983 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),0.0222814 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),-0.534581 # DEPENDENCYPART_GRANDPAR
(10,4),(4,8),-0.0557011 # DEPENDENCYPART_GRANDPAR
(10,4),(4,9),0.137751 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-1.18969 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,12),-0.417688 # DEPENDENCYPART_GRANDPAR
(10,4),(4,13),-0.411245 # DEPENDENCYPART_GRANDPAR
(10,4),(4,14),-0.368034 # DEPENDENCYPART_GRANDPAR
(10,4),(4,16),-0.470886 # DEPENDENCYPART_GRANDPAR
(10,4),(4,17),-0.549767 # DEPENDENCYPART_GRANDPAR
(10,4),(4,21),-0.47423 # DEPENDENCYPART_GRANDPAR
(10,4),(4,22),-0.469324 # DEPENDENCYPART_GRANDPAR
(10,4),(4,23),-0.463004 # DEPENDENCYPART_GRANDPAR
(10,4),(4,27),-0.599019 # DEPENDENCYPART_GRANDPAR
(10,4),(4,28),-0.614145 # DEPENDENCYPART_GRANDPAR
(10,4),(4,33),-0.933064 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.384106 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),0.129044 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.857436 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.289711 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.227716 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.0605132 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.145626 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.1878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,12),-0.415796 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.410829 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.36751 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.470495 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.549761 # DEPENDENCYPART_GRANDPAR
(10,7),(7,18),-0.76785 # DEPENDENCYPART_GRANDPAR
(10,7),(7,20),-0.67227 # DEPENDENCYPART_GRANDPAR
(10,7),(7,21),-0.473814 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-0.468125 # DEPENDENCYPART_GRANDPAR
(10,7),(7,23),-0.462481 # DEPENDENCYPART_GRANDPAR
(10,7),(7,26),-1.04619 # DEPENDENCYPART_GRANDPAR
(10,7),(7,27),-0.595292 # DEPENDENCYPART_GRANDPAR
(10,7),(7,28),-0.613754 # DEPENDENCYPART_GRANDPAR
(10,7),(7,30),-1.20742 # DEPENDENCYPART_GRANDPAR
(10,7),(7,32),-1.07497 # DEPENDENCYPART_GRANDPAR
(10,7),(7,33),-0.932825 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.968964 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.809131 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),0.117083 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.20522 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,12),-0.433217 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.452542 # DEPENDENCYPART_GRANDPAR
(10,8),(8,21),-0.515527 # DEPENDENCYPART_GRANDPAR
(10,8),(8,22),-0.476229 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.801479 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.18929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,12),-0.417285 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.639455 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.660861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.00442237 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.0743459 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.0487884 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.160605 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.155637 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.0996364 # DEPENDENCYPART_GRANDPAR
(10,12),(12,23),-0.143758 # DEPENDENCYPART_GRANDPAR
(10,13),(13,3),-0.670337 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-1.34686 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.728179 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-1.18821 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.564137 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.228663 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.675822 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,12),0.0871724 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.00623341 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.0801307 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.271003 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-0.117712 # DEPENDENCYPART_GRANDPAR
(10,13),(13,24),-0.381124 # DEPENDENCYPART_GRANDPAR
(10,13),(13,25),-0.304531 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.124094 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.173932 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.0905195 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.145566 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.0660609 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.264986 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.0550597 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.0863131 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.0272517 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.103548 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.00322257 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),-0.149982 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.0121969 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.31449 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.213893 # DEPENDENCYPART_GRANDPAR
(10,18),(18,11),0.0237779 # DEPENDENCYPART_GRANDPAR
(10,18),(18,12),0.118796 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),0.11011 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),0.0859607 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.0477791 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.69444 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),-0.214487 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),-0.127288 # DEPENDENCYPART_GRANDPAR
(10,18),(18,22),-0.0540741 # DEPENDENCYPART_GRANDPAR
(10,18),(18,23),-0.134128 # DEPENDENCYPART_GRANDPAR
(10,18),(18,24),-0.462345 # DEPENDENCYPART_GRANDPAR
(10,18),(18,26),-0.58964 # DEPENDENCYPART_GRANDPAR
(10,18),(18,27),-0.174936 # DEPENDENCYPART_GRANDPAR
(10,18),(18,28),-0.289266 # DEPENDENCYPART_GRANDPAR
(10,20),(20,11),0.00442237 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),-0.240912 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),-0.506069 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-0.137331 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),-0.0661628 # DEPENDENCYPART_GRANDPAR
(10,20),(20,23),-0.143758 # DEPENDENCYPART_GRANDPAR
(10,20),(20,24),-0.470497 # DEPENDENCYPART_GRANDPAR
(10,20),(20,25),-0.398189 # DEPENDENCYPART_GRANDPAR
(10,20),(20,28),-0.298896 # DEPENDENCYPART_GRANDPAR
(10,23),(23,21),-0.187079 # DEPENDENCYPART_GRANDPAR
(10,23),(23,22),-0.0369337 # DEPENDENCYPART_GRANDPAR
(10,23),(23,24),-0.383469 # DEPENDENCYPART_GRANDPAR
(10,23),(23,25),-0.297056 # DEPENDENCYPART_GRANDPAR
(10,23),(23,26),-0.435809 # DEPENDENCYPART_GRANDPAR
(10,27),(27,4),-1.35332 # DEPENDENCYPART_GRANDPAR
(10,27),(27,8),-0.582332 # DEPENDENCYPART_GRANDPAR
(10,27),(27,20),-0.245215 # DEPENDENCYPART_GRANDPAR
(10,27),(27,21),-0.101382 # DEPENDENCYPART_GRANDPAR
(10,27),(27,23),0.042735 # DEPENDENCYPART_GRANDPAR
(10,27),(27,24),-0.440824 # DEPENDENCYPART_GRANDPAR
(10,27),(27,25),-0.36829 # DEPENDENCYPART_GRANDPAR
(10,27),(27,26),-0.623088 # DEPENDENCYPART_GRANDPAR
(10,27),(27,28),-0.129561 # DEPENDENCYPART_GRANDPAR
(10,27),(27,29),-0.153644 # DEPENDENCYPART_GRANDPAR
(10,27),(27,30),-0.640488 # DEPENDENCYPART_GRANDPAR
(10,27),(27,32),-0.503866 # DEPENDENCYPART_GRANDPAR
(10,27),(27,33),-0.56938 # DEPENDENCYPART_GRANDPAR
(10,28),(28,26),-0.590259 # DEPENDENCYPART_GRANDPAR
(10,28),(28,27),-0.190792 # DEPENDENCYPART_GRANDPAR
(10,28),(28,29),-0.0942286 # DEPENDENCYPART_GRANDPAR
(10,28),(28,30),-0.543119 # DEPENDENCYPART_GRANDPAR
(10,28),(28,32),-0.405924 # DEPENDENCYPART_GRANDPAR
(10,28),(28,33),-0.547956 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-1.22259 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-1.11756 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.0996439 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.488342 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.38328 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.268506 # DEPENDENCYPART_GRANDPAR
(12,8),(8,21),-0.48245 # DEPENDENCYPART_GRANDPAR
(12,8),(8,22),-0.4806 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.621346 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-1.20383 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-1.09448 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.393703 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.0771398 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.0523693 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.4857 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.340119 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.383311 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.958995 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.545223 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.674568 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-0.810506 # DEPENDENCYPART_GRANDPAR
(12,10),(10,20),-1.05697 # DEPENDENCYPART_GRANDPAR
(12,10),(10,23),-0.567333 # DEPENDENCYPART_GRANDPAR
(12,10),(10,27),-0.587926 # DEPENDENCYPART_GRANDPAR
(12,10),(10,28),-0.660241 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-1.11076 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-1.5985 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.81591 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-1.49115 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.687545 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.446269 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.98532 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.866605 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),0.0424043 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.102234 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.197348 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.0885208 # DEPENDENCYPART_GRANDPAR
(12,13),(13,24),-0.406669 # DEPENDENCYPART_GRANDPAR
(12,13),(13,25),-0.370614 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.0561767 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.577842 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.107554 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.0682736 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.0854448 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.188876 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.0602527 # DEPENDENCYPART_GRANDPAR
(12,16),(16,13),0.0939579 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.113552 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.0262559 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.267965 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.116575 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.0150404 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.237106 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.478543 # DEPENDENCYPART_GRANDPAR
(12,23),(23,21),-0.157767 # DEPENDENCYPART_GRANDPAR
(12,23),(23,22),-0.041717 # DEPENDENCYPART_GRANDPAR
(12,23),(23,24),-0.397322 # DEPENDENCYPART_GRANDPAR
(12,23),(23,25),-0.351446 # DEPENDENCYPART_GRANDPAR
(12,23),(23,26),-0.423378 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.195271 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.20082 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),0.0458686 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.214935 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.128215 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),0.119193 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),0.0260116 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),0.0632347 # DEPENDENCYPART_GRANDPAR
(13,3),(3,10),0.0987647 # DEPENDENCYPART_GRANDPAR
