# _root_ Σε ποσοστό 76,73% οι Ισπανοί είπαν ηχηρό " ναι " υπέρ του Ευρωπαϊκού Συντάγματος , στο δημοψήφισμα που διενεργήθηκε την Κυριακή .
#goldHeads=6,1,2,5,6,0,9,9,6,9,9,14,14,11,6,6,16,19,17,21,19,0,
#predictedHeads=6,1,2,5,6,0,6,9,6,9,6,14,14,11,11,6,16,19,17,21,19,0,
(14,17),(17,21),-0.360845 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.346485 # DEPENDENCYPART_GRANDPAR
(14,19),(19,1),-0.756277 # DEPENDENCYPART_GRANDPAR
(14,19),(19,2),-1.02124 # DEPENDENCYPART_GRANDPAR
(14,19),(19,3),-0.686855 # DEPENDENCYPART_GRANDPAR
(14,19),(19,5),-1.45616 # DEPENDENCYPART_GRANDPAR
(14,19),(19,6),-1.45413 # DEPENDENCYPART_GRANDPAR
(14,19),(19,7),-1.02087 # DEPENDENCYPART_GRANDPAR
(14,19),(19,8),-0.613553 # DEPENDENCYPART_GRANDPAR
(14,19),(19,9),-0.679077 # DEPENDENCYPART_GRANDPAR
(14,19),(19,10),-0.604198 # DEPENDENCYPART_GRANDPAR
(14,19),(19,11),-0.645937 # DEPENDENCYPART_GRANDPAR
(14,19),(19,13),-0.243501 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.605817 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,15),0.184056 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.133631 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.348731 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),0.659933 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.92409 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.221564 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.243047 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.00851558 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.0946569 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.342862 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.202048 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),0.0552271 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.0312792 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.191637 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.168969 # DEPENDENCYPART_GRANDPAR
(15,2),(2,11),0.024846 # DEPENDENCYPART_GRANDPAR
(15,2),(2,16),-0.314588 # DEPENDENCYPART_GRANDPAR
(15,2),(2,19),-0.478425 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.201884 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.239313 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),0.0599659 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.0268555 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),0.0511315 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),-0.188717 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),-0.220116 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.351197 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.190798 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.137069 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.283285 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.17028 # DEPENDENCYPART_GRANDPAR
(15,6),(6,10),-0.298616 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),-0.0704623 # DEPENDENCYPART_GRANDPAR
(15,6),(6,13),-0.135627 # DEPENDENCYPART_GRANDPAR
(15,6),(6,14),-0.00396706 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-1.12108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,6),(6,16),-0.309857 # DEPENDENCYPART_GRANDPAR
(15,6),(6,17),-0.534674 # DEPENDENCYPART_GRANDPAR
(15,6),(6,19),-0.464479 # DEPENDENCYPART_GRANDPAR
(15,6),(6,21),-0.651325 # DEPENDENCYPART_GRANDPAR
(15,6),(6,22),-0.588361 # DEPENDENCYPART_GRANDPAR
(15,7),(7,2),-0.223737 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.297184 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.157999 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.216297 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.115347 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),-0.231628 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),0.00361494 # DEPENDENCYPART_GRANDPAR
(15,7),(7,14),0.0139017 # DEPENDENCYPART_GRANDPAR
(15,7),(7,16),-0.28935 # DEPENDENCYPART_GRANDPAR
(15,7),(7,22),-0.596974 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.0963358 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.316396 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.263933 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.318591 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.274374 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.164557 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.178596 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.32907 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.0922676 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.179052 # DEPENDENCYPART_GRANDPAR
(15,8),(8,14),-0.0968708 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.17156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-0.301923 # DEPENDENCYPART_GRANDPAR
(15,8),(8,17),-0.550572 # DEPENDENCYPART_GRANDPAR
(15,8),(8,19),-0.466728 # DEPENDENCYPART_GRANDPAR
(15,8),(8,22),-0.60513 # DEPENDENCYPART_GRANDPAR
(15,10),(10,1),-0.0963358 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-0.316396 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),-0.263933 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.318591 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.274374 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.164557 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.335114 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.251582 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.0922676 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.179052 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.0968708 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.17156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.301923 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.550572 # DEPENDENCYPART_GRANDPAR
(15,10),(10,22),-0.60513 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.327124 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.181757 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.342455 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.144513 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.11788 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),0.0727446 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.14705 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,17),-0.534341 # DEPENDENCYPART_GRANDPAR
(15,11),(11,22),-0.593423 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.240805 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.306527 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.106197 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.0483282 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),0.0138886 # DEPENDENCYPART_GRANDPAR
(15,13),(13,16),-0.289652 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.552634 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.239312 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.287443 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.17958 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.302774 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.0704845 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.0569022 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.0973336 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.16588 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.314588 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.572412 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.478425 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.737147 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.069264 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.131861 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.575971 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.574117 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.471895 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.748701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.227351 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.265222 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.0503283 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.215267 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.209512 # DEPENDENCYPART_GRANDPAR
(15,19),(19,1),-0.455653 # DEPENDENCYPART_GRANDPAR
(15,19),(19,2),-0.708946 # DEPENDENCYPART_GRANDPAR
(15,19),(19,3),-0.626089 # DEPENDENCYPART_GRANDPAR
(15,19),(19,5),-0.709494 # DEPENDENCYPART_GRANDPAR
(15,19),(19,6),-0.540846 # DEPENDENCYPART_GRANDPAR
(15,19),(19,7),-0.559809 # DEPENDENCYPART_GRANDPAR
(15,19),(19,8),-0.68031 # DEPENDENCYPART_GRANDPAR
(15,19),(19,9),-0.650046 # DEPENDENCYPART_GRANDPAR
(15,19),(19,10),-0.695641 # DEPENDENCYPART_GRANDPAR
(15,19),(19,11),-0.511471 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),-0.558305 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-0.434141 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.698273 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),0.124574 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.106394 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.0316513 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.441877 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.225119 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.207005 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),-0.345648 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.535975 # DEPENDENCYPART_GRANDPAR
(16,15),(15,6),-0.427919 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),-0.656619 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.0930598 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.106087 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.139585 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.495635 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.137534 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.71293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),0.0984551 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.0103268 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.678674 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.924563 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-1.05269 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.730032 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.353587 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.265486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.600658 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.549123 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.00903213 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.258894 # DEPENDENCYPART_GRANDPAR
(16,19),(19,1),-0.675447 # DEPENDENCYPART_GRANDPAR
(16,19),(19,2),-0.843573 # DEPENDENCYPART_GRANDPAR
(16,19),(19,3),-0.615744 # DEPENDENCYPART_GRANDPAR
(16,19),(19,5),-1.0285 # DEPENDENCYPART_GRANDPAR
(16,19),(19,6),-0.759839 # DEPENDENCYPART_GRANDPAR
(16,19),(19,7),-1.13411 # DEPENDENCYPART_GRANDPAR
(16,19),(19,8),-0.458518 # DEPENDENCYPART_GRANDPAR
(16,19),(19,9),-0.489985 # DEPENDENCYPART_GRANDPAR
(16,19),(19,10),-0.471545 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-0.566101 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-0.976395 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.630057 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.236474 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.362083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),0.545115 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.694369 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-1.81669 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.0551147 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.308738 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.346628 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.452526 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.481113 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.639146 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.439935 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.369878 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.11597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,4),-0.939455 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.408558 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.357003 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.418507 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.579811 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.703591 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.41372 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.384282 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.391914 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.1804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,19),-0.259034 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.683984 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-1.15817 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-1.05915 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.783633 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.435732 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.445681 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.499404 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.321804 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.449479 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.395263 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.0956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,19),-0.17743 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.498344 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.492641 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.09678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,19),-0.190237 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.207716 # DEPENDENCYPART_GRANDPAR
(17,19),(19,1),-0.93929 # DEPENDENCYPART_GRANDPAR
(17,19),(19,2),-1.18198 # DEPENDENCYPART_GRANDPAR
(17,19),(19,3),-0.891179 # DEPENDENCYPART_GRANDPAR
(17,19),(19,5),-1.65607 # DEPENDENCYPART_GRANDPAR
(17,19),(19,6),-1.3056 # DEPENDENCYPART_GRANDPAR
(17,19),(19,7),-1.31928 # DEPENDENCYPART_GRANDPAR
(17,19),(19,8),-0.847403 # DEPENDENCYPART_GRANDPAR
(17,19),(19,9),-0.768184 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-0.857352 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.900848 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-0.852919 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.947373 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.776206 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.922444 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.589239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),1.42737 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.736461 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.0250075 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.00699981 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.656327 # DEPENDENCYPART_GRANDPAR
(18,19),(19,1),-0.735658 # DEPENDENCYPART_GRANDPAR
(18,19),(19,2),-0.904366 # DEPENDENCYPART_GRANDPAR
(18,19),(19,3),-0.735436 # DEPENDENCYPART_GRANDPAR
(18,19),(19,5),-0.845609 # DEPENDENCYPART_GRANDPAR
(18,19),(19,6),-1.01674 # DEPENDENCYPART_GRANDPAR
(18,19),(19,7),-1.30097 # DEPENDENCYPART_GRANDPAR
(18,19),(19,8),-0.668787 # DEPENDENCYPART_GRANDPAR
(18,19),(19,9),-0.709729 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),-0.632642 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-0.706552 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-1.06166 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.833443 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.574332 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.688553 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.590855 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.476109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.812809 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.241367 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.387071 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),-0.806907 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),-0.843729 # DEPENDENCYPART_GRANDPAR
(19,1),(1,5),-1.09981 # DEPENDENCYPART_GRANDPAR
(19,1),(1,6),-1.32526 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),-1.14348 # DEPENDENCYPART_GRANDPAR
(19,2),(2,3),-0.755371 # DEPENDENCYPART_GRANDPAR
(19,2),(2,4),-0.873283 # DEPENDENCYPART_GRANDPAR
(19,2),(2,5),-1.07949 # DEPENDENCYPART_GRANDPAR
(19,2),(2,6),-1.16852 # DEPENDENCYPART_GRANDPAR
(19,2),(2,7),-1.14253 # DEPENDENCYPART_GRANDPAR
(19,2),(2,8),-0.473852 # DEPENDENCYPART_GRANDPAR
(19,2),(2,9),-0.867473 # DEPENDENCYPART_GRANDPAR
(19,2),(2,11),-0.634901 # DEPENDENCYPART_GRANDPAR
(19,2),(2,16),-0.667568 # DEPENDENCYPART_GRANDPAR
(19,2),(2,19),-2.33208 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,3),(3,2),-1.02054 # DEPENDENCYPART_GRANDPAR
(19,3),(3,5),-1.2103 # DEPENDENCYPART_GRANDPAR
(19,5),(5,3),-0.867743 # DEPENDENCYPART_GRANDPAR
(19,5),(5,4),-0.722256 # DEPENDENCYPART_GRANDPAR
(19,5),(5,6),-1.16539 # DEPENDENCYPART_GRANDPAR
(19,5),(5,7),-1.14091 # DEPENDENCYPART_GRANDPAR
(19,6),(6,1),-1.03967 # DEPENDENCYPART_GRANDPAR
(19,6),(6,2),-0.920937 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.895631 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.885479 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-1.21499 # DEPENDENCYPART_GRANDPAR
(19,6),(6,7),-1.38962 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),-0.534356 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),-0.951361 # DEPENDENCYPART_GRANDPAR
(19,6),(6,10),-0.591613 # DEPENDENCYPART_GRANDPAR
(19,6),(6,11),-0.796897 # DEPENDENCYPART_GRANDPAR
(19,6),(6,13),-1.5444 # DEPENDENCYPART_GRANDPAR
(19,6),(6,14),-1.03666 # DEPENDENCYPART_GRANDPAR
(19,6),(6,15),-0.702969 # DEPENDENCYPART_GRANDPAR
(19,6),(6,16),-0.831067 # DEPENDENCYPART_GRANDPAR
(19,6),(6,17),-0.842464 # DEPENDENCYPART_GRANDPAR
(19,6),(6,19),-2.1111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,6),(6,21),-0.00763692 # DEPENDENCYPART_GRANDPAR
(19,6),(6,22),-0.294531 # DEPENDENCYPART_GRANDPAR
(19,7),(7,2),-1.00607 # DEPENDENCYPART_GRANDPAR
(19,7),(7,4),-0.855052 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),-1.23688 # DEPENDENCYPART_GRANDPAR
(19,7),(7,8),-0.499953 # DEPENDENCYPART_GRANDPAR
(19,7),(7,9),-0.797473 # DEPENDENCYPART_GRANDPAR
(19,7),(7,10),-0.55721 # DEPENDENCYPART_GRANDPAR
(19,7),(7,11),-0.630487 # DEPENDENCYPART_GRANDPAR
(19,7),(7,14),-0.825596 # DEPENDENCYPART_GRANDPAR
(19,7),(7,16),-0.666232 # DEPENDENCYPART_GRANDPAR
(19,7),(7,22),-0.417574 # DEPENDENCYPART_GRANDPAR
(19,8),(8,1),-1.22414 # DEPENDENCYPART_GRANDPAR
(19,8),(8,2),-1.0995 # DEPENDENCYPART_GRANDPAR
(19,8),(8,3),-1.00118 # DEPENDENCYPART_GRANDPAR
(19,8),(8,5),-1.39375 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),-1.45146 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-1.34063 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.990712 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.704944 # DEPENDENCYPART_GRANDPAR
(19,8),(8,11),-0.79198 # DEPENDENCYPART_GRANDPAR
(19,8),(8,13),-1.60509 # DEPENDENCYPART_GRANDPAR
(19,8),(8,14),-1.02263 # DEPENDENCYPART_GRANDPAR
(19,8),(8,15),-0.772082 # DEPENDENCYPART_GRANDPAR
(19,8),(8,16),-0.832762 # DEPENDENCYPART_GRANDPAR
(19,8),(8,17),-0.82873 # DEPENDENCYPART_GRANDPAR
(19,8),(8,19),-2.23169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,8),(8,22),-0.431682 # DEPENDENCYPART_GRANDPAR
(19,9),(9,1),-1.18982 # DEPENDENCYPART_GRANDPAR
(19,9),(9,2),-1.00377 # DEPENDENCYPART_GRANDPAR
(19,9),(9,6),-1.25768 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),-1.29885 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.614104 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),-0.547504 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),-0.640111 # DEPENDENCYPART_GRANDPAR
(19,9),(9,14),-0.940401 # DEPENDENCYPART_GRANDPAR
(19,9),(9,15),-0.606134 # DEPENDENCYPART_GRANDPAR
(19,9),(9,17),-0.746499 # DEPENDENCYPART_GRANDPAR
(19,9),(9,19),-2.23633 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,9),(9,22),-0.434777 # DEPENDENCYPART_GRANDPAR
(19,10),(10,1),-1.22414 # DEPENDENCYPART_GRANDPAR
(19,10),(10,2),-1.0995 # DEPENDENCYPART_GRANDPAR
(19,10),(10,3),-1.00118 # DEPENDENCYPART_GRANDPAR
(19,10),(10,5),-1.39375 # DEPENDENCYPART_GRANDPAR
(19,10),(10,6),-1.45146 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-1.34063 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),-0.694027 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-1.03824 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),-0.79198 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),-1.60509 # DEPENDENCYPART_GRANDPAR
(19,10),(10,14),-1.02263 # DEPENDENCYPART_GRANDPAR
(19,10),(10,15),-0.772082 # DEPENDENCYPART_GRANDPAR
(19,10),(10,16),-0.832762 # DEPENDENCYPART_GRANDPAR
(19,10),(10,17),-0.82873 # DEPENDENCYPART_GRANDPAR
(19,10),(10,22),-0.431682 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.602252 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.89311 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.659509 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-1.89038 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-1.49499 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.81162 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.68978 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.617724 # DEPENDENCYPART_GRANDPAR
(19,11),(11,22),-0.435612 # DEPENDENCYPART_GRANDPAR
(19,13),(13,9),-0.979892 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.680197 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.849467 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-1.79055 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.825611 # DEPENDENCYPART_GRANDPAR
(19,13),(13,16),-0.666234 # DEPENDENCYPART_GRANDPAR
