# _root_ Από τη στιγμή που εγκαταλείφθηκε το Κάστρο το 1829 , με την ίδρυση του Ανεξάρτητου Ελληνικού Κράτους , αφέθηκε στην τύχη του .
#goldHeads=5,3,1,5,19,7,5,9,5,5,5,13,11,17,17,17,13,19,0,19,20,21,0,
#predictedHeads=19,3,1,5,3,7,5,9,5,5,5,13,11,17,17,17,13,19,0,19,20,21,0,
(19,7),(7,9),0.0910507 # DEPENDENCYPART_GRANDPAR
(19,7),(7,15),-0.283778 # DEPENDENCYPART_GRANDPAR
(19,7),(7,16),-0.318631 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.259374 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),0.16802 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),0.374278 # DEPENDENCYPART_GRANDPAR
(19,9),(9,13),0.0592935 # DEPENDENCYPART_GRANDPAR
(19,10),(10,1),-0.161532 # DEPENDENCYPART_GRANDPAR
(19,10),(10,3),-0.245473 # DEPENDENCYPART_GRANDPAR
(19,10),(10,4),-0.370009 # DEPENDENCYPART_GRANDPAR
(19,10),(10,5),-0.252434 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-0.147824 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.172098 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),0.27793 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),-0.0148465 # DEPENDENCYPART_GRANDPAR
(19,10),(10,15),-0.599544 # DEPENDENCYPART_GRANDPAR
(19,10),(10,16),-0.634442 # DEPENDENCYPART_GRANDPAR
(19,10),(10,17),0.0927943 # DEPENDENCYPART_GRANDPAR
(19,10),(10,18),0.260352 # DEPENDENCYPART_GRANDPAR
(19,10),(10,19),-2.30974 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,10),0.106157 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.497015 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),0.00982414 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.547494 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),0.117465 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),0.251941 # DEPENDENCYPART_GRANDPAR
(19,11),(11,23),-0.552125 # DEPENDENCYPART_GRANDPAR
(19,13),(13,4),-0.294524 # DEPENDENCYPART_GRANDPAR
(19,13),(13,5),0.234613 # DEPENDENCYPART_GRANDPAR
(19,13),(13,6),-0.419922 # DEPENDENCYPART_GRANDPAR
(19,13),(13,8),-0.168499 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),0.094033 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),0.167023 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.343339 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.678366 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),-0.277865 # DEPENDENCYPART_GRANDPAR
(19,13),(13,16),-0.312718 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),0.300878 # DEPENDENCYPART_GRANDPAR
(19,13),(13,18),0.26057 # DEPENDENCYPART_GRANDPAR
(19,13),(13,19),-2.3704 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,13),(13,20),-0.0862059 # DEPENDENCYPART_GRANDPAR
(19,13),(13,21),-0.320043 # DEPENDENCYPART_GRANDPAR
(19,13),(13,23),-0.612896 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.381844 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.0300237 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.729176 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.421105 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),0.213879 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.306399 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-2.23984 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),0.000584553 # DEPENDENCYPART_GRANDPAR
(19,15),(15,21),-0.222798 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.0300693 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.729176 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.406843 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),0.213879 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),0.306399 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-2.23984 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),0.000584553 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-0.222798 # DEPENDENCYPART_GRANDPAR
(19,17),(17,4),-0.294524 # DEPENDENCYPART_GRANDPAR
(19,17),(17,5),0.234613 # DEPENDENCYPART_GRANDPAR
(19,17),(17,8),-0.168499 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),0.094033 # DEPENDENCYPART_GRANDPAR
(19,17),(17,11),0.167023 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.343339 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),0.104957 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.668027 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.267502 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.302475 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.26057 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-2.3704 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.0862059 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.320043 # DEPENDENCYPART_GRANDPAR
(19,18),(18,3),-0.245473 # DEPENDENCYPART_GRANDPAR
(19,18),(18,5),-0.252434 # DEPENDENCYPART_GRANDPAR
(19,18),(18,7),-0.147824 # DEPENDENCYPART_GRANDPAR
(19,18),(18,10),0.0422049 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),0.0615063 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.106999 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.464161 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.499074 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.000641855 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-2.30974 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.034526 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.260912 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.185193 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),0.408488 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.142757 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-1.37718 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.964143 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.999041 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.461916 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.519906 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.0661563 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.134013 # DEPENDENCYPART_GRANDPAR
(19,23),(23,7),-0.521157 # DEPENDENCYPART_GRANDPAR
(19,23),(23,20),0.362742 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.165477 # DEPENDENCYPART_GRANDPAR
(20,18),(18,3),-0.461434 # DEPENDENCYPART_GRANDPAR
(20,18),(18,5),-0.573915 # DEPENDENCYPART_GRANDPAR
(20,18),(18,7),-0.512994 # DEPENDENCYPART_GRANDPAR
(20,18),(18,10),-0.252333 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.331377 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.404486 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.669668 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.665153 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.391029 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.190527 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-0.782828 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),0.176332 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-1.03096 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-1.20787 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.20333 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.918253 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.329474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),0.133798 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.0331324 # DEPENDENCYPART_GRANDPAR
(20,23),(23,7),-0.977603 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.401212 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),0.657149 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.457153 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.3621 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.779376 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.218074 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.352934 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.252926 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),-0.169852 # DEPENDENCYPART_GRANDPAR
(21,15),(15,20),0.0259843 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-1.431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,13),-0.362237 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.779421 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.465476 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.352979 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.252972 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),-0.169897 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),0.0259387 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,4),-0.547096 # DEPENDENCYPART_GRANDPAR
(21,17),(17,5),-0.580168 # DEPENDENCYPART_GRANDPAR
(21,17),(17,8),-0.884349 # DEPENDENCYPART_GRANDPAR
(21,17),(17,10),-0.367082 # DEPENDENCYPART_GRANDPAR
(21,17),(17,11),-0.347068 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),-0.540742 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.459439 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),-0.837622 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.444121 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.282205 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.266899 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.108426 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),0.0073502 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.49619 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,18),-0.368555 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.41136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,23),-0.605533 # DEPENDENCYPART_GRANDPAR
(21,23),(23,7),-1.08571 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.529691 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.927919 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,7),(7,4),-0.609991 # DEPENDENCYPART_GRANDPAR
(23,7),(7,5),-0.427778 # DEPENDENCYPART_GRANDPAR
(23,7),(7,6),-0.508729 # DEPENDENCYPART_GRANDPAR
(23,7),(7,9),-0.357715 # DEPENDENCYPART_GRANDPAR
(23,7),(7,15),-0.267173 # DEPENDENCYPART_GRANDPAR
(23,7),(7,16),-0.297358 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.482121 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.347697 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-1.06669 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,14),-0.497739 # DEPENDENCYPART_GRANDPAR
(23,21),(21,15),-0.306536 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),-0.336812 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.478291 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.400692 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.217707 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.07885 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
