# _root_ Μιλώντας στην 46η επέτειο από την εξέγερση των κατοίκων του Θιβέτ , ο Δαλάι Λάμα είπε ότι η εικόνα της Κίνας δέχεται πλήγματα από αντιδημοκρατικές συμπεριφορές , καταπάτηση των ανθρωπίνων δικαιωμάτων και ανισότητες στον τρόπο μεταχείρισης των μειονοτήτων .
#goldHeads=16,1,4,2,4,7,5,9,7,11,9,16,15,15,16,0,16,19,22,21,19,17,22,23,26,32,32,32,31,31,28,24,32,33,34,35,38,36,0,
#predictedHeads=16,1,4,2,1,7,5,9,7,11,9,16,15,15,16,0,16,19,22,21,19,17,22,23,26,24,32,32,31,31,28,24,32,33,34,35,38,36,0,
(9,12),(12,17),-0.385418 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.267761 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.670451 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-1.75801 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.677241 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.404484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,12),-0.100999 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.299564 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.020709 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.76232 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.0493873 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.538262 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-1.83579 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.978763 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),-0.690957 # DEPENDENCYPART_GRANDPAR
(9,15),(15,10),0.784323 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.0860221 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.233504 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.0937895 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.751638 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.344965 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.154599 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.30595 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-1.74496 # DEPENDENCYPART_GRANDPAR
(9,16),(16,2),-1.00741 # DEPENDENCYPART_GRANDPAR
(9,16),(16,3),-0.760146 # DEPENDENCYPART_GRANDPAR
(9,16),(16,4),-0.911671 # DEPENDENCYPART_GRANDPAR
(9,16),(16,5),-0.679935 # DEPENDENCYPART_GRANDPAR
(9,16),(16,7),-0.739113 # DEPENDENCYPART_GRANDPAR
(9,16),(16,9),-0.361512 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,16),(16,11),0.254717 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),0.0293107 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.237025 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),-0.0577334 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.0564834 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.232804 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.361367 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),0.134056 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.0180055 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.439903 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.374668 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),-0.388111 # DEPENDENCYPART_GRANDPAR
(9,16),(16,27),-0.218435 # DEPENDENCYPART_GRANDPAR
(9,16),(16,32),-0.267323 # DEPENDENCYPART_GRANDPAR
(9,16),(16,34),-0.41222 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.364991 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),-0.261602 # DEPENDENCYPART_GRANDPAR
(9,17),(17,27),-0.330551 # DEPENDENCYPART_GRANDPAR
(9,17),(17,32),-0.24031 # DEPENDENCYPART_GRANDPAR
(9,19),(19,10),0.781064 # DEPENDENCYPART_GRANDPAR
(9,19),(19,13),-0.242413 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.393541 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.278123 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.305842 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.526924 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),-0.661264 # DEPENDENCYPART_GRANDPAR
(9,19),(19,24),-0.657195 # DEPENDENCYPART_GRANDPAR
(9,19),(19,25),-0.99818 # DEPENDENCYPART_GRANDPAR
(9,19),(19,26),-0.765096 # DEPENDENCYPART_GRANDPAR
(9,19),(19,32),-0.325851 # DEPENDENCYPART_GRANDPAR
(9,19),(19,34),-0.65907 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),-0.684583 # DEPENDENCYPART_GRANDPAR
(9,24),(24,25),-0.89872 # DEPENDENCYPART_GRANDPAR
(9,24),(24,26),-0.614623 # DEPENDENCYPART_GRANDPAR
(9,24),(24,27),-0.388381 # DEPENDENCYPART_GRANDPAR
(9,24),(24,28),-0.714777 # DEPENDENCYPART_GRANDPAR
(9,24),(24,31),-0.582007 # DEPENDENCYPART_GRANDPAR
(9,24),(24,32),-0.33953 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.579735 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.349499 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.546734 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.248442 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.957466 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.0302691 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.410802 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.453042 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.598187 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.483404 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.615023 # DEPENDENCYPART_GRANDPAR
(11,9),(9,24),-0.407899 # DEPENDENCYPART_GRANDPAR
(11,12),(12,1),-0.808062 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-0.805457 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-0.888868 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.803632 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.764736 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.532496 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,14),-0.0556073 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.0700878 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.319879 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.129489 # DEPENDENCYPART_GRANDPAR
(11,12),(12,21),-0.257456 # DEPENDENCYPART_GRANDPAR
(11,12),(12,22),-0.477751 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-0.82018 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-0.989692 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),-0.969813 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.833096 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),0.45692 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.308025 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.0530934 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.133883 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0299222 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.146347 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.170405 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.291432 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.104058 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),0.00921133 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.00492345 # DEPENDENCYPART_GRANDPAR
(12,1),(1,7),0.0407186 # DEPENDENCYPART_GRANDPAR
(12,1),(1,9),0.0682357 # DEPENDENCYPART_GRANDPAR
(12,1),(1,12),-0.901692 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,1),(1,14),-0.274531 # DEPENDENCYPART_GRANDPAR
(12,1),(1,15),-0.452221 # DEPENDENCYPART_GRANDPAR
(12,1),(1,16),-0.32531 # DEPENDENCYPART_GRANDPAR
(12,1),(1,17),-0.435629 # DEPENDENCYPART_GRANDPAR
(12,1),(1,24),-0.72479 # DEPENDENCYPART_GRANDPAR
(12,1),(1,27),-0.448729 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.0274713 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.270741 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.0897864 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),0.116195 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),0.17591 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),0.125288 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),0.152805 # DEPENDENCYPART_GRANDPAR
(12,4),(4,11),0.29171 # DEPENDENCYPART_GRANDPAR
(12,4),(4,14),-0.229941 # DEPENDENCYPART_GRANDPAR
(12,4),(4,16),-0.33923 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),0.101765 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),0.062201 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),0.0836364 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),0.111154 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-0.928076 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,17),-0.434404 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),0.130318 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.0130545 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),0.157306 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),0.159433 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),0.152805 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.29171 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-0.946404 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,14),-0.229941 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),-0.489966 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.33923 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.427545 # DEPENDENCYPART_GRANDPAR
(12,7),(7,22),-0.490952 # DEPENDENCYPART_GRANDPAR
(12,7),(7,24),-0.72028 # DEPENDENCYPART_GRANDPAR
(12,7),(7,32),-0.345325 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),0.157306 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),0.161826 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),0.0753819 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),0.0632632 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.29171 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-0.946404 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,14),-0.229941 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.489966 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.33923 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.427545 # DEPENDENCYPART_GRANDPAR
(12,9),(9,19),-0.806808 # DEPENDENCYPART_GRANDPAR
(12,9),(9,24),-0.72028 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),0.0564402 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.113843 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.00559803 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-0.95014 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,15),-0.453351 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.442247 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.435038 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.357677 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.409073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.28356 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.00392643 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.0124711 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.31323 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.139132 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.455574 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.33697 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.426314 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.467064 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.529208 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.316635 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.229478 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.0877837 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),0.000984429 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.222354 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.265563 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-0.442213 # DEPENDENCYPART_GRANDPAR
(12,16),(16,2),-0.714604 # DEPENDENCYPART_GRANDPAR
(12,16),(16,3),-0.514015 # DEPENDENCYPART_GRANDPAR
(12,16),(16,4),-0.418637 # DEPENDENCYPART_GRANDPAR
(12,16),(16,5),-0.449205 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.387129 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-0.359612 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.290196 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.467287 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.229394 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.199449 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.0236671 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),0.0181616 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.32918 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.249115 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.293756 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.126254 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.453644 # DEPENDENCYPART_GRANDPAR
(12,16),(16,24),-0.254581 # DEPENDENCYPART_GRANDPAR
(12,16),(16,27),-0.0734297 # DEPENDENCYPART_GRANDPAR
(12,16),(16,32),0.044769 # DEPENDENCYPART_GRANDPAR
(12,16),(16,34),-0.342749 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.333742 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.0181275 # DEPENDENCYPART_GRANDPAR
(12,17),(17,27),-0.137558 # DEPENDENCYPART_GRANDPAR
(12,17),(17,32),0.0323691 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),-0.371571 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.25692 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.08389 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.0632248 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.424937 # DEPENDENCYPART_GRANDPAR
(12,22),(22,1),-0.441685 # DEPENDENCYPART_GRANDPAR
(12,22),(22,2),-0.713378 # DEPENDENCYPART_GRANDPAR
(12,22),(22,3),-0.513992 # DEPENDENCYPART_GRANDPAR
(12,22),(22,4),-0.418413 # DEPENDENCYPART_GRANDPAR
(12,22),(22,5),-0.447979 # DEPENDENCYPART_GRANDPAR
(12,22),(22,7),-0.386906 # DEPENDENCYPART_GRANDPAR
(12,22),(22,9),-0.359389 # DEPENDENCYPART_GRANDPAR
(12,22),(22,11),-0.290173 # DEPENDENCYPART_GRANDPAR
(12,22),(22,12),-0.474705 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,22),(22,14),0.201286 # DEPENDENCYPART_GRANDPAR
(12,22),(22,15),-0.0191367 # DEPENDENCYPART_GRANDPAR
(12,22),(22,16),0.182915 # DEPENDENCYPART_GRANDPAR
(12,22),(22,17),-0.039209 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),-0.434935 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.341619 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-0.240087 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.386602 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.447672 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-0.253571 # DEPENDENCYPART_GRANDPAR
(12,22),(22,25),-0.250985 # DEPENDENCYPART_GRANDPAR
(12,22),(22,26),-0.409855 # DEPENDENCYPART_GRANDPAR
(12,22),(22,27),-0.0884629 # DEPENDENCYPART_GRANDPAR
(12,22),(22,28),-0.40654 # DEPENDENCYPART_GRANDPAR
(12,22),(22,30),-0.231039 # DEPENDENCYPART_GRANDPAR
(12,22),(22,31),-0.399393 # DEPENDENCYPART_GRANDPAR
(12,22),(22,32),0.0517093 # DEPENDENCYPART_GRANDPAR
(12,22),(22,33),-0.392218 # DEPENDENCYPART_GRANDPAR
(12,22),(22,34),-0.344958 # DEPENDENCYPART_GRANDPAR
(12,22),(22,35),-0.434015 # DEPENDENCYPART_GRANDPAR
(12,22),(22,36),-0.476052 # DEPENDENCYPART_GRANDPAR
(12,22),(22,38),-0.409955 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.667203 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.547729 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.441968 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.359385 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.425966 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.106077 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.151472 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.275738 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.425277 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.406451 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.222423 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.378433 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.370496 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.374699 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),-0.429243 # DEPENDENCYPART_GRANDPAR
(14,1),(1,12),-0.333853 # DEPENDENCYPART_GRANDPAR
(14,1),(1,14),-1.17006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,1),(1,15),-0.102079 # DEPENDENCYPART_GRANDPAR
(14,1),(1,16),-0.294112 # DEPENDENCYPART_GRANDPAR
(14,1),(1,17),-0.48348 # DEPENDENCYPART_GRANDPAR
(14,1),(1,24),-0.851256 # DEPENDENCYPART_GRANDPAR
(14,1),(1,27),-0.692604 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.300241 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.580279 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.390953 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),-0.445497 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),-0.383422 # DEPENDENCYPART_GRANDPAR
(14,5),(5,17),-0.506037 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.529851 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.437913 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.564725 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.515481 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.233831 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.398885 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.16712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.185219 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.353 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.512886 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-0.628554 # DEPENDENCYPART_GRANDPAR
(14,9),(9,24),-0.886907 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.37864 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.543427 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.443767 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.539692 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.594237 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.384413 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.16718 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.170236 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.343491 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.516262 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.755712 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-0.676048 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.16356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,1),-0.622071 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-0.990743 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-1.03131 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.988075 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.738394 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.837673 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.76903 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.118867 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.0310183 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.157864 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.299779 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-0.563719 # DEPENDENCYPART_GRANDPAR
(14,16),(16,2),-0.811702 # DEPENDENCYPART_GRANDPAR
(14,16),(16,3),-0.638201 # DEPENDENCYPART_GRANDPAR
(14,16),(16,4),-0.830115 # DEPENDENCYPART_GRANDPAR
(14,16),(16,5),-0.743635 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-0.82638 # DEPENDENCYPART_GRANDPAR
(14,16),(16,9),-0.880925 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.691606 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.635739 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.780901 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.743785 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.349901 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.0264194 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.551498 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.0219988 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.16626 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.201715 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.27414 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-0.343973 # DEPENDENCYPART_GRANDPAR
(14,16),(16,27),-0.361691 # DEPENDENCYPART_GRANDPAR
(14,16),(16,32),-0.301172 # DEPENDENCYPART_GRANDPAR
(14,16),(16,34),0.0136666 # DEPENDENCYPART_GRANDPAR
(14,19),(19,10),-0.988075 # DEPENDENCYPART_GRANDPAR
(14,19),(19,13),-0.837673 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.60756 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.531901 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.299669 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.212398 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.407031 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),-0.470003 # DEPENDENCYPART_GRANDPAR
(14,19),(19,25),-0.547569 # DEPENDENCYPART_GRANDPAR
(14,19),(19,26),-0.504005 # DEPENDENCYPART_GRANDPAR
(14,19),(19,32),-0.303068 # DEPENDENCYPART_GRANDPAR
(14,19),(19,34),-0.122169 # DEPENDENCYPART_GRANDPAR
(14,22),(22,1),-0.563215 # DEPENDENCYPART_GRANDPAR
(14,22),(22,2),-0.8105 # DEPENDENCYPART_GRANDPAR
(14,22),(22,3),-0.638201 # DEPENDENCYPART_GRANDPAR
(14,22),(22,4),-0.829938 # DEPENDENCYPART_GRANDPAR
(14,22),(22,5),-0.742433 # DEPENDENCYPART_GRANDPAR
(14,22),(22,7),-0.826204 # DEPENDENCYPART_GRANDPAR
(14,22),(22,9),-0.880748 # DEPENDENCYPART_GRANDPAR
(14,22),(22,11),-0.691606 # DEPENDENCYPART_GRANDPAR
(14,22),(22,12),-0.635739 # DEPENDENCYPART_GRANDPAR
(14,22),(22,14),-0.741227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,22),(22,15),0.355302 # DEPENDENCYPART_GRANDPAR
(14,22),(22,16),0.196751 # DEPENDENCYPART_GRANDPAR
(14,22),(22,17),-0.0996878 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.59106 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),-0.0936731 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.55496 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.233988 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.268486 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.342814 # DEPENDENCYPART_GRANDPAR
(14,22),(22,25),-0.46158 # DEPENDENCYPART_GRANDPAR
(14,22),(22,26),-0.36546 # DEPENDENCYPART_GRANDPAR
(14,22),(22,27),-0.376611 # DEPENDENCYPART_GRANDPAR
(14,22),(22,28),-0.432787 # DEPENDENCYPART_GRANDPAR
(14,22),(22,30),-0.355913 # DEPENDENCYPART_GRANDPAR
(14,22),(22,31),-0.520906 # DEPENDENCYPART_GRANDPAR
(14,22),(22,32),-0.294117 # DEPENDENCYPART_GRANDPAR
(14,22),(22,33),-0.35889 # DEPENDENCYPART_GRANDPAR
(14,22),(22,34),0.0116067 # DEPENDENCYPART_GRANDPAR
(14,22),(22,35),-0.61371 # DEPENDENCYPART_GRANDPAR
