# _root_ Η εταιρεία αυτή στη Black Country στο Ηνωμένο Βασίλειο απασχολεί 80 άτομα , δηλαδή 80 θέσεις εργασίες για τις οποίες υπάρχει μεγάλη ανάγκη , και συμμορφώνεται με όλες τις κοινωνικές προδιαγραφές της νομοθεσίας του Ηνωμένου Βασιλείου .
#goldHeads=2,10,2,2,6,4,6,9,7,25,12,14,14,10,16,14,16,21,20,18,16,23,21,25,0,25,26,31,31,31,27,33,31,36,36,33,0,
#predictedHeads=2,10,2,2,6,4,2,9,7,0,12,10,14,10,16,17,10,21,20,18,25,23,21,25,0,25,26,31,31,31,27,33,31,36,36,33,0,
(13,12),(12,11),-0.131571 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.08408 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.250308 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.337854 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.489862 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.532641 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.553851 # DEPENDENCYPART_GRANDPAR
(13,12),(12,21),-0.364603 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-0.773916 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.660388 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.532458 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.424406 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.518341 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.0119708 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.0151871 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.0275809 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.248674 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.00835098 # DEPENDENCYPART_GRANDPAR
(13,14),(14,24),-0.253553 # DEPENDENCYPART_GRANDPAR
(13,14),(14,25),-0.0968713 # DEPENDENCYPART_GRANDPAR
(13,14),(14,26),-0.236563 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.642688 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.233967 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.0447993 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.0875682 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.467383 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.667141 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.180384 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.173793 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.0573159 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.0678653 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),0.0600399 # DEPENDENCYPART_GRANDPAR
(13,16),(16,22),-0.195901 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.267213 # DEPENDENCYPART_GRANDPAR
(13,16),(16,25),-0.0940536 # DEPENDENCYPART_GRANDPAR
(13,16),(16,26),-0.154763 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.466877 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.666893 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.18064 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),0.174011 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.0600097 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.0706337 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.232306 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.156333 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),0.0561237 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.192983 # DEPENDENCYPART_GRANDPAR
(13,17),(17,26),-0.158679 # DEPENDENCYPART_GRANDPAR
(13,17),(17,27),-0.338526 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),-0.303141 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.107836 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),0.150319 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.336262 # DEPENDENCYPART_GRANDPAR
(13,22),(22,24),-0.226385 # DEPENDENCYPART_GRANDPAR
(13,22),(22,25),-0.0746757 # DEPENDENCYPART_GRANDPAR
(13,22),(22,26),-0.191547 # DEPENDENCYPART_GRANDPAR
(13,22),(22,27),-0.413333 # DEPENDENCYPART_GRANDPAR
(13,22),(22,31),-0.521585 # DEPENDENCYPART_GRANDPAR
(13,23),(23,16),0.0590677 # DEPENDENCYPART_GRANDPAR
(13,23),(23,18),0.0262558 # DEPENDENCYPART_GRANDPAR
(13,23),(23,19),-0.171593 # DEPENDENCYPART_GRANDPAR
(13,23),(23,20),-0.0863537 # DEPENDENCYPART_GRANDPAR
(13,23),(23,21),0.249549 # DEPENDENCYPART_GRANDPAR
(13,23),(23,22),-0.125777 # DEPENDENCYPART_GRANDPAR
(13,23),(23,24),-0.227082 # DEPENDENCYPART_GRANDPAR
(13,23),(23,25),-0.0967864 # DEPENDENCYPART_GRANDPAR
(13,23),(23,26),-0.160835 # DEPENDENCYPART_GRANDPAR
(13,23),(23,27),-0.338878 # DEPENDENCYPART_GRANDPAR
(13,23),(23,28),-0.285699 # DEPENDENCYPART_GRANDPAR
(13,28),(28,23),-0.370709 # DEPENDENCYPART_GRANDPAR
(13,28),(28,27),-0.278454 # DEPENDENCYPART_GRANDPAR
(13,28),(28,29),-0.274869 # DEPENDENCYPART_GRANDPAR
(13,28),(28,30),-0.23807 # DEPENDENCYPART_GRANDPAR
(13,28),(28,31),-0.526196 # DEPENDENCYPART_GRANDPAR
(13,28),(28,33),-0.503624 # DEPENDENCYPART_GRANDPAR
(13,36),(36,32),-0.153244 # DEPENDENCYPART_GRANDPAR
(13,36),(36,34),-0.267422 # DEPENDENCYPART_GRANDPAR
(13,36),(36,35),-0.180401 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),0.21957 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),0.271096 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),0.269771 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),0.0709882 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),0.162365 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.145571 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),0.24763 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),0.153518 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),0.223543 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),0.246163 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.0706504 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-0.989996 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.12248 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.187703 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.232139 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.294221 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.448734 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.111546 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.180041 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.11175 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),0.12497 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),0.0161227 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),0.103935 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.019547 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.990034 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.0979847 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.172457 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.216893 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-0.624822 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-0.632531 # DEPENDENCYPART_GRANDPAR
(14,13),(13,28),-0.797603 # DEPENDENCYPART_GRANDPAR
(14,13),(13,36),-0.914828 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.265204 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.540425 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.227878 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.186197 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.378473 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.276347 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.606667 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.352301 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.272572 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.224948 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),0.0330996 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.16658 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.144978 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),-0.0253141 # DEPENDENCYPART_GRANDPAR
(14,16),(16,26),0.0210233 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.376957 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.275841 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.606585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),0.352344 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.356534 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),0.222016 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.205643 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.216411 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),0.0290185 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.163825 # DEPENDENCYPART_GRANDPAR
(14,17),(17,26),0.0169422 # DEPENDENCYPART_GRANDPAR
(14,17),(17,27),0.0964522 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),0.3385 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.33053 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.311154 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.0615748 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.239004 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.241142 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.229443 # DEPENDENCYPART_GRANDPAR
(14,18),(18,25),-0.12074 # DEPENDENCYPART_GRANDPAR
(14,21),(21,2),-0.391077 # DEPENDENCYPART_GRANDPAR
(14,21),(21,3),-0.526609 # DEPENDENCYPART_GRANDPAR
(14,21),(21,4),-0.479441 # DEPENDENCYPART_GRANDPAR
(14,21),(21,7),-0.389243 # DEPENDENCYPART_GRANDPAR
(14,21),(21,8),-0.207578 # DEPENDENCYPART_GRANDPAR
(14,21),(21,9),-0.263415 # DEPENDENCYPART_GRANDPAR
(14,21),(21,10),-0.204019 # DEPENDENCYPART_GRANDPAR
(14,21),(21,11),-0.208845 # DEPENDENCYPART_GRANDPAR
(14,21),(21,12),-0.295371 # DEPENDENCYPART_GRANDPAR
(14,21),(21,13),-0.175366 # DEPENDENCYPART_GRANDPAR
(14,21),(21,14),-0.568943 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,21),(21,15),0.310895 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),0.358996 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),0.308878 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),0.183883 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.255589 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.24461 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.0914305 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.0203764 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.0825701 # DEPENDENCYPART_GRANDPAR
(14,21),(21,25),-0.0315496 # DEPENDENCYPART_GRANDPAR
(14,21),(21,26),0.00852696 # DEPENDENCYPART_GRANDPAR
(14,21),(21,27),0.197754 # DEPENDENCYPART_GRANDPAR
(14,21),(21,28),-0.268608 # DEPENDENCYPART_GRANDPAR
(14,21),(21,31),-0.141913 # DEPENDENCYPART_GRANDPAR
(14,21),(21,33),-0.250148 # DEPENDENCYPART_GRANDPAR
(14,21),(21,36),-0.29931 # DEPENDENCYPART_GRANDPAR
(14,24),(24,2),-0.458204 # DEPENDENCYPART_GRANDPAR
(14,24),(24,22),-0.243092 # DEPENDENCYPART_GRANDPAR
(14,24),(24,23),-0.158283 # DEPENDENCYPART_GRANDPAR
(14,24),(24,26),-0.236632 # DEPENDENCYPART_GRANDPAR
(14,24),(24,28),-0.455613 # DEPENDENCYPART_GRANDPAR
(14,24),(24,31),-0.409494 # DEPENDENCYPART_GRANDPAR
(14,24),(24,36),-0.554755 # DEPENDENCYPART_GRANDPAR
(14,25),(25,2),-0.460365 # DEPENDENCYPART_GRANDPAR
(14,25),(25,4),-0.512315 # DEPENDENCYPART_GRANDPAR
(14,25),(25,7),-0.426349 # DEPENDENCYPART_GRANDPAR
(14,25),(25,8),-0.244938 # DEPENDENCYPART_GRANDPAR
(14,25),(25,9),-0.332644 # DEPENDENCYPART_GRANDPAR
(14,25),(25,10),-0.29119 # DEPENDENCYPART_GRANDPAR
(14,25),(25,12),-0.364233 # DEPENDENCYPART_GRANDPAR
(14,25),(25,13),-0.26528 # DEPENDENCYPART_GRANDPAR
(14,25),(25,14),-0.56645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,25),(25,16),0.370991 # DEPENDENCYPART_GRANDPAR
(14,25),(25,17),0.340373 # DEPENDENCYPART_GRANDPAR
(14,25),(25,18),0.247869 # DEPENDENCYPART_GRANDPAR
(14,25),(25,19),-0.374893 # DEPENDENCYPART_GRANDPAR
(14,25),(25,20),-0.255796 # DEPENDENCYPART_GRANDPAR
(14,25),(25,21),0.186022 # DEPENDENCYPART_GRANDPAR
(14,25),(25,22),-0.238162 # DEPENDENCYPART_GRANDPAR
(14,25),(25,23),-0.0802418 # DEPENDENCYPART_GRANDPAR
(14,25),(25,24),-0.0316198 # DEPENDENCYPART_GRANDPAR
(14,25),(25,26),-0.0467956 # DEPENDENCYPART_GRANDPAR
(14,25),(25,27),0.124459 # DEPENDENCYPART_GRANDPAR
(14,25),(25,28),-0.318606 # DEPENDENCYPART_GRANDPAR
(14,25),(25,30),-0.28571 # DEPENDENCYPART_GRANDPAR
(14,25),(25,31),-0.206919 # DEPENDENCYPART_GRANDPAR
(14,25),(25,33),-0.318769 # DEPENDENCYPART_GRANDPAR
(14,26),(26,2),-0.390461 # DEPENDENCYPART_GRANDPAR
(14,26),(26,3),-0.526221 # DEPENDENCYPART_GRANDPAR
(14,26),(26,4),-0.479036 # DEPENDENCYPART_GRANDPAR
(14,26),(26,7),-0.388841 # DEPENDENCYPART_GRANDPAR
(14,26),(26,8),-0.207321 # DEPENDENCYPART_GRANDPAR
(14,26),(26,10),-0.202726 # DEPENDENCYPART_GRANDPAR
(14,26),(26,11),-0.208593 # DEPENDENCYPART_GRANDPAR
(14,26),(26,12),-0.294755 # DEPENDENCYPART_GRANDPAR
(14,26),(26,13),-0.17352 # DEPENDENCYPART_GRANDPAR
(14,26),(26,14),-0.565269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,26),(26,15),0.309037 # DEPENDENCYPART_GRANDPAR
(14,26),(26,16),0.362172 # DEPENDENCYPART_GRANDPAR
(14,26),(26,17),0.312054 # DEPENDENCYPART_GRANDPAR
(14,26),(26,18),0.173086 # DEPENDENCYPART_GRANDPAR
(14,26),(26,20),-0.244532 # DEPENDENCYPART_GRANDPAR
(14,26),(26,22),-0.180267 # DEPENDENCYPART_GRANDPAR
(14,26),(26,23),-0.0992942 # DEPENDENCYPART_GRANDPAR
(14,26),(26,24),-0.123937 # DEPENDENCYPART_GRANDPAR
(14,26),(26,25),-0.0339205 # DEPENDENCYPART_GRANDPAR
(14,26),(26,27),0.208012 # DEPENDENCYPART_GRANDPAR
(14,26),(26,28),-0.275079 # DEPENDENCYPART_GRANDPAR
(14,26),(26,30),-0.241757 # DEPENDENCYPART_GRANDPAR
(14,26),(26,31),-0.165829 # DEPENDENCYPART_GRANDPAR
(14,26),(26,33),-0.274064 # DEPENDENCYPART_GRANDPAR
(14,26),(26,36),-0.323226 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.472534 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.463961 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.422842 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.415303 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.454877 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.315826 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.372073 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.140198 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.06188 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.414639 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.600795 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.739009 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-0.946025 # DEPENDENCYPART_GRANDPAR
(15,13),(13,28),-0.846489 # DEPENDENCYPART_GRANDPAR
(15,13),(13,36),-1.1058 # DEPENDENCYPART_GRANDPAR
(15,14),(14,3),-0.458757 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.38444 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.285696 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.335433 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.30287 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.08321 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.380313 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.566469 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.594734 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.480142 # DEPENDENCYPART_GRANDPAR
(15,14),(14,24),-0.703582 # DEPENDENCYPART_GRANDPAR
(15,14),(14,25),-0.619601 # DEPENDENCYPART_GRANDPAR
(15,14),(14,26),-0.58657 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.770883 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.690189 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.549485 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.57399 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.198225 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.163373 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.0395003 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.335055 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.54362 # DEPENDENCYPART_GRANDPAR
(15,16),(16,25),-0.221249 # DEPENDENCYPART_GRANDPAR
(15,16),(16,26),-0.139457 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.770378 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.690189 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.549485 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.573956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.137721 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.166309 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.231155 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.287074 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.043587 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.332305 # DEPENDENCYPART_GRANDPAR
(15,17),(17,26),-0.143543 # DEPENDENCYPART_GRANDPAR
(15,17),(17,27),-0.489094 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.586853 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.271489 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.939596 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),0.0612881 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.15579 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.160456 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),0.307162 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.2972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.457748 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.395109 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.872563 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),-0.674063 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.417282 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.555122 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.5065 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.234166 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),0.0250756 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.227461 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.150166 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.263372 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.21166 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.372204 # DEPENDENCYPART_GRANDPAR
(16,13),(13,22),-0.702781 # DEPENDENCYPART_GRANDPAR
(16,13),(13,23),-0.697442 # DEPENDENCYPART_GRANDPAR
(16,13),(13,28),-0.869447 # DEPENDENCYPART_GRANDPAR
(16,13),(13,36),-0.794005 # DEPENDENCYPART_GRANDPAR
(16,14),(14,3),0.0282941 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.478538 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),0.0707229 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.133903 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.216176 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.191124 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.19362 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.354164 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.340284 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.794423 # DEPENDENCYPART_GRANDPAR
(16,14),(14,24),-0.445827 # DEPENDENCYPART_GRANDPAR
(16,14),(14,25),-0.512842 # DEPENDENCYPART_GRANDPAR
(16,14),(14,26),-0.664142 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.224976 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),0.131572 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.17812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.338668 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.844334 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.660073 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.342921 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.253383 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.636258 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.00349977 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.668077 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.339581 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.395712 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.289586 # DEPENDENCYPART_GRANDPAR
(16,17),(17,26),-0.258419 # DEPENDENCYPART_GRANDPAR
(16,17),(17,27),-0.424164 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.134539 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.624112 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.325328 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.33515 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.147299 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),0.0960681 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),-0.0357379 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),0.0605458 # DEPENDENCYPART_GRANDPAR
(16,21),(21,2),-1.17445 # DEPENDENCYPART_GRANDPAR
(16,21),(21,3),-0.312891 # DEPENDENCYPART_GRANDPAR
(16,21),(21,4),-0.811832 # DEPENDENCYPART_GRANDPAR
(16,21),(21,7),-0.914039 # DEPENDENCYPART_GRANDPAR
(16,21),(21,8),-1.04164 # DEPENDENCYPART_GRANDPAR
(16,21),(21,9),-0.732765 # DEPENDENCYPART_GRANDPAR
(16,21),(21,10),-1.33879 # DEPENDENCYPART_GRANDPAR
(16,21),(21,11),-0.392083 # DEPENDENCYPART_GRANDPAR
(16,21),(21,12),-0.725697 # DEPENDENCYPART_GRANDPAR
(16,21),(21,13),-0.548156 # DEPENDENCYPART_GRANDPAR
(16,21),(21,14),-0.323833 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.213507 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.707193 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,17),0.126893 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),0.23456 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.57611 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),0.0271429 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.108957 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),0.095405 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),0.104963 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),0.00655464 # DEPENDENCYPART_GRANDPAR
(16,21),(21,26),-0.181622 # DEPENDENCYPART_GRANDPAR
(16,21),(21,27),-0.18927 # DEPENDENCYPART_GRANDPAR
(16,21),(21,28),-0.274206 # DEPENDENCYPART_GRANDPAR
(16,21),(21,31),-0.435071 # DEPENDENCYPART_GRANDPAR
(16,21),(21,33),-0.166877 # DEPENDENCYPART_GRANDPAR
(16,21),(21,36),0.0020211 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.554784 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.0507271 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.190955 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.106277 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.0661228 # DEPENDENCYPART_GRANDPAR
