# _root_ Αποτελεί πρόκληση για όλους εμάς - το Κοινοβούλιο , την Επιτροπή και το Συμβούλιο - να θεσπίσουμε αυτά τα εχέγγυα , διότι είναι δύσκολο να εξακολουθήσουμε να συμφωνούμε ώσπου να τα αποκτήσουμε .
#goldHeads=0,1,1,5,6,3,8,12,12,11,12,6,14,12,6,17,1,20,20,17,17,1,22,23,26,23,28,26,28,32,32,29,0,
#predictedHeads=0,1,2,5,3,4,8,12,12,11,12,3,14,12,6,17,15,19,20,17,22,17,22,23,26,23,28,26,28,32,32,29,0,
(6,4),(4,9),-0.400643 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-0.466108 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),0.179863 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.466682 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.2861 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.596839 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.0322038 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.0402561 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.304384 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.236571 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.0247379 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.284316 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-0.300455 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.254276 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.249963 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.230257 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.656923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,8),-0.1083 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.322425 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.091802 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.338307 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.0576228 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.416917 # DEPENDENCYPART_GRANDPAR
(6,9),(9,20),-0.37767 # DEPENDENCYPART_GRANDPAR
(6,9),(9,24),-0.394767 # DEPENDENCYPART_GRANDPAR
(6,11),(11,7),0.0438786 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.0185924 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.299989 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.182256 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.259051 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.238892 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-0.342244 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-0.318363 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.275416 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.28609 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.277314 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-0.574873 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),-0.0587449 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),0.0658605 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.252515 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.39842 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.113793 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.161573 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.102283 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.000829379 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.223717 # DEPENDENCYPART_GRANDPAR
(6,12),(12,20),-0.259131 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.00461077 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.200889 # DEPENDENCYPART_GRANDPAR
(6,12),(12,23),-0.411217 # DEPENDENCYPART_GRANDPAR
(6,12),(12,26),-0.403204 # DEPENDENCYPART_GRANDPAR
(6,12),(12,28),-0.515876 # DEPENDENCYPART_GRANDPAR
(6,12),(12,29),-0.356393 # DEPENDENCYPART_GRANDPAR
(6,15),(15,2),-0.28615 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),-0.254112 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.2775 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.308408 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.354613 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.0232682 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),-0.219874 # DEPENDENCYPART_GRANDPAR
(6,15),(15,23),-0.493914 # DEPENDENCYPART_GRANDPAR
(6,15),(15,24),-0.371568 # DEPENDENCYPART_GRANDPAR
(6,15),(15,26),-0.487587 # DEPENDENCYPART_GRANDPAR
(6,15),(15,28),-0.600718 # DEPENDENCYPART_GRANDPAR
(6,17),(17,1),-0.259498 # DEPENDENCYPART_GRANDPAR
(6,17),(17,2),-0.259983 # DEPENDENCYPART_GRANDPAR
(6,17),(17,3),-0.255376 # DEPENDENCYPART_GRANDPAR
(6,17),(17,4),-0.259056 # DEPENDENCYPART_GRANDPAR
(6,17),(17,6),-0.59771 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,17),(17,8),0.0246723 # DEPENDENCYPART_GRANDPAR
(6,17),(17,9),0.104772 # DEPENDENCYPART_GRANDPAR
(6,17),(17,11),-0.194156 # DEPENDENCYPART_GRANDPAR
(6,17),(17,12),0.034994 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),-0.264609 # DEPENDENCYPART_GRANDPAR
(6,17),(17,14),-0.212026 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),0.0386477 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.136689 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.205241 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.270072 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),-0.253948 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),-0.0167025 # DEPENDENCYPART_GRANDPAR
(6,17),(17,22),-0.147744 # DEPENDENCYPART_GRANDPAR
(6,17),(17,23),-0.412608 # DEPENDENCYPART_GRANDPAR
(6,17),(17,24),-0.272402 # DEPENDENCYPART_GRANDPAR
(6,17),(17,26),-0.422935 # DEPENDENCYPART_GRANDPAR
(6,17),(17,28),-0.536078 # DEPENDENCYPART_GRANDPAR
(6,17),(17,29),-0.313036 # DEPENDENCYPART_GRANDPAR
(6,17),(17,32),-0.547406 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.613327 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.488233 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.950854 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.236146 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.36889 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.300807 # DEPENDENCYPART_GRANDPAR
(8,4),(4,12),-0.509177 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-1.18128 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.672527 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.495441 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.820606 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-1.20855 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.34054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.296188 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.810866 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.491436 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.548824 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-0.656624 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-1.51692 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-1.19822 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.839276 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-1.29611 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-1.51512 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.689326 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.803032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,11),-0.298104 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.0624213 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.484316 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.102119 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.408699 # DEPENDENCYPART_GRANDPAR
(8,9),(9,20),-0.626046 # DEPENDENCYPART_GRANDPAR
(8,9),(9,24),-0.522719 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.951245 # DEPENDENCYPART_GRANDPAR
(8,11),(11,9),0.145579 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.690384 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-1.0674 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.531606 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.272841 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-1.61795 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.26052 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-0.908973 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.39738 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-1.6085 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.731841 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.898873 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.752909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),0.214533 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.866665 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.190623 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.943845 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.268645 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.0690571 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.177946 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.374433 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.213603 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.1979 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),0.019386 # DEPENDENCYPART_GRANDPAR
(8,12),(12,26),-0.190502 # DEPENDENCYPART_GRANDPAR
(8,12),(12,28),-0.32024 # DEPENDENCYPART_GRANDPAR
(8,12),(12,29),-0.300637 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.0638524 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),0.0888634 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),0.0599278 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.113766 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.0588177 # DEPENDENCYPART_GRANDPAR
(9,1),(1,8),0.109368 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-0.921645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,11),-0.369504 # DEPENDENCYPART_GRANDPAR
(9,1),(1,12),-0.274057 # DEPENDENCYPART_GRANDPAR
(9,1),(1,14),-0.450759 # DEPENDENCYPART_GRANDPAR
(9,1),(1,15),-0.232878 # DEPENDENCYPART_GRANDPAR
(9,1),(1,17),-0.428934 # DEPENDENCYPART_GRANDPAR
(9,1),(1,22),-0.554541 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),0.0442869 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),0.190143 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.212918 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),-0.00985473 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),0.196411 # DEPENDENCYPART_GRANDPAR
(9,2),(2,12),-0.250831 # DEPENDENCYPART_GRANDPAR
(9,2),(2,17),-0.442878 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),0.030208 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),0.0239055 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),0.115555 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.0290116 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.0587835 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),0.186071 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-0.948455 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,11),-0.379594 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.26385 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.239321 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.0126105 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.018162 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.105013 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.0271432 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.131411 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-0.963906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,12),-0.266678 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),0.0403741 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.133701 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.0438948 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.0236242 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.0107618 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.0511616 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.17601 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.0969384 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-0.972098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,11),-0.390997 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.267524 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.251461 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.431061 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),0.0679241 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.135922 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.184048 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-0.96648 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.218652 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.412542 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.250838 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.40422 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.558049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.277661 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.0336452 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),0.0761966 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.0319628 # DEPENDENCYPART_GRANDPAR
(9,12),(12,1),-0.446126 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-0.542504 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-0.411855 # DEPENDENCYPART_GRANDPAR
(9,12),(12,4),-0.406061 # DEPENDENCYPART_GRANDPAR
(9,12),(12,5),-0.595574 # DEPENDENCYPART_GRANDPAR
(9,12),(12,6),-0.509224 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.372621 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.376544 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.297482 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.167038 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.1427 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.0274416 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.175332 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),0.198139 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.0421809 # DEPENDENCYPART_GRANDPAR
(9,12),(12,20),-0.110343 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.0285709 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.111112 # DEPENDENCYPART_GRANDPAR
(9,12),(12,23),-0.307451 # DEPENDENCYPART_GRANDPAR
(9,12),(12,26),-0.23922 # DEPENDENCYPART_GRANDPAR
(9,12),(12,28),-0.251302 # DEPENDENCYPART_GRANDPAR
(9,12),(12,29),-0.162558 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.403588 # DEPENDENCYPART_GRANDPAR
(9,14),(14,10),0.291037 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.13977 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.281676 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.112267 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.128086 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.14408 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.0196603 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.148028 # DEPENDENCYPART_GRANDPAR
(9,14),(14,32),-0.268474 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-0.508284 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.0359803 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.0370583 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.103006 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.177293 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.0377121 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),-0.124394 # DEPENDENCYPART_GRANDPAR
(9,15),(15,23),-0.36329 # DEPENDENCYPART_GRANDPAR
(9,15),(15,24),-0.210217 # DEPENDENCYPART_GRANDPAR
(9,15),(15,26),-0.299736 # DEPENDENCYPART_GRANDPAR
(9,15),(15,28),-0.312278 # DEPENDENCYPART_GRANDPAR
(9,17),(17,1),-0.369821 # DEPENDENCYPART_GRANDPAR
(9,17),(17,2),-0.492138 # DEPENDENCYPART_GRANDPAR
(9,17),(17,3),-0.398604 # DEPENDENCYPART_GRANDPAR
(9,17),(17,4),-0.385812 # DEPENDENCYPART_GRANDPAR
(9,17),(17,6),-0.489393 # DEPENDENCYPART_GRANDPAR
(9,17),(17,8),-0.323121 # DEPENDENCYPART_GRANDPAR
(9,17),(17,9),-0.498861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,17),(17,11),0.0465869 # DEPENDENCYPART_GRANDPAR
(9,17),(17,12),0.212175 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),-0.177824 # DEPENDENCYPART_GRANDPAR
(9,17),(17,14),-0.0209314 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),0.197698 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.0178953 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.173497 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.115474 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.122345 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),-0.0902779 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),-0.0866041 # DEPENDENCYPART_GRANDPAR
(9,17),(17,23),-0.327768 # DEPENDENCYPART_GRANDPAR
(9,17),(17,24),-0.156758 # DEPENDENCYPART_GRANDPAR
(9,17),(17,26),-0.280815 # DEPENDENCYPART_GRANDPAR
(9,17),(17,28),-0.293369 # DEPENDENCYPART_GRANDPAR
(9,17),(17,29),-0.147846 # DEPENDENCYPART_GRANDPAR
(9,17),(17,32),-0.332594 # DEPENDENCYPART_GRANDPAR
(9,20),(20,18),-0.100331 # DEPENDENCYPART_GRANDPAR
(9,20),(20,19),-0.0852908 # DEPENDENCYPART_GRANDPAR
(9,20),(20,21),-0.129839 # DEPENDENCYPART_GRANDPAR
(9,20),(20,22),-0.116583 # DEPENDENCYPART_GRANDPAR
(9,20),(20,23),-0.295179 # DEPENDENCYPART_GRANDPAR
(9,24),(24,21),-0.033433 # DEPENDENCYPART_GRANDPAR
(9,24),(24,23),-0.15276 # DEPENDENCYPART_GRANDPAR
(9,24),(24,26),-0.240556 # DEPENDENCYPART_GRANDPAR
(9,24),(24,28),-0.253098 # DEPENDENCYPART_GRANDPAR
(9,24),(24,29),-0.172399 # DEPENDENCYPART_GRANDPAR
(9,24),(24,32),-0.29264 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-1.26445 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.509559 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.392268 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.966645 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-1.05096 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.170188 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.365696 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.44707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.319738 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.781237 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.602769 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.810475 # DEPENDENCYPART_GRANDPAR
(11,9),(9,20),-1.06861 # DEPENDENCYPART_GRANDPAR
(11,9),(9,24),-1.15952 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-1.1738 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.55312 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.851565 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.216853 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.696561 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.207251 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.427145 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.42665 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.662361 # DEPENDENCYPART_GRANDPAR
(11,14),(14,32),-0.445649 # DEPENDENCYPART_GRANDPAR
(11,17),(17,1),-1.50756 # DEPENDENCYPART_GRANDPAR
(11,17),(17,2),-0.992417 # DEPENDENCYPART_GRANDPAR
(11,17),(17,3),-0.751895 # DEPENDENCYPART_GRANDPAR
(11,17),(17,4),-1.49384 # DEPENDENCYPART_GRANDPAR
(11,17),(17,6),-0.595851 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-0.852568 # DEPENDENCYPART_GRANDPAR
(11,17),(17,9),-0.574617 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-0.932611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,12),0.193295 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),-0.664083 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),-0.258631 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.12811 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.0070468 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-1.12807 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.791775 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.464974 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.0660408 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.193301 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-0.136726 # DEPENDENCYPART_GRANDPAR
(11,17),(17,24),-0.555687 # DEPENDENCYPART_GRANDPAR
(11,17),(17,26),-0.331473 # DEPENDENCYPART_GRANDPAR
(11,17),(17,28),-0.468809 # DEPENDENCYPART_GRANDPAR
(11,17),(17,29),-0.321122 # DEPENDENCYPART_GRANDPAR
(11,17),(17,32),-0.347752 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.0169927 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),0.108845 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.00357275 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.251663 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),-0.165683 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),-0.0647439 # DEPENDENCYPART_GRANDPAR
(12,1),(1,9),-0.130674 # DEPENDENCYPART_GRANDPAR
(12,1),(1,11),0.290075 # DEPENDENCYPART_GRANDPAR
(12,1),(1,12),-0.832393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,1),(1,14),0.108081 # DEPENDENCYPART_GRANDPAR
(12,1),(1,15),-0.301599 # DEPENDENCYPART_GRANDPAR
(12,1),(1,17),-0.20377 # DEPENDENCYPART_GRANDPAR
(12,1),(1,22),-0.368363 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.169591 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),0.0672583 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),0.0320844 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.114443 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.0418653 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-0.886795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,17),-0.315654 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.119742 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.0761032 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.0364133 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.227247 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.0879692 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.0509554 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),-0.019237 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),0.334726 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-0.774618 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,15),-0.272156 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.127654 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.038672 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.319855 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.114528 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.100322 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),-0.100129 # DEPENDENCYPART_GRANDPAR
