# _root_ Πιστεύω ότι αξίζει στ' αλήθεια τον κόπο να συνεχίσουμε το πρόγραμμα αυτό και , αν είναι δυνατόν , να αυξήσουμε τους σχετικούς πόρους .
#goldHeads=0,1,13,3,4,7,3,9,3,11,9,11,2,15,13,15,16,13,20,13,23,23,20,0,
#predictedHeads=0,1,2,5,3,7,3,9,7,11,9,11,15,15,9,15,16,15,20,16,23,23,20,0,
(14,13),(13,15),-0.23492 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.601255 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.70021 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.451608 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-0.757594 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-0.955343 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.624834 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.470462 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.149351 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.0267649 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.302993 # DEPENDENCYPART_GRANDPAR
(14,15),(15,24),-0.126659 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.00384973 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.076174 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.299333 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.421791 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-0.05983 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.0637053 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),0.0630106 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.0409756 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.0499898 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.0176181 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),0.0458864 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),0.103924 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.214318 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),0.0452204 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.332599 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),0.0494471 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.757572 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.0269801 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.256062 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.394134 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.412645 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-0.520947 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-0.22052 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.00290948 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.0625535 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-0.771745 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,17),-0.218624 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-0.348539 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),-0.321528 # DEPENDENCYPART_GRANDPAR
(15,16),(16,3),-0.229521 # DEPENDENCYPART_GRANDPAR
(15,16),(16,4),-0.316627 # DEPENDENCYPART_GRANDPAR
(15,16),(16,5),-0.241884 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-0.209483 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.184295 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.151501 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.514024 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.202122 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.0468678 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.25491 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),0.429322 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.103477 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.246265 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),0.183866 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.140168 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),0.112874 # DEPENDENCYPART_GRANDPAR
(15,16),(16,24),0.00646406 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-0.48837 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.423772 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-0.391391 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.332061 # DEPENDENCYPART_GRANDPAR
(15,18),(18,16),0.456964 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.106185 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.0788109 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.428842 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.187571 # DEPENDENCYPART_GRANDPAR
(15,20),(20,1),-0.363547 # DEPENDENCYPART_GRANDPAR
(15,20),(20,2),-0.334693 # DEPENDENCYPART_GRANDPAR
(15,20),(20,3),-0.244541 # DEPENDENCYPART_GRANDPAR
(15,20),(20,4),-0.334033 # DEPENDENCYPART_GRANDPAR
(15,20),(20,5),-0.275795 # DEPENDENCYPART_GRANDPAR
(15,20),(20,7),-0.243394 # DEPENDENCYPART_GRANDPAR
(15,20),(20,11),-0.185313 # DEPENDENCYPART_GRANDPAR
(15,20),(20,12),-0.535108 # DEPENDENCYPART_GRANDPAR
(15,20),(20,15),-0.237995 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,20),(20,16),0.671872 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),0.289238 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.0377389 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.23596 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.358516 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.180919 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),0.0945403 # DEPENDENCYPART_GRANDPAR
(15,20),(20,24),-0.0120169 # DEPENDENCYPART_GRANDPAR
(15,24),(24,1),-0.469236 # DEPENDENCYPART_GRANDPAR
(15,24),(24,23),-0.132999 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.495663 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.94301 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.550641 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.794824 # DEPENDENCYPART_GRANDPAR
(16,1),(1,7),-0.980067 # DEPENDENCYPART_GRANDPAR
(16,1),(1,9),-0.92178 # DEPENDENCYPART_GRANDPAR
(16,1),(1,14),-0.401119 # DEPENDENCYPART_GRANDPAR
(16,1),(1,15),-0.141934 # DEPENDENCYPART_GRANDPAR
(16,1),(1,18),-0.255609 # DEPENDENCYPART_GRANDPAR
(16,1),(1,24),-0.577058 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),-0.89572 # DEPENDENCYPART_GRANDPAR
(16,2),(2,9),-0.868028 # DEPENDENCYPART_GRANDPAR
(16,2),(2,13),-0.330001 # DEPENDENCYPART_GRANDPAR
(16,2),(2,14),-0.470398 # DEPENDENCYPART_GRANDPAR
(16,2),(2,16),-2.23973 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,2),(2,18),-0.550025 # DEPENDENCYPART_GRANDPAR
(16,2),(2,20),-0.830376 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.965919 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.278594 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),-0.788893 # DEPENDENCYPART_GRANDPAR
(16,3),(3,7),-0.974137 # DEPENDENCYPART_GRANDPAR
(16,3),(3,9),-0.919887 # DEPENDENCYPART_GRANDPAR
(16,3),(3,11),-0.70822 # DEPENDENCYPART_GRANDPAR
(16,3),(3,13),-0.338479 # DEPENDENCYPART_GRANDPAR
(16,3),(3,14),-0.389301 # DEPENDENCYPART_GRANDPAR
(16,3),(3,15),-0.14028 # DEPENDENCYPART_GRANDPAR
(16,3),(3,17),0.060622 # DEPENDENCYPART_GRANDPAR
(16,3),(3,18),-0.25452 # DEPENDENCYPART_GRANDPAR
(16,3),(3,20),-0.480606 # DEPENDENCYPART_GRANDPAR
(16,3),(3,22),-0.80037 # DEPENDENCYPART_GRANDPAR
(16,3),(3,23),-0.769388 # DEPENDENCYPART_GRANDPAR
(16,3),(3,24),-0.575969 # DEPENDENCYPART_GRANDPAR
(16,4),(4,5),-0.542175 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.728256 # DEPENDENCYPART_GRANDPAR
(16,5),(5,1),-0.704097 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.38079 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.511158 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.573182 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.354655 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),-0.566338 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.310891 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.379622 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.559132 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.458055 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.353901 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.565528 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.310362 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.0489112 # DEPENDENCYPART_GRANDPAR
(16,7),(7,15),0.0968932 # DEPENDENCYPART_GRANDPAR
(16,9),(9,1),-0.968259 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),-0.279734 # DEPENDENCYPART_GRANDPAR
(16,9),(9,3),-0.739383 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.478709 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.623378 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.634619 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.811005 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.705799 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.799253 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.711291 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.336915 # DEPENDENCYPART_GRANDPAR
(16,9),(9,13),-0.339392 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),-0.399416 # DEPENDENCYPART_GRANDPAR
(16,9),(9,15),-0.141173 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-1.87393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,9),(9,17),0.062194 # DEPENDENCYPART_GRANDPAR
(16,9),(9,18),-0.258191 # DEPENDENCYPART_GRANDPAR
(16,9),(9,20),-0.479147 # DEPENDENCYPART_GRANDPAR
(16,9),(9,23),-0.767824 # DEPENDENCYPART_GRANDPAR
(16,9),(9,24),-0.577019 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.446737 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.754205 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.46303 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.380914 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.0286964 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.0356258 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.307501 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),0.111296 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-2.09415 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-0.140445 # DEPENDENCYPART_GRANDPAR
(16,11),(11,20),-0.702221 # DEPENDENCYPART_GRANDPAR
(16,11),(11,23),-1.03125 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.13182 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.338853 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.97173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,1),-1.16922 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),-0.397934 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),-0.932721 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.516503 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.596827 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.783275 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.757882 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.923485 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.678085 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.51774 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.319798 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.365467 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.143139 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-2.28424 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.234153 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.588434 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.877166 # DEPENDENCYPART_GRANDPAR
(16,13),(13,23),-1.13205 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-1.21447 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.677552 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.243616 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.046528 # DEPENDENCYPART_GRANDPAR
(16,14),(14,17),-0.056323 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.121463 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.40243 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-2.19637 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,18),-0.532373 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.789245 # DEPENDENCYPART_GRANDPAR
(16,15),(15,24),-0.814487 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.27499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.0734275 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),0.227095 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.508413 # DEPENDENCYPART_GRANDPAR
(16,18),(18,1),-1.78209 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-1.18457 # DEPENDENCYPART_GRANDPAR
(16,18),(18,7),-1.37102 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-1.10318 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.49755 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.216132 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.0752585 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.439428 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.544248 # DEPENDENCYPART_GRANDPAR
(16,20),(20,1),-1.61969 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-0.683446 # DEPENDENCYPART_GRANDPAR
(16,20),(20,3),-1.39172 # DEPENDENCYPART_GRANDPAR
(16,20),(20,4),-0.814959 # DEPENDENCYPART_GRANDPAR
(16,20),(20,5),-0.984496 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-1.17093 # DEPENDENCYPART_GRANDPAR
(16,20),(20,11),-0.905124 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-0.457433 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.412596 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-1.41809 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),0.2555 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-3.52165e-05 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),0.626225 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.418672 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.317807 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.406258 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-0.343401 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.410803 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.501368 # DEPENDENCYPART_GRANDPAR
(16,23),(23,17),0.599685 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.354213 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.259761 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.304303 # DEPENDENCYPART_GRANDPAR
(16,24),(24,1),-1.73927 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),-0.51458 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-1.43115 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.18375 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),-1.36905 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),-0.181073 # DEPENDENCYPART_GRANDPAR
(17,16),(16,5),0.0424634 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.162786 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.376098 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),0.0586774 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.251616 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.160717 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.142632 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.0819483 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.08776 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.256842 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.32812 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.636349 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.47416 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.748531 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-0.526871 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-1.86516 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-0.524671 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.728741 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.512887 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-1.33194 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.664947 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,20),-0.369739 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.0847615 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.395502 # DEPENDENCYPART_GRANDPAR
(17,20),(20,1),-1.81918 # DEPENDENCYPART_GRANDPAR
(17,20),(20,2),-0.637871 # DEPENDENCYPART_GRANDPAR
(17,20),(20,3),-1.75708 # DEPENDENCYPART_GRANDPAR
(17,20),(20,4),-0.599331 # DEPENDENCYPART_GRANDPAR
(17,20),(20,5),-0.45014 # DEPENDENCYPART_GRANDPAR
(17,20),(20,7),-0.6542 # DEPENDENCYPART_GRANDPAR
(17,20),(20,11),-0.439442 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-0.639605 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.522412 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-1.28309 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.647533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.12904 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.253595 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.690807 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),0.00116657 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.276395 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),-0.174042 # DEPENDENCYPART_GRANDPAR
(17,23),(23,17),-0.578824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,23),(23,21),-0.628092 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.0372974 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.205521 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.0427773 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.056069 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),0.0966803 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.118009 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.132657 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),-0.0164959 # DEPENDENCYPART_GRANDPAR
(18,1),(1,14),-0.0305552 # DEPENDENCYPART_GRANDPAR
(18,1),(1,15),0.0503191 # DEPENDENCYPART_GRANDPAR
(18,1),(1,18),-0.872945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,1),(1,24),-0.345482 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.123988 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),0.178597 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.133169 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.0488883 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),-0.103701 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),0.0724078 # DEPENDENCYPART_GRANDPAR
(18,5),(5,11),-0.0446606 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),0.178597 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),0.00277809 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.160938 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.103578 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),0.0725589 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),-0.0446498 # DEPENDENCYPART_GRANDPAR
(18,7),(7,13),0.0828924 # DEPENDENCYPART_GRANDPAR
(18,7),(7,15),0.0891169 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.15029 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.0151593 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.118397 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),0.00963161 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.191342 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),0.0811169 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.0859974 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),0.0885053 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),0.223616 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),0.201376 # DEPENDENCYPART_GRANDPAR
(18,11),(11,20),-0.371711 # DEPENDENCYPART_GRANDPAR
(18,11),(11,23),-0.679061 # DEPENDENCYPART_GRANDPAR
(18,16),(16,1),-0.146696 # DEPENDENCYPART_GRANDPAR
(18,16),(16,2),0.0650203 # DEPENDENCYPART_GRANDPAR
(18,16),(16,3),-0.176396 # DEPENDENCYPART_GRANDPAR
(18,16),(16,4),0.183235 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),0.0609162 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),0.0446185 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.136668 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),0.0527415 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.209844 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.00924082 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.0196526 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.0918342 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.0894154 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-0.881511 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.221087 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.360659 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.647054 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.629117 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.348981 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.00906194 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-0.915205 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,20),-0.346735 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.658888 # DEPENDENCYPART_GRANDPAR
(18,20),(20,1),-0.53772 # DEPENDENCYPART_GRANDPAR
(18,20),(20,2),-0.44302 # DEPENDENCYPART_GRANDPAR
(18,20),(20,3),-0.56734 # DEPENDENCYPART_GRANDPAR
(18,20),(20,4),-0.337649 # DEPENDENCYPART_GRANDPAR
(18,20),(20,5),-0.545963 # DEPENDENCYPART_GRANDPAR
(18,20),(20,7),-0.561072 # DEPENDENCYPART_GRANDPAR
(18,20),(20,11),-0.556147 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-0.637648 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-0.428549 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.37865 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.338329 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.450159 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.31744 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.196593 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.157311 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.118488 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),0.0358663 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.182679 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.157731 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),-0.353992 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.107351 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.114562 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),0.0333598 # DEPENDENCYPART_GRANDPAR
(20,1),(1,2),-0.314788 # DEPENDENCYPART_GRANDPAR
(20,1),(1,3),-2.09029 # DEPENDENCYPART_GRANDPAR
(20,1),(1,4),-0.399681 # DEPENDENCYPART_GRANDPAR
(20,1),(1,5),-0.790422 # DEPENDENCYPART_GRANDPAR
(20,1),(1,7),-0.867739 # DEPENDENCYPART_GRANDPAR
(20,1),(1,9),-0.888843 # DEPENDENCYPART_GRANDPAR
