# _root_ Ιδιαίτερα , όσον αφορά μια μελλοντική συνεργασία βασισμένη στις δημοκρατικές αρχές των ανθρωπίνων δικαιωμάτων , των θεμελιωδών ελευθεριών και του κράτους δικαίου .
#goldHeads=4,4,4,0,7,7,4,7,8,11,9,14,14,19,19,18,18,19,11,21,19,21,0,
#predictedHeads=4,4,4,0,7,7,4,7,8,11,9,14,14,11,19,18,18,19,11,22,22,19,0,
(15,13),(13,14),-0.0473522 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.992997 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,17),-0.433117 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.499062 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.537926 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-0.0920842 # DEPENDENCYPART_GRANDPAR
(15,14),(14,3),-0.0603603 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.0539329 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),0.0997549 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),0.00778705 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),0.060714 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.0653087 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-0.995563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.224627 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.452893 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.518911 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.336612 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.445902 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.429282 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.53244 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.578511 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.339293 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.0463353 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),0.0665647 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.0591781 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),0.0193371 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.445902 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.429282 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.53244 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.578419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.373738 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.119164 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),0.0662191 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.0977469 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.0597965 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),0.0290478 # DEPENDENCYPART_GRANDPAR
(15,19),(19,1),-0.543396 # DEPENDENCYPART_GRANDPAR
(15,19),(19,2),-0.596347 # DEPENDENCYPART_GRANDPAR
(15,19),(19,3),-0.506156 # DEPENDENCYPART_GRANDPAR
(15,19),(19,4),-0.611342 # DEPENDENCYPART_GRANDPAR
(15,19),(19,6),-0.440863 # DEPENDENCYPART_GRANDPAR
(15,19),(19,7),-0.656784 # DEPENDENCYPART_GRANDPAR
(15,19),(19,8),-0.526216 # DEPENDENCYPART_GRANDPAR
(15,19),(19,9),-0.532004 # DEPENDENCYPART_GRANDPAR
(15,19),(19,10),-0.394797 # DEPENDENCYPART_GRANDPAR
(15,19),(19,11),-0.598933 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),-0.433938 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-0.545072 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.326574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),0.169539 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.06843 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.002975 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.0404056 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.0357208 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),0.0879743 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),0.0132228 # DEPENDENCYPART_GRANDPAR
(15,21),(21,14),-0.512662 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),-0.033383 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.191478 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.026928 # DEPENDENCYPART_GRANDPAR
(15,22),(22,12),-0.445902 # DEPENDENCYPART_GRANDPAR
(15,22),(22,16),0.361675 # DEPENDENCYPART_GRANDPAR
(15,22),(22,17),0.107949 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),0.0309812 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),0.201312 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.0834694 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.0196071 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.0452727 # DEPENDENCYPART_GRANDPAR
(15,23),(23,2),-0.591581 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),-0.159509 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.185407 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.660662 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.586706 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.512343 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.325871 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.650853 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.114812 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.0202212 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),0.0648658 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.119676 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.660662 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.586706 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.512343 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.325871 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.616413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.162664 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.0199516 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.476644 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),0.0648656 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.109339 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.568968 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.698037 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.369303 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.23106 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.03686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),0.0209112 # DEPENDENCYPART_GRANDPAR
(17,13),(13,22),-0.4898 # DEPENDENCYPART_GRANDPAR
(17,14),(14,1),-0.702515 # DEPENDENCYPART_GRANDPAR
(17,14),(14,3),-0.691928 # DEPENDENCYPART_GRANDPAR
(17,14),(14,7),-0.612664 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.846793 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.667976 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.734655 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.190695 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.239973 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.0367639 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.10194 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.0442426 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-0.40107 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.456053 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.583058 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.283475 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.501828 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.767429 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.639555 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.116029 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.385058 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.0171 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),0.0407067 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.352616 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.480613 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.470049 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.550501 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.00278 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),0.055032 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-1.19005 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.736225 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-1.00031 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.751412 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.665175 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.413743 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),0.096894 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.511108 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.0442022 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.0225538 # DEPENDENCYPART_GRANDPAR
(17,19),(19,1),-1.1312 # DEPENDENCYPART_GRANDPAR
(17,19),(19,2),-0.910947 # DEPENDENCYPART_GRANDPAR
(17,19),(19,3),-1.11084 # DEPENDENCYPART_GRANDPAR
(17,19),(19,4),-1.96268 # DEPENDENCYPART_GRANDPAR
(17,19),(19,6),-1.58378 # DEPENDENCYPART_GRANDPAR
(17,19),(19,7),-1.17141 # DEPENDENCYPART_GRANDPAR
(17,19),(19,8),-0.640702 # DEPENDENCYPART_GRANDPAR
(17,19),(19,9),-0.934891 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-1.37241 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-1.23196 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-0.720961 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.977671 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.738796 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.616713 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.431964 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.620687 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.364653 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.270914 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.256815 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.103511 # DEPENDENCYPART_GRANDPAR
(17,21),(21,14),-0.935191 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.594235 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.291276 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.14874 # DEPENDENCYPART_GRANDPAR
(17,22),(22,12),-1.19005 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.665175 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.422538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),0.613455 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.183956 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.288541 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.00623556 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.166861 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.289165 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.564463 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.129076 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.0760872 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),0.121302 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.13534 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,22),-0.683258 # DEPENDENCYPART_GRANDPAR
(18,14),(14,1),-0.449889 # DEPENDENCYPART_GRANDPAR
(18,14),(14,3),-0.498646 # DEPENDENCYPART_GRANDPAR
(18,14),(14,7),-0.389509 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.727957 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.387297 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.600225 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.10628 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.0850009 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.0561746 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),0.19552 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.20049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-0.364399 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.270396 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.361911 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.0354993 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.263447 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.650592 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.360884 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.033612 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.144585 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),0.126654 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.11554 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.315944 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.542799 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.663507 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-0.710833 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.0782341 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.10122 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,12),-0.609733 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.115564 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.211924 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.142416 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.125524 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.20045 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.364395 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.65953 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.748316 # DEPENDENCYPART_GRANDPAR
(18,19),(19,1),-0.879449 # DEPENDENCYPART_GRANDPAR
(18,19),(19,2),-0.725939 # DEPENDENCYPART_GRANDPAR
(18,19),(19,3),-0.918429 # DEPENDENCYPART_GRANDPAR
(18,19),(19,4),-1.73776 # DEPENDENCYPART_GRANDPAR
(18,19),(19,6),-1.46338 # DEPENDENCYPART_GRANDPAR
(18,19),(19,7),-0.950677 # DEPENDENCYPART_GRANDPAR
(18,19),(19,8),-0.391603 # DEPENDENCYPART_GRANDPAR
(18,19),(19,9),-0.69539 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),-1.25445 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-0.953703 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-0.637423 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.737616 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.584059 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.523787 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.487642 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.53427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.0910122 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.208742 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.0649152 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.262948 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-0.695135 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.561742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,20),-0.0176208 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.0431689 # DEPENDENCYPART_GRANDPAR
(18,22),(22,12),-1.05646 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-0.572249 # DEPENDENCYPART_GRANDPAR
(18,22),(22,17),-0.510285 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.542522 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),0.220627 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.0148862 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.0684215 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.324545 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),0.183432 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),-0.278362 # DEPENDENCYPART_GRANDPAR
(19,1),(1,8),0.0885908 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),-0.26901 # DEPENDENCYPART_GRANDPAR
(19,2),(2,3),-0.422959 # DEPENDENCYPART_GRANDPAR
(19,2),(2,4),-0.0809779 # DEPENDENCYPART_GRANDPAR
(19,2),(2,6),-0.0879217 # DEPENDENCYPART_GRANDPAR
(19,2),(2,7),0.0171146 # DEPENDENCYPART_GRANDPAR
(19,2),(2,8),-0.0780174 # DEPENDENCYPART_GRANDPAR
(19,2),(2,9),-0.261431 # DEPENDENCYPART_GRANDPAR
(19,3),(3,1),-0.243736 # DEPENDENCYPART_GRANDPAR
(19,3),(3,2),-0.0138372 # DEPENDENCYPART_GRANDPAR
(19,3),(3,4),0.0840305 # DEPENDENCYPART_GRANDPAR
(19,3),(3,6),0.107225 # DEPENDENCYPART_GRANDPAR
(19,3),(3,7),0.133425 # DEPENDENCYPART_GRANDPAR
(19,3),(3,8),0.0881169 # DEPENDENCYPART_GRANDPAR
(19,3),(3,15),0.0372575 # DEPENDENCYPART_GRANDPAR
(19,4),(4,1),-0.114313 # DEPENDENCYPART_GRANDPAR
(19,4),(4,2),0.0148979 # DEPENDENCYPART_GRANDPAR
(19,4),(4,3),-0.249858 # DEPENDENCYPART_GRANDPAR
(19,4),(4,6),0.0699672 # DEPENDENCYPART_GRANDPAR
(19,4),(4,7),0.225772 # DEPENDENCYPART_GRANDPAR
(19,4),(4,8),0.139931 # DEPENDENCYPART_GRANDPAR
(19,4),(4,10),0.0812054 # DEPENDENCYPART_GRANDPAR
(19,4),(4,11),0.183336 # DEPENDENCYPART_GRANDPAR
(19,4),(4,13),0.110339 # DEPENDENCYPART_GRANDPAR
(19,4),(4,14),0.128445 # DEPENDENCYPART_GRANDPAR
(19,4),(4,15),-0.0445106 # DEPENDENCYPART_GRANDPAR
(19,4),(4,17),0.249207 # DEPENDENCYPART_GRANDPAR
(19,4),(4,19),-0.904665 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,4),(4,21),-0.0469282 # DEPENDENCYPART_GRANDPAR
(19,4),(4,22),-0.23767 # DEPENDENCYPART_GRANDPAR
(19,4),(4,23),-0.44494 # DEPENDENCYPART_GRANDPAR
(19,6),(6,1),-0.137177 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.275122 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),0.408656 # DEPENDENCYPART_GRANDPAR
(19,6),(6,7),0.189662 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),0.0828537 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),-0.049388 # DEPENDENCYPART_GRANDPAR
(19,6),(6,11),0.171213 # DEPENDENCYPART_GRANDPAR
(19,7),(7,1),-0.1848 # DEPENDENCYPART_GRANDPAR
(19,7),(7,2),0.109262 # DEPENDENCYPART_GRANDPAR
(19,7),(7,3),-0.32407 # DEPENDENCYPART_GRANDPAR
(19,7),(7,5),0.330973 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),0.106906 # DEPENDENCYPART_GRANDPAR
(19,7),(7,8),0.154158 # DEPENDENCYPART_GRANDPAR
(19,7),(7,9),-0.0295989 # DEPENDENCYPART_GRANDPAR
(19,7),(7,10),0.124131 # DEPENDENCYPART_GRANDPAR
(19,7),(7,11),0.233105 # DEPENDENCYPART_GRANDPAR
(19,8),(8,1),-0.0868516 # DEPENDENCYPART_GRANDPAR
(19,8),(8,2),0.0465221 # DEPENDENCYPART_GRANDPAR
(19,8),(8,3),-0.226316 # DEPENDENCYPART_GRANDPAR
(19,8),(8,4),0.0290603 # DEPENDENCYPART_GRANDPAR
(19,8),(8,5),0.310868 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),0.156914 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),0.0910822 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.0339608 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),0.110977 # DEPENDENCYPART_GRANDPAR
(19,8),(8,11),0.219199 # DEPENDENCYPART_GRANDPAR
(19,8),(8,13),0.14011 # DEPENDENCYPART_GRANDPAR
(19,8),(8,14),0.164308 # DEPENDENCYPART_GRANDPAR
(19,8),(8,15),-0.0482539 # DEPENDENCYPART_GRANDPAR
(19,8),(8,17),0.28507 # DEPENDENCYPART_GRANDPAR
(19,8),(8,18),0.373904 # DEPENDENCYPART_GRANDPAR
(19,8),(8,19),-0.902299 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,8),(8,22),-0.232236 # DEPENDENCYPART_GRANDPAR
(19,8),(8,23),-0.442115 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),0.0779198 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),0.192551 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),0.171213 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),0.127696 # DEPENDENCYPART_GRANDPAR
(19,10),(10,14),0.113784 # DEPENDENCYPART_GRANDPAR
(19,10),(10,19),-0.91569 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,1),-0.191061 # DEPENDENCYPART_GRANDPAR
(19,11),(11,2),0.108067 # DEPENDENCYPART_GRANDPAR
(19,11),(11,3),-0.330332 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),0.333061 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),0.108447 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),0.107641 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.0593474 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.103278 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),0.119685 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.0561521 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),0.151656 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),0.185605 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.0258325 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),0.314466 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),0.380727 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-0.956701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,22),-0.37313 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),0.112977 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.03884 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),0.112465 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),-0.0180508 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),0.234156 # DEPENDENCYPART_GRANDPAR
(19,13),(13,18),0.323022 # DEPENDENCYPART_GRANDPAR
(19,13),(13,22),-0.284727 # DEPENDENCYPART_GRANDPAR
(19,14),(14,1),-0.16846 # DEPENDENCYPART_GRANDPAR
(19,14),(14,3),-0.307731 # DEPENDENCYPART_GRANDPAR
(19,14),(14,7),0.138397 # DEPENDENCYPART_GRANDPAR
(19,14),(14,10),0.145521 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),0.141534 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.142837 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),0.182469 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.0260857 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),0.361883 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),0.326115 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),0.387093 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-0.956738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,2),0.0326541 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),-0.0200608 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.178198 # DEPENDENCYPART_GRANDPAR
(19,15),(15,9),-0.256364 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.00433026 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.0180305 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),0.0264728 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.0882255 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),0.0638936 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.150744 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.932885 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,21),-0.0708584 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.310887 # DEPENDENCYPART_GRANDPAR
(19,15),(15,23),-0.522361 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),0.198234 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),0.2871 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.18535 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),0.143668 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.00159131 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.0427697 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.22174 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.369135 # DEPENDENCYPART_GRANDPAR
