# _root_ Τα κράτη δεν μπορούν να διαθέτουν δύο ποινικούς κώδικες , έναν που θα εφαρμόζεται στη διακίνηση ναρκωτικών αποκλειστικά μέσα στα σύνορά τους , και έναν άλλο που θα εφαρμόζεται στη διακίνηση ναρκωτικών όταν αυτή έχει διασυνοριακή διάσταση .
#goldHeads=2,4,4,0,6,4,9,9,10,6,24,14,14,11,14,15,16,19,16,19,20,21,10,10,24,25,29,29,25,29,30,31,29,35,33,37,35,0,
#predictedHeads=2,4,4,0,6,4,9,9,6,14,10,14,14,9,14,15,16,19,14,19,20,21,24,21,26,27,29,29,24,29,30,31,29,35,33,37,35,0,
(9,6),(6,33),-0.561631 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.201927 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.645533 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.535802 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.0700053 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.34927 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.283821 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.662908 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-1.13554 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-1.45873 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-1.41944 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.44294 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.252121 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.782646 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.191851 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.411906 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),0.0649265 # DEPENDENCYPART_GRANDPAR
(9,14),(14,2),-1.10122 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-1.44851 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-1.40958 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.46261 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-0.283688 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.823001 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),0.270028 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),-0.142243 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.858702 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.14347 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.248394 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.133824 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),0.116653 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.0742591 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.0741777 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),0.0469931 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.432702 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),0.000887029 # DEPENDENCYPART_GRANDPAR
(9,14),(14,24),-0.00029531 # DEPENDENCYPART_GRANDPAR
(9,14),(14,29),-0.0876747 # DEPENDENCYPART_GRANDPAR
(9,14),(14,30),-0.0357236 # DEPENDENCYPART_GRANDPAR
(9,14),(14,32),-0.156137 # DEPENDENCYPART_GRANDPAR
(9,14),(14,33),-0.0195587 # DEPENDENCYPART_GRANDPAR
(9,14),(14,37),-0.619881 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.083442 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),0.0968813 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.0777217 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),0.198986 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),0.349783 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),0.203126 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),0.0332922 # DEPENDENCYPART_GRANDPAR
(10,2),(2,14),-0.408159 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.175902 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),0.0813558 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),0.152407 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),0.000342597 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),0.110478 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),0.28661 # DEPENDENCYPART_GRANDPAR
(10,4),(4,8),0.0823675 # DEPENDENCYPART_GRANDPAR
(10,4),(4,9),-0.0523719 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-0.925199 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,14),-0.394712 # DEPENDENCYPART_GRANDPAR
(10,4),(4,15),-0.479742 # DEPENDENCYPART_GRANDPAR
(10,4),(4,16),-0.81277 # DEPENDENCYPART_GRANDPAR
(10,4),(4,17),-0.815251 # DEPENDENCYPART_GRANDPAR
(10,4),(4,18),-0.614875 # DEPENDENCYPART_GRANDPAR
(10,4),(4,19),-0.624859 # DEPENDENCYPART_GRANDPAR
(10,4),(4,20),-0.513817 # DEPENDENCYPART_GRANDPAR
(10,4),(4,23),-0.695949 # DEPENDENCYPART_GRANDPAR
(10,4),(4,24),-0.460132 # DEPENDENCYPART_GRANDPAR
(10,4),(4,29),-0.300973 # DEPENDENCYPART_GRANDPAR
(10,4),(4,30),-0.610163 # DEPENDENCYPART_GRANDPAR
(10,4),(4,37),-1.18087 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.175713 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),0.0841982 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),0.15586 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.153541 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.10425 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.288035 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.0871769 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.0524453 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-0.925064 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,14),-0.394212 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.479564 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.812283 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.814765 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-0.614732 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-0.624716 # DEPENDENCYPART_GRANDPAR
(10,6),(6,20),-0.513639 # DEPENDENCYPART_GRANDPAR
(10,6),(6,23),-0.695815 # DEPENDENCYPART_GRANDPAR
(10,6),(6,24),-0.460108 # DEPENDENCYPART_GRANDPAR
(10,6),(6,30),-0.609985 # DEPENDENCYPART_GRANDPAR
(10,6),(6,33),-0.410185 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.144618 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.376583 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),0.0369775 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.317729 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.0290599 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-0.967324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,14),-0.383423 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.0878263 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),0.102864 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.0819221 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.0191945 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.415518 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),0.133011 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-0.969891 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,12),-0.443095 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.408158 # DEPENDENCYPART_GRANDPAR
(10,14),(14,2),-0.444888 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.500291 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),-0.398141 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-0.131056 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-0.338817 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.477102 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.502279 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),0.275668 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.124465 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.0206325 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),0.0202192 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.289953 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.292373 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.154175 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.151727 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.0150317 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.257989 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-0.335658 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-0.0440397 # DEPENDENCYPART_GRANDPAR
(10,14),(14,29),0.0448662 # DEPENDENCYPART_GRANDPAR
(10,14),(14,30),-0.110201 # DEPENDENCYPART_GRANDPAR
(10,14),(14,32),-0.640273 # DEPENDENCYPART_GRANDPAR
(10,14),(14,33),0.0698993 # DEPENDENCYPART_GRANDPAR
(10,14),(14,37),-0.656043 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.427435 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.671613 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.677833 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.0325046 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.609148 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.279047 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.149463 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.737084 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),0.0901411 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.184919 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.160043 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),-0.00402055 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),0.120502 # DEPENDENCYPART_GRANDPAR
(14,2),(2,8),-0.273498 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),0.0139074 # DEPENDENCYPART_GRANDPAR
(14,2),(2,14),-1.98991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,1),-0.0425368 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),0.178543 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.380727 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),0.0268523 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),-0.266748 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),-0.0702635 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),-0.544834 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),-0.299464 # DEPENDENCYPART_GRANDPAR
(14,4),(4,10),0.0466276 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-1.76976 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,15),0.456414 # DEPENDENCYPART_GRANDPAR
(14,4),(4,16),-0.0641826 # DEPENDENCYPART_GRANDPAR
(14,4),(4,17),-0.685685 # DEPENDENCYPART_GRANDPAR
(14,4),(4,18),-0.362996 # DEPENDENCYPART_GRANDPAR
(14,4),(4,19),-0.374497 # DEPENDENCYPART_GRANDPAR
(14,4),(4,20),0.230407 # DEPENDENCYPART_GRANDPAR
(14,4),(4,23),-0.207902 # DEPENDENCYPART_GRANDPAR
(14,4),(4,24),-0.367471 # DEPENDENCYPART_GRANDPAR
(14,4),(4,29),-1.0996 # DEPENDENCYPART_GRANDPAR
(14,4),(4,30),-0.308032 # DEPENDENCYPART_GRANDPAR
(14,4),(4,37),-0.952406 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.0416332 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),0.180041 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.37652 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.293236 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.455073 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.0701589 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.541295 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.298865 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),0.0583125 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-1.76793 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,15),0.457863 # DEPENDENCYPART_GRANDPAR
(14,6),(6,16),-0.0622305 # DEPENDENCYPART_GRANDPAR
(14,6),(6,17),-0.683733 # DEPENDENCYPART_GRANDPAR
(14,6),(6,18),-0.361702 # DEPENDENCYPART_GRANDPAR
(14,6),(6,19),-0.373202 # DEPENDENCYPART_GRANDPAR
(14,6),(6,20),0.231856 # DEPENDENCYPART_GRANDPAR
(14,6),(6,23),-0.206613 # DEPENDENCYPART_GRANDPAR
(14,6),(6,24),-0.366352 # DEPENDENCYPART_GRANDPAR
(14,6),(6,30),-0.306583 # DEPENDENCYPART_GRANDPAR
(14,6),(6,33),-0.36972 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.389773 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.84259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,2),0.0809033 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.061534 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.0693297 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),0.0866237 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.85935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,1),0.0915113 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),0.222417 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.0638172 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),0.100968 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),0.0323054 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.275942 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.0407646 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),0.462861 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.98991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,2),0.0168859 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-0.562088 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.391458 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.0906611 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.472772 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.282547 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.0938559 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.92924 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,10),0.0376609 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),0.39934 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.228653 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.615839 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),0.0509629 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.275588 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.0102587 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.0250266 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),0.453967 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.0767151 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-0.0696394 # DEPENDENCYPART_GRANDPAR
(14,16),(16,29),-0.277036 # DEPENDENCYPART_GRANDPAR
(14,16),(16,30),-0.0913568 # DEPENDENCYPART_GRANDPAR
(14,16),(16,35),-0.981287 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-0.615839 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),0.050963 # DEPENDENCYPART_GRANDPAR
(14,17),(17,15),0.899978 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.437367 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.00482506 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.019593 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),0.469099 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.0737069 # DEPENDENCYPART_GRANDPAR
(14,17),(17,24),-0.064566 # DEPENDENCYPART_GRANDPAR
(14,17),(17,29),-0.27414 # DEPENDENCYPART_GRANDPAR
(14,17),(17,35),-0.977722 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),0.165687 # DEPENDENCYPART_GRANDPAR
(14,18),(18,15),0.867038 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.218868 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.404324 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.0772279 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),0.372272 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.235418 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.0175617 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.0863658 # DEPENDENCYPART_GRANDPAR
(14,18),(18,29),-0.481865 # DEPENDENCYPART_GRANDPAR
(14,19),(19,4),-1.03361 # DEPENDENCYPART_GRANDPAR
(14,19),(19,6),-0.852788 # DEPENDENCYPART_GRANDPAR
(14,19),(19,12),0.165602 # DEPENDENCYPART_GRANDPAR
(14,19),(19,15),0.893029 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.225705 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.397487 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),0.0434688 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),0.39929 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.218354 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.00478714 # DEPENDENCYPART_GRANDPAR
(14,19),(19,29),-0.461503 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),0.0361251 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),0.0186249 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.0490535 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),0.087934 # DEPENDENCYPART_GRANDPAR
(14,20),(20,24),-0.0963843 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),0.0254919 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.203747 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),0.0329833 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.0641538 # DEPENDENCYPART_GRANDPAR
(14,21),(21,26),-0.509295 # DEPENDENCYPART_GRANDPAR
(14,21),(21,29),-0.269333 # DEPENDENCYPART_GRANDPAR
(14,21),(21,30),-0.0775389 # DEPENDENCYPART_GRANDPAR
(14,21),(21,32),-1.26005 # DEPENDENCYPART_GRANDPAR
(14,21),(21,35),-0.973584 # DEPENDENCYPART_GRANDPAR
(14,23),(23,2),-0.414327 # DEPENDENCYPART_GRANDPAR
(14,23),(23,4),-1.06854 # DEPENDENCYPART_GRANDPAR
(14,23),(23,9),-0.685974 # DEPENDENCYPART_GRANDPAR
(14,23),(23,15),0.737218 # DEPENDENCYPART_GRANDPAR
(14,23),(23,16),0.23431 # DEPENDENCYPART_GRANDPAR
(14,23),(23,17),-0.388882 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),0.51639 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),-0.191501 # DEPENDENCYPART_GRANDPAR
(14,24),(24,2),-0.555488 # DEPENDENCYPART_GRANDPAR
(14,24),(24,4),-1.28247 # DEPENDENCYPART_GRANDPAR
(14,24),(24,6),-1.10012 # DEPENDENCYPART_GRANDPAR
(14,24),(24,8),-1.0471 # DEPENDENCYPART_GRANDPAR
(14,24),(24,9),-0.827125 # DEPENDENCYPART_GRANDPAR
(14,24),(24,10),-0.554847 # DEPENDENCYPART_GRANDPAR
(14,24),(24,12),-0.0662534 # DEPENDENCYPART_GRANDPAR
(14,24),(24,14),-1.27265 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,24),(24,15),0.911337 # DEPENDENCYPART_GRANDPAR
(14,24),(24,16),0.242645 # DEPENDENCYPART_GRANDPAR
(14,24),(24,17),-0.392092 # DEPENDENCYPART_GRANDPAR
(14,24),(24,18),0.019482 # DEPENDENCYPART_GRANDPAR
(14,24),(24,19),-0.0124224 # DEPENDENCYPART_GRANDPAR
(14,24),(24,20),0.619554 # DEPENDENCYPART_GRANDPAR
(14,24),(24,21),-0.183075 # DEPENDENCYPART_GRANDPAR
(14,24),(24,23),0.145383 # DEPENDENCYPART_GRANDPAR
(14,24),(24,25),-0.592741 # DEPENDENCYPART_GRANDPAR
(14,24),(24,26),-0.688614 # DEPENDENCYPART_GRANDPAR
(14,24),(24,29),-0.618614 # DEPENDENCYPART_GRANDPAR
(14,24),(24,30),-0.0488761 # DEPENDENCYPART_GRANDPAR
(14,24),(24,31),-0.613299 # DEPENDENCYPART_GRANDPAR
(14,24),(24,32),-1.25008 # DEPENDENCYPART_GRANDPAR
(14,24),(24,33),-0.135037 # DEPENDENCYPART_GRANDPAR
(14,24),(24,35),-1.33808 # DEPENDENCYPART_GRANDPAR
(14,29),(29,2),-0.216608 # DEPENDENCYPART_GRANDPAR
(14,29),(29,4),-0.906688 # DEPENDENCYPART_GRANDPAR
(14,29),(29,6),-0.726193 # DEPENDENCYPART_GRANDPAR
(14,29),(29,9),-0.48676 # DEPENDENCYPART_GRANDPAR
(14,29),(29,10),-0.241735 # DEPENDENCYPART_GRANDPAR
(14,29),(29,14),-1.30702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,29),(29,15),0.720993 # DEPENDENCYPART_GRANDPAR
(14,29),(29,16),0.128589 # DEPENDENCYPART_GRANDPAR
(14,29),(29,17),-0.493341 # DEPENDENCYPART_GRANDPAR
(14,29),(29,18),-0.0633458 # DEPENDENCYPART_GRANDPAR
(14,29),(29,19),-0.0784011 # DEPENDENCYPART_GRANDPAR
(14,29),(29,20),0.46822 # DEPENDENCYPART_GRANDPAR
(14,29),(29,21),-0.295955 # DEPENDENCYPART_GRANDPAR
(14,29),(29,23),0.0875456 # DEPENDENCYPART_GRANDPAR
(14,29),(29,24),-0.0718123 # DEPENDENCYPART_GRANDPAR
(14,29),(29,26),-0.666925 # DEPENDENCYPART_GRANDPAR
(14,29),(29,27),-0.936437 # DEPENDENCYPART_GRANDPAR
(14,29),(29,28),-0.614811 # DEPENDENCYPART_GRANDPAR
(14,29),(29,30),0.00825272 # DEPENDENCYPART_GRANDPAR
(14,29),(29,31),-0.662911 # DEPENDENCYPART_GRANDPAR
(14,29),(29,32),-1.30639 # DEPENDENCYPART_GRANDPAR
(14,29),(29,33),-0.0261204 # DEPENDENCYPART_GRANDPAR
(14,29),(29,35),-1.2047 # DEPENDENCYPART_GRANDPAR
(14,29),(29,36),-1.24321 # DEPENDENCYPART_GRANDPAR
(14,29),(29,37),-0.577065 # DEPENDENCYPART_GRANDPAR
(14,30),(30,31),-0.572402 # DEPENDENCYPART_GRANDPAR
(14,30),(30,32),-1.21804 # DEPENDENCYPART_GRANDPAR
(14,32),(32,25),-0.457576 # DEPENDENCYPART_GRANDPAR
(14,32),(32,27),-0.974595 # DEPENDENCYPART_GRANDPAR
(14,32),(32,30),0.135532 # DEPENDENCYPART_GRANDPAR
(14,32),(32,31),-0.534376 # DEPENDENCYPART_GRANDPAR
(14,32),(32,33),-0.0258837 # DEPENDENCYPART_GRANDPAR
(14,32),(32,34),-0.411868 # DEPENDENCYPART_GRANDPAR
(14,32),(32,35),-0.977722 # DEPENDENCYPART_GRANDPAR
(14,32),(32,36),-1.20323 # DEPENDENCYPART_GRANDPAR
(14,32),(32,37),-0.53937 # DEPENDENCYPART_GRANDPAR
(14,33),(33,34),-0.50035 # DEPENDENCYPART_GRANDPAR
(14,33),(33,35),-0.997594 # DEPENDENCYPART_GRANDPAR
(14,37),(37,31),-0.52531 # DEPENDENCYPART_GRANDPAR
(14,37),(37,32),-1.16588 # DEPENDENCYPART_GRANDPAR
(14,37),(37,34),-0.377262 # DEPENDENCYPART_GRANDPAR
(14,37),(37,36),-1.20453 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.928995 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-1.16806 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),0.179475 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.13262 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.196213 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.00268006 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.289791 # DEPENDENCYPART_GRANDPAR
(15,16),(16,24),-0.0668523 # DEPENDENCYPART_GRANDPAR
(15,16),(16,29),0.168087 # DEPENDENCYPART_GRANDPAR
(15,16),(16,30),-0.247216 # DEPENDENCYPART_GRANDPAR
(15,16),(16,35),0.300435 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.928995 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-1.16806 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.306035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.777306 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.131921 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.195514 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),0.00553786 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.291793 # DEPENDENCYPART_GRANDPAR
(15,17),(17,24),-0.0668533 # DEPENDENCYPART_GRANDPAR
(15,17),(17,29),0.165241 # DEPENDENCYPART_GRANDPAR
(15,17),(17,35),0.298235 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.421081 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-1.06569 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.63977 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.657116 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.816323 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.113229 # DEPENDENCYPART_GRANDPAR
