# _root_ Asked what stocks the computer bought , the money manager says , `` I do n't know . ''
#goldHeads=11,3,6,5,6,1,11,10,10,11,0,11,15,15,11,15,15,11,11,
#predictedHeads=11,3,1,5,6,3,11,10,10,11,0,11,11,15,11,15,15,15,15,
(14,17),(17,5),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,5),(17,-1),-0.0646697 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,3),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,3),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,3),(17,-1),-0.0641492 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,2),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,2),(17,-1),-0.0641474 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,1),(17,-1),-0.0641459 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,1),(1,2),0.101927 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,3),0.102368 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,4),0.0930932 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,5),0.0951119 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,6),0.102471 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,7),0.0979264 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,9),0.0951119 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,10),0.0951119 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,11),0.102362 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,12),0.0979264 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,13),0.080488 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,15),-0.0641556 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,1),(1,1),(1,16),-0.0673499 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,1),(1,20),-0.0555131 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,1),(1,2),(1,3),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,2),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,2),(1,20),-0.00424134 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,3),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,7),0.103053 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,12),0.103053 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,3),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,3),(1,20),-0.0646533 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,4),(1,5),0.102926 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,7),0.103058 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,9),0.102926 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,10),0.102926 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,12),0.103058 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,4),(1,16),-0.0641474 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,18),-0.0641619 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,4),(1,20),-0.0736473 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,5),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,7),0.0982221 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,9),0.103069 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,10),0.103069 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,12),0.0982221 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,13),0.102318 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,15),-0.0642157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,5),(1,16),-0.0607653 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,5),(1,20),-0.081376 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,6),(1,7),0.103019 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,12),0.103019 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,6),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,6),(1,20),-0.0575033 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,7),(1,9),0.100755 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,7),(1,10),0.100755 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,7),(1,11),0.103068 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,7),(1,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,7),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,7),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,7),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,7),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,7),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,7),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,7),(1,20),-0.0679191 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,9),(1,10),0.103069 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,9),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,9),(1,12),0.0982221 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,9),(1,13),0.102318 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,9),(1,15),-0.0642157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,9),(1,16),-0.0607653 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,9),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,9),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,9),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,9),(1,20),-0.081376 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,10),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,10),(1,12),0.0982221 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,10),(1,13),0.102318 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,10),(1,15),-0.0642157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,10),(1,16),-0.0607653 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,10),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,10),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,10),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,10),(1,20),-0.081376 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,11),(1,12),0.103048 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,11),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,11),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,11),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,11),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,11),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,11),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,11),(1,20),-0.0646591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,12),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,12),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,12),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,12),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,12),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,12),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,12),(1,20),-0.0679191 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,13),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,13),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,13),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,13),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,13),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,13),(1,20),-0.0616266 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,15),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,15),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,15),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,15),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,1),(1,15),(1,20),-0.0660371 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,1),(1,16),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,16),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,16),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,16),(1,20),-0.0961935 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,17),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,17),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,17),(1,20),-0.064818 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,18),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,1),(1,18),(1,20),-0.0641771 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,19),(1,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,1),(1,1),(1,-1),-0.0880207 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,2),(2,2),(2,3),0.100589 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,2),(2,2),(2,5),0.100029 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,2),(2,2),(2,6),0.102089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,2),(2,2),(2,7),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,2),(2,2),(2,20),0.0398339 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,2),(2,3),(2,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,2),(2,3),(2,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,2),(2,3),(2,7),0.103057 # DEPENDENCYPART_GRANDSIBL
(15,2),(2,3),(2,20),-0.0666141 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,2),(2,5),(2,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,2),(2,5),(2,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,2),(2,5),(2,20),-0.0671862 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,2),(2,6),(2,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,2),(2,6),(2,20),-0.0651265 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,2),(2,7),(2,20),-0.0641475 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,2),(2,2),(2,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,2),(2,2),(2,-1),0.0492437 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,2),(2,1),(2,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,3),(3,4),0.118257 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,5),0.0915353 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,6),0.102494 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,7),0.132632 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,9),0.0907992 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,10),0.0915353 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,11),0.102988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,12),0.132632 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,13),0.115034 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,15),-0.0668866 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,3),(3,3),(3,16),-0.0676634 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,17),-0.0641745 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,19),-0.0641458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,20),-0.191926 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,3),(3,4),(3,5),0.102962 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,7),0.101596 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,9),0.102962 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,10),0.102962 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,11),0.103066 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,12),0.101596 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,13),0.103069 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,15),-0.0641458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,4),(3,16),-0.0642423 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,18),-0.0641678 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,4),(3,20),-0.045249 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,5),(3,6),0.103069 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,7),0.0866617 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,9),0.101627 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,10),0.101627 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,11),0.103024 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,12),0.0866617 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,13),0.100272 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,15),-0.0642826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,5),(3,16),-0.0635996 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,17),-0.0642807 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,18),-0.0645256 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,19),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,5),(3,20),-0.0251468 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,6),(3,7),0.102738 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,12),0.102738 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,13),0.103063 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,6),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,6),(3,20),-0.0649814 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,7),(3,9),0.103189 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,7),(3,10),0.103189 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,7),(3,11),0.108895 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,7),(3,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,7),(3,13),0.113163 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,7),(3,15),-0.0651539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,7),(3,16),-0.0658035 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,7),(3,17),-0.0641577 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,7),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,7),(3,19),-0.0641815 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,7),(3,20),-0.0863948 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,9),(3,10),0.101627 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,9),(3,11),0.103024 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,9),(3,12),0.0866322 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,9),(3,13),0.100272 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,9),(3,15),-0.0642826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,9),(3,16),-0.0635996 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,9),(3,17),-0.0642807 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,9),(3,18),-0.0645256 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,9),(3,19),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,9),(3,20),-0.0258345 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,10),(3,11),0.103024 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,10),(3,12),0.0866617 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,10),(3,13),0.100272 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,10),(3,15),-0.0642826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,10),(3,16),-0.0635996 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,10),(3,17),-0.0642807 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,10),(3,18),-0.0645256 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,10),(3,19),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,10),(3,20),-0.0251468 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,11),(3,12),0.102542 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,11),(3,13),0.106362 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,11),(3,15),-0.064146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,11),(3,16),-0.0641541 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,11),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,11),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,11),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,11),(3,20),-0.0646021 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,12),(3,13),0.113163 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,12),(3,15),-0.0651539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,12),(3,16),-0.0658035 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,12),(3,17),-0.0641577 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,12),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,12),(3,19),-0.0641815 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,12),(3,20),-0.0863948 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,13),(3,15),-0.0641652 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,13),(3,16),-0.0643197 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,13),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,13),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,13),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,13),(3,20),-0.0429691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,15),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,15),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,15),(3,18),-0.0641475 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,15),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,15),(3,20),-0.0876797 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,3),(3,16),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,16),(3,18),-0.0641692 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,16),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,16),(3,20),-0.0497144 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,17),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,17),(3,19),-0.0641492 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,17),(3,20),-0.0651085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,18),(3,19),-0.064182 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,18),(3,20),-0.0268369 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,19),(3,20),-0.0643526 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,3),(3,3),(3,2),-0.0339227 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,1),-0.0234722 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,3),(3,3),(3,-1),-0.0635058 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,3),(3,2),(3,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,3),(3,2),(3,-1),-0.042642 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
