# _root_ And Fairfax County , Va. , Water Authority 's 7 1\/4 % issue of 2027 was down 3\/4 at 99 7\/8 bid .
#goldHeads=16,5,5,5,8,5,8,13,8,11,13,11,16,13,14,0,16,17,16,21,22,19,16,
#predictedHeads=16,3,16,3,3,16,8,13,8,11,12,13,16,13,14,0,16,17,16,21,19,21,16,
(14,16),(16,5),(16,2),-0.0642312 # DEPENDENCYPART_GRANDSIBL
(14,16),(16,5),(16,1),-0.0642829 # DEPENDENCYPART_GRANDSIBL
(14,16),(16,5),(16,-1),0.0213889 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,16),(16,4),(16,3),-0.0641539 # DEPENDENCYPART_GRANDSIBL
(14,16),(16,4),(16,2),-0.0641539 # DEPENDENCYPART_GRANDSIBL
(14,16),(16,4),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,16),(16,4),(16,-1),-0.0916644 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,16),(16,3),(16,2),-0.0642312 # DEPENDENCYPART_GRANDSIBL
(14,16),(16,3),(16,1),-0.0642829 # DEPENDENCYPART_GRANDSIBL
(14,16),(16,3),(16,-1),0.0213866 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,16),(16,2),(16,1),-0.0642829 # DEPENDENCYPART_GRANDSIBL
(14,16),(16,2),(16,-1),0.0213889 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,16),(16,1),(16,-1),-0.069131 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,17),(17,18),-0.0536927 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,17),(17,17),(17,19),0.00649762 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,17),(17,17),(17,20),-0.0536927 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,17),(17,17),(17,21),-0.0536927 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,17),(17,17),(17,22),-0.0465681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,17),(17,17),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,17),(17,17),(17,24),0.0464457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,17),(17,18),(17,19),-0.0476747 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,18),(17,20),-0.0302596 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,18),(17,21),-0.0302596 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,18),(17,22),-0.0424023 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,18),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,18),(17,24),-0.0527394 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,19),(17,20),-0.032492 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,19),(17,21),-0.032492 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,19),(17,22),-0.05214 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,19),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,19),(17,24),-0.0229221 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,20),(17,21),-0.0302596 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,20),(17,22),-0.0424023 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,20),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,20),(17,24),-0.0562734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,21),(17,22),-0.0424023 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,21),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,21),(17,24),-0.0562734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,22),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(14,17),(17,22),(17,24),-0.0467991 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,23),(17,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,17),(17,17),(17,15),0.0889002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,17),(17,17),(17,-1),-0.102505 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,17),(17,15),(17,-1),-0.0970151 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,18),(18,19),-0.0595976 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,20),-0.123341 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,21),-0.123942 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,22),-0.0976269 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,24),0.0353486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,18),(18,19),(18,20),-0.0420455 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,19),(18,21),-0.0420455 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,19),(18,22),-0.0446937 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,19),(18,24),-0.0505862 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,20),(18,21),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,20),(18,22),-0.0430615 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,20),(18,24),-0.0888629 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,21),(18,22),-0.0430651 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,21),(18,24),-0.0892157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,22),(18,24),-0.0497202 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,18),(18,17),0.126613 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,15),0.110729 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,14),0.105223 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,18),(18,18),(18,13),-0.0641791 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,11),-0.070794 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,10),-0.070794 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,18),(18,-1),-0.203005 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,18),(18,17),(18,15),0.102179 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,17),(18,14),0.103069 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,17),(18,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,17),(18,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,17),(18,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,17),(18,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,17),(18,-1),-0.00502672 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,15),(18,14),0.099648 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,15),(18,13),-0.0641477 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,15),(18,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,15),(18,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,15),(18,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,15),(18,-1),-0.0696753 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,14),(18,13),-0.0641613 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,14),(18,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,14),(18,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,14),(18,1),-0.0641485 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,18),(18,14),(18,-1),-0.0572727 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,18),(18,13),(18,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,13),(18,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,13),(18,1),-0.0642367 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,13),(18,-1),-0.0972265 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,11),(18,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,11),(18,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,11),(18,-1),-0.0696773 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,10),(18,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,18),(18,10),(18,-1),-0.0715268 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,18),(18,1),(18,-1),-0.0470607 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,19),(19,19),(19,20),-0.0354157 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,19),(19,19),(19,21),-0.0354162 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,19),(19,19),(19,22),-0.0243832 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,19),(19,19),(19,23),-0.0420237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,19),(19,19),(19,24),0.150088 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,19),(19,20),(19,21),-0.0432477 # DEPENDENCYPART_GRANDSIBL
(14,19),(19,20),(19,22),-0.0424719 # DEPENDENCYPART_GRANDSIBL
(14,19),(19,20),(19,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(14,19),(19,20),(19,24),-0.0286844 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,19),(19,21),(19,22),-0.0424719 # DEPENDENCYPART_GRANDSIBL
(14,19),(19,21),(19,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(14,19),(19,21),(19,24),-0.0286848 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,19),(19,22),(19,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(14,19),(19,22),(19,24),-0.0921499 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,19),(19,23),(19,24),-0.042575 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,19),(19,19),(19,18),0.0820021 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,19),(19,19),(19,17),0.088624 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,19),(19,19),(19,-1),-0.0415838 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,19),(19,18),(19,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,19),(19,18),(19,-1),-0.0889475 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,19),(19,17),(19,-1),-0.0794241 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,20),(20,20),(20,21),-0.12678 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,20),(20,20),(20,22),-0.0941686 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,20),(20,20),(20,24),0.0313419 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,20),(20,21),(20,22),-0.0430651 # DEPENDENCYPART_GRANDSIBL
(14,20),(20,21),(20,24),-0.0920535 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,20),(20,22),(20,24),-0.0463406 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,20),(20,20),(20,19),0.119344 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,20),(20,20),(20,18),0.114038 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,20),(20,20),(20,-1),-0.209862 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,20),(20,19),(20,18),0.0900989 # DEPENDENCYPART_GRANDSIBL
(14,20),(20,19),(20,-1),-0.0568366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,20),(20,18),(20,-1),-0.0706458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,21),(21,22),-0.0937925 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,21),(21,21),(21,24),0.0357068 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,21),(21,22),(21,24),-0.0460544 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,21),(21,20),0.127222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,21),(21,21),(21,19),0.119344 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,21),(21,21),(21,18),0.12211 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,21),(21,21),(21,17),0.126693 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,21),(21,21),(21,15),0.12213 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,21),(21,21),(21,14),0.105223 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,21),(21,21),(21,-1),-0.205722 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,21),(21,20),(21,19),0.0992816 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,20),(21,18),0.100549 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,20),(21,17),0.116238 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,20),(21,15),0.100549 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,20),(21,14),0.09966 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,20),(21,-1),-0.0619564 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,19),(21,18),0.0900989 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,19),(21,17),0.102646 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,19),(21,15),0.0900989 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,19),(21,14),0.101659 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,19),(21,-1),-0.0568366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,18),(21,17),0.116238 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,18),(21,15),0.100539 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,18),(21,14),0.09966 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,18),(21,-1),-0.0671241 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,17),(21,15),0.102179 # DEPENDENCYPART_GRANDSIBL
(14,21),(21,17),(21,14),0.103069 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,17),(21,-1),-0.00440625 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,15),(21,14),0.09966 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,15),(21,-1),-0.0668292 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,21),(21,14),(21,-1),-0.0572648 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,22),(22,22),(22,23),-0.047306 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,24),0.256846 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,22),(22,23),(22,24),-0.0301768 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,22),(22,21),0.10416 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,20),0.105407 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,19),0.0698277 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,18),0.116613 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,17),0.112957 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,15),0.104335 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,14),0.0887571 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,22),(22,22),(22,8),-0.0668348 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,5),-0.0668348 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,3),-0.0668393 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,2),-0.0668348 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,22),(22,-1),-0.172867 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,22),(22,21),(22,20),0.0892486 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,21),(22,19),0.116469 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,21),(22,18),0.0892489 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,21),(22,17),0.101138 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,21),(22,15),0.0892489 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,21),(22,14),0.115261 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,21),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,21),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,21),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,21),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,21),(22,-1),-0.104416 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,20),(22,19),0.116469 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,20),(22,18),0.0892573 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,20),(22,17),0.101138 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,20),(22,15),0.0892573 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,20),(22,14),0.115261 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,20),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,20),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,20),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,20),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,20),(22,-1),-0.103299 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,19),(22,18),0.0997796 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,19),(22,17),0.111457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,19),(22,15),0.0997796 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,19),(22,14),0.102209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,19),(22,8),-0.0642248 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,19),(22,5),-0.0642248 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,19),(22,3),-0.0642248 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,19),(22,2),-0.0642248 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,19),(22,-1),-0.105651 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,18),(22,17),0.101138 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,18),(22,15),0.0873286 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,18),(22,14),0.115087 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,18),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,18),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,18),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,18),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,18),(22,-1),-0.0975969 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,17),(22,15),0.111724 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,17),(22,14),0.102985 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,17),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,17),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,17),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,17),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,17),(22,-1),-0.0296413 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,15),(22,14),0.115261 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,15),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,15),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,15),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,15),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,15),(22,-1),-0.104371 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,14),(22,8),-0.0642263 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,14),(22,5),-0.0642263 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,14),(22,3),-0.0642263 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,14),(22,2),-0.0642263 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,22),(22,14),(22,-1),-0.0930788 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,22),(22,8),(22,5),-0.0641852 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,8),(22,3),-0.0641852 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,8),(22,2),-0.0641852 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,8),(22,-1),-0.0592809 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,5),(22,3),-0.0641852 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,5),(22,2),-0.0641852 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,5),(22,-1),-0.059285 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,3),(22,2),-0.0641852 # DEPENDENCYPART_GRANDSIBL
(14,22),(22,3),(22,-1),-0.0585659 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,22),(22,2),(22,-1),-0.0592809 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,10),(10,11),0.0996053 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,12),0.115999 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,15),-0.064999 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,10),(10,10),(10,24),0.130075 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,10),(10,11),(10,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,11),(10,24),-0.0776146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,12),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,12),(10,24),-0.0505693 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,15),(10,24),-0.0776069 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,10),(10,10),(10,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,8),-0.0451597 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,1),0.0756356 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,-1),0.0358239 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,10),(10,9),(10,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,9),(10,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,9),(10,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,8),(10,1),-0.0422277 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,8),(10,-1),-0.0445202 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,1),(10,-1),0.0728585 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,11),(11,12),0.115998 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,24),0.106729 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,12),(11,24),-0.0505705 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,11),(11,10),-0.0548501 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,8),-0.0451597 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,1),0.0756251 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,-1),0.0132217 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,10),(11,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,10),(11,8),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,10),(11,1),-0.0430409 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,10),(11,-1),0.00971302 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,9),(11,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,9),(11,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,9),(11,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,8),(11,1),-0.0422277 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,8),(11,-1),-0.0445202 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,1),(11,-1),0.0728479 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,13),(13,13),(13,14),0.101021 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,15),-0.0649065 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,13),(13,13),(13,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,17),-0.064492 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,18),-0.0649065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,19),-0.0641987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,20),-0.0649065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,21),-0.0649065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,22),-0.0641917 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,24),-0.0767797 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
