# _root_ It also recommends better retirement and day-care benefits , and basing pay on education , experience and nurses ' demanding work schedules .
#goldHeads=3,3,0,5,3,5,8,6,8,8,10,11,11,13,14,14,16,22,18,22,22,17,3,
#predictedHeads=3,3,0,5,3,5,8,6,3,3,10,11,11,13,14,14,16,22,18,22,22,17,3,
(12,11),(11,17),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,11),(11,17),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,11),(11,17),(11,24),-0.0603882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,11),(11,18),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,11),(11,18),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,11),(11,18),(11,24),-0.0909053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,11),(11,22),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,11),(11,22),(11,24),-0.0909053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,11),(11,23),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,11),(11,11),(11,8),-0.0788935 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,11),(11,11),(11,5),0.00611224 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,11),(11,11),(11,-1),-0.0766239 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,11),(11,8),(11,5),-0.0428794 # DEPENDENCYPART_GRANDSIBL
(12,11),(11,8),(11,-1),-0.0555136 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,11),(11,5),(11,-1),-0.0115373 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,13),(13,13),(13,14),0.000642426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,13),(13,13),(13,15),-0.0974808 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,13),(13,13),(13,16),-0.0091428 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,13),(13,13),(13,17),-0.0698386 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,13),(13,13),(13,18),0.000569302 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,13),(13,13),(13,22),-0.00267347 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,13),(13,13),(13,24),-0.213572 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,13),(13,14),(13,15),-0.0744362 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,14),(13,16),-0.0518819 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,14),(13,17),-0.0487981 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,14),(13,18),-0.0491687 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,14),(13,22),-0.0491687 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,14),(13,24),0.0573855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,13),(13,15),(13,16),-0.0707296 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,15),(13,17),-0.0214355 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,15),(13,18),-0.0431756 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,15),(13,22),-0.0431756 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,15),(13,24),0.0167252 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,13),(13,16),(13,17),-0.0487981 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,16),(13,18),-0.0491687 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,16),(13,22),-0.0491687 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,16),(13,24),0.0466364 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,13),(13,17),(13,18),-0.049133 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,17),(13,22),-0.049133 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,17),(13,24),-0.0696617 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,13),(13,18),(13,22),-0.0420332 # DEPENDENCYPART_GRANDSIBL
(12,13),(13,18),(13,24),0.00825717 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,13),(13,22),(13,24),0.00502014 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,13),(13,13),(13,12),0.0850555 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,13),(13,13),(13,9),-0.0644771 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,13),(13,13),(13,-1),0.0498976 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,13),(13,12),(13,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,13),(13,12),(13,-1),-0.103311 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,13),(13,9),(13,-1),0.00617768 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,14),(14,15),0.0356641 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,16),-0.073715 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,17),-0.053123 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,18),-0.0669615 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,19),-0.0441134 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,22),-0.0669635 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,23),-0.0509293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,24),0.0912372 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,14),(14,15),(14,16),0.0557017 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,17),0.0595775 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,18),0.0209843 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,19),-0.0420406 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,22),0.0209843 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,24),-0.0674128 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,16),(14,17),-0.057835 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,18),-0.0395476 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,19),-0.0431368 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,22),-0.0395476 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,23),-0.0441489 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,24),0.0181357 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,17),(14,18),-0.0437553 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,22),-0.0437553 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,23),-0.0420508 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,24),0.237384 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,18),(14,19),-0.0420227 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,22),-0.0425565 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,24),0.0383395 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,19),(14,22),-0.0420303 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,19),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,19),(14,24),-0.0472823 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,22),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,22),(14,24),0.0383395 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,23),(14,24),-0.0447734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,14),(14,13),0.144214 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,12),0.124665 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,14),(14,14),(14,11),-0.0641752 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,-1),0.057124 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,14),(14,13),(14,12),0.102206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,13),(14,11),-0.0641471 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,-1),-0.065709 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,12),(14,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,-1),-0.0604709 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,14),(14,11),(14,-1),-0.0932838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,15),(15,24),-0.030842 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,15),(15,15),(15,-1),-0.0474685 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,16),(16,17),-0.0530786 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,18),-0.0669615 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,19),-0.0441235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,20),-0.0476801 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,21),-0.0735656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,22),-0.0669635 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,23),-0.0509293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,24),0.0895327 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,17),(16,18),-0.0437553 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,20),-0.0466413 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,21),-0.0566294 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,22),-0.0437553 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,23),-0.0420508 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,24),0.237428 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,18),(16,19),-0.0420227 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,20),-0.0448531 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,21),-0.044329 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,22),-0.0425565 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,24),0.0383397 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,19),(16,20),-0.0328788 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,21),-0.0432415 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,22),-0.0420303 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,24),-0.0472823 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,20),(16,21),-0.0454089 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,22),-0.042185 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,24),-0.0277355 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,21),(16,22),-0.0395476 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,23),-0.0441489 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,24),0.018328 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,22),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,22),(16,24),0.0383397 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,23),(16,24),-0.0447734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,16),(16,15),0.0764554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,14),0.124626 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,13),0.144205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,12),0.124682 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,16),(16,11),-0.0641752 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,-1),0.0552068 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,15),(16,14),0.0869561 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,15),(16,13),0.10933 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,15),(16,12),0.0869561 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,15),(16,11),-0.0642729 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,15),(16,-1),-0.0724052 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,14),(16,13),0.101131 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,14),(16,12),0.0956918 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,14),(16,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,14),(16,-1),-0.0606098 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,13),(16,12),0.102206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,13),(16,11),-0.0641471 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,13),(16,-1),-0.0657178 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,12),(16,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,12),(16,-1),-0.0604539 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,11),(16,-1),-0.0932838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,17),(17,18),0.166699 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,19),-0.0420513 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,20),0.0119689 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,21),0.231039 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,22),0.166201 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,24),-0.310413 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,17),(17,18),(17,19),-0.0420137 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,20),-0.0437922 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,21),-0.0518948 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,22),-0.0464453 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,24),0.224022 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,19),(17,20),-0.0420137 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,21),-0.0420333 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,22),-0.042018 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,24),-0.042049 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,20),(17,21),-0.0472337 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,22),-0.0444338 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,24),0.0271512 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,21),(17,22),-0.044605 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,21),(17,24),0.380436 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,22),(17,24),0.223524 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,17),(17,-1),0.109063 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,18),(18,18),(18,19),-0.0481249 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,20),-0.0542205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,21),-0.0587532 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,22),-0.0775775 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,23),-0.0442102 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,24),0.0829168 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,18),(18,19),(18,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,21),-0.042436 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,22),-0.0422968 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,24),-0.0471086 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,20),(18,21),-0.0431965 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,22),-0.0420144 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,24),-0.0889517 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,21),(18,22),-0.0424236 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,21),(18,23),-0.0421684 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,21),(18,24),-0.0212626 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,22),(18,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,22),(18,24),-0.0266663 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,23),(18,24),-0.0459437 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,18),(18,16),0.133363 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,-1),-0.0312187 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,18),(18,16),(18,-1),-0.0734007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,19),(19,20),-0.0439015 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,22),-0.0494896 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,24),-0.0636399 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,19),(19,20),(19,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,20),(19,24),-0.0431414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,22),(19,24),-0.0494896 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,19),(19,18),0.101556 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,-1),0.0269691 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,19),(19,18),(19,-1),-0.0656576 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,22),(22,23),-0.0442102 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,24),0.0829168 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,22),(22,23),(22,24),-0.0459437 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,22),(22,21),0.133348 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,20),0.0722213 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,19),0.235541 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,18),0.115967 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,16),0.133361 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,14),0.133361 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,12),0.133357 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,22),(22,22),(22,5),-0.0675733 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,4),-0.0641712 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,-1),-0.031235 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,22),(22,21),(22,20),0.114266 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,21),(22,19),0.10164 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,21),(22,18),0.101748 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,21),(22,16),0.108175 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,21),(22,14),0.108175 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,21),(22,12),0.108175 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,21),(22,5),-0.0641531 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,21),(22,4),-0.064157 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,21),(22,-1),-0.0734025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,20),(22,19),0.102761 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,20),(22,18),0.104462 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,20),(22,16),0.1038 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,20),(22,14),0.1038 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,20),(22,12),0.1038 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,20),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,20),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,20),(22,-1),-0.0782162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,19),(22,18),0.102454 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,19),(22,16),0.103 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,19),(22,14),0.103 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,19),(22,12),0.103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,19),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,19),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,19),(22,-1),0.0516296 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,18),(22,16),0.102525 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,18),(22,14),0.102525 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,18),(22,12),0.102525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,18),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,18),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,18),(22,-1),-0.0693569 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,16),(22,14),0.108175 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,16),(22,12),0.108175 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,16),(22,5),-0.0641531 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,16),(22,4),-0.064157 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,16),(22,-1),-0.0734007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,14),(22,12),0.108175 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,14),(22,5),-0.0641531 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,14),(22,4),-0.064157 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,14),(22,-1),-0.0734008 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,12),(22,5),-0.0641531 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,12),(22,4),-0.064157 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,12),(22,-1),-0.0734027 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,22),(22,5),(22,4),-0.064157 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,5),(22,-1),-0.0734053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,4),(22,-1),-0.0341984 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,23),(23,23),(23,24),-0.0254251 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,23),(23,23),(23,-1),-0.0434485 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,9),(9,10),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,24),-0.0731041 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,10),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,9),(9,8),-0.0448096 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,-1),-0.0979434 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,8),(9,-1),-0.0448096 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,12),(12,13),-0.0615201 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,12),(12,14),-0.0757702 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,15),-0.06419 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,16),-0.0757366 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,17),-0.0668092 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,18),-0.0665381 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,19),-0.0641935 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,22),-0.0665381 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,24),-0.225346 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,13),(12,14),-0.0642636 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,15),-0.0643798 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,16),-0.0642636 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,17),-0.0642575 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
