# _root_ While Mayor Norman found the market 's performance Monday reassuring , he says , he remains uneasy .
#goldHeads=16,3,4,1,6,8,6,4,10,4,13,13,0,13,16,13,16,16,
#predictedHeads=16,3,4,1,6,8,6,4,4,4,13,13,0,16,16,13,16,16,
(10,11),(11,11),(11,10),0.10307 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,11),(11,11),(11,-1),-0.0834612 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,11),(11,10),(11,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,12),(12,13),-0.0425791 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,14),-0.0436638 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,16),-0.0425799 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,17),-0.0454199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,19),0.00176671 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,13),(12,14),-0.042126 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,19),-0.0425113 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,14),(12,16),-0.0420958 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,14),(12,19),-0.042232 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,16),(12,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,16),(12,19),-0.0425121 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,17),(12,19),-0.0453954 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,12),(12,10),0.102497 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,12),(12,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,-1),-0.0441452 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,10),(12,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,10),(12,-1),-0.0647188 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,9),(12,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,13),(13,14),-0.0486719 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,15),-0.0303443 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,16),-0.0429631 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,17),-0.0323923 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,19),-0.085377 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,14),(13,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,16),-0.0363815 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,17),-0.0420238 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,14),(13,19),-0.0466126 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,15),(13,16),-0.0425899 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,17),-0.0420167 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,15),(13,19),-0.040671 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,16),(13,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,16),(13,19),-0.0408249 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,17),(13,18),-0.0420151 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,17),(13,19),-0.0215748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,18),(13,19),-0.0399401 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,13),(13,12),0.113777 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,11),0.101442 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,10),0.100481 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,13),(13,9),-0.065089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,8),-0.0674829 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,6),-0.0675011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,4),-0.0641575 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,3),-0.065089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,2),-0.065089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,1),-0.0643009 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,13),(13,-1),-0.125166 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,12),(13,11),0.102987 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,10),0.103066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,12),(13,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,8),-0.0641504 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,6),-0.0641504 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,1),-0.0643585 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,12),(13,-1),-0.0451325 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,11),(13,10),0.103043 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,11),(13,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,4),-0.0643226 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,1),-0.0688927 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,11),(13,-1),-0.0714524 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,10),(13,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,13),(13,10),(13,-1),-0.0704866 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,9),(13,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,1),-0.0641756 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,9),(13,-1),-0.0748563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,8),(13,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,8),(13,6),-0.0641732 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,8),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,8),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,8),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,8),(13,1),-0.0641784 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,8),(13,-1),-0.0873357 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,7),(13,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,7),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,7),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,7),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,7),(13,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,7),(13,-1),-0.0587671 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,6),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,6),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,6),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,6),(13,1),-0.0641784 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,6),(13,-1),-0.0873564 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,4),(13,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,4),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,4),(13,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,4),(13,-1),-0.0644679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,3),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,3),(13,1),-0.0641756 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,3),(13,-1),-0.0748563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,2),(13,1),-0.0641756 # DEPENDENCYPART_GRANDSIBL
(10,13),(13,2),(13,-1),-0.0748563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,1),(13,-1),-0.0777867 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,14),(14,14),(14,19),-0.10499 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,14),(14,14),(14,-1),-0.0834612 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,15),(15,15),(15,17),-0.0454199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,15),(15,15),(15,18),-0.0435041 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,15),(15,15),(15,19),0.00176671 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,15),(15,17),(15,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(10,15),(15,17),(15,19),-0.0453954 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,15),(15,18),(15,19),-0.0435041 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,15),(15,15),(15,-1),-0.0441452 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,16),(16,17),-0.0318063 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,19),-0.0840971 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,17),(16,18),-0.0420151 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,19),-0.0209878 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,18),(16,19),-0.0399401 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,16),(16,15),0.115132 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,14),0.101453 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,13),0.113762 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,12),0.115132 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,11),0.101453 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,10),0.100498 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,16),(16,9),-0.065089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,8),-0.0674829 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,6),-0.0675011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,4),-0.0641575 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,3),-0.065089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,2),-0.065089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,1),-0.0643009 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,-1),-0.124245 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,15),(16,14),0.102987 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,13),0.106003 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,11),0.102987 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,10),0.103066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,15),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,8),-0.0641504 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,6),-0.0641504 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,1),-0.0643585 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,-1),-0.0440487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,14),(16,13),0.102811 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,10),0.103043 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,14),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,4),-0.0643194 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,1),-0.0691898 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,-1),-0.0714415 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,13),(16,12),0.103066 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,10),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,13),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,-1),-0.0478974 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,12),(16,11),0.102987 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,10),0.103066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,12),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,8),-0.0641504 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,6),-0.0641504 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,1),-0.0643585 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,12),(16,-1),-0.0440487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,11),(16,10),0.103043 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,11),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,4),-0.0643194 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,1),-0.0691898 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,11),(16,-1),-0.0714415 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,10),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,10),(16,-1),-0.0702845 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,9),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,1),-0.0641756 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,9),(16,-1),-0.0748537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,8),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,8),(16,6),-0.0641732 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,8),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,8),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,8),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,8),(16,1),-0.0641784 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,8),(16,-1),-0.0873242 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,7),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,7),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,7),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,7),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,7),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,7),(16,-1),-0.0587671 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,6),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,6),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,6),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,6),(16,1),-0.0641784 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,6),(16,-1),-0.087345 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,4),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,4),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,4),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,4),(16,-1),-0.0644558 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,3),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,3),(16,1),-0.0641756 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,3),(16,-1),-0.0748537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,2),(16,1),-0.0641756 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,2),(16,-1),-0.0748537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,1),(16,-1),-0.0780747 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,17),(17,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,17),(17,19),-0.0723465 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,17),(17,18),(17,19),-0.0423553 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,17),(17,16),0.100776 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,17),(17,15),0.0983705 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,17),(17,14),0.0995896 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,17),(17,13),0.100776 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,17),(17,10),0.100023 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,17),(17,17),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,17),(17,-1),-0.115984 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,17),(17,16),(17,15),0.103067 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,16),(17,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,16),(17,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,16),(17,10),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,16),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,16),(17,-1),-0.0645032 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,15),(17,14),0.103069 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,15),(17,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,15),(17,10),0.103066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,15),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,15),(17,-1),-0.070329 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,14),(17,13),0.103069 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,14),(17,10),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,14),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,14),(17,-1),-0.0650212 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,13),(17,10),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,13),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,13),(17,-1),-0.0645032 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,10),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,10),(17,-1),-0.0686753 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,17),(17,9),(17,-1),-0.0636223 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,18),(18,18),(18,19),-0.12572 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,18),(18,18),(18,17),0.10272 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,18),(18,18),(18,-1),-0.145138 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,18),(18,17),(18,-1),-0.0644958 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,10),(10,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
