# _root_ By the market 's close , volume on the New York exchange totaled more than 416 million , the fourth highest on record .
#goldHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,20,22,13,
#predictedHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,13,20,21,13,21,22,13,
(7,14),(14,15),(14,20),-0.0423614 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,15),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,15),(14,22),-0.0433008 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,15),(14,23),-0.042268 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,15),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,15),(14,25),-0.0628668 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,16),(14,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,16),(14,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,16),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,16),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,16),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,16),(14,22),-0.0421118 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,16),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,16),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,16),(14,25),-0.0483209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,17),(14,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,17),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,17),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,17),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,17),(14,22),-0.0421118 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,17),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,17),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,17),(14,25),-0.0483209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,18),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,18),(14,20),-0.0421226 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,18),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,18),(14,22),-0.0436386 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,18),(14,23),-0.0420417 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,18),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,18),(14,25),-0.0434593 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,19),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,19),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,19),(14,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,19),(14,23),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,19),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,19),(14,25),-0.025145 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,20),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,20),(14,22),-0.0421585 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,20),(14,23),-0.0420188 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,20),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,20),(14,25),-0.0344985 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,21),(14,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,21),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,21),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,21),(14,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,22),(14,23),-0.0421475 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,22),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,22),(14,25),-0.0678615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,23),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,23),(14,25),-0.0144455 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,24),(14,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,14),(14,13),0.102897 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,14),(14,12),0.0976577 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,14),(14,11),0.103043 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,14),(14,8),0.0633554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,14),(14,7),0.0976577 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,14),(14,14),(14,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,14),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,14),(14,1),-0.0672534 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,14),(14,-1),0.0103088 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,14),(14,13),(14,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,13),(14,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,13),(14,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,13),(14,7),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,13),(14,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,13),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,13),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,13),(14,-1),-0.0641647 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,12),(14,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,12),(14,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,12),(14,7),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,12),(14,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,12),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,12),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,12),(14,-1),-0.0676488 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,11),(14,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,11),(14,7),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,11),(14,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,11),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,11),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,11),(14,-1),-0.0648671 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,8),(14,7),0.103069 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,8),(14,6),-0.0641691 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,8),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,8),(14,1),-0.0642785 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,8),(14,-1),-0.113131 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,7),(14,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,7),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,7),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,14),(14,7),(14,-1),-0.0676628 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,14),(14,6),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,6),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,6),(14,-1),-0.066986 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,5),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,14),(14,5),(14,-1),-0.0676669 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,14),(14,1),(14,-1),-0.112194 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,15),(15,16),0.0134578 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,17),0.0225481 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,18),-0.0952472 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,19),0.00240274 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,20),-0.0371179 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,21),-0.0421495 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,22),-0.0414133 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,23),-0.0297474 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,25),-0.214381 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,15),(15,16),(15,17),-0.0440057 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,18),-0.0372076 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,19),-0.0420255 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,20),-0.0420163 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,21),-0.0420135 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,22),-0.0375691 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,23),-0.0445816 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,16),(15,25),0.0119281 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,17),(15,18),-0.0372199 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,17),(15,19),-0.0420255 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,17),(15,20),-0.0420174 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,17),(15,21),-0.0420135 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,17),(15,22),-0.0327774 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,17),(15,23),-0.0450283 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,17),(15,25),0.0160244 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,18),(15,19),-0.0423586 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,20),-0.0441365 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,21),-0.0431825 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,22),-0.0433633 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,23),-0.0717361 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,18),(15,25),0.0155427 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,19),(15,20),-0.0429512 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,19),(15,21),-0.0422883 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,19),(15,22),-0.0421103 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,19),(15,23),-0.0424027 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,19),(15,25),-0.00661768 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,20),(15,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,20),(15,22),-0.0422443 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,20),(15,23),-0.0454386 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,20),(15,25),-0.0428342 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,21),(15,22),-0.0420541 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,21),(15,23),-0.0420885 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,21),(15,25),-0.0455418 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,22),(15,23),-0.0359735 # DEPENDENCYPART_GRANDSIBL
(7,15),(15,22),(15,25),-0.0679751 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,23),(15,25),0.0274366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,15),(15,15),(15,14),0.103477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,15),(15,15),(15,-1),0.0309518 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,15),(15,14),(15,-1),-0.0829953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,16),(16,17),-0.00365067 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,18),-0.0436057 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,19),-0.057452 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,20),-0.060303 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,21),-0.0308344 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,22),-0.0322471 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,23),-0.0622131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,25),0.0610382 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,16),(16,17),(16,18),-0.0440979 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,17),(16,19),-0.0420144 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,17),(16,20),-0.0420313 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,17),(16,21),-0.0383139 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,17),(16,22),-0.036394 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,17),(16,23),-0.0427164 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,17),(16,25),-0.0510704 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,18),(16,19),-0.0420137 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,18),(16,20),-0.0435631 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,18),(16,21),-0.042072 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,18),(16,22),-0.054357 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,18),(16,23),-0.0341068 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,18),(16,25),-0.0324721 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,19),(16,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,19),(16,21),-0.042017 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,19),(16,22),-0.0454574 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,19),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,19),(16,25),-0.0679094 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,20),(16,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,20),(16,22),-0.0420647 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,20),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,20),(16,25),-0.051893 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,21),(16,22),-0.0319239 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,21),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,21),(16,25),-0.043761 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,22),(16,23),-0.0370846 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,22),(16,25),-0.0374823 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,23),(16,25),-0.0397599 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,16),(16,15),0.0719674 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,14),0.0878296 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,8),0.0709159 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,16),(16,16),(16,-1),-0.0244962 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,16),(16,15),(16,14),0.102778 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,15),(16,8),0.102435 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,15),(16,-1),-0.0954296 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,14),(16,8),0.103057 # DEPENDENCYPART_GRANDSIBL
(7,16),(16,14),(16,-1),-0.0784285 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,16),(16,8),(16,-1),-0.0965051 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,17),(17,18),-0.0436161 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,19),-0.0574529 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,20),-0.0603063 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,21),-0.0308392 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,23),-0.0622177 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,25),0.040497 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,17),(17,18),(17,19),-0.0420137 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,20),-0.0435632 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,21),-0.042072 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,23),-0.0341081 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,18),(17,25),-0.0324722 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,19),(17,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,21),-0.042017 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,19),(17,25),-0.0679104 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,20),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,20),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,20),(17,25),-0.0519123 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,21),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,21),(17,25),-0.043761 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,23),(17,25),-0.039769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,17),(17,16),0.0782609 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,15),0.0719476 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,14),0.087828 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,8),0.0708962 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,1),-0.0641536 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,17),(17,17),(17,-1),-0.0614263 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,17),(17,16),(17,15),0.101924 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,8),0.101924 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,1),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,16),(17,-1),-0.0896239 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,15),(17,14),0.102778 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,8),0.102435 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,1),-0.0641491 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,15),(17,-1),-0.0954962 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,14),(17,8),0.103056 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,14),(17,-1),-0.078431 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,8),(17,1),-0.0641502 # DEPENDENCYPART_GRANDSIBL
(7,17),(17,8),(17,-1),-0.0965716 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,17),(17,1),(17,-1),-0.095499 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,18),(18,18),(18,19),-0.0420113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,18),(18,18),(18,25),-0.0272107 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,18),(18,19),(18,25),-0.0420113 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,18),(18,18),(18,17),0.101352 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,18),(18,18),(18,-1),-0.0438381 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,18),(18,17),(18,-1),-0.0658636 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,20),(20,20),(20,21),-0.0414299 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,20),(20,20),(20,22),0.0756249 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,20),(20,20),(20,23),-0.0390965 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,20),(20,20),(20,25),0.0640005 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,20),(20,21),(20,22),-0.0436311 # DEPENDENCYPART_GRANDSIBL
(7,20),(20,21),(20,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,20),(20,21),(20,25),-0.0433388 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,20),(20,22),(20,23),-0.0400566 # DEPENDENCYPART_GRANDSIBL
(7,20),(20,22),(20,25),-0.0427203 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,20),(20,23),(20,25),-0.0313871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,20),(20,20),(20,19),0.138552 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,20),(20,20),(20,18),0.101024 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,20),(20,20),(20,17),0.102285 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,20),(20,20),(20,16),0.102626 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,20),(20,20),(20,-1),0.0960886 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,20),(20,19),(20,18),0.103062 # DEPENDENCYPART_GRANDSIBL
(7,20),(20,19),(20,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,20),(20,19),(20,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,20),(20,19),(20,-1),-0.0331162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,20),(20,18),(20,17),0.101166 # DEPENDENCYPART_GRANDSIBL
(7,20),(20,18),(20,16),0.101166 # DEPENDENCYPART_GRANDSIBL
(7,20),(20,18),(20,-1),-0.0590142 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,20),(20,17),(20,16),0.103285 # DEPENDENCYPART_GRANDSIBL
(7,20),(20,17),(20,-1),-0.0202785 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,20),(20,16),(20,-1),-0.019838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,22),(22,22),(22,23),0.000636282 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,22),(22,22),(22,24),-0.0420282 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,22),(22,22),(22,25),-0.221374 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,22),(22,23),(22,24),-0.0421403 # DEPENDENCYPART_GRANDSIBL
(7,22),(22,23),(22,25),0.0573795 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,22),(22,24),(22,25),-0.045206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,22),(22,22),(22,21),0.141239 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,22),(22,22),(22,20),0.104034 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,22),(22,22),(22,19),0.100291 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,22),(22,22),(22,-1),0.064735 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,22),(22,21),(22,20),0.103041 # DEPENDENCYPART_GRANDSIBL
(7,22),(22,21),(22,19),0.102826 # DEPENDENCYPART_GRANDSIBL
(7,22),(22,21),(22,-1),-0.0305674 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,22),(22,20),(22,19),0.101407 # DEPENDENCYPART_GRANDSIBL
(7,22),(22,20),(22,-1),-0.0586855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,22),(22,19),(22,-1),-0.0565142 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,23),(23,23),(23,24),-0.0509293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,23),(23,23),(23,25),0.0909323 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,23),(23,24),(23,25),-0.0447734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,23),(23,23),(23,22),0.143729 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,23),(23,23),(23,21),0.126408 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,23),(23,23),(23,20),0.0864524 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,23),(23,23),(23,19),0.0592194 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,23),(23,23),(23,-1),0.0892129 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,23),(23,22),(23,21),0.103059 # DEPENDENCYPART_GRANDSIBL
(7,23),(23,22),(23,20),0.10797 # DEPENDENCYPART_GRANDSIBL
(7,23),(23,22),(23,19),0.102988 # DEPENDENCYPART_GRANDSIBL
(7,23),(23,22),(23,-1),-0.0662478 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,23),(23,21),(23,20),0.0998596 # DEPENDENCYPART_GRANDSIBL
(7,23),(23,21),(23,19),0.127262 # DEPENDENCYPART_GRANDSIBL
(7,23),(23,21),(23,-1),-0.0718011 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,23),(23,20),(23,19),0.126204 # DEPENDENCYPART_GRANDSIBL
