# _root_ West German Economics Minister Helmut Haussmann said , `` In my view , the stock market will stabilize relatively quickly .
#goldHeads=6,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
#predictedHeads=2,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
(16,10),(10,12),(10,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,12),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,12),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,12),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,12),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,12),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,12),(10,22),-0.104485 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,13),(10,15),0.10195 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,13),(10,16),-0.064237 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,13),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,13),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,13),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,13),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,13),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,13),(10,22),0.0179225 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,15),(10,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,15),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,15),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,15),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,15),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,15),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,15),(10,22),-0.104308 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,16),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,16),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,16),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,16),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,16),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,16),(10,22),-0.108965 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,10),(10,17),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,17),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,17),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,17),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,17),(10,22),-0.0690776 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,18),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,18),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,18),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,18),(10,22),-0.0625779 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,19),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,19),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,19),(10,22),-0.0802344 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,20),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,20),(10,22),-0.0806012 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,21),(10,22),-0.064147 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,10),(10,9),-0.0262094 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,8),-0.0977061 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,7),-0.0460027 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,6),0.0226064 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,10),(10,10),(10,-1),-0.212748 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,10),(10,9),(10,8),-0.0465818 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,9),(10,7),-0.0475542 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,9),(10,6),-0.0242539 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,9),(10,-1),-0.0382047 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,8),(10,7),-0.0280042 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,8),(10,6),-0.0528583 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,8),(10,-1),0.0312195 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,7),(10,6),-0.0427956 # DEPENDENCYPART_GRANDSIBL
(16,10),(10,7),(10,-1),-0.0792547 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,10),(10,6),(10,-1),-0.00931234 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,11),(11,11),(11,22),0.0943467 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,11),(11,11),(11,-1),0.143751 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,12),(12,13),0.086356 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,15),0.134525 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,16),-0.0685353 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,12),(12,17),-0.0651888 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,19),-0.0642056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,20),-0.0642056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,22),0.0631921 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,13),(12,15),0.0872703 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,16),-0.0769853 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,13),(12,17),-0.0659161 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,19),-0.0646257 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,20),-0.0646257 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,22),-0.0684805 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,15),(12,16),-0.064316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,15),(12,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,19),-0.0641902 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,20),-0.0641902 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,22),-0.0622837 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,16),(12,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,19),-0.0641902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,20),-0.0641902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,22),-0.0609367 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,17),(12,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,17),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,17),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,17),(12,22),-0.0561362 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,19),(12,20),-0.0641477 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,19),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,19),(12,22),-0.0498956 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,20),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,20),(12,22),-0.0498956 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,21),(12,22),-0.064189 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,12),(12,11),-0.0493512 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,9),-0.055786 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,8),0.0360165 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,7),0.00526099 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,6),-0.0726304 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,3),-0.0726304 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,2),-0.0502412 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,1),-0.0519969 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,-1),0.0882246 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,11),(12,9),-0.0239763 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,8),-0.0426947 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,2),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,1),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,-1),-0.0511246 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,9),(12,8),-0.0430067 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,7),-0.0420511 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,6),-0.0398973 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,3),-0.0398973 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,2),-0.0461694 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,1),-0.0461694 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,-1),-0.0149598 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,8),(12,7),-0.0392163 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,6),-0.0511463 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,3),-0.0511463 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,2),-0.0512932 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,1),-0.0512932 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,-1),-0.065749 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,7),(12,6),-0.0421128 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,3),-0.0421128 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,2),-0.042168 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,1),-0.042168 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,-1),-0.0140936 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,6),(12,3),-0.0369219 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,6),(12,2),-0.0401418 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,6),(12,1),-0.040601 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,6),(12,-1),-0.108583 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,3),(12,2),-0.0401418 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,3),(12,1),-0.040601 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,3),(12,-1),-0.108583 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,2),(12,1),-0.0462459 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,2),(12,-1),-0.0320933 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,1),(12,-1),-0.0325539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,13),(13,13),(13,22),-0.0516001 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,13),(13,13),(13,-1),-0.035018 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,14),(14,14),(14,22),0.233145 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,14),(14,14),(14,-1),0.160618 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,15),(15,16),-0.0685353 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,15),(15,19),-0.0642056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,20),-0.0642056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,22),0.0802046 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,16),(15,19),-0.0641902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,20),-0.0641902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,22),-0.0611176 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,19),(15,20),-0.0641477 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,19),(15,22),-0.0498991 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,20),(15,22),-0.0498991 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,15),(15,14),-0.0649979 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,11),-0.0497211 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,-1),0.103878 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,14),(15,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,-1),-0.0068658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,11),(15,-1),-0.0514945 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,17),(17,18),-0.0132344 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,19),-0.0412387 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,20),-0.0412387 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,22),-0.055356 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,18),(17,19),-0.042212 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,18),(17,20),-0.0422206 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,18),(17,21),-0.049733 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,18),(17,22),0.0119033 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,19),(17,20),-0.0458288 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,19),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,19),(17,22),-0.056894 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,20),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,20),(17,22),-0.056894 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,21),(17,22),-0.0535514 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,17),(17,16),0.125306 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,17),(17,15),-0.0696011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,14),-0.064162 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,12),-0.0696011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,10),-0.06419 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,6),-0.0666091 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,5),-0.0666091 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,4),-0.0666091 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,3),-0.0666091 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,2),-0.0643859 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,1),-0.0643859 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,-1),-0.281152 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,16),(17,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,13),-0.0641465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,10),-0.0641465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,9),-0.0641481 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,8),-0.0641465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,-1),-0.0246393 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,15),(17,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,13),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,10),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,9),-0.0641481 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,8),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,15),(17,-1),-0.0194015 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,14),(17,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,-1),-0.0226937 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,13),(17,12),-0.0641547 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,10),-0.071988 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,7),-0.0642663 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,6),-0.0642876 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,5),-0.0642876 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,4),-0.0642876 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,3),-0.0642876 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,-1),-0.0885486 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,12),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,10),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,9),-0.0641481 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,8),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,12),(17,-1),-0.0204023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,11),(17,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,11),(17,-1),-0.0641918 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,10),(17,9),-0.0643041 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,10),(17,8),-0.0641991 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,10),(17,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,10),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,10),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,10),(17,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,10),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,10),(17,2),-0.0650029 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,10),(17,1),-0.0650029 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,10),(17,-1),-0.120657 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,9),(17,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,9),(17,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,9),(17,6),-0.0641475 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,9),(17,5),-0.0641475 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,9),(17,4),-0.0641475 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,9),(17,3),-0.0641475 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,9),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,9),(17,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,9),(17,-1),-0.0652886 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,8),(17,7),-0.0642663 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,8),(17,6),-0.0642876 # DEPENDENCYPART_GRANDSIBL
