# _root_ `` The pendulum is swinging back to black and white , '' says Richard DeMoulin , the general manager of Eastman Kodak Co. 's professional photography division .
#goldHeads=4,3,4,13,4,5,5,7,8,9,4,4,0,15,13,15,19,19,15,19,23,23,27,23,27,27,20,13,
#predictedHeads=13,3,4,13,4,5,6,7,8,9,13,13,0,15,13,15,19,19,15,19,23,23,27,23,27,27,20,13,
(7,19),(19,19),(19,-1),-0.137287 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,19),(19,18),(19,17),0.149794 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,18),(19,16),0.115394 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,18),(19,15),0.0859841 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,18),(19,14),0.0859841 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,18),(19,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,18),(19,4),-0.0643053 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,18),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,18),(19,-1),-0.0358797 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,19),(19,17),(19,16),0.107333 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,17),(19,15),0.130057 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,17),(19,14),0.130057 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,17),(19,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,17),(19,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,17),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,17),(19,-1),-0.0477788 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,19),(19,16),(19,15),0.108416 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,16),(19,14),0.108416 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,16),(19,5),-0.0641658 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,16),(19,4),-0.064161 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,16),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,16),(19,-1),-0.0756444 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,19),(19,15),(19,14),0.084007 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,15),(19,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,15),(19,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,15),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,15),(19,-1),-0.0231358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,19),(19,14),(19,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,14),(19,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,14),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,14),(19,-1),-0.0242021 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,19),(19,5),(19,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,5),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,5),(19,-1),-0.0814813 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,19),(19,4),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,19),(19,4),(19,-1),-0.0361453 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,19),(19,1),(19,-1),-0.0625247 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,1),(1,1),(1,3),0.102949 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,1),(1,1),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,1),(1,1),(1,29),-0.058227 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,1),(1,3),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(8,1),(1,3),(1,29),-0.0642658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,1),(1,4),(1,29),-0.064208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,1),(1,1),(1,-1),-0.0183379 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,2),(2,2),(2,4),0.109832 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,5),0.0962944 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,29),0.18949 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,2),(2,4),(2,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(8,2),(2,4),(2,29),-0.0799957 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,2),(2,5),(2,29),-0.0709286 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,2),(2,2),(2,1),-0.0428753 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,2),(2,2),(2,-1),0.117588 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,2),(2,1),(2,-1),-0.0420242 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,3),(3,4),0.135107 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,3),(3,5),0.080407 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,3),(3,6),0.0892704 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,3),(3,7),0.099669 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,3),(3,8),-0.0685353 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,3),(3,3),(3,9),-0.0670113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,3),(3,12),-0.0648465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,3),(3,29),0.0500158 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,3),(3,4),(3,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,4),(3,6),0.102991 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,4),(3,7),0.103053 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,4),(3,8),-0.0641461 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,4),(3,9),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,4),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,4),(3,29),-0.0382251 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,5),(3,6),0.102446 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,5),(3,7),0.103069 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,5),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,5),(3,9),-0.0641545 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,5),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,5),(3,29),-0.0932755 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,6),(3,7),0.102915 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,6),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,6),(3,9),-0.0642423 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,6),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,6),(3,29),-0.0463637 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,7),(3,8),-0.0645773 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,7),(3,9),-0.0641887 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,7),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,7),(3,29),-0.157137 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,8),(3,9),-0.0648387 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,8),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,8),(3,29),-0.0582391 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,3),(3,9),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,9),(3,29),-0.0921379 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,12),(3,29),-0.0495934 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,3),(3,2),-0.0662831 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,3),(3,1),-0.0557101 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,3),(3,3),(3,-1),0.0605318 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,3),(3,2),(3,1),-0.0431945 # DEPENDENCYPART_GRANDSIBL
(8,3),(3,2),(3,-1),-0.00506033 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,3),(3,1),(3,-1),-0.0149598 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,5),(5,6),0.11986 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,7),0.123848 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,8),-0.082029 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,5),(5,5),(5,9),-0.0728005 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,10),-0.082029 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,12),-0.0643121 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,13),-0.0643154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,15),-0.0653102 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,19),-0.082029 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,20),-0.0899943 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,27),-0.082029 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,29),0.0942578 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,5),(5,6),(5,7),0.102881 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,6),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,6),(5,29),-0.0480719 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,7),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,7),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,7),(5,29),-0.050962 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,8),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,20),-0.0642911 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,8),(5,29),-0.104798 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,5),(5,9),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,9),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,9),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,9),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,9),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,9),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,9),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,9),(5,20),-0.0641648 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,9),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,9),(5,29),-0.0603882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,10),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,10),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,10),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,10),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,10),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,10),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,10),(5,20),-0.0642911 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,10),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,10),(5,29),-0.104819 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,11),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,11),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,11),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,11),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,11),(5,19),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,11),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,11),(5,27),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,11),(5,29),-0.0590804 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,12),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,12),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,12),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,12),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,12),(5,20),-0.064146 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,12),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,12),(5,29),-0.0673163 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,13),(5,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,13),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,13),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,13),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,13),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,13),(5,29),-0.064914 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,15),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,15),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,15),(5,20),-0.0641474 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,15),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,15),(5,29),-0.0628766 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,16),(5,19),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,16),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,16),(5,27),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,16),(5,29),-0.0590804 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,19),(5,20),-0.0642911 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,19),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,19),(5,29),-0.104812 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,20),(5,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,20),(5,29),-0.0991987 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,27),(5,29),-0.104898 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,5),(5,4),-0.0342637 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,3),0.00168097 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,2),-0.0520923 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,1),-0.0194891 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,5),(5,5),(5,-1),-0.0745044 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,5),(5,4),(5,3),-0.0420227 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,4),(5,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,4),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,4),(5,-1),-0.0334974 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,3),(5,2),-0.0376572 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,3),(5,1),-0.0428618 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,3),(5,-1),-0.0151658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,2),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,5),(5,2),(5,-1),-0.0500989 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,5),(5,1),(5,-1),-0.04848 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,6),(6,7),0.110564 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,8),-0.0664604 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,6),(6,6),(6,9),-0.0652774 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,10),-0.0664604 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,13),-0.0649006 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,29),-0.133752 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,6),(6,7),(6,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,7),(6,9),-0.0641513 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,7),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,7),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,7),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,7),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,7),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,7),(6,29),-0.106466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,8),(6,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,8),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,8),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,8),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,8),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,8),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,8),(6,29),-0.0554297 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,6),(6,9),(6,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,9),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,9),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,9),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,9),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,9),(6,29),-0.0568608 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,10),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,10),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,10),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,10),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,10),(6,29),-0.0554297 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,11),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,11),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,11),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,11),(6,29),-0.0284308 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,12),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,12),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,12),(6,29),-0.0654974 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,13),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,13),(6,29),-0.0719489 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,15),(6,29),-0.0693074 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,6),(6,5),-0.0369408 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,4),-0.0487593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,3),-0.0750712 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,1),-0.0431529 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,6),(6,6),(6,-1),0.000313934 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,6),(6,5),(6,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,5),(6,3),-0.0424456 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,5),(6,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,5),(6,-1),-0.049431 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,4),(6,3),-0.0420218 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,4),(6,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,4),(6,-1),-0.0543202 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,3),(6,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,6),(6,3),(6,-1),0.056838 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,6),(6,1),(6,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,7),(7,7),(7,8),-0.0731023 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,7),(7,7),(7,9),-0.0645697 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,7),(7,10),-0.0731023 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,7),(7,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,7),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,7),(7,15),-0.0644252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,7),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,7),(7,19),-0.0731023 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,7),(7,29),9.74893e-06 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,7),(7,8),(7,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,8),(7,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,8),(7,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,8),(7,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,8),(7,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,8),(7,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,8),(7,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,7),(7,8),(7,29),-0.0965438 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
