# _root_ Gitano , which makes budget-priced apparel sold mainly through mass merchandisers like K mart and Wal-Mart , said the Regatta acquisition will enhance its strategy to expand into department stores .
#goldHeads=18,1,4,1,6,4,6,7,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
#predictedHeads=18,1,4,1,6,4,6,9,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
(18,22),(22,22),(22,-1),-0.19167 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,22),(22,21),(22,20),0.100343 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,19),0.102125 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,18),0.102393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,21),(22,17),-0.073548 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,16),-0.0641654 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,15),-0.0597471 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,14),-0.0641654 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,13),-0.0641654 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,12),-0.0514032 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,10),-0.0646796 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,9),-0.0514032 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,8),-0.0570303 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,6),-0.0646796 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,2),-0.073548 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,1),-0.0641654 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,-1),-0.0278633 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,20),(22,19),0.100395 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,18),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,20),(22,17),-0.0760723 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,16),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,15),-0.0641694 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,14),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,13),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,12),-0.0423962 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,10),-0.064152 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,9),-0.0412442 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,8),-0.0607805 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,6),-0.064152 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,2),-0.0760723 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,1),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,-1),-0.0141675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,19),(22,18),0.102946 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,19),(22,17),-0.064259 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,15),-0.0649568 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,12),-0.0642058 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,9),-0.0642058 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,2),-0.064259 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,-1),-0.0860112 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,18),(22,17),-0.064146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,15),-0.0642212 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,10),-0.0642203 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,6),-0.0642203 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,2),-0.064146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,18),(22,-1),-0.070541 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,22),(22,17),(22,16),-0.0647299 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,15),-0.067154 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,14),-0.0647299 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,13),-0.0647299 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,12),-0.0898628 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,11),-0.0641519 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,10),-0.0678085 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,9),-0.0898628 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,8),-0.0701916 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,7),-0.0641636 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,6),-0.0678085 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,4),-0.0663204 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,3),-0.0642954 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,2),-0.064457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,1),-0.0647299 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,-1),-0.145172 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,16),(22,15),-0.0641694 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,14),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,13),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,12),-0.0423962 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,10),-0.064152 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,9),-0.0412442 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,8),-0.0607805 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,6),-0.064152 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,2),-0.0760723 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,1),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,16),(22,-1),-0.0141675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,15),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,2),-0.0641755 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,-1),-0.119124 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,14),(22,13),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,12),-0.0423962 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,10),-0.064152 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,9),-0.0412442 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,8),-0.0607805 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,6),-0.064152 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,2),-0.0760723 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,1),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,-1),-0.0141675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,13),(22,12),-0.0423962 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,10),-0.064152 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,9),-0.0412442 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,8),-0.0607805 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,6),-0.064152 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,2),-0.0760723 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,1),-0.0641861 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,13),(22,-1),-0.0141675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,12),(22,11),-0.0641493 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,10),-0.0645623 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,9),-0.0642012 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,8),-0.0698668 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,6),-0.0645623 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,3),-0.064306 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,2),-0.0658751 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,1),-0.0641784 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,12),(22,-1),-0.080424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,11),(22,10),-0.0641491 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,11),(22,9),-0.0688066 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,11),(22,8),-0.0607663 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,11),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,11),(22,6),-0.0641491 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,11),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,11),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,11),(22,2),-0.0694404 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,11),(22,1),-0.0645002 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,11),(22,-1),-0.0219684 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,10),(22,9),-0.0514032 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,10),(22,8),-0.0570303 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,10),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,10),(22,6),-0.0646796 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,10),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,10),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,10),(22,2),-0.073548 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,10),(22,1),-0.0641654 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,10),(22,-1),-0.0349358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,9),(22,8),-0.0698668 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,9),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,9),(22,6),-0.0645623 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,9),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,9),(22,3),-0.064306 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,9),(22,2),-0.0658751 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,9),(22,1),-0.0641784 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,9),(22,-1),-0.0809117 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,8),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,8),(22,6),-0.0654462 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,8),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,8),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,8),(22,2),-0.0666424 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,8),(22,1),-0.0660097 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,8),(22,-1),-0.0755136 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,7),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,7),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,7),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,7),(22,2),-0.0641585 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,7),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,7),(22,-1),-0.0714443 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,6),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,6),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,6),(22,2),-0.073548 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,6),(22,1),-0.0641654 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,6),(22,-1),-0.0349358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,4),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,4),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,4),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,4),(22,-1),-0.0720805 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,3),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,3),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,3),(22,-1),-0.0780501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,2),(22,1),-0.0647299 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,2),(22,-1),-0.145172 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,1),(22,-1),-0.0141675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,23),(23,24),-0.0420208 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,25),-0.00298775 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,26),-0.0282128 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,27),-0.0170152 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,28),-0.0707946 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,30),-0.0673337 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,31),-0.0434448 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,32),-0.114827 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,23),(23,24),(23,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,28),-0.0420182 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,24),(23,32),-0.0420243 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,25),(23,26),-0.0490536 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,25),(23,27),-0.042296 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,25),(23,28),-0.0407891 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,25),(23,30),-0.0417846 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,25),(23,31),-0.0440089 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,25),(23,32),-0.00622853 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,26),(23,27),-0.0422595 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,26),(23,28),-0.0291818 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,26),(23,30),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,26),(23,31),-0.0301296 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,26),(23,32),-0.0236147 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,27),(23,28),-0.042327 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,27),(23,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,27),(23,31),-0.0533869 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,27),(23,32),0.00621609 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,28),(23,30),-0.0421031 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,28),(23,31),-0.043707 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,28),(23,32),-0.0406204 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,30),(23,31),-0.0489448 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,30),(23,32),-0.0536204 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,31),(23,32),-0.0641179 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,23),(23,21),0.0914198 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,20),0.0978372 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,19),0.106141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,3),-0.0423431 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,23),(23,23),(23,-1),-0.056822 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,23),(23,21),(23,20),0.103062 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,21),(23,19),0.103067 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,21),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,21),(23,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,21),(23,-1),-0.0899523 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,20),(23,19),0.103064 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,20),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,20),(23,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,20),(23,-1),-0.0598231 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,19),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,19),(23,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,19),(23,-1),-0.0639193 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,4),(23,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,23),(23,4),(23,-1),-0.0767811 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,3),(23,-1),-0.042396 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,25),(25,26),-0.0347868 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,27),-0.0640957 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,28),-0.0899654 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,30),-0.0586908 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,32),-0.00408064 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,25),(25,26),(25,27),-0.0420149 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,26),(25,28),-0.0423685 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,26),(25,30),-0.0427572 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,26),(25,32),0.00857088 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,27),(25,28),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,27),(25,30),-0.0420507 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,27),(25,32),-0.0664841 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,28),(25,30),-0.0431584 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,28),(25,32),-0.025713 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,30),(25,32),-0.0597068 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,25),(25,24),0.10013 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,21),0.0906268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,20),0.087525 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,19),0.0529148 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,25),(25,25),(25,-1),-0.0554683 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,25),(25,24),(25,21),0.102202 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,24),(25,20),0.102082 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,24),(25,19),0.100681 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,24),(25,-1),-0.105148 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,21),(25,20),0.086719 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,21),(25,19),0.0524792 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,21),(25,-1),-0.0549551 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,20),(25,19),0.0868755 # DEPENDENCYPART_GRANDSIBL
(18,25),(25,20),(25,-1),-0.0791422 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,25),(25,19),(25,-1),-0.163745 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,26),(26,27),-0.0500291 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,26),(26,28),-0.0902487 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,26),(26,30),0.0105475 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,26),(26,32),-0.206869 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,26),(26,27),(26,28),-0.0439726 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,27),(26,30),-0.0422017 # DEPENDENCYPART_GRANDSIBL
