# _root_ He was flawless afield ( ditto in game two ) , moved a runner along in the A 's three-run second inning , and homered for his team 's final tally .
#goldHeads=2,0,2,2,6,2,6,7,8,6,2,2,14,12,12,12,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
#predictedHeads=2,0,2,2,6,2,6,7,8,6,2,2,14,12,14,15,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
(16,20),(20,20),(20,24),-0.00423121 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,20),(20,20),(20,25),-0.0559304 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,20),(20,20),(20,26),-0.120003 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,20),(20,20),(20,33),0.072942 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,20),(20,21),(20,23),-0.0450302 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,21),(20,24),-0.0435502 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,21),(20,25),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,21),(20,26),-0.0316676 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,21),(20,33),-0.0723157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,20),(20,23),(20,24),-0.0670164 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,23),(20,25),-0.0481265 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,23),(20,26),-0.0344511 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,23),(20,33),-0.0373526 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,20),(20,24),(20,25),-0.0427193 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,24),(20,26),-0.0483055 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,24),(20,33),-0.0791414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,20),(20,25),(20,26),-0.0420161 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,25),(20,33),-0.0502853 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,20),(20,26),(20,33),-0.133991 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,20),(20,20),(20,19),0.0712088 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,20),(20,20),(20,18),0.0964157 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,20),(20,20),(20,17),0.127271 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,20),(20,20),(20,-1),-0.122248 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,20),(20,19),(20,18),0.101782 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,19),(20,17),0.112499 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,19),(20,-1),-0.121693 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,20),(20,18),(20,17),0.112499 # DEPENDENCYPART_GRANDSIBL
(16,20),(20,18),(20,-1),-0.0901845 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,20),(20,17),(20,-1),-0.0461913 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,21),(21,21),(21,24),0.00647211 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,21),(21,21),(21,33),0.074437 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,21),(21,24),(21,33),-0.0696188 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,21),(21,21),(21,20),0.0956181 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,21),(21,21),(21,19),0.0712088 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,21),(21,21),(21,18),0.0964157 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,21),(21,21),(21,17),0.142167 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,21),(21,21),(21,-1),-0.126468 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,21),(21,20),(21,19),0.101513 # DEPENDENCYPART_GRANDSIBL
(16,21),(21,20),(21,18),0.107483 # DEPENDENCYPART_GRANDSIBL
(16,21),(21,20),(21,17),0.107484 # DEPENDENCYPART_GRANDSIBL
(16,21),(21,20),(21,-1),-0.0797103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,21),(21,19),(21,18),0.101782 # DEPENDENCYPART_GRANDSIBL
(16,21),(21,19),(21,17),0.112499 # DEPENDENCYPART_GRANDSIBL
(16,21),(21,19),(21,-1),-0.121694 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,21),(21,18),(21,17),0.112499 # DEPENDENCYPART_GRANDSIBL
(16,21),(21,18),(21,-1),-0.0901858 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,21),(21,17),(21,-1),-0.0310571 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,22),(22,23),-0.0890843 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,24),-0.08971 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,25),-0.092968 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,26),-0.0921256 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,28),-0.08211 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,29),-0.0717956 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,31),-0.0820196 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,33),0.226296 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,22),(22,23),(22,24),-0.187109 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,23),(22,25),0.0141703 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,23),(22,26),-0.107262 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,23),(22,28),-0.070863 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,23),(22,29),-0.0469249 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,23),(22,31),-0.0697069 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,23),(22,33),-0.0433335 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,24),(22,25),-0.0316323 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,24),(22,26),-0.113812 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,24),(22,28),-0.0431564 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,24),(22,29),-0.0421663 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,24),(22,31),-0.0431564 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,24),(22,33),-0.143742 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,25),(22,26),-0.0433141 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,25),(22,28),-0.0422708 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,25),(22,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,25),(22,31),-0.0422708 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,25),(22,33),-0.07011 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,26),(22,28),-0.0527419 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,26),(22,29),-0.0427244 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,26),(22,31),-0.0527419 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,26),(22,33),-0.00128061 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,28),(22,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,28),(22,31),-0.0524955 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,28),(22,33),-0.111166 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,29),(22,31),-0.045436 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,29),(22,33),-0.180679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,31),(22,33),-0.110009 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,22),(22,21),0.191268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,20),0.196601 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,19),0.0739528 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,18),0.0521265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,17),0.1064 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,13),-0.0715183 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,22),(22,22),(22,-1),-0.232956 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,22),(22,21),(22,20),0.0865056 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,19),0.132489 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,18),0.114654 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,17),0.0438633 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,13),-0.0710087 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,21),(22,-1),-0.0908684 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,20),(22,19),0.132488 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,18),0.114653 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,17),0.053065 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,13),-0.0710087 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,20),(22,-1),-0.089863 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,19),(22,18),0.119227 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,19),(22,17),0.115135 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,19),(22,13),-0.0667834 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,19),(22,-1),-0.0110177 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,18),(22,17),0.116837 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,18),(22,13),-0.0667834 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,18),(22,-1),-0.0616171 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,17),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,22),(22,17),(22,-1),-0.0738411 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,22),(22,13),(22,-1),-0.0912218 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,23),(23,23),(23,33),-0.0810995 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,23),(23,23),(23,-1),-0.0492951 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,24),(24,24),(24,25),-0.124858 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,24),(24,24),(24,26),0.292423 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,24),(24,24),(24,28),-0.118363 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,24),(24,24),(24,29),-0.0442824 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,24),(24,24),(24,31),-0.118363 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,24),(24,24),(24,33),0.0281699 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,24),(24,25),(24,26),-0.0421235 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,25),(24,28),-0.0423338 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,25),(24,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,25),(24,31),-0.0423338 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,25),(24,33),-0.127955 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,24),(24,26),(24,28),-0.0426245 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,26),(24,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,26),(24,31),-0.0426245 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,26),(24,33),0.244563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,24),(24,28),(24,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,28),(24,31),-0.0421778 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,28),(24,33),-0.0900857 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,24),(24,29),(24,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,24),(24,29),(24,33),-0.0442225 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,24),(24,31),(24,33),-0.0900857 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,24),(24,24),(24,-1),0.102322 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,25),(25,25),(25,26),-0.0933069 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,27),-0.0401825 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,28),0.010875 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,29),-0.042297 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,30),0.0446296 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,31),0.0108785 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,32),-0.0457838 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,33),0.000329318 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,25),(25,26),(25,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,26),(25,28),-0.0459484 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,26),(25,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,26),(25,30),-0.0435321 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,26),(25,31),-0.0459484 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,26),(25,32),-0.0476359 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,26),(25,33),-0.0416088 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,27),(25,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,27),(25,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,27),(25,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,27),(25,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,27),(25,32),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,27),(25,33),-0.0436286 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,28),(25,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,28),(25,30),-0.0429961 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,28),(25,31),-0.0508352 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,28),(25,32),-0.0491002 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,28),(25,33),-0.0443931 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,29),(25,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,29),(25,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,29),(25,32),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,29),(25,33),-0.0426762 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,30),(25,31),-0.0436261 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,30),(25,32),-0.0321389 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,30),(25,33),-0.0316554 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,31),(25,32),-0.0491002 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,31),(25,33),-0.0443931 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,32),(25,33),-0.064817 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,25),(25,23),0.121052 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,22),0.123001 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,19),0.176396 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,18),0.177817 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,16),0.0501793 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,25),(25,25),(25,15),-0.0648231 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,14),-0.0698249 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,7),-0.0649508 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,6),-0.0698249 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,4),-0.064459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,2),-0.064855 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,25),(25,-1),-0.163198 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,25),(25,23),(25,22),0.0962682 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,19),0.119846 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,18),0.119665 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,16),0.14584 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,23),(25,15),-0.0725788 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,14),-0.0641582 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,7),-0.0725858 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,6),-0.0641582 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,4),-0.0646743 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,2),-0.068014 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,23),(25,-1),-0.0888868 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,22),(25,19),0.0913339 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,22),(25,18),0.0908566 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,22),(25,16),0.107943 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,22),(25,15),-0.0648903 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,22),(25,14),-0.0642168 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,22),(25,7),-0.0649722 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,22),(25,6),-0.0642168 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,22),(25,5),-0.064149 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,22),(25,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,22),(25,2),-0.0643043 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,22),(25,-1),-0.0488613 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,19),(25,18),0.088251 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,19),(25,16),0.125189 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,19),(25,15),-0.0646044 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,19),(25,14),-0.0641964 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,19),(25,7),-0.0646278 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,19),(25,6),-0.0641964 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,19),(25,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,19),(25,4),-0.0641548 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,19),(25,2),-0.0647144 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,19),(25,-1),0.00586888 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,18),(25,16),0.124889 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,18),(25,15),-0.0646044 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,18),(25,14),-0.0641964 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,18),(25,7),-0.0646278 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,18),(25,6),-0.0641964 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,18),(25,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,18),(25,4),-0.0641548 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,18),(25,2),-0.0647144 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,18),(25,-1),0.00762565 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,16),(25,15),-0.0641591 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,16),(25,14),-0.0643409 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,16),(25,7),-0.0641607 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,16),(25,6),-0.0643409 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,16),(25,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,16),(25,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,16),(25,2),-0.0641484 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,25),(25,16),(25,-1),-0.0312425 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,25),(25,15),(25,14),-0.0642559 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,15),(25,7),-0.0641555 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,15),(25,6),-0.0642559 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,15),(25,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,15),(25,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,15),(25,2),-0.0641484 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,15),(25,-1),-0.0323952 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,14),(25,7),-0.0649722 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,14),(25,6),-0.0642168 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,14),(25,5),-0.064149 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,14),(25,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,14),(25,2),-0.0643043 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,14),(25,-1),-0.0488613 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,7),(25,6),-0.0643409 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,7),(25,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,7),(25,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,7),(25,2),-0.0641484 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,7),(25,-1),-0.0312425 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,6),(25,5),-0.064149 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,6),(25,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,6),(25,2),-0.0643043 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,6),(25,-1),-0.0488613 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,5),(25,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,5),(25,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,5),(25,-1),-0.0670395 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,4),(25,2),-0.0641551 # DEPENDENCYPART_GRANDSIBL
(16,25),(25,4),(25,-1),-0.142646 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,25),(25,2),(25,-1),-0.0477846 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,31),(31,31),(31,33),0.221898 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,31),(31,31),(31,30),0.198053 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,31),(31,31),(31,29),0.106603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,31),(31,31),(31,28),0.144327 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,31),(31,31),(31,27),0.0942903 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,31),(31,31),(31,22),0.143678 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,31),(31,31),(31,21),0.191294 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,31),(31,31),(31,20),0.196627 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,31),(31,31),(31,18),0.0521265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,31),(31,31),(31,17),0.1064 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,31),(31,31),(31,-1),-0.232956 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,31),(31,30),(31,29),0.114256 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,30),(31,28),0.131212 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,30),(31,27),0.139016 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,30),(31,22),0.131505 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,30),(31,21),0.0863742 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,30),(31,20),0.0859173 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,30),(31,18),0.114654 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,30),(31,17),0.0540633 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,30),(31,-1),-0.0898377 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,31),(31,29),(31,28),0.0879788 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,29),(31,27),0.103064 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,29),(31,22),0.0879788 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,29),(31,21),0.0979653 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,29),(31,20),0.0979653 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,29),(31,18),0.101221 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,29),(31,17),0.10269 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,29),(31,-1),-0.00913992 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,31),(31,28),(31,27),0.0921297 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,28),(31,22),0.0774906 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,28),(31,21),0.152449 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,28),(31,20),0.155207 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,28),(31,18),0.10913 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,28),(31,17),0.0692437 # DEPENDENCYPART_GRANDSIBL
(16,31),(31,28),(31,-1),-0.00888805 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
