# _root_ Texas Air Corp. , which owns Continental , and the Air Transport Association were prominent in the lobbying .
#goldHeads=2,14,2,2,6,2,6,2,2,13,13,13,9,0,14,15,18,16,14,
#predictedHeads=2,14,2,2,6,2,6,2,2,13,13,13,9,0,14,15,18,16,14,
(7,2),(2,2),(2,8),-0.0651782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,9),-0.0709684 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,10),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,11),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,12),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,13),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,14),-0.0643458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,15),-0.0641523 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,16),-0.0731151 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,17),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,19),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,20),0.151544 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,2),(2,3),(2,4),0.0895314 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,5),0.102519 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,6),0.102968 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,7),-0.0642945 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,3),(2,8),-0.0646171 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,9),-0.0648775 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,10),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,11),-0.0642945 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,12),-0.0642945 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,13),-0.0642945 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,15),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,16),-0.0642642 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,19),-0.0641672 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,20),-0.0127614 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,4),(2,5),0.103061 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,6),0.101992 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,7),-0.0700439 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,4),(2,8),-0.0641818 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,9),-0.066699 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,11),-0.0701223 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,12),-0.0700439 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,13),-0.0700596 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,14),-0.0641478 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,15),-0.064146 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,16),-0.0643725 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,20),-0.0132543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,5),(2,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,5),(2,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,5),(2,20),-0.075518 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,6),(2,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,6),(2,8),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,6),(2,20),-0.0655128 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,7),(2,8),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,9),-0.0648431 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,10),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,11),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,12),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,13),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,15),-0.0643539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,16),-0.0642552 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,19),-0.0641603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,7),(2,20),-0.00169 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,2),(2,8),(2,9),-0.066699 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,11),-0.0701223 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,12),-0.0700439 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,13),-0.0700596 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,14),-0.0641478 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,15),-0.064146 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,16),-0.0643725 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,8),(2,20),-0.0132543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,9),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,11),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,12),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,13),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,16),-0.0645832 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,9),(2,20),-0.101919 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,10),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,10),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,10),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,10),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,10),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,10),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,10),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,10),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,10),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,10),(2,20),-0.0507167 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,11),(2,12),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,11),(2,13),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,11),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,11),(2,15),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,11),(2,16),-0.0642552 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,11),(2,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,11),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,11),(2,19),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,11),(2,20),-0.00339765 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,12),(2,13),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,12),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,12),(2,15),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,12),(2,16),-0.0642552 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,12),(2,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,12),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,12),(2,19),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,12),(2,20),-0.00385688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,13),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,13),(2,15),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,13),(2,16),-0.0642552 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,13),(2,17),-0.065225 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,13),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,13),(2,19),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,13),(2,20),-0.00312305 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,14),(2,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,14),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,14),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,14),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,14),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,14),(2,20),-0.06517 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,15),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,15),(2,17),-0.0641688 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,15),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,15),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,15),(2,20),-0.0981492 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,16),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,16),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,16),(2,19),-0.064147 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,16),(2,20),-0.0346887 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,17),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,17),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,17),(2,20),-0.0507167 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,18),(2,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,18),(2,20),-0.0644298 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,19),(2,20),-0.0821404 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,2),(2,1),-0.135366 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,-1),0.139481 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,2),(2,1),(2,-1),0.0379639 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,3),(3,4),0.117275 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,5),0.092598 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,6),0.102175 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,7),-0.0791488 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,3),(3,8),-0.0651782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,9),-0.0709684 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,13),-0.0791488 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,14),-0.0643458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,19),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,20),0.290364 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,4),(3,5),0.103061 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,6),0.101992 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,7),-0.0700439 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,4),(3,8),-0.0641818 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,9),-0.066699 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,13),-0.0700596 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,14),-0.0641478 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,20),-0.0133398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,5),(3,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,5),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,20),-0.075518 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,6),(3,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,6),(3,8),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,20),-0.0655272 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,7),(3,8),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,9),-0.0648431 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,13),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,19),-0.0641603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,20),-0.0292287 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,8),(3,9),-0.066699 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,13),-0.0700596 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,14),-0.0641478 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,20),-0.0133398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,9),(3,13),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,9),(3,20),-0.102152 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,13),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,13),(3,19),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,13),(3,20),-0.0306618 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,14),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,14),(3,20),-0.06517 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,19),(3,20),-0.0821404 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,3),(3,2),-0.111226 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,1),-0.11226 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,-1),0.289322 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,2),(3,1),-0.0558852 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,2),(3,-1),0.0354247 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,1),(3,-1),0.0470554 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,4),(4,6),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,20),0.0227279 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,4),(4,6),(4,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,4),(4,-1),0.0889461 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,5),(5,6),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,5),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,20),-0.199646 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,6),(5,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,6),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,7),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,20),-0.0662027 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,8),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,20),-0.0657297 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,9),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,5),(5,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,2),-0.0423623 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,-1),-0.171445 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,4),(5,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,4),(5,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,2),(5,-1),-0.0423623 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,6),(6,7),-0.0654006 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,6),(6,8),-0.0641506 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,9),-0.0643158 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,11),-0.0654006 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,12),-0.0654006 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,13),-0.0654006 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,14),-0.0645849 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,16),-0.0645453 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,17),-0.0641574 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,18),-0.0642335 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,20),-0.0914856 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,7),(6,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,9),-0.0641463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,16),-0.0644205 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,20),-0.135212 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,8),(6,9),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,11),-0.0641582 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,12),-0.0641582 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,13),-0.0641582 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,14),-0.0642106 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,16),-0.0662816 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,18),-0.0641645 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,20),-0.0636053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,9),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
