# _root_ Leery of the costs -- and , critics say , competition -- the airlines have sought to gain leverage over the city of Denver .
#goldHeads=15,1,4,2,9,9,9,9,4,9,9,9,14,15,0,15,16,17,18,19,22,20,22,23,15,
#predictedHeads=9,1,4,2,11,11,9,9,0,9,1,11,14,15,9,15,16,17,18,19,22,20,22,23,9,
(13,11),(11,14),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,14),(11,26),-0.0641959 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,15),(11,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,15),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,15),(11,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,15),(11,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,15),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,15),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,15),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,15),(11,26),-0.0641478 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,16),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,16),(11,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,16),(11,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,16),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,16),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,16),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,16),(11,26),-0.0641884 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,17),(11,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,17),(11,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,17),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,17),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,17),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,17),(11,26),-0.0641561 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,19),(11,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,19),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,19),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,19),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,19),(11,26),-0.0723377 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,20),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,20),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,20),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,20),(11,26),-0.0648852 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,22),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,22),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,22),(11,26),-0.0723377 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,23),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,23),(11,26),-0.0649133 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,25),(11,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,11),(11,10),-0.0360281 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,9),-0.0421036 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,8),-0.0442744 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,7),-0.0360281 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,6),0.0247963 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,5),-0.0426993 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,4),-0.0442744 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,3),-0.0456816 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,2),-0.0592526 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,1),-0.0442471 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,-1),-0.102679 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,11),(11,10),(11,9),-0.0430066 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,10),(11,8),-0.0420131 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,10),(11,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,10),(11,6),-0.0441225 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,10),(11,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,10),(11,4),-0.0420131 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,10),(11,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,10),(11,2),-0.0428569 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,10),(11,1),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,10),(11,-1),-0.0421851 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,9),(11,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,9),(11,7),-0.0420713 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,9),(11,6),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,9),(11,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,9),(11,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,9),(11,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,9),(11,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,9),(11,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,9),(11,-1),-0.043056 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,8),(11,7),-0.0420229 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,8),(11,6),-0.0420548 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,8),(11,5),-0.042031 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,8),(11,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,8),(11,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,8),(11,2),-0.042014 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,8),(11,1),-0.0420128 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,8),(11,-1),-0.0424965 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,7),(11,6),-0.0441225 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,7),(11,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,7),(11,4),-0.0420131 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,7),(11,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,7),(11,2),-0.0428569 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,7),(11,1),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,7),(11,-1),-0.0421851 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,6),(11,5),-0.0426876 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,6),(11,4),-0.0420121 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,6),(11,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,6),(11,2),-0.0431378 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,6),(11,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,6),(11,-1),0.0241575 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,5),(11,4),-0.0420119 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,5),(11,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,5),(11,2),-0.0368123 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,5),(11,1),-0.0420159 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,5),(11,-1),-0.0426277 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,4),(11,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,4),(11,2),-0.042014 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,4),(11,1),-0.0420128 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,4),(11,-1),-0.0424965 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,3),(11,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,3),(11,1),-0.0429634 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,3),(11,-1),-0.0499922 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,2),(11,1),-0.0420126 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,2),(11,-1),-0.0591849 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,1),(11,-1),-0.0446121 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,9),(9,10),0.120659 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,11),0.0943829 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,12),0.0960257 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,14),-0.0693739 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,9),(9,9),(9,15),-0.065154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,16),-0.0644271 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,17),-0.0641702 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,18),-0.0641614 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,19),-0.0692067 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,20),-0.069109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,23),-0.0702002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,26),-0.371062 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,9),(9,10),(9,11),0.101839 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,10),(9,15),-0.06446 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,16),-0.0642301 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,17),-0.0642027 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,18),-0.0641602 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,19),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,20),-0.069279 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,23),-0.069279 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,10),(9,26),-0.0857711 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,11),(9,12),0.103066 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,11),(9,14),-0.0643296 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,11),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,11),(9,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,11),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,11),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,11),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,11),(9,20),-0.0641534 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,11),(9,23),-0.0641534 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,11),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,11),(9,26),-0.0884239 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,12),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,12),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,12),(9,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,12),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,12),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,12),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,12),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,12),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,12),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,12),(9,26),-0.0683335 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,14),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,14),(9,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,14),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,14),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,14),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,14),(9,20),-0.0642593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,14),(9,23),-0.0642593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,14),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,14),(9,26),-0.0796796 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,9),(9,15),(9,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,15),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,15),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,15),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,15),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,15),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,15),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,15),(9,26),-0.0659755 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,16),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,16),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,16),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,16),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,16),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,16),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,16),(9,26),-0.0710369 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,17),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,17),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,17),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,17),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,17),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,17),(9,26),-0.0594458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,18),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,18),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,18),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,18),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,18),(9,26),-0.0651991 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,19),(9,20),-0.0641534 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,19),(9,23),-0.0641534 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,19),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,19),(9,26),-0.0884239 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,20),(9,23),-0.064193 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,20),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,20),(9,26),-0.0475561 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,23),(9,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,23),(9,26),-0.0438683 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,25),(9,26),-0.0648023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,9),(9,8),-0.0479289 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,7),-0.0579196 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,6),-0.0734914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,5),-0.0312277 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,4),-0.0484815 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,3),-0.0475502 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,2),-0.0700636 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,1),-0.0590157 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,9),(9,9),(9,-1),0.00195266 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,9),(9,8),(9,7),-0.0351514 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,8),(9,6),-0.0448834 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,8),(9,5),-0.0453405 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,8),(9,4),-0.0439843 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,8),(9,3),-0.0420213 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,8),(9,2),-0.0322658 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,8),(9,1),-0.038482 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,8),(9,-1),-0.0818985 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,7),(9,6),-0.0727396 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,7),(9,5),-0.0420284 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,7),(9,4),-0.0525029 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,7),(9,3),-0.042016 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,7),(9,2),-0.0437932 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,7),(9,1),-0.0429594 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,7),(9,-1),-0.0588152 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,6),(9,5),-0.0521361 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,6),(9,4),-0.0469381 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,6),(9,3),-0.0373875 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,6),(9,2),-0.0318984 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,6),(9,1),-0.0352719 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,6),(9,-1),-0.111057 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,5),(9,4),-0.0323092 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,5),(9,3),-0.0349304 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,5),(9,2),-0.0463612 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,5),(9,1),-0.0421197 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,5),(9,-1),-0.0441035 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,4),(9,3),-0.0420213 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,4),(9,2),-0.0322662 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,4),(9,1),-0.038482 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,4),(9,-1),-0.0849696 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,3),(9,2),-0.0445563 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,3),(9,1),-0.0379509 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,3),(9,-1),-0.0371284 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,2),(9,1),-0.0435516 # DEPENDENCYPART_GRANDSIBL
(14,9),(9,2),(9,-1),-0.0132931 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,9),(9,1),(9,-1),-0.0403009 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,10),(10,10),(10,26),-0.112765 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,10),(10,10),(10,-1),-0.0656871 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,11),(11,11),(11,12),0.10742 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,13),0.0924005 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,14),-0.0677722 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,11),(11,11),(11,15),-0.0730819 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,16),-0.0652386 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,17),-0.0789034 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,19),-0.0688222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,20),-0.0894905 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,22),-0.0688222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,23),-0.0931202 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,11),(11,26),-0.0381661 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,11),(11,12),(11,13),0.102945 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,12),(11,14),-0.0643988 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,11),(11,12),(11,15),-0.0645234 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,12),(11,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,12),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,12),(11,19),-0.064507 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,12),(11,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,12),(11,22),-0.064507 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,12),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,12),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,12),(11,26),-0.0159219 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,11),(11,13),(11,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,11),(11,13),(11,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,13),(11,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,13),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,13),(11,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,13),(11,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,13),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,13),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,13),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,13),(11,26),-0.142537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,11),(11,14),(11,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,14),(11,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,14),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,14),(11,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,14),(11,20),-0.0645193 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,14),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,14),(11,23),-0.064874 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,14),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(14,11),(11,14),(11,26),-0.0468982 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(14,11),(11,15),(11,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,15),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,15),(11,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,15),(11,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,15),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,15),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,15),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,15),(11,26),-0.079828 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(14,11),(11,16),(11,17),-0.0641931 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,16),(11,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,16),(11,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,16),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,16),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,16),(11,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(14,11),(11,16),(11,26),-0.0727894 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
