# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,3,3,14,12,14,15,16,19,17,3,3,
(9,11),(11,12),(11,22),-0.0428994 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,11),(11,10),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,11),(11,11),(11,9),0.100753 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,11),(11,11),(11,-1),0.096155 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,11),(11,10),(11,9),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,10),(11,-1),-0.0684355 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,9),(11,-1),-0.0668357 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,12),(12,13),-0.055176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,14),0.0669123 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,15),-0.0549437 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,16),-0.124399 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,17),-0.0636859 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,18),-0.0541647 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,19),-0.115259 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,22),-0.212825 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,13),(12,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,15),-0.0423805 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,16),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,17),-0.0423803 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,22),-0.0522878 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,14),(12,15),-0.0420453 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,17),-0.0420426 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,22),0.054863 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,15),(12,16),-0.0420247 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,22),-0.0475878 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,16),(12,17),-0.0426004 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,16),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,16),(12,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,16),(12,22),-0.0855015 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,17),(12,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,17),(12,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,17),(12,22),-0.057638 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,18),(12,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,18),(12,22),-0.0525964 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,19),(12,22),-0.123998 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,12),(12,11),0.0997848 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,-1),0.25671 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,11),(12,-1),-0.0647256 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,13),(13,15),-0.043481 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,16),-0.0529604 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,22),0.0830449 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,15),(13,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,22),-0.046319 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,16),(13,22),-0.0537405 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,13),(13,-1),-0.0831582 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,14),(14,15),0.0364167 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,16),-0.046491 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,17),0.0493066 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,18),-0.0250913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,19),-0.0448385 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,20),-0.0459538 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,21),-0.033383 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,22),-0.0623478 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,15),(14,16),-0.0440173 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,17),-0.0457515 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,18),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,19),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,20),9.58319e-05 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,21),-0.0462314 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,22),0.0134771 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,16),(14,17),-0.0424397 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,20),-0.0422487 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,21),-0.0420127 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,22),-0.0430918 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,17),(14,18),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,19),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,20),-0.00252111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,21),-0.0462314 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,22),0.0270487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,18),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,18),(14,20),-0.0420126 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,18),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,18),(14,22),-0.0425986 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,19),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,19),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,19),(14,22),-0.0454162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,20),(14,21),-0.043476 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,20),(14,22),-0.028697 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,21),(14,22),-0.0487885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,14),(14,13),0.101783 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,12),0.0994282 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,11),0.0905663 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,10),0.0973348 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,9),0.0956485 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,14),(14,8),-0.0692347 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,7),-0.0641627 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,6),-0.0641905 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,5),-0.0641513 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,4),-0.0641462 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,3),-0.0643675 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,2),-0.0679814 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,1),-0.0641589 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,-1),-0.0875548 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,13),(14,12),0.100343 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,11),0.112681 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,10),0.0913881 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,9),0.102983 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,13),(14,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,7),-0.0502065 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,6),-0.0687413 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,5),-0.0642662 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,1),-0.0644765 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,13),(14,-1),-0.0834114 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,12),(14,11),0.100576 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,10),0.119287 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,9),0.10306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,12),(14,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,6),-0.0642056 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,-1),-0.0367786 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,11),(14,10),0.0990246 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,9),0.102235 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,11),(14,8),-0.0644948 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,7),-0.0737227 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,6),-0.0520557 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,3),-0.0642814 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,2),-0.0644078 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,1),-0.0686792 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,11),(14,-1),-0.00379509 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,10),(14,9),0.103409 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,10),(14,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,7),-0.0432814 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,6),-0.0154897 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,4),-0.0642346 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,3),-0.0660167 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,1),-0.0590392 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,10),(14,-1),-0.0659947 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,9),(14,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,9),(14,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,9),(14,6),-0.0641466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,9),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,9),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,9),(14,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,9),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,9),(14,1),-0.061219 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,9),(14,-1),-0.0839606 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,8),(14,7),-0.0538665 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,8),(14,6),-0.0697305 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,8),(14,5),-0.0642662 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,8),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,8),(14,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,8),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,8),(14,1),-0.0646303 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,8),(14,-1),-0.0674823 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,7),(14,6),-0.0384568 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,7),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,7),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,7),(14,3),-0.064383 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,7),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,7),(14,1),-0.0667445 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,7),(14,-1),-0.0492908 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,6),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,6),(14,4),-0.0642346 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,6),(14,3),-0.0660167 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,6),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,6),(14,1),-0.0590392 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,6),(14,-1),-0.0659947 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,5),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,5),(14,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,5),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,5),(14,1),-0.064148 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,5),(14,-1),-0.0660088 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,4),(14,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,4),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,4),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,4),(14,-1),-0.0678297 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,3),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,3),(14,1),-0.0644083 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,3),(14,-1),-0.048816 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,2),(14,1),-0.0644765 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,2),(14,-1),-0.0834114 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,1),(14,-1),-0.00379509 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,15),(15,16),-0.0510722 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,17),-0.0557363 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,18),-0.041838 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,19),-0.0300045 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,20),-0.0448101 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,21),-0.0334675 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,22),-0.063499 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,15),(15,16),(15,17),-0.0447754 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,19),-0.0422537 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,20),-0.0405496 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,21),-0.0421617 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,16),(15,22),-0.053159 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,17),(15,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,17),(15,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,17),(15,20),-0.042623 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,17),(15,21),-0.042012 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,17),(15,22),-0.0441781 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,18),(15,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,18),(15,20),-0.0420168 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,18),(15,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,18),(15,22),-0.0285375 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,19),(15,20),-0.0358499 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,19),(15,21),-0.0421065 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,19),(15,22),-0.0364882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,20),(15,21),-0.0284308 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,20),(15,22),-0.0359511 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,21),(15,22),-0.0346655 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,15),(15,14),0.13895 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,13),0.11077 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,12),0.101098 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,11),0.115211 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,10),0.0870792 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,9),0.125366 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,15),(15,15),(15,8),-0.0649902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,7),-0.0641465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,6),-0.0641482 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,5),-0.0645642 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,3),-0.0646082 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,1),-0.0641465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,15),(15,-1),-0.111673 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,15),(15,14),(15,13),0.132409 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,12),0.103069 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,11),0.103054 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,10),0.102965 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,9),0.103063 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,14),(15,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,1),-0.0641496 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,14),(15,-1),-0.0618222 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,13),(15,12),0.108859 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,11),0.119872 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,10),0.0992418 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,9),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,13),(15,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,7),-0.0644676 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,6),-0.0646996 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,1),-0.0643629 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,13),(15,-1),-0.0361078 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,12),(15,11),0.103038 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,10),0.117325 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,9),0.103069 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,12),(15,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,6),-0.064589 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,12),(15,-1),-0.0148221 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,11),(15,10),0.106038 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,11),(15,9),0.102853 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,11),(15,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,11),(15,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,11),(15,6),-0.064416 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,11),(15,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,11),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,11),(15,1),-0.0641548 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,11),(15,-1),-0.0471823 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,10),(15,9),0.102856 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,10),(15,8),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,10),(15,7),-0.0596517 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,10),(15,6),-0.0641496 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,10),(15,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,10),(15,3),-0.0642333 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,10),(15,1),-0.069526 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,10),(15,-1),-0.0691548 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,9),(15,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,9),(15,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,9),(15,6),-0.0641458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,9),(15,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,9),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,9),(15,1),-0.064146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,15),(15,9),(15,-1),-0.0524834 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,15),(15,8),(15,7),-0.0644679 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,8),(15,6),-0.0649754 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,8),(15,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,8),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,8),(15,1),-0.0644062 # DEPENDENCYPART_GRANDSIBL
(9,15),(15,8),(15,-1),-0.0464681 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
