# _root_ Slated for market by the end of the year , the paper `` could have been introduced a long time ago but the market was n't there then , '' says an Agfa spokesman .
#goldHeads=14,1,2,1,6,4,6,9,7,1,12,14,14,31,14,15,16,20,20,21,17,14,24,25,22,25,25,25,14,14,0,34,34,31,31,
#predictedHeads=14,1,2,1,6,4,6,9,7,14,12,14,14,31,14,15,16,20,20,17,17,14,24,25,22,25,25,27,31,31,0,34,34,31,31,
(15,17),(17,1),(17,-1),-0.0660015 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,19),(19,36),0.0109941 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,19),(19,18),0.0937546 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,-1),-0.0767342 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,18),(19,-1),-0.0657294 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,20),(20,21),-0.0267044 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,22),-0.0616576 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,24),-0.0849251 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,25),-0.0158705 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,26),-0.02582 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,27),-0.0246928 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,28),-0.0173031 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,30),-0.0328334 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,31),0.0188606 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,34),-0.0848682 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,35),-0.0455279 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,36),0.0504736 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,21),(20,22),-0.0416632 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,24),-0.0294686 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,25),-0.0426841 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,26),-0.0355232 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,27),-0.0355232 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,28),-0.0355254 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,30),-0.0444626 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,31),-0.0426578 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,34),-0.0294684 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,21),(20,36),-0.0308602 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,22),(20,24),-0.0453675 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,22),(20,25),-0.0379958 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,22),(20,26),-0.0367604 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,22),(20,27),-0.0367604 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,22),(20,28),-0.0369841 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,22),(20,30),-0.0477055 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,22),(20,31),-0.0370401 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,22),(20,34),-0.0453675 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,22),(20,35),-0.0422583 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,22),(20,36),-0.101954 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,24),(20,25),-0.0404566 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,24),(20,26),-0.0447219 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,24),(20,27),-0.0449313 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,24),(20,28),-0.0447324 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,24),(20,30),-0.0457757 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,24),(20,31),-0.0425328 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,24),(20,34),-0.0256237 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,24),(20,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,24),(20,36),-0.0559991 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,25),(20,26),-0.0420165 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,25),(20,27),-0.0420182 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,25),(20,28),-0.0420165 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,25),(20,30),-0.0420182 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,25),(20,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,25),(20,34),-0.0427269 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,25),(20,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,25),(20,36),-0.0237343 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,26),(20,27),-0.0355232 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,26),(20,28),-0.0355254 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,26),(20,30),-0.0444626 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,26),(20,31),-0.0426578 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,26),(20,34),-0.0294686 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,26),(20,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,26),(20,36),-0.0292556 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,27),(20,28),-0.0355254 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,27),(20,30),-0.0444683 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,27),(20,31),-0.043103 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,27),(20,34),-0.0294684 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,27),(20,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,27),(20,36),-0.0286342 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,28),(20,30),-0.0444626 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,28),(20,31),-0.0426578 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,28),(20,34),-0.0294684 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,28),(20,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,28),(20,36),-0.0228103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,30),(20,31),-0.0423227 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,30),(20,34),-0.0411353 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,30),(20,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,30),(20,36),-0.0580628 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,31),(20,34),-0.0429926 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,31),(20,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,31),(20,36),-0.042576 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,34),(20,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,34),(20,36),-0.0560382 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,35),(20,36),-0.0452244 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,20),(20,19),0.0963551 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,18),0.104975 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,17),0.133144 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,16),0.133145 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,11),-0.0674895 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,20),(20,20),(20,-1),-0.0182038 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,20),(20,19),(20,18),0.126566 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,17),0.101131 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,16),0.101131 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,11),-0.0708941 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,19),(20,-1),-0.0419059 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,18),(20,17),0.101618 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,18),(20,16),0.101618 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,18),(20,13),-0.0641627 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,18),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,18),(20,-1),-0.092538 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,17),(20,16),0.102678 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,17),(20,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,17),(20,11),-0.065825 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,17),(20,-1),-0.0690649 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,16),(20,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,16),(20,11),-0.0658576 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,16),(20,-1),-0.0691618 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,13),(20,11),-0.0641496 # DEPENDENCYPART_GRANDSIBL
(15,20),(20,13),(20,-1),-0.112751 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,20),(20,11),(20,-1),-0.0976021 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,21),(21,22),-0.0673432 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,24),-0.0156239 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,25),-0.0571486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,26),-0.05256 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,36),0.0182924 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,21),(21,22),(21,24),-0.0425302 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,22),(21,25),-0.0420304 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,22),(21,26),-0.0456499 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,22),(21,36),-0.0495467 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,24),(21,25),-0.0420716 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,24),(21,26),-0.0424554 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,24),(21,36),-0.0360891 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,25),(21,26),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,25),(21,36),-0.0724465 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,26),(21,36),-0.00424719 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,21),(21,20),0.0768227 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,19),0.121278 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,18),0.0763252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,-1),0.00324742 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,21),(21,20),(21,19),0.103031 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,20),(21,18),0.103021 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,20),(21,-1),-0.0835384 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,19),(21,18),0.102371 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,19),(21,-1),-0.0494767 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,18),(21,-1),-0.0976502 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,22),(22,23),-0.0378765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,24),-0.0551339 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,25),-0.0312887 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,26),-0.0506079 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,27),-0.0519528 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,28),-0.0408606 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,31),-0.0572571 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,34),-0.0546372 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,36),-0.156734 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,22),(22,23),(22,24),-0.0301148 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,23),(22,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,23),(22,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,23),(22,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,23),(22,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,23),(22,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,23),(22,34),-0.0301148 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,23),(22,36),-0.0604361 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,24),(22,25),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,24),(22,26),-0.0422753 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,24),(22,27),-0.0422753 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,24),(22,28),-0.0422753 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,24),(22,31),-0.04224 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,24),(22,34),-0.0431335 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,24),(22,36),-0.0556132 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,25),(22,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,25),(22,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,25),(22,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,25),(22,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,25),(22,34),-0.0420618 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,25),(22,36),-0.0316643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,26),(22,27),-0.0423831 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,26),(22,28),-0.0423831 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,26),(22,31),-0.0433626 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,26),(22,34),-0.039172 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,26),(22,36),-0.0439949 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,27),(22,28),-0.0423831 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,27),(22,31),-0.0433626 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,27),(22,34),-0.039172 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,27),(22,36),-0.0453401 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,28),(22,31),-0.0433626 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,28),(22,34),-0.0358922 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,28),(22,36),-0.0394045 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,31),(22,34),-0.0420315 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,31),(22,36),-0.0634466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,34),(22,36),-0.0555382 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,22),(22,21),0.0961782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,22),(22,22),(22,-1),0.0116842 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,22),(22,21),(22,-1),-0.0724628 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,24),(24,24),(24,36),0.0702029 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,24),(24,24),(24,23),0.154643 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,24),(24,24),(24,21),0.121793 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,24),(24,24),(24,20),0.0952454 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,24),(24,24),(24,19),0.0965498 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,24),(24,24),(24,18),0.0945781 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,24),(24,24),(24,-1),-0.0368993 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,24),(24,23),(24,21),0.108449 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,23),(24,20),0.101723 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,23),(24,19),0.0974173 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,23),(24,18),0.110159 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,23),(24,-1),-0.105091 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,24),(24,21),(24,20),0.10045 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,21),(24,19),0.0999914 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,21),(24,18),0.117409 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,21),(24,-1),-0.0236694 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,24),(24,20),(24,19),0.0972705 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,20),(24,18),0.0879243 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,20),(24,-1),-0.0280427 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,24),(24,19),(24,18),0.127418 # DEPENDENCYPART_GRANDSIBL
(15,24),(24,19),(24,-1),-0.0447894 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,24),(24,18),(24,-1),-0.100027 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,25),(25,26),-0.00734604 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,27),-0.00675239 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,28),-0.007559 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,29),-0.0489956 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,30),-0.0433402 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,31),-0.0374799 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,34),-0.00164576 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,35),-0.0448877 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,36),0.0296124 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,25),(25,26),(25,27),-0.0441718 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,26),(25,28),-0.0441718 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,26),(25,29),-0.0572416 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,26),(25,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,26),(25,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,26),(25,34),-0.043485 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,26),(25,35),-0.0462823 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,26),(25,36),0.00402516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,27),(25,28),-0.0441712 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,27),(25,29),-0.0617676 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,27),(25,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,27),(25,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,27),(25,34),-0.0428719 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,27),(25,35),-0.0462823 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,27),(25,36),0.00936821 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,28),(25,29),-0.0572048 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,28),(25,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,28),(25,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,28),(25,34),-0.0428719 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,28),(25,35),-0.0462823 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,28),(25,36),0.00387851 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,29),(25,30),-0.0449806 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,29),(25,31),-0.0423099 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,29),(25,34),-0.0484416 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,29),(25,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,29),(25,36),-0.0454749 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,30),(25,31),-0.0420174 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,30),(25,34),-0.0431317 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,30),(25,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,30),(25,36),-0.0490409 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,31),(25,34),-0.0420154 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,31),(25,35),-0.0423652 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,31),(25,36),-0.0322511 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,34),(25,35),-0.0435326 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,34),(25,36),-0.0177809 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,35),(25,36),-0.0547779 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,25),(25,24),0.10183 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,23),0.112195 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,22),0.102381 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,21),0.0837416 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,20),0.100023 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,19),0.0925979 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,18),0.112252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,17),0.106587 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,16),0.106587 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,15),0.100593 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,25),(25,25),(25,14),-0.0641529 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,13),-0.0641884 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,12),-0.0673389 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,9),-0.0673389 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,7),-0.0496327 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,6),-0.0673389 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,4),-0.0496286 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,3),-0.0673389 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,2),-0.0496286 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,1),-0.0641465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,25),(25,25),(25,-1),0.031191 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,25),(25,24),(25,23),0.102556 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,22),0.103028 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,21),0.102512 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,20),0.106004 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,19),0.102868 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,18),0.102563 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,17),0.102982 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,16),0.102982 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,15),0.103013 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,24),(25,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,12),-0.0641862 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,10),-0.0642151 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,9),-0.0641862 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,7),-0.0655646 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,6),-0.0641862 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,4),-0.0655646 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,3),-0.0641862 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,2),-0.0655695 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,24),(25,-1),-0.0758921 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,25),(25,23),(25,22),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,25),(25,23),(25,21),0.102575 # DEPENDENCYPART_GRANDSIBL
