# _root_ `` The MMI has gone better , '' shouted one trader at about 3:15 London time , as the U.S. Major Markets Index contract suddenly indicated a turnabout .
#goldHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,16,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
#predictedHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,13,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
(18,26),(26,21),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,21),(26,7),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,21),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,21),(26,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,21),(26,4),-0.0643086 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,21),(26,3),-0.0641884 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,21),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,21),(26,-1),0.0608873 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,20),(26,19),0.0954338 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,18),0.114794 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,20),(26,17),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,16),-0.0641964 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,15),-0.0641884 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,13),-0.064164 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,12),-0.0646627 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,11),-0.0641964 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,9),-0.0647073 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,7),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,4),-0.0643086 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,3),-0.0641884 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,20),(26,-1),0.0591875 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,19),(26,18),0.102578 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,19),(26,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,12),-0.0641617 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,9),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,19),(26,-1),-0.0900057 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,18),(26,17),-0.0642434 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,16),-0.0642559 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,12),-0.0641539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,11),-0.0642559 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,9),-0.0641472 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,8),-0.0641506 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,7),-0.0642434 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,5),-0.0641507 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,1),-0.0641478 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,26),(26,18),(26,-1),-0.0583783 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,26),(26,17),(26,16),-0.0641582 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,15),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,13),-0.0647693 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,12),-0.0733186 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,11),-0.0641582 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,9),-0.0676592 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,7),-0.0641472 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,5),-0.0646249 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,4),-0.0651631 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,3),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,1),-0.064146 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,17),(26,-1),-0.0894897 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,16),(26,15),-0.0641545 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,14),-0.0641484 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,12),-0.0649597 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,11),-0.0642168 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,10),-0.0641484 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,9),-0.064299 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,7),-0.0645358 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,5),-0.0641494 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,3),-0.0641545 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,1),-0.0641545 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,16),(26,-1),0.00490709 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,15),(26,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,13),-0.064164 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,12),-0.0646147 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,11),-0.0641964 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,9),-0.0647073 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,7),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,4),-0.0643086 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,3),-0.0641884 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,15),(26,-1),0.0626011 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,14),(26,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,11),-0.0645543 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,3),-0.0641484 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,14),(26,-1),-0.0620833 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,13),(26,12),-0.0641541 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,11),-0.0656839 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,9),-0.0641645 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,5),-0.064239 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,3),-0.0641844 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,13),(26,-1),-0.151826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,12),(26,11),-0.0642589 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,9),-0.0641472 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,8),-0.064153 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,7),-0.0642434 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,5),-0.0641507 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,1),-0.0641478 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,12),(26,-1),-0.0536752 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,11),(26,10),-0.0641484 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,11),(26,9),-0.064299 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,11),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,11),(26,7),-0.0645358 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,11),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,11),(26,5),-0.0641494 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,11),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,11),(26,3),-0.0641545 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,11),(26,1),-0.0641545 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,11),(26,-1),0.0102691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,10),(26,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,10),(26,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,10),(26,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,10),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,10),(26,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,10),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,10),(26,3),-0.0641484 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,10),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,10),(26,-1),-0.0568874 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,9),(26,8),-0.0641484 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,9),(26,7),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,9),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,9),(26,5),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,9),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,9),(26,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,9),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,9),(26,-1),-0.0518217 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,8),(26,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,8),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,8),(26,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,8),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,8),(26,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,8),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,8),(26,-1),-0.0663004 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,7),(26,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,7),(26,5),-0.0646249 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,7),(26,4),-0.0651631 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,7),(26,3),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,7),(26,1),-0.064146 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,7),(26,-1),-0.0894897 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,6),(26,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,6),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,6),(26,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,6),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,6),(26,-1),-0.0602736 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,5),(26,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,5),(26,3),-0.0641481 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,5),(26,1),-0.0641506 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,5),(26,-1),-0.0711148 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,4),(26,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,4),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,4),(26,-1),-0.0695444 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,3),(26,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,26),(26,3),(26,-1),0.0626187 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,26),(26,1),(26,-1),-0.0601987 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,28),(28,28),(28,29),-0.0465462 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,28),(28,28),(28,30),0.122089 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,28),(28,29),(28,30),-0.0335356 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,28),(28,28),(28,27),0.069805 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,28),(28,28),(28,25),0.0931348 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,28),(28,28),(28,24),0.0786245 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,28),(28,28),(28,23),0.0729124 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,28),(28,28),(28,21),0.0699317 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,28),(28,28),(28,20),0.0788396 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,28),(28,28),(28,19),0.125416 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,28),(28,28),(28,-1),-0.21932 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,28),(28,27),(28,25),0.136714 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,27),(28,24),0.0874529 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,27),(28,23),0.0837176 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,27),(28,21),0.0837176 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,27),(28,20),0.0823087 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,27),(28,19),0.107571 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,27),(28,-1),-0.117366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,28),(28,25),(28,24),0.0975387 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,25),(28,23),0.0968212 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,25),(28,21),0.0968212 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,25),(28,20),0.0954081 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,25),(28,19),0.108832 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,25),(28,-1),-0.048552 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,28),(28,24),(28,23),0.10659 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,24),(28,21),0.108179 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,24),(28,20),0.103721 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,24),(28,19),0.0474436 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,24),(28,-1),-0.0475568 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,28),(28,23),(28,21),0.0886844 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,23),(28,20),0.0920345 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,23),(28,19),0.107709 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,23),(28,-1),-0.0381425 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,28),(28,21),(28,20),0.090551 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,21),(28,19),0.102121 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,21),(28,-1),-0.0408316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,28),(28,20),(28,19),0.103213 # DEPENDENCYPART_GRANDSIBL
(18,28),(28,20),(28,-1),-0.0249697 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,28),(28,19),(28,-1),-0.0999857 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,29),(29,29),(29,30),-0.111748 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,29),(29,29),(29,-1),-0.110829 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,20),(20,20),(20,21),-0.0457237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,22),-0.0457237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,30),-0.085777 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,20),(20,21),(20,22),-0.0420326 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,21),(20,30),-0.0488749 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,22),(20,30),-0.0488749 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,20),(20,19),0.102511 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,20),(20,20),(20,-1),-0.141027 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,20),(20,19),(20,-1),-0.0649431 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,19),(19,20),-0.0643889 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,19),(19,30),0.166928 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,20),(19,30),-0.0642223 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,19),(19,-1),0.17336 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,21),(21,22),-0.132444 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,21),(21,21),(21,23),-0.132277 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,21),(21,21),(21,30),0.111716 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,22),(21,23),-0.0589712 # DEPENDENCYPART_GRANDSIBL
(20,21),(21,22),(21,30),0.030661 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,21),(21,23),(21,30),0.0302254 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,21),(21,21),(21,20),0.211367 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,21),(21,19),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,21),(21,21),(21,-1),0.156557 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,20),(21,19),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,21),(21,20),(21,-1),-0.00327129 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,19),(21,-1),-0.0513927 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,22),(22,22),(22,23),-0.132359 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,22),(22,22),(22,25),-0.0459765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,22),(22,22),(22,28),-0.0234545 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,22),(22,22),(22,30),0.118625 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,22),(22,23),(22,25),-0.0466322 # DEPENDENCYPART_GRANDSIBL
(20,22),(22,23),(22,28),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(20,22),(22,23),(22,30),0.0324248 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,22),(22,25),(22,28),-0.0405104 # DEPENDENCYPART_GRANDSIBL
(20,22),(22,25),(22,30),-0.0603202 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,22),(22,28),(22,30),-0.108637 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,22),(22,22),(22,21),0.212812 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,22),(22,22),(22,20),0.213873 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,22),(22,22),(22,19),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,22),(22,22),(22,-1),0.162863 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,22),(22,21),(22,20),0.0881539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,22),(22,21),(22,19),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(20,22),(22,21),(22,-1),-0.00191569 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,22),(22,20),(22,19),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,22),(22,20),(22,-1),-0.000788937 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,22),(22,19),(22,-1),-0.0501575 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,19),(19,19),(19,20),0.102716 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,19),(19,19),(19,30),0.140485 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,19),(19,20),(19,30),-0.0642223 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,19),(19,19),(19,-1),0.14561 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,20),(20,20),(20,21),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,20),(20,20),(20,22),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,20),(20,20),(20,30),0.129632 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,20),(20,21),(20,22),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,20),(20,21),(20,30),0.00969596 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,20),(20,22),(20,30),0.00962254 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,20),(20,20),(20,19),-0.0304473 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,20),(20,20),(20,-1),0.144171 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,20),(20,19),(20,-1),-0.0345707 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,22),(22,22),(22,23),-0.130328 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,22),(22,22),(22,25),-0.0459765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
