# _root_ `` It seems computers as hobbies have waned , '' says Ian Brightman , Beseler 's chairman and chief executive officer .
#goldHeads=3,3,11,7,4,5,3,7,3,3,0,13,11,13,17,15,13,17,21,21,18,11,
#predictedHeads=11,3,11,3,3,7,5,7,11,11,0,13,11,13,17,15,13,17,21,21,18,11,
(13,3),(3,6),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,6),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,6),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,6),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,6),(3,23),-0.0635841 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,7),(3,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,7),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,7),(3,23),-0.0666893 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,8),(3,9),0.103005 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,8),(3,10),0.103067 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,8),(3,11),0.103064 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,8),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,8),(3,14),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,8),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,8),(3,18),-0.0641641 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,8),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,8),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,8),(3,23),-0.0658508 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,9),(3,10),0.103011 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,11),0.102491 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,13),-0.0641573 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,9),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,17),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,18),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,21),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,9),(3,23),-0.0636053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,10),(3,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,10),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,10),(3,23),-0.0660529 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,11),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,11),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,11),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,11),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,11),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,11),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,11),(3,23),-0.0652175 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,13),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,13),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,13),(3,18),-0.0641463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,13),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,13),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,13),(3,23),-0.13469 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,3),(3,14),(3,17),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,14),(3,18),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,14),(3,21),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,14),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,14),(3,23),-0.0636053 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,17),(3,18),-0.0641464 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,17),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,17),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,17),(3,23),-0.0714222 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,18),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,18),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,18),(3,23),-0.069282 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,21),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,21),(3,23),-0.0716927 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,22),(3,23),-0.0647682 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,3),(3,2),-0.0504051 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,1),-0.0456794 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,-1),0.0187008 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,3),(3,2),(3,1),-0.0429745 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,2),(3,-1),-0.0497835 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,1),(3,-1),-0.0430356 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,4),(4,5),0.110084 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,6),0.102235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,7),0.102801 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,8),0.0992887 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,9),0.0933553 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,10),0.101695 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,11),0.100621 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,13),-0.0642891 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,4),(4,14),-0.0644884 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,17),-0.0642455 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,18),-0.0641759 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,23),-0.0789476 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,5),(4,6),0.103039 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,8),0.103066 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,9),0.10272 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,10),0.103066 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,5),(4,14),-0.0642676 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,23),-0.0637632 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,6),(4,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,8),0.10305 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,9),0.103048 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,6),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,23),-0.0719602 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,7),(4,8),0.103068 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,9),0.103066 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,7),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,23),-0.0644163 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,8),(4,9),0.102999 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,11),0.103052 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,8),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,23),-0.0630609 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,9),(4,10),0.10279 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,11),0.103065 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,13),-0.0643346 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,9),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,17),-0.0643087 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,23),-0.0696893 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,10),(4,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,10),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,23),-0.0652721 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,11),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,11),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,11),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,11),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,11),(4,23),-0.0660399 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,13),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,13),(4,17),-0.0641656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,13),(4,18),-0.0641839 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,13),(4,23),-0.08811 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,14),(4,17),-0.0643087 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,14),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,14),(4,23),-0.0696893 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,17),(4,18),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,17),(4,23),-0.0797443 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,18),(4,23),-0.0594392 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,4),(4,3),-0.0424666 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,2),-0.0420132 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,1),-0.0420558 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,-1),-0.0652337 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,3),(4,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,3),(4,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,3),(4,-1),-0.0444889 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,2),(4,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,2),(4,-1),-0.0420141 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,1),(4,-1),-0.042027 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,5),(5,6),0.119114 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,7),0.103009 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,8),0.10167 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,9),0.120536 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,10),0.102443 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,11),0.102788 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,13),-0.0766376 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,5),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,18),-0.0656637 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,23),-0.0564959 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,6),(5,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,9),0.103006 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,10),0.103066 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,13),-0.0641607 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,6),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,18),-0.0641844 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,23),-0.053381 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,7),(5,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,9),0.103051 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,7),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,23),-0.0653306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,8),(5,9),0.102824 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,10),0.103063 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,8),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,23),-0.0655549 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,9),(5,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,9),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,23),-0.00997803 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,10),(5,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,10),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,23),-0.064791 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,11),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,11),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,11),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,11),(5,23),-0.064874 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,13),(5,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,13),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,13),(5,23),-0.0732021 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,14),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,14),(5,23),-0.00997803 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,18),(5,23),-0.0659739 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,5),(5,4),-0.0825487 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,3),-0.0421468 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,2),-0.0457961 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,1),-0.0337257 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,-1),-0.160443 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,4),(5,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,4),(5,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,4),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,4),(5,-1),-0.0744814 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,3),(5,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,3),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,3),(5,-1),-0.039587 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,2),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,2),(5,-1),-0.0449166 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,1),(5,-1),-0.0424533 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,6),(6,7),0.102802 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,8),0.0992887 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,9),0.0933553 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,10),0.101695 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,11),0.100621 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,23),-0.0780268 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,7),(6,8),0.103068 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,9),0.103066 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,23),-0.0644163 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,8),(6,9),0.102999 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,11),0.103052 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,23),-0.0630609 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,9),(6,10),0.10279 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,9),(6,11),0.103065 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,9),(6,23),-0.0696893 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,10),(6,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,10),(6,23),-0.0652721 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,11),(6,23),-0.0660399 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,6),(6,5),-0.0341203 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,4),-0.0502235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,2),-0.0420132 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,1),-0.0420558 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,-1),-0.0639245 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,5),(6,4),-0.0432238 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,5),(6,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,5),(6,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,5),(6,-1),-0.0522887 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,4),(6,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,4),(6,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,4),(6,-1),-0.0505085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,2),(6,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,2),(6,-1),-0.0420141 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,1),(6,-1),-0.042027 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,7),(7,8),0.102924 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,9),0.0999859 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,10),0.103048 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,11),0.102949 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,12),0.0790247 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,13),-0.0647214 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,7),(7,7),(7,14),-0.064147 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,17),-0.0653169 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,18),-0.0652695 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,21),-0.0653169 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,23),-0.107378 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,7),(7,8),(7,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,8),(7,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,23),-0.0643065 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,9),(7,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,11),0.103049 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,12),0.10136 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,13),-0.0641625 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
