# _root_ At Shearson Lehman , executives created potential new commercials Friday night and throughout the weekend , then had to regroup yesterday afternoon .
#goldHeads=6,3,1,6,6,0,9,9,6,11,6,11,12,15,13,6,18,6,18,19,22,20,6,
#predictedHeads=6,3,1,6,6,0,9,9,6,11,6,6,18,15,13,18,18,12,18,19,22,20,6,
(7,6),(6,13),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,23),-0.064151 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,24),-0.0712928 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,15),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,15),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,15),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,15),(6,19),-0.0641557 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,15),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,15),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,15),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,15),(6,24),-0.0404688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,16),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,18),-0.0647518 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,24),-0.0733769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,17),(6,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,17),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,17),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,17),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,17),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,17),(6,24),-0.0656255 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,18),(6,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,18),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,18),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,18),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,18),(6,24),-0.0677087 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,19),(6,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,19),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,19),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,19),(6,24),-0.0642546 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,21),(6,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,21),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,21),(6,24),-0.0404688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,22),(6,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,22),(6,24),-0.0404688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,23),(6,24),-0.0641537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,6),(6,5),-0.0414146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,4),-0.0278747 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,3),-0.0499128 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,2),-0.0499128 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,1),-0.0624723 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,-1),-0.0446999 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,5),(6,4),-0.0443929 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,1),-0.0426471 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,-1),-0.0474203 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,4),(6,3),-0.0308461 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,4),(6,2),-0.0308461 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,4),(6,1),-0.0413532 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,4),(6,-1),-0.0448343 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,3),(6,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,3),(6,1),-0.0420284 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,3),(6,-1),-0.0383014 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,2),(6,1),-0.0420284 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,2),(6,-1),-0.0383014 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,1),(6,-1),-0.0544718 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,8),(8,9),-0.0525941 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,10),-0.0449598 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,11),-0.0500179 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,12),0.0749219 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,24),-0.0425765 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,8),(8,9),(8,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,12),-0.0435194 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,24),-0.0534231 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,10),(8,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,10),(8,12),-0.0424141 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,10),(8,24),-0.0534216 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,11),(8,12),-0.0439102 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,24),-0.0282305 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,12),(8,24),0.126562 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,8),(8,7),0.102709 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,8),(8,8),(8,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,5),-0.0642931 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,4),-0.0643485 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,3),-0.0642251 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,1),-0.064146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,-1),0.0587217 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,8),(8,7),(8,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,7),(8,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,7),(8,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,7),(8,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,7),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,7),(8,-1),-0.0649203 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,8),(8,6),(8,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,6),(8,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,6),(8,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,6),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,6),(8,-1),-0.0641772 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,5),(8,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,5),(8,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,5),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,5),(8,-1),-0.0590342 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,4),(8,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,4),(8,1),-0.064251 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,4),(8,-1),-0.0405165 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,3),(8,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,3),(8,-1),-0.0718762 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,1),(8,-1),-0.0768865 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,9),(9,10),-0.0474222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,11),-0.0208776 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,12),-0.0246193 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,13),-0.055052 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,15),-0.0208776 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,16),-0.0453628 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,17),-0.0206289 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,18),-0.034544 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,19),-0.0582535 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,23),-0.0430542 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,24),-0.149353 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,9),(9,10),(9,11),-0.0420128 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,13),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,15),-0.0420128 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,17),-0.0420163 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,24),-0.0488507 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,11),(9,12),-0.0422908 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,13),-0.0420243 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,15),-0.0341832 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,16),-0.0453932 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,18),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,19),-0.0420484 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,23),-0.0420247 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,24),-0.0303341 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,12),(9,13),-0.0437734 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,12),(9,15),-0.0422187 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,12),(9,16),-0.0240386 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,12),(9,17),-0.042024 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,12),(9,18),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,12),(9,19),-0.0420912 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,12),(9,23),-0.0420357 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,12),(9,24),-0.0527316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,13),(9,15),-0.0425003 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,13),(9,16),-0.0353426 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,13),(9,17),-0.0420395 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,13),(9,18),-0.0420151 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,13),(9,19),-0.0421105 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,13),(9,23),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,13),(9,24),-0.0622277 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,15),(9,16),-0.0453932 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,15),(9,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,15),(9,18),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,15),(9,19),-0.0420484 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,15),(9,23),-0.0420247 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,15),(9,24),-0.0303341 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,16),(9,17),-0.0433442 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,16),(9,18),-0.0239284 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,16),(9,19),-0.0433863 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,16),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,16),(9,24),-0.0474484 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,17),(9,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,17),(9,19),-0.0420556 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,17),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,17),(9,24),-0.0210423 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,18),(9,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,18),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,18),(9,24),-0.0156485 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,19),(9,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,19),(9,24),-0.0588433 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,23),(9,24),-0.0430856 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,9),(9,8),0.0524531 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,7),0.0526082 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,9),(9,9),(9,6),-0.0641459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,5),-0.0646886 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,4),-0.0642822 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,3),-0.0648479 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,2),-0.0648479 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,1),-0.0732413 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,-1),-0.0586351 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,9),(9,8),(9,7),0.0993763 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,8),(9,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,-1),-0.0950117 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,7),(9,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,7),(9,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,7),(9,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,7),(9,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,7),(9,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,7),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,7),(9,-1),-0.0951952 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,9),(9,6),(9,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,6),(9,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,6),(9,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,6),(9,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,6),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,6),(9,-1),-0.0643309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,5),(9,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,5),(9,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,5),(9,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,5),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,5),(9,-1),-0.0189233 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,4),(9,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,4),(9,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,4),(9,1),-0.0641512 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,4),(9,-1),-0.0678812 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,3),(9,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,3),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,3),(9,-1),-0.0850007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,2),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,2),(9,-1),-0.0850007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,1),(9,-1),-0.0681779 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,10),(10,12),-0.0580409 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,10),(10,10),(10,13),-0.024296 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,10),(10,10),(10,24),0.0252594 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,10),(10,12),(10,13),-0.0420165 # DEPENDENCYPART_GRANDSIBL
(7,10),(10,12),(10,24),-0.0634018 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,13),(10,24),-0.0157206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,10),(10,9),0.102839 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,10),(10,10),(10,8),0.1149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,10),(10,10),(10,7),0.117843 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,10),(10,10),(10,-1),0.00994922 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,10),(10,9),(10,8),0.103058 # DEPENDENCYPART_GRANDSIBL
(7,10),(10,9),(10,7),0.103058 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,9),(10,-1),-0.0661832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,8),(10,7),0.103056 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,8),(10,-1),-0.0582971 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,7),(10,-1),-0.0552923 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,11),(11,11),(11,12),-0.020346 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,13),-0.064957 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,15),-0.018396 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,16),-0.0442576 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,17),-0.0464978 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,18),-0.038539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,19),-0.0610284 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,23),-0.0420145 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,24),-0.113084 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,11),(11,12),(11,13),-0.0456589 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,12),(11,15),-0.0423647 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,12),(11,16),-0.0455945 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,12),(11,17),-0.0420411 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,12),(11,18),-0.0420754 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,12),(11,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,12),(11,23),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,12),(11,24),0.00748639 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,13),(11,15),-0.0428358 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,16),-0.0408259 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,17),-0.042054 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,18),-0.0423998 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,19),-0.0433011 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,23),-0.0428692 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,13),(11,24),-0.0920951 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,15),(11,16),-0.0434471 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,15),(11,17),-0.0420299 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,15),(11,18),-0.0420114 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,15),(11,19),-0.0420198 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,15),(11,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,15),(11,24),-0.0193435 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,16),(11,17),-0.0421408 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,16),(11,18),-0.0441699 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,16),(11,19),-0.0430945 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,16),(11,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,16),(11,24),-0.0529643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,17),(11,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,17),(11,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,17),(11,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,17),(11,24),-0.0362822 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,18),(11,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,18),(11,23),-0.0420153 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,18),(11,24),-0.0404547 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,19),(11,23),-0.0420327 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,19),(11,24),-0.0580267 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,23),(11,24),-0.0434915 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,11),(11,10),0.101478 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,9),0.098739 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,8),0.0934093 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,7),0.0934809 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,11),(11,11),(11,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,5),-0.0658457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,4),-0.0641459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,3),-0.06459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,2),-0.06459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,1),-0.0688933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,11),(11,11),(11,-1),-0.0518939 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,11),(11,10),(11,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,10),(11,8),0.100146 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,10),(11,7),0.101288 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,11),(11,10),(11,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,10),(11,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,10),(11,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,11),(11,10),(11,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
