# _root_ Mr. Jarrell , former top economist at the Securities and Exchange Commission , teaches at the University of Rochester 's Simon Business School .
#goldHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,17,23,17,18,17,23,23,15,14,
#predictedHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,23,23,17,18,17,23,23,15,14,
(17,12),(12,12),(12,9),-0.123968 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,8),-0.0287913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,7),-0.0219133 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,6),-0.023319 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,5),-0.067265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,4),-0.067099 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,3),0.081955 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,2),-0.123153 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,-1),0.130277 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,12),(12,11),(12,10),-0.0263272 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,9),-0.0596091 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,8),-0.0163443 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,7),-0.0476349 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,6),-0.046205 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,5),-0.0474654 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,4),-0.0470865 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,3),-0.0196332 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,2),-0.0595501 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,-1),0.0495546 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,10),(12,9),-0.0509732 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,8),-0.0426366 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,7),-0.032417 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,6),-0.0414442 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,5),-0.0420963 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,4),-0.0420963 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,3),-0.121171 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,2),-0.0509473 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,-1),0.15268 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,9),(12,8),-0.0163443 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,9),(12,7),-0.0476459 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,9),(12,6),-0.046205 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,9),(12,5),-0.0474654 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,9),(12,4),-0.0470865 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,9),(12,3),-0.0203985 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,9),(12,2),-0.0597403 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,9),(12,-1),0.0426002 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,8),(12,7),-0.0426149 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,8),(12,6),-0.042711 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,8),(12,5),-0.0420198 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,8),(12,4),-0.0420199 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,8),(12,3),-0.042147 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,8),(12,2),-0.0430736 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,8),(12,-1),-0.032934 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,7),(12,6),-0.0432343 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,7),(12,5),-0.0425606 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,7),(12,4),-0.0425606 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,7),(12,3),-0.041937 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,7),(12,2),-0.0365863 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,7),(12,-1),-0.102298 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,6),(12,5),-0.0420576 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,6),(12,4),-0.0420576 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,6),(12,3),-0.0759606 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,6),(12,2),-0.0440228 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,6),(12,-1),-0.112687 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,5),(12,4),-0.0438447 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,5),(12,3),-0.0451554 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,5),(12,2),-0.0400654 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,5),(12,-1),-0.0483679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,4),(12,3),-0.0451554 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,4),(12,2),-0.0429451 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,4),(12,-1),-0.0448817 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,3),(12,2),0.101748 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,3),(12,-1),-0.0863948 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,2),(12,-1),0.0420163 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,15),(15,16),0.09979 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,17),-0.0765154 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,15),(15,15),(15,18),-0.0646339 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,19),-0.0765154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,20),-0.064239 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,21),-0.0765154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,22),-0.0765154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,23),-0.0765154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,25),-0.0411655 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,15),(15,16),(15,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,16),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,25),-0.0674563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,17),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,20),-0.064164 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,25),-0.0728455 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,15),(15,18),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,25),-0.0665528 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,19),(15,20),-0.064164 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,19),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,19),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,19),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,19),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,19),(15,25),-0.0728143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,20),(15,21),-0.064164 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,20),(15,22),-0.064164 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,20),(15,23),-0.064164 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,20),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,20),(15,25),-0.0648595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,21),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,21),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,21),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,21),(15,25),-0.0728143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,22),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,22),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,22),(15,25),-0.0728143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,23),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,23),(15,25),-0.0728143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,24),(15,25),-0.064149 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,15),(15,-1),-0.168912 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,16),(16,16),(16,18),-0.0682393 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,16),(16,16),(16,25),0.140125 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,16),(16,18),(16,25),-0.0838304 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,16),(16,16),(16,-1),0.145083 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,18),(18,18),(18,19),0.185339 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,18),(18,18),(18,20),-0.0423561 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,18),(18,18),(18,21),0.190346 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,18),(18,18),(18,22),0.193551 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,18),(18,18),(18,23),0.172731 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,18),(18,18),(18,25),-0.165009 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,18),(18,19),(18,20),-0.0420225 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,19),(18,21),-0.0496191 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,19),(18,22),-0.0496192 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,19),(18,23),-0.0496192 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,19),(18,25),0.177664 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,18),(18,20),(18,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,20),(18,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,20),(18,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,20),(18,25),-0.042358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,18),(18,21),(18,22),-0.0496192 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,21),(18,23),-0.0496192 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,21),(18,25),0.182671 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,18),(18,22),(18,23),-0.0496193 # DEPENDENCYPART_GRANDSIBL
(17,18),(18,22),(18,25),0.185876 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,18),(18,23),(18,25),0.165059 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,18),(18,18),(18,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,18),(18,18),(18,-1),0.0265356 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,18),(18,16),(18,-1),-0.0686289 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,19),(19,19),(19,20),-0.0610082 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,19),(19,19),(19,21),-0.131215 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,19),(19,19),(19,22),-0.131389 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,19),(19,19),(19,23),-0.131217 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,19),(19,19),(19,25),0.149774 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,19),(19,20),(19,21),-0.0460205 # DEPENDENCYPART_GRANDSIBL
(17,19),(19,20),(19,22),-0.0460205 # DEPENDENCYPART_GRANDSIBL
(17,19),(19,20),(19,23),-0.0460205 # DEPENDENCYPART_GRANDSIBL
(17,19),(19,20),(19,25),-0.110267 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,19),(19,21),(19,22),-0.0600087 # DEPENDENCYPART_GRANDSIBL
(17,19),(19,21),(19,23),-0.0600234 # DEPENDENCYPART_GRANDSIBL
(17,19),(19,21),(19,25),0.0349018 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,19),(19,22),(19,23),-0.0601744 # DEPENDENCYPART_GRANDSIBL
(17,19),(19,22),(19,25),0.0341132 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,19),(19,23),(19,25),0.0348934 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,19),(19,19),(19,18),0.231819 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,19),(19,19),(19,17),0.197991 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,19),(19,19),(19,16),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,19),(19,19),(19,-1),0.159388 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,19),(19,18),(19,17),0.108431 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,19),(19,18),(19,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,19),(19,18),(19,-1),-0.0224628 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,19),(19,17),(19,16),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,19),(19,17),(19,-1),-0.000226269 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,19),(19,16),(19,-1),-0.0507167 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,20),(20,20),(20,21),-0.0452297 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,20),(20,20),(20,25),0.214659 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,20),(20,21),(20,25),-0.045539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,20),(20,20),(20,-1),0.162187 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,21),(21,22),-0.130597 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,21),(21,23),-0.130425 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,21),(21,25),0.143568 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,22),(21,23),-0.0594535 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,22),(21,25),0.0339883 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,23),(21,25),0.0347685 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,21),(21,20),0.117835 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,21),(21,19),0.208221 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,21),(21,17),0.201105 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,21),(21,16),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,21),(21,-1),0.149825 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,20),(21,19),0.1023 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,20),(21,17),0.1023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,20),(21,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,20),(21,-1),0.00697471 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,19),(21,17),0.0871304 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,19),(21,16),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,19),(21,-1),0.00387656 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,17),(21,16),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,17),(21,-1),0.00290401 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,16),(21,-1),-0.0507167 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,22),(22,23),-0.126173 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,25),0.137392 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,22),(22,23),(22,25),0.0333242 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,22),(22,21),0.210213 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,20),0.117822 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,19),0.209317 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,17),0.202201 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,22),(22,22),(22,16),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,-1),0.145672 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,22),(22,21),(22,20),0.102419 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,19),0.0871028 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,17),0.0871028 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,21),(22,16),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,-1),0.00388175 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,20),(22,19),0.1023 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,20),(22,17),0.1023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,20),(22,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,20),(22,-1),0.00695831 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,19),(22,17),0.0871028 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,19),(22,16),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,19),(22,-1),0.00275028 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,17),(22,16),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,17),(22,-1),0.00177773 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,22),(22,16),(22,-1),-0.0501229 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,23),(23,23),(23,24),0.0348073 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,25),0.142201 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,23),(23,24),(23,25),0.075691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,23),(23,23),(23,22),0.206795 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,21),0.208512 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,20),0.117835 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,19),0.207616 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,18),0.231103 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,17),0.2005 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,23),(23,23),(23,16),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,12),-0.0791735 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,11),-0.0791735 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,9),-0.0791736 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,8),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,6),-0.0654717 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,5),-0.0641523 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,4),-0.0641523 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,2),-0.0791735 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,23),(23,23),(23,-1),0.149136 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,23),(23,22),(23,21),0.0874571 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,20),0.102422 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,19),0.0874571 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,18),0.0961579 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,17),0.0874571 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,23),(23,22),(23,16),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,12),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,11),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,9),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,8),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,6),-0.0643654 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,5),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,4),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,22),(23,-1),0.006056 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,23),(23,21),(23,20),0.102422 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,19),0.0865548 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,18),0.096158 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,17),0.0865548 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,23),(23,21),(23,16),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,12),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,11),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,9),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,8),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,6),-0.0643654 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,5),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,4),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,21),(23,-1),0.00491793 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,23),(23,20),(23,19),0.1023 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,18),0.09882 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,17),0.1023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,23),(23,20),(23,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,12),-0.0642549 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,11),-0.0642549 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,9),-0.0642549 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,5),-0.0641688 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,4),-0.0641688 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,2),-0.0642549 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,20),(23,-1),0.00697471 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,23),(23,19),(23,18),0.096158 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,19),(23,17),0.0865548 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,23),(23,19),(23,16),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,19),(23,12),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,19),(23,11),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,19),(23,9),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,19),(23,8),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,19),(23,6),-0.0643654 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,19),(23,5),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,19),(23,4),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(17,23),(23,19),(23,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL
