# _root_ Among rail and highway accounts , the agreement provides $ 615 million for Amtrak , including $ 85 million for capital improvements .
#goldHeads=9,1,2,5,3,9,8,9,0,9,10,10,10,13,10,10,16,17,17,16,22,20,9,
#predictedHeads=9,1,2,5,3,9,8,9,0,9,10,10,10,13,10,10,16,17,17,17,22,20,9,
(9,10),(10,15),(10,24),-0.0454373 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,16),(10,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,16),(10,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,16),(10,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,16),(10,20),-0.042013 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,16),(10,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,16),(10,24),-0.015514 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,17),(10,18),-0.0226511 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,17),(10,19),-0.0227643 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,17),(10,20),-0.0469959 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,17),(10,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,17),(10,24),0.00100245 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,18),(10,19),-0.0290367 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,18),(10,20),-0.0135961 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,18),(10,23),-0.0434451 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,18),(10,24),-0.0708348 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,19),(10,20),-0.00158833 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,19),(10,23),-0.0434453 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,19),(10,24),-0.0874016 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,20),(10,23),-0.0420298 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,20),(10,24),-0.0354187 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,23),(10,24),-0.0447858 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,10),(10,9),0.102606 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,10),(10,8),-0.0641509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,7),-0.064539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,5),-0.0641485 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,2),-0.0641509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,1),-0.0657527 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,10),(10,-1),-0.108524 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,9),(10,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,10),(10,9),(10,-1),-0.065943 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,10),(10,8),(10,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,8),(10,6),-0.0641608 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,8),(10,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,8),(10,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,8),(10,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,8),(10,1),-0.0642617 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,8),(10,-1),-0.0718876 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,7),(10,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,7),(10,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,7),(10,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,7),(10,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,7),(10,1),-0.0641888 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,7),(10,-1),-0.0556452 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,6),(10,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,6),(10,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,6),(10,2),-0.0685557 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,6),(10,1),-0.0641901 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,6),(10,-1),-0.0504799 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,5),(10,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,5),(10,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,5),(10,1),-0.0641519 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,5),(10,-1),-0.0704779 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,3),(10,2),-0.0641473 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,3),(10,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,3),(10,-1),-0.0694366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,2),(10,1),-0.0642617 # DEPENDENCYPART_GRANDSIBL
(9,10),(10,2),(10,-1),-0.0718832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,10),(10,1),(10,-1),-0.00475412 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,11),(11,12),-0.041704 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,11),(11,11),(11,13),-0.0485835 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,11),(11,11),(11,14),-0.048968 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,11),(11,11),(11,24),-0.117135 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,11),(11,12),(11,13),-0.0435262 # DEPENDENCYPART_GRANDSIBL
(9,11),(11,12),(11,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,11),(11,12),(11,24),-0.0470903 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,13),(11,14),-0.0424275 # DEPENDENCYPART_GRANDSIBL
(9,11),(11,13),(11,24),-0.0258424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,14),(11,24),-0.0457175 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,11),(11,11),(11,-1),-0.217852 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,12),(12,13),-0.0479062 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,14),-0.0489681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,15),-0.0228276 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,16),-0.0464463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,17),-0.0426351 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,24),-0.109048 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,13),(12,14),-0.0424275 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,15),-0.0455725 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,17),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,13),(12,24),-0.0253865 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,14),(12,15),-0.042017 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,16),-0.0420374 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,14),(12,24),-0.0457182 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,15),(12,16),-0.0422493 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,17),-0.0425057 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,15),(12,24),-0.0481757 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,16),(12,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,16),(12,24),-0.0425509 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,17),(12,24),-0.04202 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,12),(12,11),0.116409 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,8),-0.0641696 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,7),-0.0642458 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,2),-0.0641696 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,1),-0.0662076 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,12),(12,12),(12,-1),-0.220241 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,12),(12,11),(12,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,6),-0.0641488 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,1),-0.05923 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,11),(12,-1),-0.079878 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,8),(12,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,8),(12,6),-0.064153 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,8),(12,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,8),(12,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,8),(12,1),-0.0641466 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,8),(12,-1),-0.0630074 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,7),(12,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,7),(12,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,7),(12,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,7),(12,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,7),(12,-1),-0.0726103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,6),(12,3),-0.0641494 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,6),(12,2),-0.064376 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,6),(12,1),-0.0641472 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,6),(12,-1),-0.0678304 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,3),(12,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,3),(12,1),-0.0641685 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,3),(12,-1),-0.0663228 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,2),(12,1),-0.0641466 # DEPENDENCYPART_GRANDSIBL
(9,12),(12,2),(12,-1),-0.0630074 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,12),(12,1),(12,-1),-0.0064266 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,13),(13,14),0.0123782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,15),-0.0325986 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,16),-0.0511742 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,17),-0.0555377 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,22),-0.0520179 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,24),-0.100543 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,14),(13,15),-0.0473005 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,17),-0.0420131 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,22),-0.0420731 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,14),(13,24),0.0515978 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,15),(13,16),-0.030049 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,17),-0.0420207 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,22),-0.0432187 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,15),(13,24),0.0212411 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,16),(13,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,16),(13,22),-0.0423138 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,16),(13,24),-0.0287271 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,17),(13,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,17),(13,24),-0.0231086 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,22),(13,24),-0.0178601 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,13),(13,12),0.139325 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,10),0.119061 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,13),(13,13),(13,-1),-0.0684258 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,13),(13,12),(13,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,13),(13,12),(13,-1),-0.0474148 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,13),(13,10),(13,-1),-0.047056 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,14),(14,15),-0.0294418 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,16),-0.0454052 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,17),-0.0529613 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,19),-0.0340906 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,20),-0.0645952 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,22),-0.0606093 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,23),-0.0485739 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,24),0.0238476 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,15),(14,16),-0.0503977 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,19),-0.0482787 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,20),-0.0229609 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,22),-0.0455035 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,23),-0.0420215 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,15),(14,24),-0.116442 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,16),(14,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,23),-0.0420317 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,16),(14,24),-0.0493505 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,17),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,17),(14,24),-0.0459075 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,19),(14,20),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,19),(14,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,19),(14,23),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,19),(14,24),-0.0329708 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,20),(14,22),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,20),(14,23),-0.0422072 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,20),(14,24),-0.0523953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,22),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,22),(14,24),-0.0575803 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,23),(14,24),-0.0548711 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,14),(14,12),0.117417 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,10),0.102819 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,14),(14,14),(14,-1),-0.0623115 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,14),(14,12),(14,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,14),(14,12),(14,-1),-0.0506102 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,14),(14,10),(14,-1),-0.0728004 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,15),(15,15),(15,24),0.0304016 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,15),(15,15),(15,-1),0.0095409 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,16),(16,16),(16,17),-0.0674982 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,18),-0.0733313 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,19),-0.071304 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,20),-0.0626679 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,21),-0.0270076 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,22),-0.016786 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,23),-0.0438127 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,24),0.0584143 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,16),(16,17),(16,18),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,17),(16,19),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,17),(16,20),-0.0484564 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,17),(16,21),-0.0469387 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,17),(16,22),-0.0423764 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,17),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,17),(16,24),-0.0485978 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,18),(16,19),-0.0427572 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,18),(16,20),-0.0431893 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,18),(16,21),-0.042197 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,18),(16,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,18),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,18),(16,24),-0.0565658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,19),(16,20),-0.0431893 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,19),(16,21),-0.042197 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,19),(16,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,19),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,19),(16,24),-0.0570484 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,20),(16,21),-0.0426786 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,20),(16,22),-0.0396472 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,20),(16,23),-0.0420592 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,20),(16,24),0.00183949 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,21),(16,22),-0.0446845 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,21),(16,23),-0.0422376 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,21),(16,24),-0.0403793 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,22),(16,23),-0.0420568 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,22),(16,24),-0.0615039 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,23),(16,24),-0.0434237 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,16),(16,15),0.0824394 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,14),0.100771 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,13),0.0896156 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,10),0.103016 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,8),-0.0700663 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,2),-0.0700663 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,1),-0.0205887 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,16),(16,16),(16,-1),-0.0945499 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,16),(16,15),(16,14),0.102072 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,13),0.102404 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,8),-0.0644487 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,2),-0.0644487 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,1),-0.0679405 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,15),(16,-1),-0.0661433 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,14),(16,13),0.104282 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,14),(16,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,14),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,14),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,14),(16,1),-0.0641702 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,14),(16,-1),-0.0671178 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,13),(16,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,13),(16,8),-0.064212 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,13),(16,2),-0.064212 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,13),(16,1),-0.0657243 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,13),(16,-1),0.00554976 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,10),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,10),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,10),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,10),(16,-1),-0.0641464 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,8),(16,2),-0.0641741 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,8),(16,1),-0.0678875 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,8),(16,-1),-0.0364393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,2),(16,1),-0.0678875 # DEPENDENCYPART_GRANDSIBL
(9,16),(16,2),(16,-1),-0.0364393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,16),(16,1),(16,-1),0.00257903 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,17),(17,17),(17,18),-0.0356375 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,17),(17,17),(17,19),-0.0356578 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,17),(17,17),(17,20),-0.0250694 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,17),(17,17),(17,21),-0.0469963 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,17),(17,17),(17,22),-0.0425378 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,17),(17,17),(17,23),-0.0420192 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,17),(17,17),(17,24),-0.0913281 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(9,17),(17,18),(17,19),-0.0290367 # DEPENDENCYPART_GRANDSIBL
(9,17),(17,18),(17,20),-0.0135961 # DEPENDENCYPART_GRANDSIBL
(9,17),(17,18),(17,21),-0.0545097 # DEPENDENCYPART_GRANDSIBL
(9,17),(17,18),(17,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(9,17),(17,18),(17,23),-0.0434451 # DEPENDENCYPART_GRANDSIBL
(9,17),(17,18),(17,24),-0.0708348 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,17),(17,19),(17,20),-0.00158833 # DEPENDENCYPART_GRANDSIBL
(9,17),(17,19),(17,21),-0.0619409 # DEPENDENCYPART_GRANDSIBL
(9,17),(17,19),(17,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
