# _root_ The carnage on the Chicago Board Options Exchange , the nation 's major options market , was heavy after the trading in S&P 100 stock-index options was halted Friday .
#goldHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
#predictedHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
(15,17),(17,17),(17,8),-0.069881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,7),-0.069881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,6),-0.069881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,5),-0.069881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,3),-0.0716012 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,2),-0.070136 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,-1),-0.121112 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,16),(17,15),0.102637 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,16),(17,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,12),-0.0642206 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,11),-0.0641525 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,8),-0.064369 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,7),-0.064369 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,6),-0.064369 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,5),-0.064369 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,3),-0.0703075 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,2),-0.0641525 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,-1),-0.111379 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,15),(17,14),-0.0642449 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,13),-0.0643007 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,12),-0.0642511 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,11),-0.064156 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,9),-0.0646013 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,8),-0.0643681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,7),-0.0643681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,6),-0.0643681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,5),-0.0643681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,3),-0.0643122 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,2),-0.064156 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,-1),-0.0860928 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,14),(17,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,12),-0.0641555 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,11),-0.0641528 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,9),-0.0641697 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,8),-0.0641561 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,7),-0.0641561 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,6),-0.0641561 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,5),-0.0641561 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,3),-0.0648377 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,2),-0.0641528 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,14),(17,-1),-0.060291 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,13),(17,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,9),-0.0647409 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,3),-0.0646785 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,-1),-0.0944415 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,12),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,12),(17,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,12),(17,8),-0.0641491 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,12),(17,7),-0.0641491 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,12),(17,6),-0.0641491 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,12),(17,5),-0.0641491 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,12),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,12),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,12),(17,-1),-0.068487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,11),(17,9),-0.0646013 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,11),(17,8),-0.0643681 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,11),(17,7),-0.0643681 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,11),(17,6),-0.0643681 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,11),(17,5),-0.0643681 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,11),(17,3),-0.0643122 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,11),(17,2),-0.064156 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,11),(17,-1),-0.085613 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,9),(17,8),-0.064369 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,9),(17,7),-0.064369 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,9),(17,6),-0.064369 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,9),(17,5),-0.064369 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,9),(17,3),-0.0703075 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,9),(17,2),-0.0641525 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,9),(17,-1),-0.111379 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,8),(17,7),-0.0642932 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,8),(17,6),-0.0642932 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,8),(17,5),-0.0643109 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,8),(17,3),-0.0649523 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,8),(17,2),-0.0641656 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,8),(17,-1),-0.0201907 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,7),(17,6),-0.0642932 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,7),(17,5),-0.0643109 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,7),(17,3),-0.0649523 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,7),(17,2),-0.0641656 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,7),(17,-1),-0.0194195 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,6),(17,5),-0.0643109 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,6),(17,3),-0.0649523 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,6),(17,2),-0.0641656 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,6),(17,-1),-0.0168637 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,5),(17,3),-0.0649569 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,5),(17,2),-0.0641657 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,5),(17,-1),-0.0194871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,3),(17,2),-0.0644725 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,3),(17,-1),-0.0152135 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,2),(17,-1),-0.0856115 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,18),(18,19),0.0789994 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,21),-0.0397196 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,22),0.0784892 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,23),-0.0339409 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,24),0.00846284 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,31),0.0330767 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,18),(18,19),(18,21),-0.0403281 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,19),(18,22),-0.0242108 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,19),(18,23),-0.0449488 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,19),(18,24),-0.0423538 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,19),(18,31),-0.0442526 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,21),(18,22),-0.0452678 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,21),(18,23),-0.0420355 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,21),(18,24),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,21),(18,31),-0.0321273 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,22),(18,23),-0.044952 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,22),(18,24),-0.0423539 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,22),(18,31),-0.0462473 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,23),(18,24),-0.0429169 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,23),(18,31),0.00431712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,24),(18,31),0.00923891 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,18),(18,17),0.0995585 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,16),0.099157 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,15),0.0757696 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,18),(18,18),(18,-1),0.0761729 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,18),(18,17),(18,16),0.103069 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,17),(18,15),0.103066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,17),(18,-1),-0.0682203 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,16),(18,15),0.109131 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,16),(18,-1),-0.0565789 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,15),(18,-1),-0.0718144 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,19),(19,20),0.00470168 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,21),-0.00603282 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,22),-0.0377713 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,23),0.00659456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,24),0.0183864 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,26),-0.0378708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,27),-0.0374934 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,28),-0.0354716 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,31),-0.219751 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,20),(19,21),-0.0424027 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,20),(19,22),-0.0421543 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,20),(19,23),-0.0420232 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,20),(19,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,20),(19,26),-0.0422926 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,20),(19,27),-0.0420128 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,20),(19,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,20),(19,31),-0.00943812 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,21),(19,22),-0.0540179 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,21),(19,23),-0.0599806 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,21),(19,24),-0.0429919 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,21),(19,26),-0.0491583 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,21),(19,27),-0.0436592 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,21),(19,28),-0.042466 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,21),(19,31),0.0400519 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,22),(19,23),-0.0443918 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,22),(19,24),-0.0427809 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,22),(19,26),-0.0382147 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,22),(19,27),-0.044204 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,22),(19,28),-0.0420235 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,22),(19,31),-0.0485527 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,23),(19,24),-0.0460575 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,23),(19,26),-0.0383956 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,23),(19,27),-0.0424868 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,23),(19,28),-0.0424098 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,23),(19,31),-0.0146806 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,24),(19,26),-0.0433954 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,24),(19,27),-0.0427807 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,24),(19,28),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,24),(19,31),0.0138915 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,26),(19,27),-0.0422004 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,26),(19,28),-0.0424209 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,26),(19,31),-0.0381831 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,27),(19,28),-0.0420969 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,27),(19,31),-0.0708027 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,28),(19,31),-0.0405423 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,19),(19,18),0.105012 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,15),0.0763854 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,19),(19,2),-0.0796007 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,19),(19,-1),-0.00843943 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,18),(19,15),0.103061 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,18),(19,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,19),(19,18),(19,-1),-0.0572111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,19),(19,15),(19,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,19),(19,15),(19,-1),-0.111867 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,19),(19,2),(19,-1),-0.10711 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,21),(21,22),0.0945836 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,23),-0.0712802 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,24),-0.145891 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,26),-0.0698162 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,27),0.00761706 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,28),0.00623746 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,29),-0.0713506 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,31),0.0880801 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,21),(21,22),(21,23),-0.0447256 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,22),(21,24),-0.0429511 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,22),(21,26),-0.0446464 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,22),(21,27),-0.0453577 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,22),(21,28),-0.0391001 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,22),(21,29),-0.0447315 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,22),(21,31),-0.13862 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,23),(21,24),-0.0403023 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,23),(21,26),-0.0420229 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,23),(21,27),-0.0421913 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,23),(21,28),-0.0406641 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,23),(21,29),-0.0369219 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,23),(21,31),-0.108664 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,24),(21,26),-0.0441442 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,24),(21,27),-0.042015 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,24),(21,28),-0.0424839 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,24),(21,29),-0.0489594 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,24),(21,31),-0.134206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,26),(21,27),-0.0420236 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,26),(21,28),-0.0422296 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,26),(21,29),-0.0420239 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,26),(21,31),0.0357464 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,27),(21,28),-0.0421268 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,27),(21,29),-0.0421136 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,27),(21,31),-0.0131799 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,28),(21,29),-0.043399 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,28),(21,31),-0.0291492 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,29),(21,31),-0.108853 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,21),(21,20),0.0678064 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,19),0.145972 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,18),0.0839574 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,21),(21,21),(21,-1),0.0662579 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,21),(21,20),(21,19),0.111348 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,20),(21,18),0.0946816 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,20),(21,-1),-0.103603 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,19),(21,18),0.107646 # DEPENDENCYPART_GRANDSIBL
(15,21),(21,19),(21,-1),-0.068951 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,21),(21,18),(21,-1),-0.0528316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,2),(2,2),(2,3),0.127562 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,4),0.116899 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,5),0.0916132 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,6),0.095546 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,7),0.0901808 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,8),0.091127 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,9),0.0461513 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,11),0.131435 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,12),0.0511118 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,15),0.120667 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,16),0.0461513 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,17),-0.0665339 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,2),(2,2),(2,18),-0.0678688 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,19),0.0356821 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,22),0.0371312 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,30),-0.0641469 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,2),(2,2),(2,31),-0.100144 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,2),(2,3),(2,4),0.100478 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,5),0.100192 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,6),0.100191 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,7),0.100192 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,8),0.100032 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,9),0.122185 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,11),0.0989964 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,12),0.102204 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,15),0.098484 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,16),0.122185 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,17),-0.0645354 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,2),(2,3),(2,18),-0.0643419 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,19),-0.0581736 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,22),-0.059098 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,30),-0.064599 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,3),(2,31),0.0990553 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,2),(2,4),(2,5),0.101058 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,6),0.101058 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,7),0.101058 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,8),0.101058 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,9),0.0937963 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,11),0.100289 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,12),0.102121 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,15),0.100281 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,16),0.0937963 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,2),(2,4),(2,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,19),-0.0509126 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,22),-0.0468038 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,4),(2,31),-0.056675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,2),(2,5),(2,6),0.108515 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,7),0.108515 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,8),0.108403 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,9),0.161522 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,11),0.0959119 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,12),0.103048 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,15),0.0959119 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,16),0.161522 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,17),-0.0642364 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,2),(2,5),(2,18),-0.0643367 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,19),-0.0651555 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,22),-0.0651555 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,30),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,5),(2,31),-0.0958601 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,2),(2,6),(2,7),0.108747 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,6),(2,8),0.108635 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,6),(2,9),0.16161 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,6),(2,11),0.0959119 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,6),(2,12),0.103048 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,6),(2,15),0.0959119 # DEPENDENCYPART_GRANDSIBL
(17,2),(2,6),(2,16),0.16161 # DEPENDENCYPART_GRANDSIBL
