# _root_ By 10 a.m. Tokyo time , the index was up 435.11 points , to 34903.80 as investors hailed New York 's overnight rally .
#goldHeads=9,1,2,5,2,9,8,9,0,9,12,10,10,10,14,9,18,16,20,23,20,23,18,9,
#predictedHeads=9,5,5,5,1,9,8,9,0,9,12,10,9,10,14,9,18,16,20,23,20,23,18,9,
(15,23),(23,14),(23,-1),-0.0642908 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,12),(12,13),0.0934461 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,14),0.0875165 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,15),0.136983 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,16),-0.0724258 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,12),(12,17),-0.0679774 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,18),-0.0651192 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,20),-0.073316 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,23),-0.0701785 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,25),-0.172124 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,13),(12,14),0.103066 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,15),0.0938044 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,16),-0.0641489 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,13),(12,17),-0.0651283 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,18),-0.0641497 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,20),-0.0641542 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,23),-0.0641786 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,25),-0.0786957 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,14),(12,15),0.0836588 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,14),(12,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,14),(12,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,14),(12,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,14),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,14),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,14),(12,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,14),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,14),(12,25),-0.050437 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,15),(12,16),-0.0641916 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,15),(12,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,23),-0.0643566 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,25),-0.10534 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,16),(12,17),-0.0641481 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,23),-0.0641596 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,25),-0.103436 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,17),(12,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,17),(12,20),-0.0641557 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,17),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,17),(12,23),-0.0641537 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,17),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,17),(12,25),-0.0832986 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,18),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,18),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,18),(12,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,18),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,18),(12,25),-0.0561082 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,20),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,20),(12,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,20),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,20),(12,25),-0.0503469 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,21),(12,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,21),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,21),(12,25),-0.0454104 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,23),(12,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,23),(12,25),-0.0265383 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,24),(12,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,12),(12,11),-0.017364 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,10),-0.00217236 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,9),-0.0555257 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,8),-0.04829 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,7),-0.0878385 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,6),-0.16526 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,5),-0.0484207 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,4),-0.0482978 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,3),-0.00955717 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,2),-0.0217512 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,1),-0.0956632 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,-1),0.102879 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,11),(12,10),-0.0413541 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,9),-0.0431541 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,8),-0.0422823 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,7),-0.0489974 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,6),-0.0336315 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,5),-0.0422823 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,4),-0.0420766 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,3),-0.0413541 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,2),-0.0476227 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,1),-0.028015 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,-1),-0.0279581 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,10),(12,9),-0.0455078 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,8),-0.0372063 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,7),-0.0420428 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,6),-0.0612787 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,5),-0.0372063 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,4),-0.0322504 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,3),-0.0426678 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,2),-0.0431358 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,1),-0.0438122 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,-1),-0.0379941 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,9),(12,8),-0.0429418 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,6),-0.0431258 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,5),-0.0429418 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,4),-0.0421535 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,3),-0.0425846 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,2),-0.0423448 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,1),-0.0414916 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,-1),-0.0643603 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,8),(12,7),-0.0367723 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,6),0.0112831 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,5),-0.038541 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,4),-0.0441486 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,3),-0.040571 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,2),-0.0323154 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,1),-0.0470778 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,-1),-0.0697246 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,7),(12,6),-0.0399513 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,5),-0.0427493 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,3),-0.0442726 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,1),-0.0458769 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,7),(12,-1),-0.0250504 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,6),(12,5),-0.066703 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,6),(12,4),-0.0381125 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,6),(12,3),-0.0358583 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,6),(12,2),-0.0282632 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,6),(12,1),0.00769444 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,6),(12,-1),-0.075729 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,5),(12,4),-0.0441486 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,5),(12,3),-0.040571 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,5),(12,2),-0.0323154 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,5),(12,1),-0.0470778 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,5),(12,-1),-0.0713377 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,4),(12,3),-0.0420149 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,4),(12,2),-0.042127 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,4),(12,1),-0.0379508 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,4),(12,-1),-0.06396 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,3),(12,2),-0.0431358 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,3),(12,1),-0.0450745 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,3),(12,-1),-0.0532599 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,2),(12,1),-0.0292005 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,2),(12,-1),-0.0311286 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,1),(12,-1),-0.0594877 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,14),(14,15),0.0694889 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,14),(14,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,14),(14,14),(14,17),-0.0648991 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,14),(14,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,14),(14,20),-0.0641547 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,14),(14,23),-0.0648147 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,14),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,14),(14,25),-0.234558 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,14),(14,15),(14,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,15),(14,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,15),(14,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,15),(14,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,15),(14,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,15),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,15),(14,25),-0.0900428 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,16),(14,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,16),(14,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,16),(14,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,16),(14,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,16),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,16),(14,25),-0.101512 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,14),(14,17),(14,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,17),(14,20),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,17),(14,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,17),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,17),(14,25),0.0652917 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,18),(14,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,18),(14,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,18),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,18),(14,25),-0.0658783 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,20),(14,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,20),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,20),(14,25),0.0314898 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,23),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,23),(14,25),0.0439261 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,24),(14,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,14),(14,13),-0.0459184 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,14),(14,12),-0.0591767 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,14),(14,10),-0.0339776 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,14),(14,14),(14,-1),-0.0911119 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,14),(14,13),(14,12),-0.0422534 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,13),(14,10),-0.0340995 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,13),(14,-1),-0.0571589 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,12),(14,10),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(16,14),(14,12),(14,-1),-0.0444216 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,14),(14,10),(14,-1),-0.0415746 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,15),(15,16),-0.0659787 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,15),(15,17),-0.0641764 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,18),-0.0642138 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,20),-0.0641507 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,23),-0.0641788 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,25),-0.219959 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,16),(15,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,23),-0.0641534 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,25),-0.0605354 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,17),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,17),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,17),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,17),(15,25),-0.0580613 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,18),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,18),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,18),(15,25),-0.0643615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,20),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,20),(15,25),-0.069466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,23),(15,25),-0.0961294 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,15),(15,14),-0.0101233 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,13),-0.0262006 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,12),-0.0561129 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,11),-0.11797 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,10),0.000891688 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,-1),0.0158793 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,14),(15,13),-0.02842 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,11),-0.0300034 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,10),-0.042896 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,-1),-0.0708243 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,13),(15,12),-0.0387591 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,13),(15,11),-0.0481669 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,13),(15,10),-0.0569696 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,13),(15,-1),-0.063985 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,12),(15,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,12),(15,10),-0.0428139 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,12),(15,-1),-0.0523869 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,11),(15,10),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,11),(15,-1),-0.0803359 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,10),(15,-1),-0.0284583 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,17),(17,18),-0.0499936 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,20),-0.044405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,21),-0.0782054 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,23),-0.0553456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,25),0.0966293 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,18),(17,20),-0.0421535 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,18),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,18),(17,23),-0.0429418 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,18),(17,25),-0.0539877 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,20),(17,21),-0.0420227 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,20),(17,23),-0.0387623 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,20),(17,25),-0.060332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,21),(17,23),-0.0432322 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,21),(17,25),-0.0757063 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,23),(17,25),-0.0659414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,17),(17,16),0.0993 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,17),(17,15),-0.0701383 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,-1),-0.187627 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,16),(17,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,-1),-0.102814 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,15),(17,-1),-0.110993 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,18),(18,18),(18,19),-0.0440858 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,20),-0.0440858 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,21),-0.0422836 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,22),0.0456581 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,23),0.0235603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,24),-0.0465202 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,25),0.0809072 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,18),(18,19),(18,20),-0.0427114 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,19),(18,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,19),(18,22),-0.0424869 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,19),(18,23),-0.0385211 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,19),(18,24),-0.0425056 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,19),(18,25),-0.050544 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,18),(18,20),(18,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,20),(18,22),-0.0424869 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,20),(18,23),-0.0385211 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,20),(18,24),-0.0425056 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,20),(18,25),-0.050544 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,18),(18,21),(18,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,21),(18,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,21),(18,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,21),(18,25),-0.0426646 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,18),(18,22),(18,23),-0.043625 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,22),(18,24),-0.0321389 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,22),(18,25),-0.0330153 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,18),(18,23),(18,24),-0.0491002 # DEPENDENCYPART_GRANDSIBL
(16,18),(18,23),(18,25),-0.0297537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,18),(18,24),(18,25),-0.0662843 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,18),(18,18),(18,17),0.213134 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,16),0.0494185 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,18),(18,18),(18,15),-0.0641908 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,13),-0.0641589 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,12),-0.071933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,11),-0.0641908 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,10),-0.064459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,9),-0.064855 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,18),(18,18),(18,8),-0.0699092 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
