# _root_ Gatoil Suisse owns an oil refinery in Switzerland with a capacity of 70,000 barrels a day , along with a network of gasoline retailing outlets .
#goldHeads=2,3,0,6,6,3,6,7,6,11,9,11,14,12,16,14,3,3,18,21,19,21,25,25,22,3,
#predictedHeads=2,3,0,6,6,3,6,7,3,11,9,11,14,12,16,14,14,14,18,21,19,21,25,25,22,3,
(6,14),(14,8),(14,-1),-0.088844 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,14),(14,7),(14,-1),-0.0302703 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,16),(16,17),0.0365201 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,18),0.0514076 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,19),0.0554973 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,21),-0.0758193 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,22),0.0553863 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,23),-0.0747829 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,25),-0.0669541 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,27),0.0609353 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,16),(16,17),(16,18),-0.0780794 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,17),(16,19),-0.0838503 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,17),(16,21),0.053164 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,17),(16,22),-0.0780109 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,17),(16,23),0.0546602 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,17),(16,25),0.021003 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,17),(16,27),-0.0701702 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,18),(16,19),-0.0210691 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,18),(16,21),-0.0477839 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,18),(16,22),-0.0278551 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,18),(16,23),-0.0477798 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,18),(16,25),-0.0436958 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,18),(16,27),-0.129414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,19),(16,21),-0.0483519 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,19),(16,22),-0.0285724 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,19),(16,23),-0.0483478 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,19),(16,25),-0.0436741 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,19),(16,27),-0.126332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,21),(16,22),-0.0385974 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,21),(16,23),-0.0489286 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,21),(16,25),-0.0395476 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,21),(16,27),0.0127198 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,22),(16,23),-0.0519176 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,22),(16,25),-0.0441361 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,22),(16,27),-0.143421 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,23),(16,25),-0.0395476 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,23),(16,27),0.0141702 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,25),(16,27),0.0383741 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,16),(16,15),0.11028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,14),0.0818618 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,13),0.0768037 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,10),0.11028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,-1),0.0404461 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,16),(16,15),(16,14),0.10182 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,15),(16,13),0.103033 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,15),(16,10),0.104017 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,15),(16,-1),-0.0904966 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,14),(16,13),0.0988401 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,14),(16,10),0.097552 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,14),(16,-1),-0.0721837 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,13),(16,10),0.101315 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,13),(16,-1),-0.107581 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,10),(16,-1),-0.0904966 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,17),(17,17),(17,27),-0.0317821 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,17),(17,17),(17,-1),-0.0484152 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,18),(18,18),(18,19),-0.0115683 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,20),-0.00513533 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,21),-0.0297682 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,22),-0.0441389 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,23),-0.0280563 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,24),-0.0374467 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,25),-0.0235973 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,26),-0.0420282 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,27),-0.207883 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,18),(18,19),(18,20),-0.042144 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,19),(18,21),-0.00331084 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,19),(18,22),-0.0430403 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,19),(18,23),-0.00331084 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,19),(18,24),-0.0426008 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,19),(18,25),-0.0360602 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,19),(18,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,19),(18,27),-0.0588956 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,20),(18,21),-0.0422672 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,20),(18,22),-0.0421639 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,20),(18,23),-0.0422672 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,20),(18,24),-0.0420557 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,20),(18,25),-0.0422926 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,20),(18,26),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,20),(18,27),-0.0175368 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,21),(18,22),-0.0515224 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,21),(18,23),-0.0503796 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,21),(18,24),-0.0425888 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,21),(18,25),-0.0491421 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,21),(18,26),-0.0421403 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,21),(18,27),0.0401469 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,22),(18,23),-0.0240298 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,22),(18,24),-0.0431877 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,22),(18,25),-0.0287043 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,22),(18,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,22),(18,27),-0.0612913 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,23),(18,24),-0.0425888 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,23),(18,25),-0.0491421 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,23),(18,26),-0.0421403 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,23),(18,27),0.041853 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,24),(18,25),-0.045913 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,24),(18,26),-0.0420168 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,24),(18,27),-0.045112 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,25),(18,26),-0.0420148 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,25),(18,27),-0.0217353 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,26),(18,27),-0.045206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,18),(18,17),0.184709 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,16),0.0816651 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,-1),0.043827 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,18),(18,17),(18,16),0.101899 # DEPENDENCYPART_GRANDSIBL
(6,18),(18,17),(18,-1),0.0072609 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,16),(18,-1),-0.106244 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,19),(19,20),-0.000999031 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,21),-0.0257298 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,22),-0.0640423 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,23),-0.0240179 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,24),-0.0320087 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,25),-0.00594508 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,27),-0.220264 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,19),(19,20),(19,21),-0.0422888 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,20),(19,22),-0.0421639 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,20),(19,23),-0.0422888 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,20),(19,24),-0.0420557 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,20),(19,25),-0.0422926 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,20),(19,27),-0.0133808 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,21),(19,22),-0.0519972 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,21),(19,23),-0.0505082 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,21),(19,24),-0.0426678 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,21),(19,25),-0.0491538 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,21),(19,27),0.0289867 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,22),(19,23),-0.0403811 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,22),(19,24),-0.0431936 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,22),(19,25),-0.0289043 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,22),(19,27),-0.0706536 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,23),(19,24),-0.0426678 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,23),(19,25),-0.0491538 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,23),(19,27),0.0306928 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,24),(19,25),-0.0463125 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,24),(19,27),-0.0396027 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,25),(19,27),-0.00336465 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,19),(19,18),0.0688443 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,19),(19,19),(19,-1),0.0183701 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,19),(19,18),(19,-1),-0.110091 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,21),(21,21),(21,22),0.0610137 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,21),(21,21),(21,23),-0.074787 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,21),(21,21),(21,24),-0.0561795 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,21),(21,21),(21,25),-0.0669541 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,21),(21,21),(21,27),0.0649955 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,21),(21,22),(21,23),-0.0519176 # DEPENDENCYPART_GRANDSIBL
(6,21),(21,22),(21,24),-0.0384241 # DEPENDENCYPART_GRANDSIBL
(6,21),(21,22),(21,25),-0.0441361 # DEPENDENCYPART_GRANDSIBL
(6,21),(21,22),(21,27),-0.139061 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,21),(21,23),(21,24),-0.0422556 # DEPENDENCYPART_GRANDSIBL
(6,21),(21,23),(21,25),-0.0395476 # DEPENDENCYPART_GRANDSIBL
(6,21),(21,23),(21,27),0.0143701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,21),(21,24),(21,25),-0.0420587 # DEPENDENCYPART_GRANDSIBL
(6,21),(21,24),(21,27),-0.0523213 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,21),(21,25),(21,27),0.0383741 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,21),(21,21),(21,20),0.106381 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,21),(21,21),(21,19),0.14705 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,21),(21,21),(21,18),0.149518 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,21),(21,21),(21,-1),0.0498819 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,21),(21,20),(21,19),0.11787 # DEPENDENCYPART_GRANDSIBL
(6,21),(21,20),(21,18),0.118142 # DEPENDENCYPART_GRANDSIBL
(6,21),(21,20),(21,-1),-0.0906563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,21),(21,19),(21,18),0.10229 # DEPENDENCYPART_GRANDSIBL
(6,21),(21,19),(21,-1),-0.0691055 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,21),(21,18),(21,-1),-0.0656643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,26),(26,26),(26,27),-0.0270708 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,26),(26,26),(26,25),0.0955939 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,26),(26,26),(26,-1),-0.0450997 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,26),(26,25),(26,-1),-0.0716167 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,6),(6,7),-0.0617752 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,6),(6,8),-0.066932 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,9),-0.0616542 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,11),-0.0776296 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,12),-0.0632317 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,14),-0.0665976 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,16),-0.0776297 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,17),-0.0641959 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,18),-0.0615284 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,19),-0.0616542 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,21),-0.0776296 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,27),-0.233081 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,7),(6,8),-0.0642798 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,9),-0.0641463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,11),-0.0642725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,12),-0.0641463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,14),-0.0641496 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,16),-0.0642725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,17),-0.0644867 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,18),-0.0641463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,19),-0.0641463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,21),-0.0642725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,26),-0.0641793 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,27),-0.115485 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,8),(6,9),-0.0641557 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,11),-0.0642209 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,12),-0.0641557 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,16),-0.0642209 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,17),-0.0643756 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,18),-0.0641557 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,19),-0.0641557 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,21),-0.0642209 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,27),-0.0324822 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,9),(6,11),-0.064268 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,12),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,14),-0.0641523 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,16),-0.064268 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,17),-0.0644368 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,18),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,19),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,21),-0.064268 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,26),-0.0641681 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,27),-0.109057 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,11),(6,12),-0.0643116 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,16),-0.0642169 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,17),-0.0641568 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,18),-0.0642721 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,19),-0.0642721 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,21),-0.0642169 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,27),-0.0131681 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,12),(6,14),-0.0641508 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,16),-0.0642728 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,17),-0.0644807 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,18),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,19),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,21),-0.0642728 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,26),-0.0641681 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,27),-0.0937177 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,14),(6,16),-0.0641792 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,14),(6,17),-0.0641503 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,14),(6,18),-0.0641464 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,14),(6,19),-0.0641464 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,14),(6,21),-0.0641792 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,14),(6,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,14),(6,27),-0.0848289 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,16),(6,17),-0.0641568 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,18),-0.0642721 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,19),-0.0642721 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,21),-0.0642169 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,16),(6,27),-0.00584573 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,17),(6,18),-0.0645477 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,17),(6,19),-0.0645504 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,17),(6,21),-0.0642718 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,17),(6,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,17),(6,27),-0.0792166 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,18),(6,19),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,18),(6,21),-0.064268 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,18),(6,26),-0.0641681 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,18),(6,27),-0.106697 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,19),(6,21),-0.064268 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,19),(6,26),-0.0641681 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,19),(6,27),-0.109057 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,21),(6,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,21),(6,27),-0.0106239 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,26),(6,27),-0.0642107 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,6),(6,5),-0.0820197 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,4),0.0257327 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,2),-0.0927268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,1),-0.0927268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,-1),0.223337 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,5),(6,4),-0.040185 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,2),-0.0444285 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,1),-0.0444285 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,-1),-0.110158 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,4),(6,2),-0.0370317 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,4),(6,1),-0.0370317 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,4),(6,-1),0.00266716 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,2),(6,1),-0.0460998 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,2),(6,-1),-0.0113479 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,1),(6,-1),-0.0113479 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,8),(8,9),-0.124503 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,11),-0.0649473 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,12),-0.123243 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,13),-0.00802036 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,14),-0.062374 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,16),-0.0652295 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,17),-0.137637 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,26),-0.0247769 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,8),(8,8),(8,27),0.275432 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,8),(8,9),(8,11),-0.0478379 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,12),-0.022349 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,13),-0.0435797 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,14),-0.042599 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,16),-0.0478465 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,17),-0.0111053 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,26),-0.0420699 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,9),(8,27),-0.115006 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,11),(8,12),-0.0468282 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,13),-0.0424419 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,14),-0.0430694 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,16),-0.0456055 # DEPENDENCYPART_GRANDSIBL
(7,8),(8,11),(8,17),0.00779082 # DEPENDENCYPART_GRANDSIBL
