# _root_ In 1987 , despite a barrage of ads from most of the major investment firms , individuals ran from the market en masse .
#goldHeads=18,1,18,18,6,4,6,7,8,9,10,15,15,15,11,18,18,0,18,21,19,18,22,18,
#predictedHeads=18,1,18,18,6,4,6,7,8,9,10,15,15,15,11,18,18,0,18,21,19,21,21,18,
(15,9),(9,17),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,17),(9,25),-0.0786191 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,18),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,18),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,18),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,18),(9,25),-0.0691635 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,19),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,19),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,19),(9,25),-0.0561722 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,22),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,22),(9,25),-0.0641459 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,24),(9,25),-0.0649233 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,9),(9,8),-0.0296758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,7),-0.0622826 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,6),0.0231609 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,3),-0.0203698 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,1),-0.0400658 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,-1),-0.296881 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,9),(9,8),(9,7),-0.0375629 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,6),-0.04594 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,3),-0.0244308 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,1),-0.0355969 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,-1),-0.0697402 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,7),(9,6),-0.0570167 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,7),(9,3),-0.0337958 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,7),(9,1),-0.0469065 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,7),(9,-1),-0.0258014 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,6),(9,3),-0.0559092 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,6),(9,1),-0.025004 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,6),(9,-1),0.0196946 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,3),(9,1),-0.0516194 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,3),(9,-1),-0.00692995 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,1),(9,-1),-0.00704245 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,10),(10,11),0.0737299 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,12),0.104597 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,13),0.10939 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,15),-0.06415 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,10),(10,10),(10,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,17),-0.06415 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,19),-0.0641466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,25),-0.0157462 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,10),(10,11),(10,12),0.102879 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,15),-0.0641464 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,11),(10,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,17),-0.0641464 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,11),(10,25),-0.0873123 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,12),(10,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,12),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,12),(10,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,12),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,12),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,12),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,12),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,12),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,12),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,12),(10,25),-0.0591294 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,13),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,13),(10,16),-0.0641604 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,13),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,13),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,13),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,13),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,13),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,13),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,13),(10,25),-0.0509083 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,15),(10,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,15),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,15),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,15),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,15),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,15),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,15),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,15),(10,25),-0.0641575 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,10),(10,16),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,16),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,16),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,16),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,16),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,16),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,16),(10,25),-0.0515835 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,17),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,17),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,17),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,17),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,17),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,17),(10,25),-0.0641575 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,18),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,18),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,18),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,18),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,18),(10,25),-0.0641482 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,19),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,19),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,19),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,19),(10,25),-0.0820137 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,21),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,21),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,21),(10,25),-0.0662094 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,22),(10,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,22),(10,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,23),(10,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,10),(10,9),-0.0295038 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,6),-0.0439685 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,10),(10,10),(10,-1),0.0762493 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,10),(10,9),(10,6),-0.0427714 # DEPENDENCYPART_GRANDSIBL
(15,10),(10,9),(10,-1),-0.0476517 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,6),(10,-1),-0.0424046 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,11),(11,12),0.108275 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,13),0.14708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,14),0.0719089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,15),-0.0830112 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,11),(11,16),-0.0649949 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,17),-0.0830041 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,18),-0.0670984 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,19),-0.0658518 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,24),-0.0649233 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,25),0.0658885 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,12),(11,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,12),(11,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,25),-0.0379 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,13),(11,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,13),(11,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,13),(11,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,13),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,13),(11,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,13),(11,19),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,13),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,13),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,13),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,13),(11,25),-0.0284985 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,14),(11,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,14),(11,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,14),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,14),(11,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,14),(11,19),-0.064158 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,14),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,14),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,14),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,14),(11,25),-0.110882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,15),(11,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,15),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,15),(11,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,15),(11,19),-0.0641459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,15),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,15),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,15),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,15),(11,25),-0.0695052 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,16),(11,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,16),(11,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,16),(11,19),-0.064159 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,16),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,16),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,16),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,16),(11,25),-0.0429628 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,17),(11,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,17),(11,19),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,17),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,17),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,17),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,17),(11,25),-0.069498 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,18),(11,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,18),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,18),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,18),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,18),(11,25),-0.0691658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,19),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,19),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,19),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,19),(11,25),-0.0652301 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,22),(11,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,22),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,22),(11,25),-0.0641459 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,23),(11,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,23),(11,25),-0.0641459 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,24),(11,25),-0.0649233 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,11),(11,10),-0.0342013 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,9),-0.0395618 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,1),-0.044639 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,-1),-0.306471 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,10),(11,9),-0.0448695 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,10),(11,1),-0.0461379 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,10),(11,-1),-0.0285522 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,9),(11,1),-0.0445555 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,9),(11,-1),-0.00729958 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,1),(11,-1),0.00182488 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,12),(12,25),0.159931 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,12),(12,12),(12,-1),0.0825819 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,13),(13,13),(13,14),0.0979146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,25),0.107653 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,13),(13,14),(13,25),0.0126677 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,13),(13,13),(13,12),-0.028552 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,13),(13,13),(13,-1),0.0666656 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,13),(13,12),(13,-1),-0.10869 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,14),(14,14),(14,16),-0.0684643 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,14),(14,14),(14,17),-0.0677722 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,14),(14,14),(14,18),-0.0671817 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,14),(14,14),(14,21),-0.0688222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,14),(14,14),(14,25),-0.00657378 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,14),(14,16),(14,17),-0.0681429 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,16),(14,18),-0.0641558 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,16),(14,21),-0.0717971 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,16),(14,25),-0.115816 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,14),(14,17),(14,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,17),(14,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,17),(14,25),-0.0467992 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,14),(14,18),(14,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,18),(14,25),-0.0751974 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,14),(14,21),(14,25),-0.0813242 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,14),(14,14),(14,13),-0.043408 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,14),(14,14),(14,12),-0.000184514 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,14),(14,14),(14,-1),0.164734 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,14),(14,13),(14,12),-0.0408928 # DEPENDENCYPART_GRANDSIBL
(15,14),(14,13),(14,-1),-0.0499131 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,14),(14,12),(14,-1),-0.00619942 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,16),(16,16),(16,25),-0.0711363 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,16),(16,16),(16,-1),-0.118197 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,17),(17,18),-0.0195881 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,19),-0.0103696 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,21),-0.0934793 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,22),-0.0420114 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,25),0.0180117 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,18),(17,19),-0.0434254 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,18),(17,21),-0.0420135 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,18),(17,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,18),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,18),(17,25),-0.0373147 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,19),(17,21),-0.0409041 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,19),(17,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,19),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,19),(17,25),-0.191105 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,21),(17,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,21),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,21),(17,25),-0.0537456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,22),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,22),(17,25),-0.0462631 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,23),(17,25),-0.0462631 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,17),(17,16),0.066676 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,15),0.0895104 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,17),(17,13),-0.0647441 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,10),-0.0641463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,17),(17,-1),0.0457563 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,16),(17,15),0.0984507 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,16),(17,13),-0.0642135 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,16),(17,-1),-0.0477748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,15),(17,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,12),-0.064185 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,17),(17,15),(17,-1),-0.0940219 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,17),(17,13),(17,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,13),(17,-1),-0.0553596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,12),(17,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,17),(17,12),(17,-1),-0.0434663 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,17),(17,10),(17,-1),-0.0716997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,18),(18,18),(18,19),-0.0032682 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,20),-0.0346146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,21),-0.0766116 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,24),-0.0448784 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,18),(18,18),(18,25),-0.00324645 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,18),(18,19),(18,20),-0.0420352 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,19),(18,21),-0.0325384 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,19),(18,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,19),(18,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,19),(18,24),-0.0480088 # DEPENDENCYPART_GRANDSIBL
(15,18),(18,19),(18,25),0.00519728 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
