# _root_ Hughes Aircraft Co. , a unit of General Motors Corp. , said it agreed to purchase the Electro-Optics Technology division of Perkin-Elmer Corp .
#goldHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
#predictedHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
(8,9),(9,11),(9,13),-0.0436363 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,11),(9,14),-0.0429865 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,11),(9,15),-0.0452488 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,11),(9,19),0.0988021 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,11),(9,20),-0.15335 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,11),(9,21),-0.06562 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,11),(9,22),0.0988021 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,11),(9,23),0.0988021 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,11),(9,25),-0.085728 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,12),(9,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,12),(9,14),-0.0420234 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,12),(9,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,12),(9,19),-0.0420336 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,12),(9,20),-0.0420139 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,12),(9,21),-0.0434069 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,12),(9,22),-0.0420336 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,12),(9,23),-0.0420336 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,12),(9,25),-0.0418415 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,13),(9,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,13),(9,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,13),(9,19),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,13),(9,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,13),(9,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,13),(9,22),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,13),(9,23),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,13),(9,25),-0.0481909 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,14),(9,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,14),(9,19),-0.0420336 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,14),(9,20),-0.0420139 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,14),(9,21),-0.0427142 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,14),(9,22),-0.0420336 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,14),(9,23),-0.0420336 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,14),(9,25),-0.0418295 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,15),(9,19),-0.0376326 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,15),(9,20),-0.0420242 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,15),(9,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,15),(9,22),-0.0376326 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,15),(9,23),-0.0376326 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,15),(9,25),-0.0415747 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,19),(9,20),-0.0467179 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,19),(9,21),-0.0531849 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,19),(9,22),-0.058683 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,19),(9,23),-0.058683 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,19),(9,25),0.0314436 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,20),(9,21),-0.0441096 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,20),(9,22),-0.0440228 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,20),(9,23),-0.0440228 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,20),(9,25),-0.113696 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,21),(9,22),-0.0245704 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,21),(9,23),-0.0245706 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,21),(9,25),-0.130096 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,22),(9,23),-0.0586694 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,22),(9,25),0.0314444 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,23),(9,25),0.0316583 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,9),(9,8),0.215099 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,9),(9,9),(9,7),-0.0754165 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,9),(9,6),-0.0656203 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,9),(9,5),-0.0641522 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,9),(9,4),-0.0651782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,9),(9,2),-0.0792455 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,9),(9,1),-0.0792455 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,9),(9,-1),0.139427 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,9),(9,8),(9,7),-0.0643603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,8),(9,6),-0.0643654 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,8),(9,5),-0.0646234 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,8),(9,4),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,8),(9,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,8),(9,1),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,9),(9,8),(9,-1),0.00125466 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,9),(9,7),(9,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,7),(9,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,7),(9,4),-0.0646124 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,7),(9,2),-0.0641516 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,7),(9,1),-0.0641516 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,7),(9,-1),-0.0212982 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,6),(9,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,6),(9,4),-0.0647451 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,6),(9,2),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,6),(9,1),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,6),(9,-1),-0.0693731 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,5),(9,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,5),(9,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,5),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,5),(9,-1),-0.092688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,4),(9,2),-0.0700439 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,4),(9,1),-0.0700439 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,4),(9,-1),-0.0136258 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,2),(9,1),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(8,9),(9,2),(9,-1),0.0014019 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,9),(9,1),(9,-1),0.0014019 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,10),(10,11),0.0524818 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,10),(10,13),-0.0436391 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,10),(10,14),-0.0350131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,10),(10,20),-0.0247606 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,10),(10,25),0.285649 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,10),(10,11),(10,13),-0.0436363 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,11),(10,14),-0.0429885 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,11),(10,20),-0.157877 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,11),(10,25),-0.0878643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,13),(10,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,13),(10,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,13),(10,25),-0.0481909 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,14),(10,20),-0.0420139 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,14),(10,25),-0.0418296 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,20),(10,25),-0.11936 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,10),(10,9),0.183512 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,10),(10,8),0.184228 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,10),(10,10),(10,6),-0.0656203 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,10),(10,5),-0.0641522 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,10),(10,2),-0.0792457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,10),(10,1),-0.0792457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,10),(10,-1),0.289174 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,10),(10,9),(10,8),0.0769423 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,9),(10,6),-0.0643654 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,9),(10,5),-0.0646234 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,9),(10,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,9),(10,1),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,9),(10,-1),-0.0299237 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,8),(10,6),-0.0643654 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,8),(10,5),-0.0646234 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,8),(10,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,8),(10,1),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,10),(10,8),(10,-1),-0.029988 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,10),(10,6),(10,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,6),(10,2),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,6),(10,1),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,6),(10,-1),-0.0707963 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,5),(10,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,5),(10,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,5),(10,-1),-0.0920541 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,2),(10,1),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(8,10),(10,2),(10,-1),-0.0298408 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,10),(10,1),(10,-1),-0.0298408 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,11),(11,11),(11,25),0.0827348 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,11),(11,11),(11,-1),0.0165247 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,14),(14,14),(14,15),-0.0675218 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,16),-0.0397657 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,17),-0.0415324 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,18),-0.0535874 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,19),-0.0535825 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,20),-0.0298361 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,21),-0.0670154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,22),-0.0535874 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,23),-0.0535878 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,24),-0.0420996 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,25),-0.106008 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,14),(14,15),(14,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,15),(14,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,15),(14,18),-0.0428206 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,15),(14,19),-0.0428206 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,15),(14,20),-0.0407122 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,15),(14,21),-0.0248223 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,15),(14,22),-0.0428206 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,15),(14,23),-0.0428206 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,15),(14,24),-0.0445472 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,15),(14,25),-0.00681645 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,16),(14,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,16),(14,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,16),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,16),(14,20),-0.0424244 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,16),(14,21),-0.0420365 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,16),(14,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,16),(14,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,16),(14,24),-0.0420132 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,16),(14,25),-0.0424958 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,17),(14,18),-0.0420257 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,17),(14,19),-0.0420257 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,17),(14,20),-0.0420768 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,17),(14,21),-0.0420252 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,17),(14,22),-0.0420257 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,17),(14,23),-0.0420257 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,17),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,17),(14,25),-0.0403283 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,18),(14,19),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,18),(14,20),-0.0402284 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,18),(14,21),-0.042189 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,18),(14,22),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,18),(14,23),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,18),(14,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,18),(14,25),-0.0568974 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,19),(14,20),-0.0402284 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,19),(14,21),-0.0445251 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,19),(14,22),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,19),(14,23),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,19),(14,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,19),(14,25),-0.0545564 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,20),(14,21),-0.0159193 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,20),(14,22),-0.0386459 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,20),(14,23),-0.0386459 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,20),(14,24),-0.0504568 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,20),(14,25),-0.0728664 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,21),(14,22),-0.0354998 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,21),(14,23),-0.0354998 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,21),(14,24),-0.0457417 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,21),(14,25),-0.0439179 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,22),(14,23),-0.0433082 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,22),(14,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,22),(14,25),-0.0568974 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,23),(14,24),-0.0426586 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,23),(14,25),-0.0568979 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,24),(14,25),-0.0715525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,14),(14,13),0.112835 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,12),0.101539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,11),0.0884845 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,10),0.069148 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,9),0.0717998 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,8),0.0717397 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,14),(14,14),(14,7),-0.0660142 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,6),-0.0665287 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,4),-0.0643356 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,3),-0.0673141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,2),-0.0672987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,1),-0.0672987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,14),(14,-1),-0.126246 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,14),(14,13),(14,12),0.103026 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,11),0.103173 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,10),0.103067 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,9),0.103067 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,8),0.103067 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,13),(14,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,13),(14,-1),-0.0599661 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,12),(14,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,12),(14,10),0.10306 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,12),(14,9),0.10306 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,12),(14,8),0.10306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,12),(14,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,12),(14,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,12),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,12),(14,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,12),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,12),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,12),(14,-1),-0.0677185 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,11),(14,10),0.0982179 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,11),(14,9),0.0982332 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,11),(14,8),0.0982266 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,11),(14,7),-0.0663779 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,11),(14,6),-0.0642544 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,11),(14,4),-0.0641757 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,11),(14,3),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,11),(14,2),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,11),(14,1),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,11),(14,-1),-0.0846648 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,10),(14,9),0.100677 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,10),(14,8),0.100674 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,10),(14,7),-0.0642532 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,10),(14,6),-0.0642081 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,10),(14,4),-0.064346 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,10),(14,3),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,10),(14,2),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,10),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,10),(14,-1),-0.10206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,9),(14,8),0.100681 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,9),(14,7),-0.0642532 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,9),(14,6),-0.0642081 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,9),(14,4),-0.064346 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,9),(14,3),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,9),(14,2),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,9),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,9),(14,-1),-0.0993201 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,8),(14,7),-0.0642532 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,8),(14,6),-0.0642081 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,8),(14,4),-0.0643461 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,8),(14,3),-0.0642113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,8),(14,2),-0.0642113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,8),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(8,14),(14,8),(14,-1),-0.0993209 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(8,14),(14,7),(14,6),-0.0641547 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,7),(14,4),-0.0642778 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,7),(14,3),-0.0641516 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,7),(14,2),-0.0641516 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,7),(14,1),-0.0641516 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,7),(14,-1),-0.0550915 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,6),(14,4),-0.0642007 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,6),(14,3),-0.0641669 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,6),(14,2),-0.0641669 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,6),(14,1),-0.0641669 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,6),(14,-1),-0.0822568 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,4),(14,3),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,4),(14,2),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,4),(14,1),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,4),(14,-1),-0.0846648 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,3),(14,2),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,3),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,3),(14,-1),-0.100365 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,2),(14,1),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(8,14),(14,2),(14,-1),-0.0993201 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(8,14),(14,1),(14,-1),-0.0993201 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(9,1),(1,1),(1,2),0.211512 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,1),(1,1),(1,3),0.216182 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,1),(1,1),(1,4),0.1168 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,1),(1,1),(1,6),0.0993221 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(9,1),(1,1),(1,7),0.232004 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
