# _root_ The average discount rate on new three-month Treasury bills was 7.37 % , the lowest since the average of 7.36 % at the auction on Oct. 17 , 1988 .
#goldHeads=4,4,4,10,4,9,9,9,5,0,12,10,12,15,12,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
#predictedHeads=4,4,4,10,4,9,9,9,5,0,12,10,10,15,10,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
(12,15),(15,9),(15,-1),-0.0646596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,5),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,5),(15,-1),-0.0839951 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,4),(15,-1),-0.0689813 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,16),(16,17),0.00804559 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,18),-0.00492377 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,19),-0.0539749 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,20),0.014345 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,21),-0.0111535 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,22),-0.0277703 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,25),-0.0347106 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,29),0.00620966 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,30),-0.0420282 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,31),-0.204998 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,17),(16,18),-0.0424027 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,19),-0.0421639 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,21),-0.0424027 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,22),-0.0421103 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,25),-0.0421103 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,30),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,31),-0.000848761 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,18),(16,19),-0.0517334 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,20),-0.0431376 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,21),-0.0522566 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,22),-0.0520783 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,25),-0.0510504 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,29),-0.0431376 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,30),-0.0421403 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,31),0.0485977 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,19),(16,20),-0.0427963 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,21),-0.041351 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,22),-0.043717 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,25),-0.043699 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,29),-0.0427963 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,31),-0.0583667 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,20),(16,21),-0.0456519 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,22),-0.0382992 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,25),-0.0382963 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,29),-0.0438755 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,31),0.0142869 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,21),(16,22),-0.0565083 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,25),-0.0554804 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,29),-0.0432832 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,30),-0.0421403 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,31),0.0488741 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,22),(16,25),-0.0430376 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,22),(16,29),-0.0427892 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,22),(16,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,22),(16,31),-0.0528473 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,25),(16,29),-0.0427892 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,25),(16,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,25),(16,31),-0.0581028 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,29),(16,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,29),(16,31),0.00679963 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,30),(16,31),-0.045206 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,16),(16,15),0.139258 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,14),0.099876 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,12),0.0800934 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,16),(16,-1),0.0472918 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,15),(16,14),0.102826 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,15),(16,12),0.103062 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,15),(16,-1),-0.0325448 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,14),(16,12),0.102983 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,14),(16,-1),-0.0569646 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,12),(16,-1),-0.10565 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,18),(18,18),(18,19),0.0955009 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,20),-0.162988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,21),-0.0762089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,22),0.0923697 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,24),-0.072856 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,25),0.0820087 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,26),-0.0717728 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,28),0.0384948 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,30),-0.0509293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,31),0.0765623 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,18),(18,19),(18,20),-0.0432062 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,21),-0.048913 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,22),-0.0262628 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,24),-0.0485949 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,25),-0.0284172 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,26),-0.0446502 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,28),0.0130287 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,30),-0.038068 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,31),-0.117379 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,20),(18,21),-0.0537859 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,22),-0.0372819 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,24),-0.0502331 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,25),-0.0370961 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,26),-0.0493734 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,28),-0.0253045 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,20),(18,31),-0.147117 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,21),(18,22),-0.0465836 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,21),(18,24),-0.0548997 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,21),(18,25),-0.046683 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,21),(18,26),-0.0406962 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,21),(18,28),-0.0435666 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,21),(18,30),-0.0441489 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,21),(18,31),0.0157664 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,22),(18,24),-0.0445712 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,22),(18,25),-0.030408 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,22),(18,26),-0.0440892 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,22),(18,28),0.00239515 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,22),(18,30),-0.0401001 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,22),(18,31),-0.0942956 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,24),(18,25),-0.0433689 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,24),(18,26),-0.0402272 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,24),(18,28),-0.0452079 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,24),(18,30),-0.0441489 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,24),(18,31),0.0160117 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,25),(18,26),-0.0440629 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,25),(18,28),0.00317884 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,25),(18,30),-0.0401001 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,25),(18,31),-0.118092 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,26),(18,28),-0.0505749 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,26),(18,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,26),(18,31),-0.107972 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,28),(18,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,28),(18,31),-0.0713642 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,30),(18,31),-0.0447734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,18),(18,17),0.0590109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,16),0.146324 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,15),0.139862 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,14),0.0590109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,-1),0.0798821 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,18),(18,17),(18,16),0.111644 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,17),(18,15),0.103013 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,17),(18,14),0.0974097 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,17),(18,-1),-0.087952 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,16),(18,15),0.10305 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,16),(18,14),0.102988 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,16),(18,-1),-0.0793515 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,15),(18,14),0.144055 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,15),(18,-1),-0.0716871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,14),(18,-1),-0.087952 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,19),(19,20),0.0370286 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,21),0.0403555 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,22),-0.0310486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,24),0.0384862 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,25),-0.0379889 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,26),-0.019443 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,29),0.0288933 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,31),-0.26627 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,19),(19,20),(19,21),-0.0460034 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,20),(19,22),-0.0385569 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,20),(19,24),-0.0454643 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,20),(19,25),-0.038554 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,20),(19,26),-0.0432283 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,20),(19,29),-0.0444976 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,20),(19,31),0.0376191 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,21),(19,22),-0.0652791 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,21),(19,24),-0.0582163 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,21),(19,25),-0.0642512 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,21),(19,26),-0.0656638 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,21),(19,29),-0.0437242 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,21),(19,31),0.10706 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,22),(19,24),-0.0377178 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,22),(19,25),-0.0430325 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,22),(19,26),-0.0441226 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,22),(19,29),-0.0435351 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,22),(19,31),-0.0528652 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,24),(19,25),-0.059821 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,24),(19,26),-0.0655051 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,24),(19,29),-0.0435786 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,24),(19,31),0.0978586 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,25),(19,26),-0.0441182 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,25),(19,29),-0.0435351 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,25),(19,31),-0.0581207 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,26),(19,29),-0.0438898 # DEPENDENCYPART_GRANDSIBL
(12,19),(19,26),(19,31),-0.0599859 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,29),(19,31),0.0301319 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,19),(19,19),(19,14),0.0952684 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,19),(19,19),(19,-1),0.13055 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,19),(19,14),(19,-1),-0.0599899 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,21),(21,22),0.0759221 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,24),-0.0691682 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,25),0.0655611 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,26),-0.0722291 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,28),0.0355351 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,29),-0.145423 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,31),0.0282048 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,21),(21,22),(21,24),-0.0415325 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,22),(21,25),-0.0315272 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,22),(21,26),-0.0440935 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,22),(21,28),-0.00117413 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,22),(21,29),-0.0435188 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,22),(21,31),-0.115124 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,24),(21,25),-0.0463137 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,24),(21,26),-0.0402927 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,24),(21,28),-0.043321 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,24),(21,29),-0.0105906 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,24),(21,31),0.0192165 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,25),(21,26),-0.0440672 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,25),(21,28),-0.000390437 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,25),(21,29),-0.0434899 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,25),(21,31),-0.138921 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,26),(21,28),-0.0508116 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,26),(21,29),-0.0368011 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,26),(21,31),-0.109268 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,28),(21,29),-0.046929 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,28),(21,31),-0.0693155 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,29),(21,31),-0.136279 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,21),(21,20),0.085771 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,19),0.151991 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,18),0.119532 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,17),0.0583553 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,15),0.139904 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,14),0.0583553 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,11),-0.0656003 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,-1),0.0456105 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,21),(21,20),(21,19),0.0967125 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,20),(21,18),0.130911 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,20),(21,17),0.107902 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,20),(21,15),0.102997 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,20),(21,14),0.107902 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,20),(21,11),-0.0643564 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,20),(21,-1),-0.0519352 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,19),(21,18),0.101786 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,19),(21,17),0.102975 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,19),(21,15),0.103058 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,19),(21,14),0.102975 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,19),(21,11),-0.0643127 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,19),(21,-1),-0.0895518 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,18),(21,17),0.112929 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,18),(21,15),0.10218 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,18),(21,14),0.112929 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,18),(21,11),-0.0644903 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,18),(21,-1),-0.0621011 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,17),(21,15),0.103013 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,17),(21,14),0.0973722 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,17),(21,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,17),(21,-1),-0.0879317 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,15),(21,14),0.144101 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,15),(21,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,15),(21,-1),-0.0719007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,14),(21,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,14),(21,-1),-0.0879317 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,11),(21,-1),-0.0519448 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,22),(22,23),0.0166519 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,24),-0.0423385 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,25),-0.042997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,26),0.0207001 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,27),0.0100921 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,28),-0.0972855 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,29),0.00312928 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,31),-0.206708 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,22),(22,23),(22,24),-0.0424027 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,23),(22,25),-0.0421103 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,23),(22,26),-0.0420232 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,23),(22,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,23),(22,28),-0.0215227 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,23),(22,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,23),(22,31),0.00768827 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,24),(22,25),-0.0509451 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,24),(22,26),-0.0586197 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,24),(22,27),-0.0434529 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,24),(22,28),-0.0752016 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,24),(22,29),-0.0434529 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,24),(22,31),0.00951748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,25),(22,26),-0.0447742 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,25),(22,27),-0.0427897 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,25),(22,28),-0.0489091 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,25),(22,29),-0.0427897 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,25),(22,31),-0.0660054 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,26),(22,27),-0.0438932 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,26),(22,28),-0.0146893 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,26),(22,29),-0.0438932 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,26),(22,31),-0.00033727 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,27),(22,28),-0.0364988 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,27),(22,29),-0.044037 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,27),(22,31),0.00997957 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,28),(22,29),-0.0422752 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,28),(22,31),0.0182411 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,29),(22,31),0.00359032 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,22),(22,21),0.0769726 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,20),0.00400588 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,19),0.0630795 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,22),(22,22),(22,-1),0.0262706 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,22),(22,21),(22,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,21),(22,19),0.102864 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,21),(22,-1),-0.109099 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,20),(22,19),0.103064 # DEPENDENCYPART_GRANDSIBL
(12,22),(22,20),(22,-1),-0.162291 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,19),(22,-1),-0.115363 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,24),(24,24),(24,25),0.0783522 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,26),-0.0718928 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,27),-0.165497 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,28),0.0385248 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,29),-0.166937 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,30),-0.0509293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,31),0.0716231 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,24),(24,25),(24,26),-0.0440629 # DEPENDENCYPART_GRANDSIBL
(12,24),(24,25),(24,27),-0.0432367 # DEPENDENCYPART_GRANDSIBL
