# _root_ Excluding the $ 2 billion provision and allowing for the taxes Morgan paid , earnings were about 65 cents a share , Mr. Salem said .
#goldHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
#predictedHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
(18,16),(16,9),(16,5),-0.0421853 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,9),(16,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,9),(16,2),-0.0420283 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,9),(16,1),-0.0427292 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,9),(16,-1),-0.0107869 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,16),(16,8),(16,7),-0.0423873 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,8),(16,6),-0.0425007 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,8),(16,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,8),(16,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,8),(16,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,8),(16,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,8),(16,-1),-0.0258698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,16),(16,7),(16,6),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,7),(16,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,7),(16,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,7),(16,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,7),(16,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,7),(16,-1),-0.0400891 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,16),(16,6),(16,5),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,6),(16,3),-0.0420122 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,6),(16,2),-0.0420216 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,6),(16,1),-0.0420122 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,6),(16,-1),-0.0235601 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,16),(16,5),(16,3),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,5),(16,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,5),(16,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,5),(16,-1),-0.056406 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,16),(16,3),(16,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,3),(16,1),-0.0426824 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,3),(16,-1),-0.0501055 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,16),(16,2),(16,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,16),(16,2),(16,-1),-0.0421061 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,16),(16,1),(16,-1),-0.0258698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,17),(17,17),(17,18),-0.067166 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,17),(17,17),(17,19),-0.064899 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,17),(17,21),-0.0651666 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,17),(17,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,17),(17,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,17),(17,25),-0.0642103 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,17),(17,27),-0.0197509 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,17),(17,18),(17,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,18),(17,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,18),(17,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,18),(17,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,18),(17,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,17),(17,18),(17,27),-0.0582134 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,17),(17,19),(17,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,19),(17,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,19),(17,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,19),(17,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,19),(17,27),-0.0678688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,17),(17,21),(17,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,21),(17,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,21),(17,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,21),(17,27),-0.0625595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,17),(17,22),(17,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,22),(17,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,22),(17,27),-0.0675946 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,17),(17,24),(17,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,17),(17,24),(17,27),-0.0646112 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,17),(17,25),(17,27),-0.0642103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,17),(17,17),(17,-1),0.0191609 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,19),(19,19),(19,20),-0.042408 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,21),-0.0520002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,22),-0.048764 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,23),-0.0396595 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,24),-0.0396595 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,25),-0.0427533 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,27),-0.0772349 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,19),(19,20),(19,21),-0.0420386 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,20),(19,22),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,20),(19,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,20),(19,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,20),(19,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,20),(19,27),-0.0424557 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,21),(19,22),-0.0420577 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,21),(19,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,21),(19,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,21),(19,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,21),(19,27),-0.0526284 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,22),(19,23),-0.0421213 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,22),(19,24),-0.0421213 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,22),(19,25),-0.0420426 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,22),(19,27),-0.043477 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,23),(19,24),-0.0387443 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,23),(19,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,23),(19,27),-0.0417981 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,24),(19,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,24),(19,27),-0.0417981 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,25),(19,27),-0.0426722 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,19),(19,18),0.0729013 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,19),(19,19),(19,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,15),-0.0641526 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,19),(19,-1),-0.0701427 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,19),(19,18),(19,17),-0.0641536 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,18),(19,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,18),(19,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,18),(19,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,18),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,19),(19,18),(19,-1),-0.0972179 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,19),(19,17),(19,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,17),(19,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,17),(19,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,17),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,17),(19,-1),-0.0643961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,15),(19,10),-0.064211 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,15),(19,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,15),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,15),(19,-1),-0.0642911 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,10),(19,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,10),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,10),(19,-1),-0.0483682 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,3),(19,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,19),(19,3),(19,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,19),(19,1),(19,-1),-0.0641767 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,21),(21,22),-0.0251603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,23),-0.0287382 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,24),-0.0287382 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,25),-0.0396251 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,27),-0.0616554 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,21),(21,22),(21,23),-0.0432257 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,22),(21,24),-0.0432257 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,22),(21,25),-0.0364932 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,22),(21,27),-0.0450142 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,23),(21,24),-0.0414345 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,23),(21,25),-0.0420123 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,23),(21,27),-0.0262424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,24),(21,25),-0.0420123 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,24),(21,27),-0.0262424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,25),(21,27),-0.0342231 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,21),(21,20),0.132551 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,19),0.105876 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,18),0.0801964 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,21),(21,21),(21,17),-0.0644983 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,-1),-0.0776904 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,21),(21,20),(21,19),0.102748 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,20),(21,18),0.103052 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,20),(21,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,20),(21,-1),-0.0179777 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,19),(21,18),0.103065 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,19),(21,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,21),(21,19),(21,-1),-0.0653331 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,18),(21,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,18),(21,-1),-0.0904254 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,21),(21,17),(21,-1),-0.0706967 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,1),(1,2),0.118462 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,3),0.103065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,5),0.10021 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,6),0.104686 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,7),0.10168 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,8),0.100718 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,9),0.0967284 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,11),0.0918276 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,13),0.103068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,14),0.12327 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,17),0.116436 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,1),(1,1),(1,19),-0.0782186 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,1),(1,1),(1,27),0.159765 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,1),(1,2),(1,3),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,5),0.103054 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,7),0.103069 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,11),0.103056 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,14),0.103068 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,17),0.103067 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,2),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,2),(1,27),-0.0472729 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,3),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,3),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,3),(1,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,3),(1,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,3),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,3),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,3),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,3),(1,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,3),(1,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,3),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,3),(1,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,5),(1,6),0.103069 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,5),(1,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,5),(1,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,5),(1,9),0.103067 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,5),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,5),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,5),(1,14),0.113044 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,5),(1,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,5),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,5),(1,27),-0.0764757 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,6),(1,7),0.102996 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,6),(1,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,6),(1,9),0.102978 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,6),(1,11),0.103068 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,6),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,6),(1,14),0.102796 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,6),(1,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,6),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,6),(1,27),-0.0747301 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,7),(1,8),0.103067 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,7),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,7),(1,11),0.103057 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,7),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,7),(1,14),0.103053 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,7),(1,17),0.103059 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,7),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,7),(1,27),-0.0794912 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,8),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,8),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,8),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,8),(1,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,8),(1,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,8),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,8),(1,27),-0.0673899 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,9),(1,11),0.102555 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,9),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,9),(1,14),0.103067 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,9),(1,17),0.103065 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,9),(1,19),-0.0641465 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,9),(1,27),-0.0966198 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,11),(1,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,11),(1,14),0.102531 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,11),(1,17),0.103069 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,11),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,11),(1,27),-0.0885168 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,13),(1,14),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,13),(1,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,13),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,13),(1,27),-0.0641784 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,14),(1,17),0.103068 # DEPENDENCYPART_GRANDSIBL
(19,1),(1,14),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,14),(1,27),-0.051506 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,17),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,17),(1,27),-0.0515862 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,1),(1,19),(1,27),-0.0885169 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,1),(1,1),(1,-1),-0.226068 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,3),(3,3),(3,4),0.1123 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,5),0.106757 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,6),0.102849 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,7),0.102128 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,8),0.0983295 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,9),0.0701013 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,10),0.0951195 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,12),0.0947082 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,13),0.103006 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,14),0.101353 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,18),0.106805 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,3),(3,3),(3,27),-0.0127469 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,3),(3,4),(3,5),0.0907333 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,6),0.0982599 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,7),0.102815 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,9),0.0827825 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,10),0.103044 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,12),0.103069 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,13),0.102892 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,14),0.0957075 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,18),0.0883588 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,21),-0.0661456 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,25),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,4),(3,27),-0.00965557 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,3),(3,5),(3,6),0.0982312 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,7),0.10281 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,9),0.081236 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,10),0.103044 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,12),0.103069 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,13),0.102892 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,14),0.0953383 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,18),0.0883613 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,21),-0.0661456 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,25),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,5),(3,27),-0.00990926 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,3),(3,6),(3,7),0.103041 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,9),0.102955 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,14),0.10159 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,18),0.103026 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,22),-0.0641895 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,6),(3,27),-0.0736241 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,3),(3,7),(3,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,7),(3,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,7),(3,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,7),(3,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,3),(3,7),(3,13),0.10307 # DEPENDENCYPART_GRANDSIBL
