# _root_ Consider Gap Inc. , whose latest ad campaign features black-and-white shots of Hollywood stars , artists and other well-known personalities modeling the retailer 's jeans and T-shirts .
#goldHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,19,20,17,14,23,25,23,21,25,26,1,
#predictedHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,20,20,17,20,23,25,23,21,25,26,1,
(12,14),(14,14),(14,28),-0.0461907 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,29),0.25992 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,14),(14,15),(14,16),-0.0468214 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,17),-0.162364 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,18),-0.0360931 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,19),-0.0360926 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,20),-0.0468214 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,21),-0.0337486 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,23),-0.0766197 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,24),-0.0428583 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,25),-0.0468214 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,26),-0.162364 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,15),(14,29),-0.0674808 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,16),(14,17),-0.032309 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,18),-0.0376149 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,19),-0.0376149 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,20),-0.0448003 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,21),-0.0414577 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,23),-0.0375747 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,25),-0.0448003 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,26),-0.032309 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,16),(14,29),-0.0601487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,17),(14,18),-0.048608 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,19),-0.048608 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,20),-0.0558937 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,21),0.00107726 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,23),-0.0469117 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,25),-0.0558937 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,26),-0.0440773 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,28),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,17),(14,29),-0.18364 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,18),(14,19),-0.0435083 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,20),-0.0361833 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,21),-0.0437741 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,23),-0.0502128 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,25),-0.0361833 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,26),-0.0221328 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,28),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,18),(14,29),0.00251247 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,19),(14,20),-0.0361825 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,19),(14,21),-0.0437741 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,19),(14,23),-0.0502128 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,19),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,19),(14,25),-0.0361825 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,19),(14,26),-0.0221328 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,19),(14,28),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,19),(14,29),-0.00775461 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,20),(14,21),-0.0414577 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,20),(14,23),-0.0375747 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,20),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,20),(14,25),-0.0448003 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,20),(14,26),-0.032309 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,20),(14,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,20),(14,29),-0.0601487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,21),(14,23),-0.0448905 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,21),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,21),(14,25),-0.0459215 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,21),(14,26),-0.0424575 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,21),(14,28),-0.0431208 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,21),(14,29),-0.0895615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,23),(14,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,23),(14,25),-0.0434298 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,23),(14,26),-0.0421675 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,23),(14,28),-0.0420704 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,23),(14,29),-0.0843974 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,24),(14,25),-0.0433716 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,24),(14,26),-0.0401986 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,24),(14,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,24),(14,29),-0.0826842 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,25),(14,26),-0.032309 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,25),(14,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,25),(14,29),-0.0601487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,26),(14,28),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,26),(14,29),-0.18364 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,28),(14,29),-0.0458559 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,14),(14,13),0.0783534 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,12),0.102924 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,14),(14,14),(14,11),-0.0679398 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,10),-0.066731 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,8),-0.0716718 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,7),-0.0716718 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,6),-0.0644935 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,4),-0.0641461 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,2),-0.0733253 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,14),(14,-1),-0.104449 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,14),(14,13),(14,12),0.102258 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,13),(14,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,13),(14,-1),-0.0245694 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,12),(14,11),-0.0641488 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,8),-0.0641668 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,7),-0.0641668 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,14),(14,12),(14,-1),-0.110063 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,14),(14,11),(14,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,11),(14,8),-0.0641537 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,11),(14,7),-0.0641537 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,11),(14,6),-0.0646044 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,11),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,11),(14,4),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,11),(14,2),-0.0641557 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,11),(14,1),-0.0641466 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,11),(14,-1),-0.0600387 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,10),(14,8),-0.0657439 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,10),(14,7),-0.0657439 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,10),(14,6),-0.0641578 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,10),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,10),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,10),(14,2),-0.0687589 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,10),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,10),(14,-1),-0.0583207 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,8),(14,7),-0.067033 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,8),(14,6),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,8),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,8),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,8),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,8),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,8),(14,-1),-0.00030329 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,7),(14,6),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,7),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,7),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,7),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,7),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,7),(14,-1),0.000378252 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,6),(14,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,6),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,6),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,6),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,6),(14,-1),-0.084187 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,5),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,5),(14,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,5),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,5),(14,-1),-0.0651751 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,4),(14,2),-0.0641542 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,4),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,4),(14,-1),-0.0809836 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,2),(14,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,14),(14,2),(14,-1),-0.0201936 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,14),(14,1),(14,-1),-0.0742917 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,15),(15,16),-0.0448096 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,29),-0.0847496 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,15),(15,16),(15,29),-0.0448096 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,15),(15,-1),-0.0597256 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,16),(16,17),-0.100867 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,18),0.0348844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,19),0.0297151 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,20),-0.118959 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,21),-0.0780068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,23),-0.0742349 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,24),-0.0852761 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,25),-0.118959 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,26),-0.100867 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,28),-0.0461907 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,29),0.251548 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,17),(16,18),-0.048608 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,19),-0.048608 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,20),-0.0558937 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,21),0.00107726 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,23),-0.0469117 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,25),-0.0558937 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,26),-0.0440773 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,28),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,29),-0.1843 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,18),(16,19),-0.0435083 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,20),-0.0361833 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,21),-0.0437741 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,23),-0.0502128 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,25),-0.0361833 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,26),-0.0221328 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,28),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,18),(16,29),0.00251247 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,19),(16,20),-0.0361825 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,21),-0.0437741 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,23),-0.0502128 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,25),-0.0361825 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,26),-0.0221328 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,28),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,19),(16,29),-0.00775461 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,20),(16,21),-0.0414577 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,23),-0.0375747 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,25),-0.0448003 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,26),-0.032309 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,29),-0.0601487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,21),(16,23),-0.0448905 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,25),-0.0459215 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,26),-0.0424575 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,28),-0.0431208 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,21),(16,29),-0.0895615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,23),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,23),(16,25),-0.0434298 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,23),(16,26),-0.0421675 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,23),(16,28),-0.0420704 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,23),(16,29),-0.0843718 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,24),(16,25),-0.0433716 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,24),(16,26),-0.0401986 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,24),(16,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,24),(16,29),-0.0826842 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,25),(16,26),-0.032309 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,25),(16,28),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,25),(16,29),-0.0601487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,26),(16,28),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,26),(16,29),-0.1843 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,28),(16,29),-0.0458559 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,16),(16,15),0.09575 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,14),0.0571056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,13),0.0778705 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,-1),-0.104449 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,15),(16,14),0.148888 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,15),(16,13),0.0829471 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,15),(16,-1),-0.0809836 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,14),(16,13),0.106009 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,14),(16,-1),-0.0600387 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,13),(16,-1),-0.0250523 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,17),(17,18),-0.0466658 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,19),-0.0461869 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,20),-0.153914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,21),-0.0244915 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,23),-0.101452 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,25),-0.153914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,26),-0.0539285 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,27),-0.153914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,29),0.0300372 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,17),(17,18),(17,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,23),-0.0420483 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,29),-0.0470111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,19),(17,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,23),-0.0420483 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,29),-0.0465322 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,20),(17,21),-0.0420465 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,23),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,26),-0.0420593 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,29),-0.137073 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,21),(17,23),-0.042014 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,21),(17,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,21),(17,26),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,21),(17,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,21),(17,29),-0.0225875 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,23),(17,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,23),(17,26),-0.0436474 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,23),(17,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,23),(17,29),-0.0787219 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,25),(17,26),-0.0420593 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,25),(17,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,25),(17,29),-0.137073 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,26),(17,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,26),(17,29),-0.0637841 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,27),(17,29),-0.137073 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,17),(17,-1),0.0778298 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,20),(20,20),(20,21),-0.0780068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,23),-0.0742349 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,24),-0.0852761 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,25),-0.118959 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,26),-0.100867 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,27),-0.118959 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,29),0.262903 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,20),(20,21),(20,23),-0.0448905 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,21),(20,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,21),(20,25),-0.0459215 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,21),(20,26),-0.0424575 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,21),(20,27),-0.0459215 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,21),(20,29),-0.0895615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,23),(20,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,23),(20,25),-0.0434298 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,23),(20,26),-0.0421675 # DEPENDENCYPART_GRANDSIBL
