# _root_ The cold guys in the set were Will Clark , Kevin Mitchell and Matt Williams , the Giants ' 3-4-5 hitters .
#goldHeads=3,3,7,3,6,4,0,9,7,9,12,9,12,15,13,9,18,21,18,21,9,7,
#predictedHeads=3,3,7,3,6,4,0,9,7,9,12,9,12,15,13,12,18,21,18,21,12,7,
(15,8),(8,10),(8,13),0.1005 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,10),(8,15),-0.0700439 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,10),(8,16),-0.0641818 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,10),(8,21),-0.0645262 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,10),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,10),(8,23),-0.013578 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,11),(8,12),0.086813 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,11),(8,13),0.0982564 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,11),(8,15),-0.0642456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,11),(8,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,11),(8,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,11),(8,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,11),(8,23),-0.00205871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,12),(8,13),0.0982564 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,12),(8,15),-0.0642456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,12),(8,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,12),(8,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,12),(8,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,12),(8,23),-0.00205878 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,13),(8,15),-0.0641499 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,13),(8,16),-0.0641482 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,13),(8,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,13),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,13),(8,23),-0.10134 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,15),(8,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,8),(8,15),(8,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,8),(8,15),(8,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,8),(8,15),(8,23),-0.00205871 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,8),(8,16),(8,21),-0.0645262 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,16),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,16),(8,23),-0.013578 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,21),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,21),(8,23),-0.0712976 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,22),(8,23),-0.0821404 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,8),(8,6),-0.0233469 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,8),(8,8),(8,5),-0.0287913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,8),(8,8),(8,3),-0.0474463 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,8),(8,8),(8,-1),0.143256 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,8),(8,6),(8,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,6),(8,3),-0.0420172 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,6),(8,-1),-0.112688 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,5),(8,3),-0.0420333 # DEPENDENCYPART_GRANDSIBL
(15,8),(8,5),(8,-1),-0.0329193 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,8),(8,3),(8,-1),-0.038325 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,9),(9,10),0.117363 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,11),0.209516 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,12),0.209516 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,13),0.0979335 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,14),0.210855 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,15),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,9),(9,9),(9,16),-0.0651782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,17),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,18),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,19),-0.0650354 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,20),-0.0641774 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,21),-0.0668152 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,22),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,23),0.158407 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,9),(9,10),(9,11),0.0783035 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,12),0.0783035 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,13),0.10054 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,14),0.0783035 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,15),-0.0700439 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,10),(9,16),-0.0641818 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,18),-0.0700439 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,20),-0.066043 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,21),-0.0645262 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,10),(9,23),-0.0132575 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,11),(9,12),0.0872101 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,13),0.0984487 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,14),0.0872101 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,15),-0.0642456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,11),(9,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,18),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,19),-0.0641916 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,11),(9,23),-0.00417155 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,12),(9,13),0.0984487 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,12),(9,14),0.0872101 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,12),(9,15),-0.0642456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,12),(9,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,12),(9,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,12),(9,18),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,12),(9,19),-0.0641916 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,12),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,12),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,12),(9,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,12),(9,23),-0.00417163 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,13),(9,14),0.102108 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,13),(9,15),-0.0641499 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,13),(9,16),-0.0641482 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,13),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,13),(9,18),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,13),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,13),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,13),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,13),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,13),(9,23),-0.101161 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,14),(9,15),-0.0642456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,14),(9,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,14),(9,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,14),(9,18),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,14),(9,19),-0.0641916 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,14),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,14),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,14),(9,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,14),(9,23),-0.00417155 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,15),(9,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,15),(9,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,15),(9,18),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,15),(9,19),-0.0641916 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,15),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,15),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,15),(9,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,15),(9,23),-0.00417155 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,9),(9,16),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,16),(9,18),-0.0700439 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,16),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,16),(9,20),-0.066043 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,16),(9,21),-0.0645262 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,16),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,16),(9,23),-0.0132575 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,17),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,17),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,17),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,17),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,17),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,17),(9,23),-0.0507166 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,18),(9,19),-0.0641916 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,18),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,18),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,18),(9,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,18),(9,23),-0.00417155 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,19),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,19),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,19),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,19),(9,23),-0.0231892 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,20),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,20),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,20),(9,23),-0.0586547 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,21),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,21),(9,23),-0.0710125 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,22),(9,23),-0.0821404 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,9),(9,8),-0.128806 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,6),-0.0233187 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,5),-0.0287913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,4),-0.0215182 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,3),-0.0474373 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,2),-0.0701452 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,1),-0.0287913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,9),(9,9),(9,-1),0.14443 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,9),(9,8),(9,6),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,5),-0.0163296 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,4),-0.0497078 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,3),-0.0433907 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,2),-0.0474648 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,1),-0.0163296 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,8),(9,-1),0.0309256 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,6),(9,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,6),(9,4),-0.043781 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,6),(9,3),-0.0420172 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,6),(9,2),-0.0420576 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,6),(9,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,6),(9,-1),-0.112656 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,5),(9,4),-0.0426149 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,5),(9,3),-0.0420333 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,5),(9,2),-0.0420198 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,5),(9,1),-0.0447101 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,5),(9,-1),-0.0329193 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,4),(9,3),-0.0421713 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,4),(9,2),-0.0425701 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,4),(9,1),-0.0420533 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,4),(9,-1),-0.100066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,3),(9,2),-0.0420189 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,3),(9,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,3),(9,-1),-0.0382935 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,2),(9,1),-0.0612878 # DEPENDENCYPART_GRANDSIBL
(15,9),(9,2),(9,-1),-0.0482591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,9),(9,1),(9,-1),-0.0329193 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,10),(10,10),(10,23),0.0173562 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,10),(10,10),(10,-1),0.0835752 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,11),(11,12),0.210621 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,13),0.0979426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,15),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,11),(11,16),-0.0651782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,23),0.159207 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,12),(11,13),0.0984487 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,15),-0.0642456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,12),(11,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,12),(11,23),-0.00307033 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,13),(11,15),-0.0641499 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,13),(11,16),-0.0641482 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,13),(11,23),-0.101152 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,15),(11,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,15),(11,23),-0.00307025 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,16),(11,23),-0.0132543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,11),(11,10),0.0778948 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,9),-0.128787 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,8),-0.128796 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,11),(11,11),(11,-1),0.146276 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,11),(11,10),(11,9),0.0973774 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,10),(11,8),0.0964114 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,10),(11,-1),-0.0851788 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,9),(11,8),-0.058728 # DEPENDENCYPART_GRANDSIBL
(15,11),(11,9),(11,-1),0.0317225 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,11),(11,8),(11,-1),0.0309347 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,12),(12,13),0.0979426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,14),0.211953 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,15),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,12),(12,12),(12,16),-0.0651782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,17),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,18),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,19),-0.0650354 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,20),-0.0641774 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,21),-0.0668152 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,22),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,23),0.156559 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,12),(12,13),(12,14),0.102108 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,13),(12,15),-0.0641499 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,13),(12,16),-0.0641482 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,13),(12,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,13),(12,18),-0.0641499 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,13),(12,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,13),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,13),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,13),(12,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,13),(12,23),-0.101152 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,14),(12,15),-0.0642456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,14),(12,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,14),(12,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,14),(12,18),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,14),(12,19),-0.0641916 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,14),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,14),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,14),(12,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,14),(12,23),-0.00307603 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,15),(12,16),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,15),(12,17),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,15),(12,18),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,15),(12,19),-0.0641916 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,15),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,15),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,15),(12,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,15),(12,23),-0.00307603 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,12),(12,16),(12,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,16),(12,18),-0.0700439 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,16),(12,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,16),(12,20),-0.066043 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,16),(12,21),-0.0645262 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,16),(12,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,16),(12,23),-0.0132543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,17),(12,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,17),(12,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,17),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,17),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,17),(12,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,17),(12,23),-0.0507166 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,18),(12,19),-0.0641916 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,18),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,18),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,18),(12,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,18),(12,23),-0.00307603 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,19),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,19),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,19),(12,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,19),(12,23),-0.0231903 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,20),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,20),(12,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,20),(12,23),-0.0586547 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,21),(12,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,21),(12,23),-0.0710125 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,22),(12,23),-0.0821404 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,12),(12,12),(12,11),-0.129504 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,10),0.0778848 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,9),-0.129504 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,8),-0.129513 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,6),-0.0233187 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,5),-0.0287913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,4),-0.0217576 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,3),-0.0474373 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,2),-0.0701452 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,1),-0.0287913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(15,12),(12,12),(12,-1),0.144548 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(15,12),(12,11),(12,10),-0.0193778 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,11),(12,9),-0.058665 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,11),(12,8),-0.0587294 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,11),(12,6),-0.0461784 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,11),(12,5),-0.0163296 # DEPENDENCYPART_GRANDSIBL
(15,12),(12,11),(12,4),-0.0497078 # DEPENDENCYPART_GRANDSIBL
