# _root_ Bear Stearns 's chief economist , Lawrence Kudlow , in the Sept. 29 issue of the firm 's Global Spectator :
#goldHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
#predictedHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
(12,17),(17,17),(17,22),-0.029448 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,17),(17,18),(17,19),-0.0426326 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,20),-0.0426326 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,22),-0.0505366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,19),(17,20),-0.0467663 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,21),-0.0423792 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,22),-0.112812 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,20),(17,21),-0.0423792 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,22),-0.112812 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,21),(17,22),-0.00109008 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,17),(17,16),0.082631 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,15),0.0467328 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,13),0.126173 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,12),0.137122 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,17),(17,17),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,-1),0.0020974 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,17),(17,16),(17,15),0.103104 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,16),(17,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,16),(17,12),0.100319 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,16),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,16),(17,-1),-0.020544 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,15),(17,13),0.102374 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,15),(17,12),0.10218 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,15),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,15),(17,-1),-0.109109 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,13),(17,12),0.100415 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,13),(17,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,13),(17,-1),-0.0562022 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,12),(17,11),-0.0687002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,12),(17,-1),-0.0463172 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,17),(17,11),(17,-1),-0.020544 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,18),(18,19),-0.0452297 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,20),-0.0452297 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,18),(18,18),(18,22),0.205244 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,18),(18,19),(18,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,18),(18,19),(18,22),-0.045539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,20),(18,22),-0.045539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,18),(18,18),(18,-1),0.15278 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,20),(20,20),(20,21),-0.0314422 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,22),0.136202 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,20),(20,21),(20,22),-0.064677 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,20),(20,19),0.210273 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,18),0.113585 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,17),0.0928571 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,16),0.114563 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,14),0.092987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,13),0.107332 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,12),0.210295 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,20),(20,20),(20,11),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,7),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,5),-0.0654717 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,4),-0.0641523 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,2),-0.0791486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,-1),0.150746 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,20),(20,19),(20,18),0.102422 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,17),0.0974844 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,16),0.102053 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,14),0.098176 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,13),0.103668 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,12),0.0872085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,19),(20,11),-0.0650997 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,7),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,5),-0.0643654 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,4),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,-1),-0.00339836 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,18),(20,17),0.102861 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,14),0.102861 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,13),0.103061 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,12),0.1023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,18),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,7),-0.0642549 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,4),-0.0641688 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,2),-0.0642549 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,-1),0.00272386 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,17),(20,16),0.100756 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,14),0.101649 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,13),0.0981917 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,12),0.0987568 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,17),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,7),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,2),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,-1),-0.075042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,16),(20,14),0.103047 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,12),0.106414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,16),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,-1),-0.0507166 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,14),(20,13),0.0981917 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,14),(20,12),0.0987638 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,14),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,14),(20,7),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,14),(20,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,14),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,14),(20,2),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,14),(20,-1),-0.0750407 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,13),(20,12),0.102701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,13),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,13),(20,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,13),(20,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,13),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,13),(20,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,13),(20,-1),-0.0588852 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,12),(20,11),-0.0650997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,12),(20,7),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,12),(20,5),-0.0643654 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,12),(20,4),-0.0643539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,12),(20,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,12),(20,-1),-0.00339567 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,20),(20,11),(20,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,11),(20,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,11),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,11),(20,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,11),(20,-1),-0.0507166 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,7),(20,5),-0.0643654 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,7),(20,4),-0.0643539 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,7),(20,2),-0.0642456 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,7),(20,-1),-0.0040212 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,5),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,5),(20,2),-0.0641704 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,5),(20,-1),-0.0750514 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,4),(20,2),-0.0641461 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,4),(20,-1),-0.0981183 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,2),(20,-1),-0.00341958 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,21),(21,22),-0.00568612 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,21),(21,21),(21,20),0.0966732 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,-1),-0.0311924 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,21),(21,20),(21,-1),-0.0706376 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,10),(10,11),0.101293 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,12),0.0944094 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,13),-0.0675933 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,10),(10,10),(10,14),-0.0859341 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,15),-0.0680551 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,20),-0.0652567 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,22),0.0771231 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,10),(10,11),(10,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,13),-0.0641856 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,11),(10,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,22),-0.0683898 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,12),(10,13),-0.0641564 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,12),(10,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,12),(10,15),-0.0641487 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,12),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,12),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,12),(10,22),-0.0738208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,13),(10,14),-0.0641631 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,13),(10,15),-0.0642056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,13),(10,20),-0.064222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,13),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,13),(10,22),-0.0767551 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,10),(10,14),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,14),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,14),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,14),(10,22),-0.102033 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,15),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,15),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,15),(10,22),-0.0644603 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,20),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,20),(10,22),-0.0737928 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,21),(10,22),-0.0648201 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,10),(10,9),-0.0429929 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,8),-0.0761139 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,6),-0.0429929 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,5),-0.0281475 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,-1),-0.0520255 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,10),(10,9),(10,8),-0.0420403 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,9),(10,6),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,9),(10,5),-0.0425389 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,9),(10,-1),-0.0462092 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,8),(10,6),-0.0423295 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,8),(10,5),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,8),(10,-1),-0.0720393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,6),(10,5),-0.0425389 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,6),(10,-1),-0.0462092 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,5),(10,-1),-0.0333152 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,11),(11,12),0.103037 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,11),(11,11),(11,22),-0.0103909 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,11),(11,12),(11,13),-0.0641619 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,12),(11,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,13),(11,22),-0.0641506 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,11),(11,11),(11,-1),0.0137598 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,12),(12,13),-0.0668604 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,12),(12,14),-0.0642204 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,17),-0.0642204 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,18),-0.0643318 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,22),-0.188118 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,13),(12,14),-0.0641477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,17),-0.0641477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,22),-0.0737125 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,14),(12,15),-0.0641922 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,14),(12,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,14),(12,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,14),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,14),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,14),(12,22),-0.0644039 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,15),(12,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,15),(12,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,15),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,15),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,15),(12,22),-0.0642492 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,17),(12,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,17),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,17),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,17),(12,22),-0.0644039 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,18),(12,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,18),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,18),(12,22),-0.0590625 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,20),(12,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,20),(12,22),-0.0341389 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,21),(12,22),-0.0645561 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,12),(12,11),-0.042184 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,9),-0.0303089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,8),-0.0360188 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,7),-0.0360188 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,-1),-0.147635 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,11),(12,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,11),(12,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,11),(12,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,11),(12,-1),-0.0421996 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,9),(12,8),-0.0315476 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,9),(12,7),-0.0315476 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,9),(12,-1),-0.0399644 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,8),(12,7),-0.0422489 # DEPENDENCYPART_GRANDSIBL
(13,12),(12,8),(12,-1),-0.027981 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,7),(12,-1),-0.027981 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,14),(14,14),(14,15),-0.0494445 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,17),-0.0460674 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,18),-0.0429686 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,19),-0.0287149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,20),-0.0287149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,21),-0.0448719 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,22),-0.0654787 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,14),(14,15),(14,17),-0.042433 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,15),(14,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,15),(14,19),-0.0420367 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,15),(14,20),-0.0420367 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,15),(14,21),-0.0422597 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,15),(14,22),-0.045904 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,14),(14,17),(14,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,17),(14,19),-0.0420175 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,17),(14,20),-0.0420175 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,17),(14,21),-0.0448033 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,17),(14,22),-0.037682 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,14),(14,18),(14,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,18),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,18),(14,21),-0.0420206 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,18),(14,22),-0.0426117 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,14),(14,19),(14,20),-0.0414345 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,19),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,19),(14,22),-0.0262208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,14),(14,20),(14,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,14),(14,20),(14,22),-0.0262208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,14),(14,21),(14,22),-0.0466574 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,14),(14,14),(14,13),0.0802035 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,14),(14,14),(14,12),-0.0648086 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,10),-0.0641987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,9),-0.0648252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,8),-0.0648086 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,7),-0.0648086 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,6),-0.0648252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,2),-0.0648086 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,14),(14,-1),-0.0768091 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,14),(14,13),(14,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,13),(14,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,13),(14,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,14),(14,13),(14,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
