# _root_ That debt would be paid off as the assets are sold , leaving the total spending for the bailout at $ 50 billion , or $ 166 billion including interest over 10 years .
#goldHeads=2,3,0,3,4,5,5,9,10,7,10,5,5,16,16,13,16,19,17,13,20,21,21,21,21,25,26,26,26,29,30,33,31,3,
#predictedHeads=2,3,0,3,4,5,5,9,10,7,10,11,11,16,16,13,16,19,17,13,20,21,21,21,21,25,26,26,16,29,30,33,31,3,
(6,5),(5,5),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,35),-0.0820265 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,6),(5,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,6),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,7),(5,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,7),(5,35),-0.0641662 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,8),(5,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,8),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,9),(5,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,9),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,10),(5,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,10),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,11),(5,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,11),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,12),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,12),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,13),(5,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,13),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,16),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,16),(5,35),-0.064147 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,17),(5,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,17),(5,35),-0.0641662 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,19),(5,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,19),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,19),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,19),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,19),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,19),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,19),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,19),(5,35),-0.064147 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,20),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,20),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,20),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,20),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,20),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,20),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,20),(5,35),-0.0641662 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,21),(5,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,21),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,21),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,21),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,21),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,21),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,24),(5,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,24),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,24),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,24),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,24),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,25),(5,29),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,25),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,25),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,25),(5,35),-0.0641459 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,29),(5,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,29),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,29),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,31),(5,34),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,31),(5,35),-0.0641662 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,34),(5,35),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,5),(5,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,2),-0.0423709 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,1),-0.0420113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,5),(5,5),(5,-1),-0.0540972 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,5),(5,3),(5,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,3),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,3),(5,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,2),(5,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,5),(5,2),(5,-1),-0.0423048 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,5),(5,1),(5,-1),-0.0420117 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,7),(7,8),-0.025479 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,9),-0.0609967 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,10),-0.0367666 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,11),-0.0435447 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,12),-0.0420316 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,13),-0.0444415 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,16),-0.043271 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,7),(7,7),(7,35),-0.00494655 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,8),(7,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,11),-0.0420202 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,12),-0.0420168 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,8),(7,35),-0.0254543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,9),(7,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,12),-0.042014 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,9),(7,35),-0.0617667 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,10),(7,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,12),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,10),(7,35),-0.0367668 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,11),(7,12),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,11),(7,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,11),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,11),(7,35),-0.0435629 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,12),(7,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,12),(7,16),-0.042014 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,12),(7,35),-0.0422013 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,13),(7,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,7),(7,13),(7,35),-0.0444106 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,16),(7,35),-0.0387622 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,7),(7,7),(7,6),0.10307 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,7),(7,-1),-0.0483763 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,7),(7,6),(7,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,9),(9,10),-0.0420551 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,11),-0.0292439 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,12),-0.0420812 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,13),-0.0420275 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,35),-0.0579568 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,10),(9,11),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,10),(9,35),-0.0420583 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,11),(9,12),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,11),(9,35),-0.0292518 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,12),(9,13),-0.0473614 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,12),(9,35),-0.0422702 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,13),(9,35),-0.0473777 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,9),(9,8),0.102789 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,7),0.103061 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,6),0.103056 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,9),(9,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,9),(9,-1),-0.0668493 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,8),(9,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,6),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,8),(9,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,8),(9,-1),-0.0603397 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,7),(9,6),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,7),(9,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,7),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,7),(9,-1),-0.0644213 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,6),(9,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,6),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,9),(9,6),(9,-1),-0.0641595 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,9),(9,3),(9,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,9),(9,3),(9,-1),-0.0641491 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,9),(9,1),(9,-1),-0.0617283 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,10),(10,11),-0.0420143 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,12),-0.0420131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,13),-0.0422804 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,16),-0.0420167 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,17),-0.0420149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,19),-0.0420167 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,20),-0.0420149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,21),-0.0420147 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,24),-0.0420131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,34),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,35),-0.0420463 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,10),(10,11),(10,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,34),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,11),(10,35),-0.0420143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,12),(10,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,34),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,12),(10,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,13),(10,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,13),(10,17),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,13),(10,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,13),(10,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,13),(10,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,13),(10,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,13),(10,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,13),(10,34),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,13),(10,35),-0.0422804 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
