# _root_ Isao Ushikubo , general manager of the investment research department at Toyo Trust & Banking Co. , also was optimistic .
#goldHeads=2,19,2,5,2,5,10,10,10,6,10,13,11,13,14,15,2,19,0,19,19,
#predictedHeads=2,19,2,5,2,5,10,10,10,6,10,13,11,13,14,15,2,19,0,19,19,
(6,10),(10,10),(10,4),-0.0686488 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,3),-0.0641921 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,2),-0.0668348 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,1),-0.0668348 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,10),(10,-1),-0.173196 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,10),(10,9),(10,8),0.0897853 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,7),0.0427719 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,6),0.0991445 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,9),(10,5),-0.0642882 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,4),-0.0643755 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,3),-0.0641566 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,2),-0.0644538 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,1),-0.0644538 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,9),(10,-1),-0.0189199 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,8),(10,7),0.0397885 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,6),0.0991445 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,8),(10,5),-0.0643595 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,4),-0.0643755 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,3),-0.0641566 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,2),-0.0645094 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,1),-0.0645094 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,8),(10,-1),-0.0242896 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,7),(10,6),0.119683 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,7),(10,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,4),-0.0643146 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,2),-0.0648835 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,1),-0.0648835 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,7),(10,-1),-0.0896709 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,6),(10,5),-0.0642683 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,3),-0.0644238 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,2),-0.0642263 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,1),-0.0642263 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,10),(10,6),(10,-1),-0.0927879 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,10),(10,5),(10,4),-0.0643755 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,5),(10,3),-0.0641566 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,5),(10,2),-0.0644538 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,5),(10,1),-0.0644538 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,5),(10,-1),-0.0165481 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,4),(10,3),-0.0641556 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,4),(10,2),-0.064146 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,4),(10,1),-0.064146 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,4),(10,-1),-0.0614114 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,3),(10,2),-0.0641567 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,3),(10,1),-0.0641567 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,3),(10,-1),-0.0797376 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,2),(10,1),-0.0641852 # DEPENDENCYPART_GRANDSIBL
(6,10),(10,2),(10,-1),-0.0691547 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,10),(10,1),(10,-1),-0.0691547 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,11),(11,12),-0.109602 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,13),-0.109602 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,14),-0.0471811 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,15),-0.109802 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,16),-0.109614 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,17),-0.0609239 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,18),-0.0294616 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,19),-0.0498975 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,20),-0.0714809 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,21),-0.0420237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,22),0.150088 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,11),(11,12),(11,13),-0.0423685 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,14),-0.049664 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,15),-0.0423685 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,16),-0.0423685 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,17),-0.0493191 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,18),-0.0420273 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,19),-0.0426373 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,20),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,12),(11,22),-0.0505101 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,13),(11,14),-0.049664 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,15),-0.0423685 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,16),-0.0423685 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,17),-0.0493191 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,18),-0.0420273 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,19),-0.0426373 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,20),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,13),(11,22),-0.0505101 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,14),(11,15),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,16),-0.0420129 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,17),-0.0449595 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,18),-0.0420364 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,19),-0.042031 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,14),(11,22),0.0612961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,15),(11,16),-0.0423685 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,17),-0.0493191 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,18),-0.0420273 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,19),-0.0426373 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,20),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,15),(11,22),-0.0505115 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,16),(11,17),-0.0493191 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,16),(11,18),-0.0420273 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,16),(11,19),-0.0426373 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,16),(11,20),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,16),(11,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,16),(11,22),-0.0505227 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,17),(11,18),-0.0489809 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,17),(11,19),-0.0485872 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,17),(11,20),-0.0420133 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,17),(11,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,17),(11,22),-0.0408808 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,18),(11,19),-0.0423996 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,18),(11,20),-0.0420264 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,18),(11,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,18),(11,22),-0.0333427 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,19),(11,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,19),(11,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,19),(11,22),-0.0886395 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,20),(11,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,11),(11,20),(11,22),-0.0709802 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,21),(11,22),-0.042575 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,11),(11,11),(11,10),0.0839699 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,11),(11,11),(11,-1),-0.0415838 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,11),(11,10),(11,-1),-0.0703675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,13),(13,14),0.0284478 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,15),-0.101714 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,16),-0.0496207 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,17),-0.146747 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,18),-0.0201193 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,19),-0.059061 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,20),-0.0316265 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,21),-0.0266502 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,22),0.26864 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,13),(13,14),(13,15),-0.064968 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,16),-0.0718693 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,17),0.0880701 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,18),-0.0394138 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,19),-0.0511067 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,20),-0.0434631 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,21),-0.0424644 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,14),(13,22),-0.165777 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,15),(13,16),-0.0404675 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,17),-0.0427804 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,18),-0.0446051 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,19),-0.0382478 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,20),-0.0427416 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,21),-0.0340436 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,15),(13,22),-0.0289938 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,16),(13,17),-0.038841 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,16),(13,18),-0.0446627 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,16),(13,19),-0.0385889 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,16),(13,20),-0.0427416 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,16),(13,21),-0.0340436 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,16),(13,22),0.000838654 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,17),(13,18),-0.0608529 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,17),(13,19),-0.0320178 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,17),(13,20),-0.0530511 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,17),(13,21),-0.0423967 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,17),(13,22),-0.103677 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,18),(13,19),-0.0421659 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,18),(13,20),-0.042021 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,18),(13,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,18),(13,22),-0.0504246 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,19),(13,20),-0.0420555 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,19),(13,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,19),(13,22),0.00444785 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,20),(13,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,20),(13,22),-0.028191 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,21),(13,22),-0.0198784 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,13),(13,12),0.119971 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,11),0.0574988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,10),0.103754 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,9),0.0993871 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,8),0.100546 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,7),0.0654186 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,5),-0.0641489 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,4),-0.0643438 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,2),-0.0658455 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,1),-0.0658455 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,13),(13,13),(13,-1),-0.0901589 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,13),(13,12),(13,11),0.106215 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,10),0.134517 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,9),0.134693 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,8),0.134778 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,7),0.137626 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,5),-0.0649676 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,4),-0.0641563 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,2),-0.0648071 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,1),-0.0648071 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,12),(13,-1),-0.0984645 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,11),(13,10),0.102227 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,11),(13,9),0.102651 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,11),(13,8),0.102651 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,11),(13,7),0.100471 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,11),(13,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,11),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,11),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,11),(13,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,11),(13,-1),-0.0648579 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,10),(13,9),0.123511 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,10),(13,8),0.130601 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,10),(13,7),0.082817 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,10),(13,5),-0.0641496 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,10),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,10),(13,2),-0.0642084 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,10),(13,1),-0.0642084 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,10),(13,-1),-0.0356447 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,9),(13,8),0.131368 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,9),(13,7),0.082848 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,9),(13,5),-0.0641496 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,9),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,9),(13,2),-0.0642084 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,9),(13,1),-0.0642084 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,9),(13,-1),-0.037047 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,8),(13,7),0.0870322 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,8),(13,5),-0.0641496 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,8),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,8),(13,2),-0.0642084 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,8),(13,1),-0.0642084 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,8),(13,-1),-0.0375806 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,7),(13,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,7),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,7),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,7),(13,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,7),(13,-1),-0.117833 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,5),(13,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,5),(13,2),-0.0642084 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,5),(13,1),-0.0642084 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,5),(13,-1),-0.034862 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,4),(13,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,4),(13,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,4),(13,-1),-0.0236869 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,2),(13,1),-0.0648071 # DEPENDENCYPART_GRANDSIBL
(6,13),(13,2),(13,-1),-0.0984645 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,13),(13,1),(13,-1),-0.0984645 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,14),(14,14),(14,15),-0.0939954 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,16),-0.0931466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,17),-0.0184002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,18),0.0862829 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,19),-0.101142 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,20),-0.0517629 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,14),(14,14),(14,22),-0.00874775 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,14),(14,15),(14,16),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,15),(14,17),-0.0423021 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,15),(14,18),-0.0420122 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,15),(14,19),-0.0420143 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,15),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,15),(14,22),-0.096374 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,14),(14,16),(14,17),-0.042369 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,16),(14,18),-0.0420122 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,16),(14,19),-0.0420143 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,16),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,16),(14,22),-0.0954825 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,14),(14,17),(14,18),-0.0399245 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,17),(14,19),-0.0428825 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,17),(14,20),-0.0420345 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,17),(14,22),-0.0474879 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,14),(14,18),(14,19),-0.0434801 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,18),(14,20),-0.0424078 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,18),(14,22),0.0675929 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,14),(14,19),(14,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,14),(14,19),(14,22),-0.10367 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,14),(14,20),(14,22),-0.0522071 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,14),(14,14),(14,-1),0.0263787 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,15),(15,15),(15,16),-0.055403 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,15),(15,17),-0.140616 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,15),(15,18),-0.0201193 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,15),(15,19),-0.059061 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,15),(15,20),-0.031615 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,15),(15,21),-0.0266502 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,15),(15,22),0.260361 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,15),(15,16),(15,17),-0.0399342 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,16),(15,18),-0.0446627 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,16),(15,19),-0.0385889 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,16),(15,20),-0.0427416 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,16),(15,21),-0.0340436 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,16),(15,22),-0.00210745 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,17),(15,18),-0.0608596 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,17),(15,19),-0.032016 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,17),(15,20),-0.0530553 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,17),(15,21),-0.0423967 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,17),(15,22),-0.105747 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,18),(15,19),-0.0421659 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,18),(15,20),-0.042021 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,18),(15,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,18),(15,22),-0.0504313 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,19),(15,20),-0.0420555 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,19),(15,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,19),(15,22),0.0045888 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,20),(15,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,20),(15,22),-0.0281936 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,21),(15,22),-0.0198765 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,15),(15,13),0.108817 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,15),(15,12),0.11383 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,15),(15,10),0.100208 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,15),(15,15),(15,-1),-0.0815248 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,15),(15,13),(15,12),0.0550726 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,13),(15,10),0.134667 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,13),(15,-1),-0.104919 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,12),(15,10),0.134667 # DEPENDENCYPART_GRANDSIBL
(6,15),(15,12),(15,-1),-0.103534 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,15),(15,10),(15,-1),-0.0375256 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,16),(16,17),-0.15694 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,18),-0.0201193 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
