# _root_ But then , as quickly as the Dow had fallen , it began to turn around .
#goldHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
#predictedHeads=13,13,13,13,4,4,8,9,6,9,13,13,0,13,14,15,13,
(13,1),(1,1),(1,13),-0.0673902 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,1),(1,1),(1,18),0.23659 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,1),(1,2),(1,3),0.103066 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,4),0.102793 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,5),0.102793 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,2),(1,18),-0.072776 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,3),(1,4),0.103055 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,5),0.103055 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,9),0.102916 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,13),-0.0641464 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,3),(1,18),-0.0712418 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,4),(1,5),0.102793 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,4),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,4),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,4),(1,18),-0.0738533 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,5),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,5),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,5),(1,18),-0.0728242 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,9),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,9),(1,18),-0.102374 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,13),(1,18),-0.100882 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,1),(1,1),(1,-1),-0.230488 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,2),(2,2),(2,3),0.0856258 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,4),0.125362 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,5),0.117937 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,6),0.1182 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,8),0.0963442 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,9),0.0901618 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,13),-0.0642108 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,2),(2,2),(2,17),-0.0641464 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,18),-0.0421462 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,2),(2,3),(2,4),0.0970987 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,5),0.0976007 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,6),0.099163 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,8),0.102355 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,9),0.100569 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,13),-0.0641469 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,3),(2,17),-0.0641529 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,18),-0.039845 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,4),(2,5),0.115538 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,6),0.11924 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,8),0.103049 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,9),0.102633 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,13),-0.0643043 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,4),(2,17),-0.0643031 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,18),-0.0213431 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,5),(2,6),0.11572 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,8),0.103066 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,9),0.102634 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,5),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,18),-0.0409811 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,6),(2,8),0.103013 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,6),(2,9),0.101379 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,6),(2,13),-0.064463 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,6),(2,17),-0.0646201 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,6),(2,18),-0.0194564 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,8),(2,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,8),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,8),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,8),(2,18),-0.0739558 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,9),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,9),(2,17),-0.0641851 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,9),(2,18),-0.0935179 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,13),(2,17),-0.0641851 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,13),(2,18),-0.0903468 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,2),(2,17),(2,18),-0.0654715 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,2),(2,1),-0.0416799 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,-1),-0.00432682 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,2),(2,1),(2,-1),-0.0686306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,3),(3,18),0.0409225 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,3),(3,3),(3,2),-0.0579571 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,1),-0.0442508 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,3),(3,3),(3,-1),0.0356458 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,3),(3,2),(3,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,3),(3,2),(3,-1),-0.0541922 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,3),(3,1),(3,-1),-0.0447563 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,4),(4,5),0.13426 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,6),0.130202 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,7),0.104404 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,8),0.0820107 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,9),0.136195 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,10),0.108268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,11),0.0951316 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,12),0.0934971 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,13),-0.0710742 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,4),(4,14),-0.06415 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,17),-0.0641464 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,18),-0.0824309 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,5),(4,6),0.128601 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,7),0.101761 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,8),0.103066 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,9),0.102598 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,10),0.0997331 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,11),0.0968252 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,12),0.103054 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,5),(4,14),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,5),(4,18),-0.0441591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,6),(4,7),0.106857 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,8),0.102851 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,9),0.101547 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,10),0.102227 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,11),0.0953121 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,12),0.103069 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,13),-0.0646237 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,6),(4,14),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,17),-0.0647775 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,6),(4,18),0.00827131 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,7),(4,8),0.103068 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,9),0.103068 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,10),0.103069 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,11),0.110372 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,12),0.106974 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,7),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,7),(4,18),-0.0383867 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,8),(4,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,11),0.103014 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,8),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,8),(4,18),-0.0884181 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,9),(4,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,11),0.101451 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,9),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,17),-0.0641851 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,9),(4,18),-0.0547817 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,10),(4,11),0.10057 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,12),0.103069 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,10),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,10),(4,18),-0.0593544 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,11),(4,12),0.102661 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,11),(4,13),-0.064147 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,11),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,11),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,11),(4,17),-0.0641529 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,11),(4,18),-0.0462145 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,12),(4,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,12),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,12),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,12),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,12),(4,18),-0.0655537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,13),(4,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,13),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,13),(4,17),-0.0641851 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,13),(4,18),-0.0516106 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,14),(4,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,14),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,14),(4,18),-0.0687687 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,16),(4,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,16),(4,18),-0.0655432 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,17),(4,18),-0.0656302 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,4),(4,3),-0.0166576 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,2),-0.0868666 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,1),-0.041519 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,-1),-0.046509 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,3),(4,2),-0.0330027 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,3),(4,1),-0.0484333 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,3),(4,-1),-0.0189818 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,2),(4,1),-0.044627 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,2),(4,-1),-0.1446 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,1),(4,-1),-0.0608908 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,5),(5,6),0.120107 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,7),0.104539 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,8),0.0963442 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,9),0.0960403 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,10),0.0898763 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,11),0.0878131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,13),-0.0642108 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,5),(5,17),-0.0641464 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,18),-0.078273 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,6),(5,7),0.107018 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,8),0.103013 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,9),0.101379 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,10),0.102488 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,11),0.0980827 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,13),-0.064463 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,6),(5,17),-0.0646201 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,18),-0.0176159 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,7),(5,8),0.103068 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,9),0.103068 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,10),0.103069 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,11),0.110372 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,7),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,18),-0.0381825 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,8),(5,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,11),0.10302 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,8),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,18),-0.0739558 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,9),(5,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,11),0.102517 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,9),(5,17),-0.0641851 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,18),-0.0874504 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,10),(5,11),0.101949 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,10),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,18),-0.0785675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,11),(5,13),-0.0641469 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,11),(5,17),-0.0641529 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,11),(5,18),-0.0397751 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,13),(5,17),-0.0641851 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,13),(5,18),-0.0842793 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,17),(5,18),-0.0654715 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,5),(5,4),-0.0761983 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,3),-0.00764355 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,2),-0.0591189 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,1),-0.0404511 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,-1),-0.014199 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,4),(5,3),-0.0393731 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,4),(5,2),-0.0504353 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,4),(5,1),-0.0414519 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,4),(5,-1),-0.118352 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,3),(5,2),-0.0316343 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,3),(5,1),-0.045262 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,3),(5,-1),-0.0239257 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,2),(5,1),-0.0439353 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,2),(5,-1),-0.125907 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,1),(5,-1),-0.0669207 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,6),(6,7),0.102604 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,8),0.0899744 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,9),0.282143 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,10),0.177581 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,11),0.0951827 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,13),-0.123365 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,6),(6,14),-0.067195 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,15),-0.0643216 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,16),-0.0641518 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,17),-0.064146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,18),-0.0544453 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,7),(6,8),0.102995 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,9),0.103031 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,10),0.103065 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,11),0.100416 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,13),-0.0643456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,7),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,17),-0.0641574 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,18),-0.0544669 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,8),(6,9),0.102709 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,10),0.103067 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,11),0.0880428 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,13),-0.0641458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,8),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,17),-0.0642105 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,8),(6,18),-0.0738534 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,9),(6,10),0.103053 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,9),(6,11),0.0930519 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,9),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,9),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,9),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,9),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,9),(6,17),-0.0655758 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,9),(6,18),0.0565538 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,10),(6,11),0.120369 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,10),(6,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,10),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,10),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,10),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,10),(6,17),-0.064149 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,10),(6,18),-0.013207 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,11),(6,13),-0.064869 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,11),(6,14),-0.0641468 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,11),(6,15),-0.064146 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,11),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,11),(6,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,11),(6,18),-0.128698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,13),(6,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,13),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,13),(6,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,13),(6,17),-0.0655758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,13),(6,18),0.0628323 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,14),(6,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
