# _root_ New Jersey Turnpike Authority 's 7.20 % issue of 2018 was off 3\/4 at 98 1\/2 bid , yielding 7.32 % , up 0.07 percentage point from late Friday .
#goldHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
#predictedHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
(12,21),(21,15),(21,13),0.0995584 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,15),(21,12),0.102686 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,15),(21,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,15),(21,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,15),(21,-1),-0.0350691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,14),(21,13),0.103005 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,14),(21,12),0.102871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,14),(21,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,14),(21,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,14),(21,-1),-0.0196025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,13),(21,12),0.102686 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,13),(21,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,13),(21,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,13),(21,-1),-0.034814 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,12),(21,10),-0.0642079 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,12),(21,6),-0.0642079 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,12),(21,-1),-0.0857424 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,21),(21,10),(21,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,10),(21,-1),-0.0350723 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,6),(21,-1),-0.035069 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,22),(22,22),(22,31),-0.051881 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,22),(22,22),(22,-1),-0.0608097 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,24),(24,24),(24,25),-0.0503088 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,26),-0.0503088 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,31),0.0209715 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,24),(24,25),(24,26),-0.0420219 # DEPENDENCYPART_GRANDSIBL
(12,24),(24,25),(24,31),-0.0514303 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,24),(24,26),(24,31),-0.0514303 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,24),(24,24),(24,23),0.103016 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,20),0.0971258 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,24),(24,24),(24,-1),-0.0398628 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,24),(24,23),(24,20),0.103068 # DEPENDENCYPART_GRANDSIBL
(12,24),(24,23),(24,-1),-0.0641591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,24),(24,20),(24,-1),-0.0524879 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,27),(27,27),(27,28),-0.0889533 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,27),(27,27),(27,29),-0.0512341 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,27),(27,27),(27,31),-0.100629 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,27),(27,28),(27,29),-0.0420119 # DEPENDENCYPART_GRANDSIBL
(12,27),(27,28),(27,31),-0.0885178 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,27),(27,29),(27,31),-0.0742625 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,27),(27,27),(27,26),0.0923417 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,27),(27,27),(27,-1),0.00862025 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,27),(27,26),(27,-1),-0.0818946 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,6),(6,7),0.115999 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,9),0.0922056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,31),0.139045 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,7),(6,9),0.103061 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,7),(6,31),-0.0505693 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,9),(6,31),-0.0755626 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,6),(6,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,4),-0.0451597 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,6),(6,6),(6,-1),0.0467541 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,6),(6,5),(6,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,6),(6,5),(6,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,6),(6,4),(6,-1),-0.0445202 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,8),(8,9),0.101021 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,10),0.0801141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,11),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,12),0.125579 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,13),-0.0649065 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,8),(8,8),(8,14),-0.0641987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,17),-0.0641917 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,18),-0.0648252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,22),-0.0648252 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,23),-0.064492 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,26),-0.0641917 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,27),-0.0641987 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,31),-0.0549898 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,8),(8,9),(8,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,12),0.103067 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,9),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,9),(8,31),-0.0663157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,10),(8,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,12),0.104286 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,10),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,10),(8,31),-0.0905077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,11),(8,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,11),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,11),(8,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,12),(8,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,12),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,12),(8,31),-0.0720161 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,13),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,13),(8,31),-0.0913149 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,8),(8,14),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,14),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,14),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,14),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,14),(8,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,14),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,14),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,14),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,14),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,14),(8,31),-0.0657276 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,17),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,17),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,17),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,17),(8,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,17),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,17),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,17),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,17),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,17),(8,31),-0.064163 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,18),(8,19),-0.0642617 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,18),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,18),(8,23),-0.0643671 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,18),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,18),(8,27),-0.064146 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,18),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,18),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,18),(8,31),-0.066118 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,19),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,19),(8,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,19),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,19),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,19),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,19),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,19),(8,31),-0.0645971 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,22),(8,23),-0.0643671 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,22),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,22),(8,27),-0.064146 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,22),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,22),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,22),(8,31),-0.066118 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,23),(8,26),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,23),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,23),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,23),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,23),(8,31),-0.0709809 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,26),(8,27),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,26),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,26),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,26),(8,31),-0.0641746 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,27),(8,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,27),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,27),(8,31),-0.065691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,28),(8,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,28),(8,31),-0.0715773 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,30),(8,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,8),(8,7),-0.0469316 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,6),-0.0444104 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,5),-0.0429686 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,4),-0.0287149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,3),-0.0287149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,2),-0.0287149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,1),-0.0287149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,-1),-0.0428236 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,8),(8,7),(8,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,7),(8,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,7),(8,4),-0.0420175 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,7),(8,3),-0.0420175 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,7),(8,2),-0.0420175 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,7),(8,1),-0.0420175 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,7),(8,-1),-0.0386003 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,6),(8,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,6),(8,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,6),(8,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,6),(8,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,6),(8,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,6),(8,-1),-0.0416591 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,5),(8,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,5),(8,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,5),(8,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,5),(8,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,5),(8,-1),-0.0426117 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,4),(8,3),-0.0414345 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,4),(8,2),-0.0414345 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,4),(8,1),-0.0421027 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,4),(8,-1),-0.0262208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,3),(8,2),-0.0414345 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,3),(8,1),-0.0421027 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,3),(8,-1),-0.0262208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,2),(8,1),-0.0421027 # DEPENDENCYPART_GRANDSIBL
(13,8),(8,2),(8,-1),-0.0262208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,1),(8,-1),-0.0262208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,9),(9,10),0.0927762 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,11),0.101239 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,12),0.100754 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,13),-0.0670493 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,9),(9,14),-0.0670864 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,17),-0.0861917 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,31),0.0925165 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,10),(9,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,10),(9,14),-0.0641656 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,17),-0.0641544 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,31),-0.076795 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,11),(9,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,11),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,31),-0.0705774 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,12),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,12),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,31),-0.0667054 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,13),(9,14),-0.0641656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,17),-0.0641544 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,31),-0.0768315 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,14),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,31),-0.0602403 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,17),(9,31),-0.101258 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,9),(9,8),-0.0584294 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,-1),-0.0335781 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,8),(9,-1),-0.0638188 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,10),(10,11),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,12),0.102128 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,31),0.139286 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,10),(10,11),(10,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,12),(10,31),-0.0642741 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,10),(10,9),-0.06449 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,8),-0.0364805 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,6),-0.0548832 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,-1),0.0473115 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,10),(10,9),(10,8),-0.0424929 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,9),(10,6),-0.0420317 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,9),(10,-1),-0.0677566 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,8),(10,6),-0.0420137 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,8),(10,-1),-0.0397585 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,6),(10,-1),0.00948097 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,12),(12,13),-0.0665242 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,12),(12,14),-0.0645422 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,15),-0.0665242 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,16),-0.0665242 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,17),-0.0647986 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,18),-0.064338 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,20),-0.0665242 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,21),-0.0647986 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,22),-0.064338 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,24),-0.0665242 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,27),-0.0645423 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,31),-0.0429438 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,13),(12,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,13),(12,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
