# _root_ Thomas G. Dahlen , Big Bear 's executive vice president , said the chain is still reviewing its product list to avoid such problems .
#goldHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
#predictedHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
(12,15),(15,15),(15,21),-0.0299843 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,22),-0.0330192 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,23),-0.0289411 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,24),0.00472351 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,25),-0.024641 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,26),-0.169319 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,15),(15,16),(15,17),-0.0370566 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,16),(15,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,16),(15,19),-0.0789601 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,16),(15,20),-0.0789544 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,16),(15,21),-0.0441945 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,16),(15,22),-0.0366169 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,16),(15,23),0.00022808 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,16),(15,24),-0.039294 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,16),(15,25),-0.0162633 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,16),(15,26),-0.00507528 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,17),(15,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,17),(15,19),-0.0423375 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,17),(15,20),-0.0423375 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,17),(15,21),-0.0426767 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,17),(15,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,17),(15,23),-0.0423083 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,17),(15,24),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,17),(15,25),-0.0561016 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,17),(15,26),-0.00638007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,18),(15,19),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,18),(15,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,18),(15,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,18),(15,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,18),(15,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,18),(15,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,18),(15,25),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,18),(15,26),-0.0425503 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,19),(15,20),-0.0515847 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,19),(15,21),-0.0344279 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,19),(15,22),-0.0425062 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,19),(15,23),-0.0486364 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,19),(15,24),-0.0422505 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,19),(15,25),-0.0468321 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,19),(15,26),-0.014642 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,20),(15,21),-0.0344278 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,20),(15,22),-0.0425062 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,20),(15,23),-0.0486363 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,20),(15,24),-0.0422505 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,20),(15,25),-0.0468044 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,20),(15,26),-0.0146427 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,21),(15,22),-0.043926 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,21),(15,23),-0.0420297 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,21),(15,24),-0.0420192 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,21),(15,25),-0.0216889 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,21),(15,26),-0.0397537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,22),(15,23),-0.0420116 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,22),(15,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,22),(15,25),-0.0431136 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,22),(15,26),-0.0508386 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,23),(15,24),-0.0420349 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,23),(15,25),-0.0556903 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,23),(15,26),-0.00227349 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,24),(15,25),-0.0452323 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,24),(15,26),-0.031453 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,25),(15,26),0.0124847 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,15),(15,14),0.116345 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,13),0.124895 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,12),0.0960784 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,15),(15,15),(15,11),-0.0203089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,10),-0.0457004 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,9),-0.0456885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,8),-0.0662404 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,6),-0.0585644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,4),-0.0203089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,3),-0.0585644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,2),-0.0585644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,1),-0.0585644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,15),(15,-1),-0.160999 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,15),(15,14),(15,13),0.11291 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,12),0.102264 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,14),(15,11),-0.0537295 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,10),-0.0645953 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,9),-0.0645953 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,8),-0.0648634 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,6),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,4),-0.0537295 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,3),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,2),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,1),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,14),(15,-1),-0.0216286 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,13),(15,12),0.10274 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,13),(15,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,13),(15,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,13),(15,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,13),(15,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,13),(15,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,13),(15,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,13),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,13),(15,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,13),(15,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,13),(15,-1),0.00841412 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,12),(15,11),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,12),(15,10),-0.0641572 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,12),(15,9),-0.0641572 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,12),(15,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,12),(15,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,12),(15,4),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,12),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,12),(15,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,12),(15,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,15),(15,12),(15,-1),-0.071301 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,15),(15,11),(15,10),-0.0218117 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,11),(15,9),-0.0218036 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,11),(15,8),-0.0643396 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,11),(15,6),-0.067305 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,11),(15,4),-0.0397824 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,11),(15,3),-0.067305 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,11),(15,2),-0.067305 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,11),(15,1),-0.067305 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,11),(15,-1),-0.188924 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,10),(15,9),-0.0645953 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,10),(15,8),-0.0648634 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,10),(15,6),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,10),(15,4),-0.0537366 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,10),(15,3),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,10),(15,2),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,10),(15,1),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,10),(15,-1),-0.0231288 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,9),(15,8),-0.0648634 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,9),(15,6),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,9),(15,4),-0.0537295 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,9),(15,3),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,9),(15,2),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,9),(15,1),-0.0643282 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,9),(15,-1),-0.021636 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,8),(15,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,8),(15,4),-0.0641587 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,8),(15,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,8),(15,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,8),(15,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,8),(15,-1),-0.0729091 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,6),(15,4),-0.0683865 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,6),(15,3),-0.0642054 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,6),(15,2),-0.0642054 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,6),(15,1),-0.0642054 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,6),(15,-1),-0.0717426 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,4),(15,3),-0.067305 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,4),(15,2),-0.067305 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,4),(15,1),-0.067305 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,4),(15,-1),-0.188924 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,3),(15,2),-0.0642054 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,3),(15,1),-0.0642054 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,3),(15,-1),-0.0717393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,2),(15,1),-0.0642054 # DEPENDENCYPART_GRANDSIBL
(12,15),(15,2),(15,-1),-0.0717393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,15),(15,1),(15,-1),-0.0717393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,16),(16,17),-0.0657929 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,20),-0.0241878 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,21),-0.0112476 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,26),0.00362761 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,17),(16,20),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,21),-0.0420125 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,17),(16,26),-0.0670768 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,20),(16,21),-0.0425354 # DEPENDENCYPART_GRANDSIBL
(12,16),(16,20),(16,26),-0.0293067 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,21),(16,26),0.0482774 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,16),(16,16),(16,14),0.135495 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,16),(16,16),(16,-1),-0.063198 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,16),(16,14),(16,-1),-0.0290045 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,17),(17,18),-0.0427067 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,19),-0.014316 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,20),-0.0126834 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,21),-0.017628 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,22),-0.0442389 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,23),-0.048768 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,24),-0.0155224 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,26),-0.0107898 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,17),(17,18),(17,19),-0.0420422 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,20),-0.0420422 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,21),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,18),(17,26),-0.0427228 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,19),(17,20),-0.038514 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,21),-0.0556999 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,22),-0.0413149 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,23),-0.0363727 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,24),-0.0423646 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,19),(17,26),-0.0722478 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,20),(17,21),-0.0556999 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,22),-0.0413149 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,23),-0.0363726 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,24),-0.0423646 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,20),(17,26),-0.0706157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,21),(17,22),-0.0432589 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,21),(17,23),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,21),(17,24),-0.0431544 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,21),(17,26),-0.0320666 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,22),(17,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,22),(17,24),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,22),(17,26),-0.0335148 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,23),(17,24),-0.0421059 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,23),(17,26),-0.00677786 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,24),(17,26),-0.0237047 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,17),(17,16),0.100633 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,15),0.112419 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,14),0.0455691 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,13),0.11146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,10),-0.0694778 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,3),-0.0646012 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,2),-0.0646012 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,17),(17,17),(17,-1),-0.113844 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,17),(17,16),(17,15),0.103068 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,16),(17,14),0.100376 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,16),(17,13),0.103068 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,16),(17,10),-0.064157 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,16),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,16),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,16),(17,-1),-0.0800661 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,15),(17,14),0.102643 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,15),(17,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,15),(17,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,15),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,15),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,15),(17,-1),-0.0483984 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,14),(17,13),0.10306 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,14),(17,10),-0.0641538 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,14),(17,3),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,14),(17,2),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,14),(17,-1),-0.0729835 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,13),(17,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,13),(17,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,13),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,13),(17,-1),-0.0551689 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,10),(17,3),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,10),(17,2),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,10),(17,-1),-0.072987 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,3),(17,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,17),(17,3),(17,-1),-0.0680623 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,17),(17,2),(17,-1),-0.0680623 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,20),(20,21),-0.0357566 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,22),-0.0640957 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,24),-0.0586913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,26),-0.0047775 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,20),(20,21),(20,22),-0.0420149 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,21),(20,24),-0.0427572 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,21),(20,26),0.00597172 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,22),(20,24),-0.0420507 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,22),(20,26),-0.0664842 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,24),(20,26),-0.0596974 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,20),(20,19),0.0895154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,18),0.0978681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,17),0.102495 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,16),0.12586 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,14),0.0873537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,13),0.0495424 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,10),-0.0504523 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,8),-0.067232 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,20),(20,20),(20,-1),-0.0576468 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,20),(20,19),(20,18),0.0869567 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,17),0.101857 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,16),0.102663 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,14),0.113255 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,13),0.0521496 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,10),-0.0646113 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,8),-0.064181 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,19),(20,-1),-0.0579109 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,18),(20,17),0.103065 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,16),0.0998198 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,14),0.102202 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,13),0.100681 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,18),(20,-1),-0.105704 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,17),(20,16),0.0997617 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,14),0.0999846 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,13),0.100166 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,10),-0.0642314 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,8),-0.0643193 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,17),(20,-1),-0.00483834 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,16),(20,14),0.111526 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,13),0.0955221 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,10),-0.0643676 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,8),-0.0641677 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,16),(20,-1),-0.0659027 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,14),(20,13),0.0521496 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,14),(20,10),-0.0646113 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,14),(20,8),-0.064181 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,14),(20,-1),-0.0578252 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,13),(20,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,13),(20,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,13),(20,-1),-0.166921 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,10),(20,8),-0.064181 # DEPENDENCYPART_GRANDSIBL
(12,20),(20,10),(20,-1),-0.0584714 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,20),(20,8),(20,-1),-0.0410504 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(12,21),(21,21),(21,22),-0.0448115 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,23),-0.0444245 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,24),0.0103577 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(12,21),(21,21),(21,26),-0.206869 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(12,21),(21,22),(21,23),-0.0426032 # DEPENDENCYPART_GRANDSIBL
(12,21),(21,22),(21,24),-0.0421818 # DEPENDENCYPART_GRANDSIBL
