# _root_ In New York Stock Exchange composite trading yesterday , Di Giorgio closed at $ 31.50 a share , down $ 1.75 .
#goldHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
#predictedHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
(11,4),(4,4),(4,11),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,4),(4,4),(4,23),0.14969 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,4),(4,5),(4,6),0.0981956 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,5),(4,7),0.0981956 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,5),(4,8),0.0981903 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,5),(4,9),0.0863443 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,5),(4,11),-0.0642456 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,5),(4,23),-0.0034768 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,6),(4,7),0.102475 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,6),(4,8),0.102476 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,6),(4,9),0.102182 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,6),(4,11),-0.0641704 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,6),(4,23),-0.0754746 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,7),(4,8),0.102476 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,7),(4,9),0.102182 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,7),(4,11),-0.0641704 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,7),(4,23),-0.0753606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,8),(4,9),0.102182 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,8),(4,11),-0.0641704 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,8),(4,23),-0.0753606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,9),(4,11),-0.0700439 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,9),(4,23),-0.0132543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,11),(4,23),-0.00210179 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,4),(4,4),(4,3),-0.128581 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,4),(4,4),(4,2),-0.131202 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,4),(4,4),(4,1),-0.0192298 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,4),(4,4),(4,-1),0.131205 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,4),(4,3),(4,2),-0.0467003 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,3),(4,1),-0.0497078 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,3),(4,-1),0.0226619 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,2),(4,1),-0.0497097 # DEPENDENCYPART_GRANDSIBL
(11,4),(4,2),(4,-1),0.032414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,4),(4,1),(4,-1),-0.0978637 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,5),(5,6),0.0917966 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,5),(5,5),(5,7),0.0916826 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,5),(5,5),(5,8),0.0917966 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,5),(5,5),(5,9),0.1173 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,5),(5,5),(5,11),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,5),(5,5),(5,23),0.134484 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,5),(5,6),(5,7),0.10248 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,6),(5,8),0.10248 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,6),(5,9),0.102182 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,6),(5,11),-0.0641704 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,6),(5,23),-0.075201 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,7),(5,8),0.10248 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,7),(5,9),0.102182 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,7),(5,11),-0.0641704 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,7),(5,23),-0.075087 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,8),(5,9),0.102182 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,8),(5,11),-0.0641704 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,8),(5,23),-0.075087 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,9),(5,11),-0.0700439 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,9),(5,23),-0.0132717 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,11),(5,23),-0.000675815 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,5),(5,5),(5,4),-0.126894 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,5),(5,5),(5,3),-0.126255 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,5),(5,5),(5,2),-0.128876 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,5),(5,5),(5,1),-0.0215269 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,5),(5,5),(5,-1),0.119876 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,5),(5,4),(5,3),-0.0582511 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,4),(5,2),-0.0527725 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,4),(5,1),-0.0497523 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,4),(5,-1),0.0328493 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,3),(5,2),-0.0459808 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,3),(5,1),-0.0497523 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,3),(5,-1),0.0238942 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,2),(5,1),-0.0497542 # DEPENDENCYPART_GRANDSIBL
(11,5),(5,2),(5,-1),0.0336463 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,5),(5,1),(5,-1),-0.100077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,6),(6,7),0.137441 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,6),(6,6),(6,8),0.135139 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,6),(6,6),(6,9),0.090953 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,6),(6,6),(6,11),-0.0660912 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,6),(6,6),(6,23),-0.00219887 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,6),(6,7),(6,8),0.114893 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,7),(6,9),0.0895061 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,7),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,7),(6,23),-0.0171333 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,8),(6,9),0.0895021 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,8),(6,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,8),(6,23),-0.0171436 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,9),(6,11),-0.0651247 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,9),(6,23),-0.0492925 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,11),(6,23),-0.0450247 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,6),(6,6),(6,5),-0.0512091 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,6),(6,6),(6,4),-0.0513023 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,6),(6,6),(6,3),-0.0510738 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,6),(6,6),(6,2),-0.0476929 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,6),(6,6),(6,1),-0.00258816 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,6),(6,6),(6,-1),-0.0326189 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,6),(6,5),(6,4),-0.0479488 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,5),(6,3),-0.0475086 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,5),(6,2),-0.0475834 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,5),(6,1),-0.0444514 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,5),(6,-1),-0.112368 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,4),(6,3),-0.0475247 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,4),(6,2),-0.0475995 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,4),(6,1),-0.0444558 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,4),(6,-1),-0.112581 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,3),(6,2),-0.0471511 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,3),(6,1),-0.0444514 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,3),(6,-1),-0.112803 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,2),(6,1),-0.0444514 # DEPENDENCYPART_GRANDSIBL
(11,6),(6,2),(6,-1),-0.112716 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,6),(6,1),(6,-1),-0.0387353 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,7),(7,8),0.135071 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,11),-0.0660912 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,7),(7,7),(7,17),-0.0652907 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,23),0.000197635 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,7),(7,8),(7,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,8),(7,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,8),(7,23),-0.0172042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,11),(7,17),-0.0641587 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,11),(7,23),-0.0450296 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,7),(7,17),(7,23),-0.017044 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,7),(7,6),-0.0616598 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,5),-0.0510214 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,4),-0.0511146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,3),-0.0508862 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,2),-0.0475052 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,1),0.000354719 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,7),(7,7),(7,-1),-0.0239277 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,7),(7,6),(7,5),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,6),(7,4),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,6),(7,3),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,6),(7,2),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,6),(7,1),-0.041551 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,6),(7,-1),-0.0815946 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,5),(7,4),-0.0479488 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,5),(7,3),-0.0475086 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,5),(7,2),-0.0475834 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,5),(7,1),-0.0444514 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,5),(7,-1),-0.112181 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,4),(7,3),-0.0475247 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,4),(7,2),-0.0475995 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,4),(7,1),-0.0444558 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,4),(7,-1),-0.112394 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,3),(7,2),-0.0471511 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,3),(7,1),-0.0444514 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,3),(7,-1),-0.112616 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,2),(7,1),-0.0444514 # DEPENDENCYPART_GRANDSIBL
(11,7),(7,2),(7,-1),-0.112529 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,7),(7,1),(7,-1),-0.035789 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,8),(8,9),0.0907902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,10),0.135065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,11),-0.0660912 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,8),(8,8),(8,12),-0.0650761 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,13),-0.064184 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,14),-0.065133 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,17),-0.0652907 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,18),-0.0641684 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,19),-0.0641548 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,20),-0.065133 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,23),-0.0112223 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,8),(8,9),(8,10),0.0703093 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,9),(8,11),-0.0651305 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,9),(8,12),-0.0642262 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,9),(8,13),-0.0641772 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,9),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,9),(8,17),-0.0648362 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,9),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,9),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,9),(8,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,9),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,9),(8,23),-0.049336 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,10),(8,11),-0.0641593 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,10),(8,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,10),(8,13),-0.0642136 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,10),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,10),(8,17),-0.0641587 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,10),(8,18),-0.0641701 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,10),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,10),(8,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,10),(8,22),-0.0641486 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,10),(8,23),-0.0451002 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,11),(8,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,11),(8,13),-0.0642136 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,11),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,11),(8,17),-0.0641587 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,11),(8,18),-0.0641701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,11),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,11),(8,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,11),(8,22),-0.0641486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,11),(8,23),-0.0450809 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,8),(8,12),(8,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,12),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,12),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,12),(8,18),-0.0641502 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,12),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,12),(8,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,12),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,12),(8,23),-0.0576939 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,13),(8,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,13),(8,17),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,13),(8,18),-0.0641924 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,13),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,13),(8,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,13),(8,22),-0.0641474 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,13),(8,23),-0.104094 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,14),(8,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,14),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,14),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,14),(8,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,14),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,14),(8,23),-0.0691307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,17),(8,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,17),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,17),(8,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,17),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,17),(8,23),-0.0179361 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,18),(8,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,18),(8,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,18),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,18),(8,23),-0.049336 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,19),(8,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,19),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,19),(8,23),-0.0623837 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,20),(8,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,20),(8,23),-0.0691307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,22),(8,23),-0.0667177 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,8),(8,7),-0.061075 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,6),-0.0615601 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,5),-0.0509078 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,4),-0.051001 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,3),-0.0507726 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,2),-0.0473916 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,1),-0.00274037 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,8),(8,8),(8,-1),-0.0473728 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,8),(8,7),(8,6),-0.0461852 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,7),(8,5),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,7),(8,4),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,7),(8,3),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,7),(8,2),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,7),(8,1),-0.0415516 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,7),(8,-1),-0.0819748 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,6),(8,5),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,6),(8,4),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,6),(8,3),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,6),(8,2),-0.0375211 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,6),(8,1),-0.0415478 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,6),(8,-1),-0.0814907 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,5),(8,4),-0.0479488 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,5),(8,3),-0.0475086 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,5),(8,2),-0.0475834 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,5),(8,1),-0.0444514 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,5),(8,-1),-0.112068 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,4),(8,3),-0.0475247 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,4),(8,2),-0.0475995 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,4),(8,1),-0.0444558 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,4),(8,-1),-0.112281 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,3),(8,2),-0.0471511 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,3),(8,1),-0.0444514 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,3),(8,-1),-0.112503 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,2),(8,1),-0.0444514 # DEPENDENCYPART_GRANDSIBL
(11,8),(8,2),(8,-1),-0.112417 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,8),(8,1),(8,-1),-0.0388883 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,9),(9,23),0.0199849 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,9),(9,9),(9,-1),0.0862039 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,10),(10,11),-0.0791486 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,10),(10,14),-0.0644855 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,18),-0.0651782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,22),-0.0641537 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,23),0.154865 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,11),(10,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,18),-0.0645176 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,22),-0.0641603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,23),-0.00191852 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,14),(10,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,14),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,14),(10,23),-0.0691295 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,18),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,18),(10,23),-0.0132543 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,22),(10,23),-0.0821404 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,10),(10,9),0.0778948 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,8),-0.0233187 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,7),-0.0233187 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,6),-0.0233188 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,5),-0.122717 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,-1),0.143467 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,9),(10,8),-0.152974 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,9),(10,7),-0.152927 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,9),(10,6),-0.152927 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,9),(10,5),0.0973579 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,9),(10,-1),-0.0851788 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,8),(10,7),-0.0445218 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,8),(10,6),-0.0445218 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,8),(10,5),-0.0440228 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,8),(10,-1),-0.112658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,7),(10,6),-0.0445218 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,7),(10,5),-0.0440228 # DEPENDENCYPART_GRANDSIBL
