# _root_ Bear Stearns is the holding company for Bear , Stearns & Co. , the investment banking and brokerage firm .
#goldHeads=2,3,0,6,6,3,6,7,8,8,10,11,8,16,16,8,16,19,17,3,
#predictedHeads=2,3,0,6,6,3,6,7,8,8,10,11,8,16,16,8,16,19,17,3,
(10,12),(12,13),(12,19),-0.157033 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,13),(12,21),-0.0876031 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,15),(12,16),-0.0445383 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,17),-0.04654 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,19),-0.0445383 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,15),(12,21),-0.113665 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,16),(12,17),-0.0464223 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,16),(12,19),-0.0445218 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,16),(12,21),-0.113999 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,17),(12,19),-0.0414444 # DEPENDENCYPART_GRANDSIBL
(10,12),(12,17),(12,21),0.136497 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,19),(12,21),-0.114961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,12),(12,12),(12,9),-0.0651782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,12),(12,12),(12,-1),0.293062 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,12),(12,9),(12,-1),-0.0139126 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,13),(13,13),(13,21),0.095952 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,13),(13,13),(13,-1),0.0297363 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,15),(15,15),(15,16),-0.057077 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,15),(15,15),(15,17),-0.0115412 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,15),(15,15),(15,19),-0.0610323 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,15),(15,15),(15,21),-0.0303358 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,15),(15,16),(15,17),-0.0445455 # DEPENDENCYPART_GRANDSIBL
(10,15),(15,16),(15,19),-0.0461849 # DEPENDENCYPART_GRANDSIBL
(10,15),(15,16),(15,21),-0.0818899 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,15),(15,17),(15,19),-0.0483446 # DEPENDENCYPART_GRANDSIBL
(10,15),(15,17),(15,21),-0.0627566 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,15),(15,19),(15,21),-0.0829229 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,15),(15,15),(15,14),0.0761109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,15),(15,15),(15,-1),0.000808185 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,15),(15,14),(15,-1),-0.0357024 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,16),(16,17),-0.0115095 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,18),-0.0611483 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,19),-0.0611522 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,20),-0.0321513 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,21),-0.0292698 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,17),(16,18),-0.0483446 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,19),-0.0483446 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,20),-0.0420142 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,17),(16,21),-0.0624888 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,18),(16,19),-0.0461849 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,18),(16,20),-0.0420588 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,18),(16,21),-0.0810826 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,19),(16,20),-0.0420588 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,19),(16,21),-0.0830441 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,20),(16,21),-0.0432042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,16),(16,15),0.143915 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,14),0.0766364 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,13),0.090953 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,12),0.140353 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,16),(16,16),(16,10),0.135406 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,16),(16,-1),0.000658983 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,16),(16,15),(16,14),0.0944384 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,13),0.0893375 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,12),0.116996 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,15),(16,10),0.117364 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,15),(16,-1),-0.0139102 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,14),(16,13),0.118189 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,12),0.100414 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,14),(16,10),0.100414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,14),(16,-1),-0.0324475 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,13),(16,12),0.070346 # DEPENDENCYPART_GRANDSIBL
(10,16),(16,13),(16,10),0.0703476 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,13),(16,-1),-0.0492925 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,12),(16,10),0.124298 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,12),(16,-1),-0.0475234 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,16),(16,10),(16,-1),-0.04523 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,17),(17,17),(17,18),0.108115 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,17),(17,19),0.111261 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,17),(17,20),-0.0420368 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,17),(17,17),(17,21),-0.294698 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,17),(17,18),(17,19),-0.0446807 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,18),(17,20),-0.0422042 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,18),(17,21),0.124691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,19),(17,20),-0.0422042 # DEPENDENCYPART_GRANDSIBL
(10,17),(17,19),(17,21),0.126606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,20),(17,21),-0.0423128 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,17),(17,17),(17,-1),0.00293497 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,19),(19,19),(19,20),-0.0321513 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,19),(19,19),(19,21),-0.0255139 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,19),(19,20),(19,21),-0.0432042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,19),(19,18),0.138612 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,19),(19,19),(19,16),0.138115 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,19),(19,19),(19,15),0.14434 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,19),(19,19),(19,14),0.0766083 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,19),(19,19),(19,12),0.142292 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(10,19),(19,19),(19,10),0.137345 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,19),(19,19),(19,-1),0.00956966 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,19),(19,18),(19,16),0.116601 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,18),(19,15),0.114316 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,18),(19,14),0.0914329 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,18),(19,12),0.127307 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,18),(19,10),0.127674 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,18),(19,-1),-0.0188849 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,16),(19,15),0.114438 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,16),(19,14),0.090724 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,16),(19,12),0.125077 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,16),(19,10),0.125445 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,16),(19,-1),-0.0188852 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,15),(19,14),0.0944116 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,15),(19,12),0.121698 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,15),(19,10),0.122066 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,15),(19,-1),-0.0158028 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,14),(19,12),0.100319 # DEPENDENCYPART_GRANDSIBL
(10,19),(19,14),(19,10),0.100319 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,14),(19,-1),-0.0264392 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,12),(19,10),0.128039 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,12),(19,-1),-0.0484465 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(10,19),(19,10),(19,-1),-0.0461531 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,20),(20,20),(20,21),0.0496059 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(10,20),(20,20),(20,-1),0.0199736 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,2),(2,2),(2,3),0.102766 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,2),(2,2),(2,6),0.0976292 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,2),(2,2),(2,7),0.091587 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,2),(2,2),(2,8),0.22681 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,2),(2,2),(2,9),0.0861873 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,2),(2,2),(2,11),-0.0660302 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,2),(2,2),(2,13),-0.064245 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,2),(2,2),(2,21),-0.10127 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,2),(2,3),(2,6),0.103066 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,3),(2,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,3),(2,8),0.10282 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,3),(2,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,3),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,3),(2,13),-0.0641848 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,3),(2,21),-0.0641596 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,6),(2,7),0.103033 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,6),(2,8),0.112452 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,6),(2,9),0.101993 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,6),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,6),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,6),(2,21),-0.0548022 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,7),(2,8),0.103276 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,7),(2,9),0.102678 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,7),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,7),(2,13),-0.0641574 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,7),(2,21),-0.0524084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,8),(2,9),0.0898935 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,8),(2,11),-0.0641466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,8),(2,13),-0.0641517 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,8),(2,21),-0.0849118 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,9),(2,11),-0.0642201 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,9),(2,13),-0.0641475 # DEPENDENCYPART_GRANDSIBL
(11,2),(2,9),(2,21),-0.0788624 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,11),(2,13),-0.0641538 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,2),(2,11),(2,21),-0.0718493 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,2),(2,13),(2,21),-0.0788624 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,2),(2,2),(2,1),0.00654189 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,2),(2,2),(2,-1),-0.0551435 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,2),(2,1),(2,-1),0.0051496 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,9),(9,10),0.103006 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,9),(9,21),-0.0670768 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,9),(9,10),(9,21),-0.0642096 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,9),(9,-1),-0.0469774 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,10),(10,11),-0.0660302 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,10),(10,12),-0.0959621 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,13),-0.064245 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,15),-0.0642639 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,16),-0.0642639 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,17),-0.0654101 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,19),-0.0642639 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,21),-0.10127 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,11),(10,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,13),-0.0641538 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,21),-0.0718493 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,12),(10,13),-0.0641518 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,12),(10,15),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,12),(10,16),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,12),(10,17),-0.0641474 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,12),(10,19),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,12),(10,20),-0.0641603 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,12),(10,21),-0.087391 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,13),(10,15),-0.0641754 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,13),(10,16),-0.0641754 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,13),(10,17),-0.064245 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,13),(10,19),-0.0641754 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,13),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,13),(10,21),-0.0788624 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,15),(10,16),-0.064197 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,15),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,15),(10,19),-0.064197 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,15),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,15),(10,21),-0.0524971 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,16),(10,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,16),(10,19),-0.064197 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,16),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,16),(10,21),-0.050996 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,17),(10,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,17),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,17),(10,21),-0.0713331 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,19),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,19),(10,21),-0.0547939 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,20),(10,21),-0.0641904 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,10),(10,9),-0.052228 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,8),0.00654189 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,7),-0.0884656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,6),-0.0499734 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,2),0.00655196 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,1),0.00654189 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,-1),-0.0551435 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,9),(10,8),-0.0781631 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,9),(10,7),-0.0331954 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,9),(10,6),-0.0501521 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,9),(10,2),-0.0780443 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,9),(10,1),-0.0781631 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,9),(10,-1),-0.115475 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,8),(10,7),-0.0465374 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,8),(10,6),-0.0415271 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,8),(10,2),-0.0627074 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,8),(10,1),-0.0627074 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,8),(10,-1),0.0051496 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,7),(10,6),-0.0409631 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,7),(10,2),-0.0438653 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,7),(10,1),-0.0438653 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,7),(10,-1),-0.0848753 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,6),(10,2),-0.0423143 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,6),(10,1),-0.0423143 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,6),(10,-1),-0.0331414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,2),(10,1),-0.0627074 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,2),(10,-1),0.00527852 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,1),(10,-1),0.0051496 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,12),(12,12),(12,13),-0.0377284 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,12),(12,12),(12,15),-0.0497734 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,12),(12,12),(12,16),-0.0505159 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,12),(12,12),(12,17),-0.0934644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,12),(12,12),(12,19),-0.0497361 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,12),(12,12),(12,21),-0.110499 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,12),(12,13),(12,15),-0.0500033 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,13),(12,16),-0.050003 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,13),(12,17),0.070521 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,13),(12,19),-0.0560855 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,13),(12,21),-0.119209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,12),(12,15),(12,16),-0.0425548 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,15),(12,17),-0.0452783 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,15),(12,19),-0.0426965 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,15),(12,21),-0.0329247 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,12),(12,16),(12,17),-0.0452783 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,16),(12,19),-0.0426937 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,16),(12,21),-0.0330943 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,12),(12,17),(12,19),-0.0431841 # DEPENDENCYPART_GRANDSIBL
(11,12),(12,17),(12,21),0.0533405 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,12),(12,19),(12,21),-0.0341741 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,12),(12,12),(12,9),-0.064245 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,12),(12,12),(12,-1),-0.0861253 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,12),(12,9),(12,-1),-0.0788624 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,13),(13,21),-0.0469774 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,13),(13,13),(13,-1),-0.0670768 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,14),(14,14),(14,21),-0.108243 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,14),(14,14),(14,-1),-0.185908 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,15),(15,15),(15,16),-0.0214623 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,15),(15,15),(15,17),-0.0224591 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,15),(15,15),(15,19),-0.0214573 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,15),(15,15),(15,21),0.132944 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,15),(15,16),(15,17),-0.0427527 # DEPENDENCYPART_GRANDSIBL
(11,15),(15,16),(15,19),-0.0433145 # DEPENDENCYPART_GRANDSIBL
(11,15),(15,16),(15,21),-0.0704979 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,15),(15,17),(15,19),-0.0425766 # DEPENDENCYPART_GRANDSIBL
(11,15),(15,17),(15,21),-0.039454 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,15),(15,19),(15,21),-0.0704929 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,15),(15,15),(15,14),0.0994149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,15),(15,15),(15,-1),-0.0568925 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,15),(15,14),(15,-1),-0.189032 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,16),(16,17),-0.0224591 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,18),-0.0214298 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,19),-0.021425 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,20),-0.0329172 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,21),0.120638 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,16),(16,17),(16,18),-0.0425766 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,17),(16,19),-0.0425766 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,17),(16,20),-0.0443083 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,17),(16,21),-0.0373225 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,18),(16,19),-0.0433146 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,18),(16,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,18),(16,21),-0.0704605 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,19),(16,20),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,21),-0.0704606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,20),(16,21),-0.0356093 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,16),(16,15),0.0400842 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,14),0.0995817 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,13),0.132228 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,12),0.144032 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,10),-0.0653809 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
