# _root_ If she is nominated by President Bush and confirmed by the Senate , Dr. Novello would succeed C. Everett Koop , who rattled liberals and conservatives alike with his outspoken views on a range of health issues .
#goldHeads=16,3,1,3,4,7,5,4,8,9,12,10,16,15,16,0,16,20,20,17,20,23,20,23,24,25,24,23,31,31,28,31,34,32,34,37,35,16,
#predictedHeads=16,3,1,3,4,7,5,4,8,9,12,10,16,15,16,0,16,20,20,17,20,23,20,23,24,25,24,23,31,31,28,31,34,32,34,37,35,16,
(19,23),(23,19),(23,1),-0.0642368 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,23),(23,19),(23,-1),-0.0984675 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,23),(23,18),(23,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,15),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,14),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,13),-0.0643281 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,12),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,10),-0.0642467 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,8),-0.0641514 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,7),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,5),-0.0642467 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,1),-0.0642368 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,18),(23,-1),-0.0984675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,16),(23,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,16),(23,-1),-0.0642666 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,15),(23,14),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,15),(23,13),-0.0643281 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,15),(23,12),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,15),(23,10),-0.0642467 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,15),(23,8),-0.0641514 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,15),(23,7),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,15),(23,5),-0.0642467 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,15),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,15),(23,1),-0.0642368 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,15),(23,-1),-0.0984675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,14),(23,13),-0.0643281 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,14),(23,12),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,14),(23,10),-0.0642467 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,14),(23,8),-0.0641514 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,14),(23,7),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,14),(23,5),-0.0642467 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,14),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,14),(23,1),-0.0642368 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,14),(23,-1),-0.0984749 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,13),(23,12),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,13),(23,10),-0.0663778 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,13),(23,8),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,13),(23,7),-0.0642382 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,13),(23,5),-0.0663778 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,13),(23,4),-0.064385 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,13),(23,1),-0.0663738 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,13),(23,-1),-0.0846047 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,12),(23,10),-0.0642467 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,12),(23,8),-0.0641514 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,12),(23,7),-0.0642113 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,12),(23,5),-0.0642467 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,12),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,12),(23,1),-0.0642368 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,12),(23,-1),-0.0994671 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,10),(23,8),-0.0641503 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,10),(23,7),-0.0641516 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,10),(23,5),-0.0653947 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,10),(23,4),-0.0641647 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,10),(23,1),-0.0648765 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,10),(23,-1),-0.0602085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,8),(23,7),-0.0641504 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,8),(23,5),-0.0641514 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,8),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,8),(23,1),-0.0641514 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,8),(23,-1),-0.0675042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,7),(23,5),-0.0642467 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,7),(23,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,7),(23,1),-0.0642368 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,7),(23,-1),-0.0995143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,5),(23,4),-0.0641647 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,5),(23,1),-0.0648765 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,5),(23,-1),-0.0602085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,4),(23,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,23),(23,4),(23,-1),-0.068586 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,23),(23,1),(23,-1),-0.0597273 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,24),(24,25),-0.0184093 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,26),-0.0502235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,27),-0.0579401 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,28),-0.0383376 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,29),-0.0423126 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,30),-0.0230327 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,31),-0.0502235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,32),-0.0256417 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,34),-0.0625708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,35),-0.0221609 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,38),-0.042056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,39),-0.0639341 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,24),(24,25),(24,26),-0.0429045 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,27),-0.0420292 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,28),-0.042551 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,30),-0.0464079 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,31),-0.0429045 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,32),-0.0425464 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,34),-0.036243 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,35),-0.0425599 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,38),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,25),(24,39),0.0294185 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,26),(24,27),-0.0420118 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,26),(24,28),-0.0421593 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,26),(24,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,26),(24,30),-0.0422361 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,26),(24,31),-0.0420165 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,26),(24,32),-0.0421591 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,26),(24,34),-0.0423644 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,26),(24,35),-0.0422378 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,26),(24,38),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,26),(24,39),-0.0505075 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,27),(24,28),-0.0420478 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,27),(24,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,27),(24,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,27),(24,31),-0.0420662 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,27),(24,32),-0.0420418 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,27),(24,34),-0.0420206 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,27),(24,35),-0.0420508 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,27),(24,38),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,27),(24,39),-0.0551942 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,28),(24,29),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,28),(24,30),-0.0379052 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,28),(24,31),-0.043222 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,28),(24,32),-0.0334726 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,28),(24,34),-0.0409207 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,28),(24,35),-0.0329555 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,28),(24,38),-0.0336248 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,28),(24,39),-0.0495188 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,29),(24,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,29),(24,31),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,29),(24,32),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,29),(24,34),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,29),(24,35),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,29),(24,38),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,29),(24,39),-0.0423126 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,30),(24,31),-0.0421567 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,30),(24,32),-0.0312243 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,30),(24,34),-0.0422112 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,30),(24,35),-0.028359 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,30),(24,38),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,30),(24,39),-0.0469752 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,31),(24,32),-0.0421591 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,31),(24,34),-0.0423644 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,31),(24,35),-0.0422378 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,31),(24,38),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,31),(24,39),-0.0505075 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,32),(24,34),-0.0392091 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,32),(24,35),-0.0222875 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,32),(24,38),-0.0336428 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,32),(24,39),-0.0591675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,34),(24,35),-0.0424584 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,34),(24,38),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,34),(24,39),-0.0360208 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,35),(24,38),-0.0336248 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,35),(24,39),-0.0428437 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,38),(24,39),-0.0420452 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,24),(24,23),0.113486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,22),0.103026 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,19),0.104595 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,24),(24,24),(24,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,24),(24,-1),-0.0780268 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,24),(24,23),(24,22),0.103067 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,23),(24,19),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,23),(24,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,23),(24,-1),-0.0539317 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,22),(24,19),0.103068 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,22),(24,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,24),(24,22),(24,-1),-0.0644561 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,24),(24,19),(24,11),-0.0641499 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,24),(24,19),(24,-1),-0.0907704 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,24),(24,11),(24,-1),-0.0214773 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,25),(25,25),(25,26),0.152446 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,25),(25,25),(25,27),-0.0958073 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,25),(25,25),(25,28),-0.0937668 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,25),(25,25),(25,31),0.151703 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,25),(25,25),(25,39),-0.294697 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,25),(25,26),(25,27),-0.0420161 # DEPENDENCYPART_GRANDSIBL
(19,25),(25,26),(25,28),-0.0559588 # DEPENDENCYPART_GRANDSIBL
(19,25),(25,26),(25,31),-0.0420641 # DEPENDENCYPART_GRANDSIBL
(19,25),(25,26),(25,39),0.149321 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,25),(25,27),(25,28),-0.0445415 # DEPENDENCYPART_GRANDSIBL
(19,25),(25,27),(25,31),-0.0423108 # DEPENDENCYPART_GRANDSIBL
(19,25),(25,27),(25,39),-0.0680656 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,25),(25,28),(25,31),-0.0423624 # DEPENDENCYPART_GRANDSIBL
(19,25),(25,28),(25,39),-0.123716 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,25),(25,31),(25,39),0.148579 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,25),(25,25),(25,-1),0.0013356 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,26),(26,26),(26,27),-0.0579401 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,26),(26,26),(26,28),-0.0383376 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,26),(26,26),(26,31),-0.0503158 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,26),(26,26),(26,32),-0.0256417 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,26),(26,26),(26,34),-0.0625713 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,26),(26,26),(26,35),-0.0221609 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,26),(26,26),(26,39),-0.0639633 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,26),(26,27),(26,28),-0.0420478 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,27),(26,31),-0.0420662 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,27),(26,32),-0.0420418 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,27),(26,34),-0.0420206 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,27),(26,35),-0.0420508 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,27),(26,39),-0.0551942 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,26),(26,28),(26,31),-0.043222 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,28),(26,32),-0.0334726 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,28),(26,34),-0.0409207 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,28),(26,35),-0.0329555 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,28),(26,39),-0.0495188 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,26),(26,31),(26,32),-0.0421591 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,31),(26,34),-0.0423644 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,31),(26,35),-0.0422378 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,31),(26,39),-0.0505999 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,26),(26,32),(26,34),-0.0392091 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,32),(26,35),-0.0222875 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,32),(26,39),-0.0591675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,26),(26,34),(26,35),-0.0424584 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,34),(26,39),-0.0360213 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,26),(26,35),(26,39),-0.0428437 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,26),(26,26),(26,24),0.102235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,26),(26,26),(26,22),0.103026 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,26),(26,26),(26,-1),-0.078221 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,26),(26,24),(26,22),0.10307 # DEPENDENCYPART_GRANDSIBL
(19,26),(26,24),(26,-1),-0.0719601 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,26),(26,22),(26,-1),-0.0644561 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,4),(4,5),0.0875078 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,6),0.100054 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,7),0.100036 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,8),0.103026 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,9),0.102975 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,10),0.0875078 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,13),0.10191 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,28),-0.0646821 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,32),-0.0645908 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,38),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,39),-0.0142331 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,4),(4,5),(4,6),0.102945 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,5),(4,7),0.102945 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,5),(4,8),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,5),(4,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,5),(4,10),0.103021 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,5),(4,13),0.102084 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,5),(4,28),-0.0652195 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,5),(4,32),-0.0652195 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,5),(4,38),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,5),(4,39),-0.0827213 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,6),(4,7),0.103044 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,6),(4,8),0.103064 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,6),(4,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,6),(4,10),0.103063 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,6),(4,13),0.103061 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,6),(4,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,6),(4,32),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,6),(4,38),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,6),(4,39),-0.0684878 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,7),(4,8),0.103064 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,7),(4,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,7),(4,10),0.103063 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,7),(4,13),0.103061 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,7),(4,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,7),(4,32),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,7),(4,38),-0.0641469 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,7),(4,39),-0.0685076 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,8),(4,9),0.103069 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,8),(4,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,8),(4,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,8),(4,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,8),(4,32),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,8),(4,38),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,8),(4,39),-0.0642285 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,9),(4,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,9),(4,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,9),(4,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,9),(4,32),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,9),(4,38),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,9),(4,39),-0.0642401 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,10),(4,13),0.102084 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,10),(4,28),-0.0652195 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,10),(4,32),-0.0652195 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,10),(4,38),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,10),(4,39),-0.0827213 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,13),(4,28),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,13),(4,32),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,13),(4,38),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,13),(4,39),-0.0700281 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,28),(4,32),-0.0646826 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,28),(4,38),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,28),(4,39),-0.078499 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,32),(4,38),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,32),(4,39),-0.0781841 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,38),(4,39),-0.0641658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,4),(4,2),-0.0423368 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,1),-0.00668788 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,4),(4,4),(4,-1),-0.120258 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,4),(4,2),(4,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,4),(4,2),(4,-1),-0.0432497 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,4),(4,1),(4,-1),-0.0114061 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,6),(6,6),(6,7),0.223969 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,6),(6,6),(6,8),0.0979418 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,6),(6,6),(6,9),0.099764 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,6),(6,6),(6,13),0.117241 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,6),(6,6),(6,39),0.174309 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
