# _root_ At Jefferies & Co. , J. Francis Palamara did n't reach the office until 5:30 a.m. , but then he had been up most of the night at home .
#goldHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,18,21,19,21,22,22,24,27,25,22,28,9,
#predictedHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,21,21,18,21,22,22,24,27,25,22,28,9,
(11,9),(9,10),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,10),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,10),(9,20),-0.0642111 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,10),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,10),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,10),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,10),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,10),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,10),(9,31),-0.067551 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,11),(9,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,11),(9,31),-0.0669809 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,9),(9,12),(9,13),-0.0641962 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,14),-0.0641486 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,16),-0.0641962 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,12),(9,31),-0.053651 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,13),(9,14),-0.0644502 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,16),-0.0641862 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,17),-0.0641797 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,18),-0.0641521 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,23),-0.0642947 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,13),(9,31),-0.0768609 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,14),(9,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,16),-0.064947 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,17),-0.0641526 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,18),-0.0641561 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,14),(9,31),-0.0788807 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,15),(9,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,15),(9,31),-0.0651107 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,16),(9,17),-0.0641797 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,16),(9,18),-0.0641521 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,16),(9,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,16),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,16),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,16),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,16),(9,23),-0.0642947 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,16),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,16),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,16),(9,31),-0.076767 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,17),(9,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,17),(9,19),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,17),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,17),(9,21),-0.0649676 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,17),(9,22),-0.0641495 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,17),(9,23),-0.0641459 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,17),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,17),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,17),(9,31),-0.0692477 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,18),(9,19),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,18),(9,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,18),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,18),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,18),(9,23),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,18),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,18),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,18),(9,31),-0.0655874 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,19),(9,20),-0.0642111 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,19),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,19),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,19),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,19),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,19),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,19),(9,31),-0.0685638 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,20),(9,21),-0.0656528 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,20),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,20),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,20),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,20),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,20),(9,31),-0.0694686 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,21),(9,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,21),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,21),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,21),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,21),(9,31),-0.0670095 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,22),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,22),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,22),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,22),(9,31),-0.0611304 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,23),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,23),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,23),(9,31),-0.0675546 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,24),(9,30),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,24),(9,31),-0.0642076 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,30),(9,31),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,9),(9,8),-0.0319311 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,9),(9,7),-0.0319311 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,9),(9,6),-0.0319508 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,9),(9,5),-0.0533071 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,9),(9,4),-0.0319311 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,9),(9,3),-0.0408327 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,9),(9,2),-0.0319311 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,9),(9,1),-0.069042 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,9),(9,9),(9,-1),0.0217083 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,9),(9,8),(9,7),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,8),(9,6),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,8),(9,5),-0.0455447 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,8),(9,4),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,8),(9,3),-0.042123 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,8),(9,2),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,8),(9,1),-0.0412905 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,8),(9,-1),-0.0352994 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,7),(9,6),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,7),(9,5),-0.0455447 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,7),(9,4),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,7),(9,3),-0.042123 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,7),(9,2),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,7),(9,1),-0.0412905 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,7),(9,-1),-0.0352994 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,6),(9,5),-0.0455447 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,6),(9,4),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,6),(9,3),-0.042123 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,6),(9,2),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,6),(9,1),-0.0412905 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,6),(9,-1),-0.035319 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,5),(9,4),-0.0431214 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,5),(9,3),-0.0439538 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,5),(9,2),-0.0431214 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,5),(9,1),-0.0389254 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,5),(9,-1),-0.0438042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,4),(9,3),-0.042123 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,4),(9,2),-0.0421005 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,4),(9,1),-0.0412905 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,4),(9,-1),-0.0352994 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,3),(9,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,3),(9,1),-0.0420326 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,3),(9,-1),-0.0488602 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,2),(9,1),-0.0412905 # DEPENDENCYPART_GRANDSIBL
(11,9),(9,2),(9,-1),-0.0352994 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,9),(9,1),(9,-1),-0.103037 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,10),(10,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,10),(10,14),-0.0543529 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,31),-0.00514822 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,11),(10,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,11),(10,31),-0.0541508 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,14),(10,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,14),(10,31),-0.0301941 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,15),(10,31),-0.0667957 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,10),(10,8),-0.0521869 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,1),-0.0303963 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,10),(10,10),(10,-1),0.00389217 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,10),(10,8),(10,1),-0.0420119 # DEPENDENCYPART_GRANDSIBL
(11,10),(10,8),(10,-1),-0.0532571 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,10),(10,1),(10,-1),-0.0247581 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,12),(12,12),(12,14),-0.0270405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,12),(12,12),(12,31),-0.106662 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,12),(12,14),(12,31),-0.030732 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,12),(12,12),(12,-1),-0.0984496 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,13),(13,13),(13,14),-0.0588375 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,15),-0.0374383 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,16),-0.0830479 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,17),-0.0133388 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,18),-0.0704625 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,19),-0.0293703 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,21),-0.037534 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,22),-0.061807 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,25),-0.0571653 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,31),0.0749427 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,13),(13,14),(13,15),-0.0442742 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,14),(13,16),-0.0501821 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,14),(13,17),-0.0304175 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,14),(13,18),-0.040458 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,14),(13,19),-0.0440633 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,14),(13,21),-0.0380139 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,14),(13,22),-0.0496393 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,14),(13,25),-0.0500887 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,14),(13,31),-0.041228 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,15),(13,16),-0.0450577 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,15),(13,17),-0.0360943 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,15),(13,18),-0.0421244 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,15),(13,19),-0.0420336 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,15),(13,21),-0.0420587 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,15),(13,22),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,15),(13,25),-0.0468588 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,15),(13,31),-0.0298714 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,16),(13,17),-0.0311109 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,16),(13,18),-0.0455677 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,16),(13,19),-0.0440437 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,16),(13,21),-0.0403807 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,16),(13,22),-0.0457253 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,16),(13,25),-0.0599741 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,16),(13,31),-0.076792 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,17),(13,18),-0.0777322 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,17),(13,19),-0.0397448 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,17),(13,21),-0.0641072 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,17),(13,22),-0.0132694 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,17),(13,25),0.0364714 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,17),(13,31),-0.0164938 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,18),(13,19),-0.0399321 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,18),(13,21),-0.0379864 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,18),(13,22),-0.0367387 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,18),(13,25),-0.029013 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,18),(13,31),-0.0998015 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,19),(13,21),-0.042682 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,19),(13,22),-0.0425815 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,19),(13,25),-0.042775 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,19),(13,31),-0.031321 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,21),(13,22),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,21),(13,25),-0.0453265 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,21),(13,31),-0.051866 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,22),(13,25),-0.0360385 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,22),(13,31),-0.0473689 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,25),(13,31),-0.018494 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,13),(13,12),0.165796 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,11),0.0923044 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,13),(13,13),(13,10),-0.0653944 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,13),(13,-1),-0.0374731 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,13),(13,12),(13,11),0.109628 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,12),(13,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,13),(13,12),(13,-1),-0.09997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,13),(13,11),(13,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,13),(13,11),(13,-1),-0.0700315 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,13),(13,10),(13,-1),-0.0311595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,14),(14,14),(14,15),0.0221052 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,14),(14,14),(14,16),-0.0320124 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,14),(14,14),(14,17),-0.0812517 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,14),(14,14),(14,18),-0.0662679 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,14),(14,14),(14,19),-0.0263764 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,14),(14,14),(14,21),-0.00986114 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,14),(14,14),(14,22),-0.0376799 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,14),(14,14),(14,31),-0.141561 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,14),(14,15),(14,16),-0.0442055 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,15),(14,17),-0.0379669 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,15),(14,18),-0.043541 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,15),(14,19),-0.0427177 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,15),(14,21),-0.0422026 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,15),(14,22),-0.0420867 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,15),(14,31),0.0374419 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,14),(14,16),(14,17),-0.0221818 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,16),(14,18),-0.0470769 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,16),(14,19),-0.0454115 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,16),(14,21),-0.0386451 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,16),(14,22),-0.0426923 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,16),(14,31),-0.0227691 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,14),(14,17),(14,18),-0.00181966 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,17),(14,19),-0.0284567 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,17),(14,21),-0.0430948 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,17),(14,22),-0.0424032 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,17),(14,31),-0.0458723 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,14),(14,18),(14,19),-0.0398985 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,18),(14,21),-0.0426866 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,18),(14,22),-0.0422285 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,18),(14,31),-0.04667 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,14),(14,19),(14,21),-0.0373739 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,19),(14,22),-0.0421518 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,19),(14,31),-0.015582 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,14),(14,21),(14,22),-0.0421302 # DEPENDENCYPART_GRANDSIBL
(11,14),(14,21),(14,31),-0.0226836 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,14),(14,22),(14,31),-0.0425454 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,14),(14,14),(14,13),0.103113 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,14),(14,14),(14,10),-0.0646727 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,14),(14,14),(14,-1),0.0503129 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,14),(14,13),(14,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
