# _root_ Sales climbed to an estimated $ 245 million in fiscal 1989 , ended Aug. 31 , from $ 99.9 million in fiscal 1985 .
#goldHeads=2,0,2,6,6,3,6,6,3,11,9,11,11,13,14,11,2,17,18,18,17,23,21,2,
#predictedHeads=2,0,2,6,6,3,6,6,6,11,9,6,6,13,14,6,2,17,18,18,18,23,21,2,
(5,18),(18,20),(18,22),-0.0421976 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,20),(18,23),-0.0225461 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,20),(18,24),-0.0420119 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,20),(18,25),-0.0489659 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,21),(18,22),-0.0435265 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,21),(18,23),-0.043089 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,21),(18,24),-0.0420127 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,21),(18,25),0.00647392 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,22),(18,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,22),(18,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,22),(18,25),-0.0457272 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,23),(18,24),-0.0420117 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,23),(18,25),-0.0444482 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,24),(18,25),-0.042013 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,18),(18,17),0.126065 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,18),(18,18),(18,15),0.0738721 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,18),(18,18),(18,14),0.102222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,18),(18,18),(18,13),0.111521 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,18),(18,18),(18,6),0.103062 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,18),(18,18),(18,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,18),(18,18),(18,-1),-0.0964871 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,18),(18,17),(18,15),0.102793 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,17),(18,14),0.103069 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,17),(18,13),0.101697 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,17),(18,6),0.103018 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,17),(18,4),-0.0641571 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,17),(18,-1),-0.0648953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,15),(18,14),0.102399 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,15),(18,13),0.103067 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,15),(18,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,15),(18,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,15),(18,-1),-0.0844299 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,14),(18,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,14),(18,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,14),(18,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,14),(18,-1),-0.0661096 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,13),(18,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,13),(18,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,13),(18,-1),-0.0674169 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,6),(18,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(5,18),(18,6),(18,-1),-0.0641533 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,18),(18,4),(18,-1),-0.0484278 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,21),(21,21),(21,22),-0.019339 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,21),(21,21),(21,23),0.0112718 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,21),(21,21),(21,24),-0.0420266 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,21),(21,21),(21,25),-0.0902838 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,21),(21,22),(21,23),-0.0420916 # DEPENDENCYPART_GRANDSIBL
(5,21),(21,22),(21,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(5,21),(21,22),(21,25),-0.0228855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,21),(21,23),(21,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(5,21),(21,23),(21,25),0.00481837 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,21),(21,24),(21,25),-0.0454135 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,21),(21,21),(21,20),0.0955314 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,21),(21,21),(21,18),0.0819989 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,21),(21,21),(21,-1),-0.0148733 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,21),(21,20),(21,18),0.103069 # DEPENDENCYPART_GRANDSIBL
(5,21),(21,20),(21,-1),-0.0719003 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,21),(21,18),(21,-1),-0.0852824 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(5,24),(24,24),(24,25),-0.0492448 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,24),(24,24),(24,23),0.102826 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(5,24),(24,24),(24,-1),-0.0649385 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(5,24),(24,23),(24,-1),-0.0643864 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,1),(1,2),0.103068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,1),(1,3),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,1),(1,4),0.102641 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,1),(1,5),0.102754 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,1),(1,6),-0.0653216 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,1),(1,1),(1,9),-0.0646223 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,1),(1,12),-0.0643232 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,1),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,1),(1,25),-0.0825913 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,1),(1,2),(1,3),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,2),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,2),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,2),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,2),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,2),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,2),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,2),(1,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,3),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,3),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,3),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,3),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,3),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,3),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,3),(1,25),-0.0641466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,4),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,4),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,4),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,4),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,4),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,4),(1,25),-0.0563734 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,5),(1,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,5),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,5),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,5),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,5),(1,25),-0.0642085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,6),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,6),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,6),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,1),(1,6),(1,25),-0.0655859 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,1),(1,9),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,9),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,9),(1,25),-0.0661241 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,12),(1,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,1),(1,12),(1,25),-0.0641611 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,24),(1,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,1),(1,1),(1,-1),-0.0746326 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,2),(2,2),(2,3),0.103029 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,4),0.0904233 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,5),0.10304 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,6),-0.064147 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,2),(2,2),(2,9),-0.0642013 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,11),-0.0641503 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,12),-0.0641466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,14),-0.0659303 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,16),-0.0641466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,17),-0.0641981 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,21),-0.0642013 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,25),-0.0493705 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,2),(2,3),(2,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,3),(2,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,3),(2,25),-0.0642654 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,4),(2,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,4),(2,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,4),(2,25),-0.0770886 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,5),(2,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,5),(2,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,5),(2,25),-0.0641776 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,6),(2,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,6),(2,25),-0.0553574 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,2),(2,9),(2,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,17),-0.0641671 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,21),-0.0641778 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,9),(2,25),-0.0656615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,10),(2,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,10),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,10),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,10),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,10),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,10),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,10),(2,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,10),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,10),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,10),(2,25),-0.047831 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,11),(2,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,11),(2,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,11),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,11),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,11),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,11),(2,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,11),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,11),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,11),(2,25),-0.0659371 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,12),(2,13),-0.064146 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,12),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,12),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,12),(2,17),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,12),(2,21),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,12),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,12),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,12),(2,25),-0.0733316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,13),(2,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,13),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,13),(2,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,13),(2,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,13),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,13),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,13),(2,25),-0.0641779 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,14),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,14),(2,17),-0.0642401 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,14),(2,21),-0.0642873 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,14),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,14),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,14),(2,25),-0.0680814 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,16),(2,17),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,16),(2,21),-0.0641463 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,16),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,16),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,16),(2,25),-0.0733316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,17),(2,21),-0.0641778 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,17),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,17),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,17),(2,25),-0.0629065 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,21),(2,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,21),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,21),(2,25),-0.0656615 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,22),(2,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,2),(2,22),(2,25),-0.047831 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,24),(2,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,2),(2,2),(2,1),-0.057156 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,2),(2,2),(2,-1),-0.0388352 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,2),(2,1),(2,-1),-0.0494743 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,3),(3,4),0.103054 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,5),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,6),-0.0660244 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,3),(3,3),(3,8),-0.064544 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,9),-0.0641621 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,11),-0.0645332 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,14),-0.0641469 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,15),-0.0645332 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,17),-0.0641612 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,18),-0.0660244 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,21),-0.0641621 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,23),-0.0645332 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,3),(3,3),(3,25),0.0191609 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,3),(3,4),(3,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,4),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,4),(3,25),-0.0641611 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,5),(3,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,5),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(6,3),(3,5),(3,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,3),(3,6),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
