# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,4,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(15,22),(22,9),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,9),(22,7),-0.0641588 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,9),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,9),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,9),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,9),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,9),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,9),(22,1),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,9),(22,-1),-0.0645606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,8),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,8),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,8),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,8),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,8),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,8),(22,2),-0.0666501 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,8),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,8),(22,-1),-0.0531763 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,7),(22,6),-0.064293 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,7),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,7),(22,4),-0.0641782 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,7),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,7),(22,2),-0.0643395 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,7),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,7),(22,-1),-0.0685174 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,6),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,6),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,6),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,6),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,6),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,6),(22,-1),-0.0648918 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,5),(22,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,5),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,5),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,5),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,5),(22,-1),-0.0675648 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,4),(22,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,4),(22,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,4),(22,1),-0.0641511 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,4),(22,-1),-0.0645606 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,3),(22,2),-0.0665482 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,3),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,3),(22,-1),-0.0557424 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,2),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(15,22),(22,2),(22,-1),-0.0243238 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(15,22),(22,1),(22,-1),-0.0683804 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,15),(15,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,15),(15,17),-0.0641498 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,20),-0.0642676 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,21),-0.0642676 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,24),-0.0737632 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,16),(15,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,16),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,17),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,17),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,17),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,17),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,17),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,17),(15,24),-0.0641498 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,18),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,18),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,18),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,18),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,18),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,19),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,19),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,19),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,19),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,20),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,20),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,20),(15,24),-0.0642676 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,21),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,21),(15,24),-0.0642676 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,22),(15,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,15),(15,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,10),-0.0420454 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,2),-0.0420148 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,15),(15,15),(15,-1),-0.046018 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,14),(15,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,14),(15,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,13),(15,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,13),(15,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,13),(15,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,13),(15,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,13),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,13),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,13),(15,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,12),(15,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,12),(15,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,12),(15,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,12),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,12),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,12),(15,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,11),(15,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,11),(15,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,11),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,11),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,11),(15,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,10),(15,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,10),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,10),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,10),(15,-1),-0.0420171 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,9),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,9),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,9),(15,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,4),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(16,15),(15,4),(15,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,2),(15,-1),-0.0420148 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,13),(13,15),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,13),(13,13),(13,24),-0.154311 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,13),(13,15),(13,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,15),(13,24),-0.0641536 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,17),(13,24),-0.0641511 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,13),(13,13),(13,12),-0.0420249 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,-1),-0.152698 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,13),(13,12),(13,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,11),(13,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,15),(15,16),0.103033 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,17),-0.0782186 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,15),(15,15),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,20),-0.0695486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,21),-0.0695486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,22),-0.0641633 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,24),0.175708 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,15),(15,16),(15,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,16),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,16),(15,24),-0.0641825 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,17),(15,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,17),(15,24),-0.0885248 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,15),(15,18),(15,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,18),(15,24),-0.051506 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,19),(15,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,19),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,19),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,19),(15,24),-0.0678325 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,20),(15,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,20),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,20),(15,24),-0.074393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,21),(15,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,21),(15,24),-0.074393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,22),(15,24),-0.0641896 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,15),(15,14),-0.0479131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,13),-0.0625909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,12),-0.037827 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,11),-0.0613033 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,10),3.26144e-05 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,9),-0.0479133 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,4),-0.0479131 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,2),-0.0470459 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,15),(15,15),(15,-1),-0.203604 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,15),(15,14),(15,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,14),(15,12),-0.042467 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,14),(15,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,14),(15,10),-0.0420245 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,14),(15,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,14),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,14),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,14),(15,-1),-0.0464595 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,13),(15,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,13),(15,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,13),(15,10),-0.0481209 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,13),(15,9),-0.0425734 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,13),(15,4),-0.0425734 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,13),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,13),(15,-1),-0.0428119 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,12),(15,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,12),(15,10),-0.0458624 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,12),(15,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,12),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,12),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,12),(15,-1),-0.0434991 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,11),(15,10),-0.0481209 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,11),(15,9),-0.0422923 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,11),(15,4),-0.0422923 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,11),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,11),(15,-1),-0.0418055 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,10),(15,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,10),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,10),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,10),(15,-1),-0.0559841 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,9),(15,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,9),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,9),(15,-1),-0.0464597 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,4),(15,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(17,15),(15,4),(15,-1),-0.04646 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,15),(15,2),(15,-1),-0.04713 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,16),(16,16),(16,24),0.127565 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,16),(16,16),(16,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,16),(16,16),(16,-1),0.158522 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,16),(16,15),(16,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,18),(18,18),(18,24),-0.0740064 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,18),(18,18),(18,-1),-0.121043 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,19),(19,19),(19,21),-0.0424064 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,19),(19,19),(19,24),-0.00621316 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,19),(19,21),(19,24),-0.0420285 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,19),(19,19),(19,-1),-0.032989 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,21),(21,24),0.0727266 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,21),(21,20),0.118847 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,21),(21,19),0.102282 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,21),(21,18),0.116553 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,21),(21,17),0.11024 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,21),(21,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,21),(21,-1),0.0155591 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,20),(21,19),0.102841 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,20),(21,18),0.107653 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,20),(21,17),0.101242 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,20),(21,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,20),(21,-1),-0.047194 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,19),(21,18),0.10264 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,19),(21,17),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,19),(21,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,19),(21,-1),-0.0659534 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,18),(21,17),0.10296 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,18),(21,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,21),(21,18),(21,-1),0.00566303 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,21),(21,17),(21,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,21),(21,17),(21,-1),-0.0594825 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,21),(21,16),(21,-1),-0.064177 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,22),(22,23),-0.0448784 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,24),-0.00956071 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,22),(22,23),(22,24),-0.0707105 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,22),(22,21),0.105692 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,20),0.10567 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,19),0.0992977 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,18),0.102688 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,17),0.0964789 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,22),(22,22),(22,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,15),-0.0643456 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,14),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,13),-0.0641824 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,11),-0.0641759 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,10),-0.07576 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,9),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,8),-0.0641824 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,7),-0.0641465 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,6),-0.0642171 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,5),-0.0698349 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,4),-0.0641554 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,3),-0.0641759 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,2),-0.075235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,22),(22,22),(22,-1),-0.203327 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,22),(22,21),(22,20),0.100217 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,19),0.102927 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,18),0.0949421 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,17),0.102879 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,22),(22,21),(22,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,10),-0.0642078 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,7),-0.06471 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,22),(22,21),(22,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
