# _root_ But then it suddenly burst upward 7.5 as Goldman , Sachs & Co. stepped in and bought almost every share offer , traders said .
#goldHeads=5,5,5,5,24,5,5,5,14,9,9,11,12,8,14,14,16,21,21,21,17,24,24,0,24,
#predictedHeads=5,5,5,5,24,5,6,5,14,9,9,11,12,8,14,14,16,17,21,21,17,24,24,0,24,
(17,4),(4,6),(4,7),0.103066 # DEPENDENCYPART_GRANDSIBL
(17,4),(4,6),(4,8),0.114815 # DEPENDENCYPART_GRANDSIBL
(17,4),(4,6),(4,9),0.103066 # DEPENDENCYPART_GRANDSIBL
(17,4),(4,6),(4,26),-0.0384635 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,4),(4,7),(4,8),0.10419 # DEPENDENCYPART_GRANDSIBL
(17,4),(4,7),(4,9),0.102519 # DEPENDENCYPART_GRANDSIBL
(17,4),(4,7),(4,26),-0.0930265 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,4),(4,8),(4,9),0.103013 # DEPENDENCYPART_GRANDSIBL
(17,4),(4,8),(4,26),-0.0207605 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,4),(4,9),(4,26),-0.0739493 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,4),(4,4),(4,3),-0.0432545 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,4),(4,4),(4,2),-0.0577142 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,4),(4,4),(4,1),-0.0406368 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,4),(4,4),(4,-1),0.00484491 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,4),(4,3),(4,2),-0.0420928 # DEPENDENCYPART_GRANDSIBL
(17,4),(4,3),(4,1),-0.0420121 # DEPENDENCYPART_GRANDSIBL
(17,4),(4,3),(4,-1),-0.0425655 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,4),(4,2),(4,1),-0.0439353 # DEPENDENCYPART_GRANDSIBL
(17,4),(4,2),(4,-1),-0.119266 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,4),(4,1),(4,-1),-0.067182 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,5),(5,6),0.112582 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,7),0.0705239 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,8),0.0699657 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,9),0.169011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,10),0.104727 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,11),0.171714 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,12),0.0728415 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,14),0.118816 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,15),0.102199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,16),0.0679152 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,17),-0.0651632 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,5),(5,5),(5,18),-0.0677079 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,21),-0.0641782 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,22),-0.0645487 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,25),-0.0645171 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,26),-0.100867 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,5),(5,6),(5,7),0.102555 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,8),0.119045 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,9),0.101632 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,10),0.109182 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,11),0.101632 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,12),0.093936 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,14),0.0996091 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,15),0.100713 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,16),0.0864548 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,17),-0.0641864 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,6),(5,18),-0.0641465 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,21),-0.0645719 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,22),-0.0643237 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,25),-0.0646009 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,6),(5,26),-0.0201525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,7),(5,8),0.104272 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,9),0.101367 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,10),0.102267 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,11),0.101367 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,12),0.10382 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,14),0.103034 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,15),0.102276 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,16),0.105345 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,17),-0.0641572 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,7),(5,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,21),-0.0641478 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,22),-0.064151 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,25),-0.064147 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,7),(5,26),-0.083201 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,8),(5,9),0.100064 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,10),0.116337 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,11),0.100064 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,12),0.0923246 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,14),0.0991591 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,15),0.111029 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,16),0.0811599 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,17),-0.0587178 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,8),(5,18),-0.0656995 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,21),-0.065305 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,22),-0.0727223 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,25),-0.0644991 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,8),(5,26),-0.112329 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,9),(5,10),0.089461 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,11),0.101328 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,12),0.101247 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,14),0.102049 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,15),0.100662 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,16),0.0994264 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,17),-0.0641684 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,9),(5,18),-0.0643549 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,21),-0.0594416 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,22),-0.067339 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,25),-0.0642181 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,9),(5,26),-0.0295107 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,10),(5,11),0.0999652 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,10),(5,12),0.140719 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,10),(5,14),0.0761696 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,10),(5,15),0.135132 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,10),(5,16),0.158577 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,10),(5,17),-0.0679703 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,10),(5,18),-0.0594228 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,10),(5,21),-0.0686438 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,10),(5,22),-0.0642195 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,10),(5,25),-0.0642154 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,10),(5,26),-0.140358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,11),(5,12),0.101247 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,11),(5,14),0.102049 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,11),(5,15),0.100662 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,11),(5,16),0.0994265 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,11),(5,17),-0.0641684 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,11),(5,18),-0.0643549 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,11),(5,21),-0.0594416 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,11),(5,22),-0.067339 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,11),(5,25),-0.0642181 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,11),(5,26),-0.0268041 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,12),(5,14),0.102015 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,12),(5,15),0.0979793 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,12),(5,16),0.102849 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,12),(5,17),-0.0641919 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,12),(5,18),-0.064593 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,12),(5,21),-0.0641875 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,12),(5,22),-0.06467 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,12),(5,25),-0.0594266 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,12),(5,26),-0.100163 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,14),(5,15),0.102011 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,14),(5,16),0.0982741 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,14),(5,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,14),(5,18),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,14),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,14),(5,22),-0.0647778 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,14),(5,25),-0.0569677 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,14),(5,26),-0.099769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,15),(5,16),0.0835418 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,15),(5,17),-0.0642207 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,15),(5,18),-0.0641651 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,15),(5,21),-0.0650469 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,15),(5,22),-0.0647848 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,15),(5,25),-0.065163 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,15),(5,26),-0.024545 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,16),(5,17),-0.0642382 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,16),(5,18),-0.0650403 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,16),(5,21),-0.0641996 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,16),(5,22),-0.0649273 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,16),(5,25),-0.0541607 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,16),(5,26),-0.111746 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,17),(5,18),-0.0641483 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,17),(5,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,17),(5,22),-0.0647778 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,17),(5,25),-0.0569677 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,17),(5,26),-0.099092 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,5),(5,18),(5,21),-0.0645719 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,18),(5,22),-0.0643237 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,18),(5,25),-0.0646009 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,18),(5,26),-0.0220807 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,21),(5,22),-0.0817205 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,21),(5,25),-0.0704422 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,21),(5,26),-0.0426756 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,22),(5,25),-0.0642154 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,22),(5,26),-0.140358 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,25),(5,26),0.0112583 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,5),(5,4),-0.0266963 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,3),-0.0387847 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,2),-0.0253727 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,1),-0.0148235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,5),(5,5),(5,-1),-0.133583 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,5),(5,4),(5,3),-0.0341321 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,4),(5,2),-0.0457322 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,4),(5,1),-0.0403371 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,4),(5,-1),-0.0468725 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,3),(5,2),-0.0589487 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,3),(5,1),-0.0350045 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,3),(5,-1),-0.0784816 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,2),(5,1),-0.0403456 # DEPENDENCYPART_GRANDSIBL
(17,5),(5,2),(5,-1),-0.0466968 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,5),(5,1),(5,-1),0.094593 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,9),(9,10),0.025231 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,11),0.110734 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,12),0.218729 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,13),0.144861 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,14),0.0500255 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,15),0.100367 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,16),0.243207 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,17),-0.0666024 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,9),(9,9),(9,21),-0.058872 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,22),-0.0642335 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,23),-0.0641812 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,24),-0.0666052 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,26),-0.00178648 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,9),(9,10),(9,11),0.0903387 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,12),0.0924955 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,13),0.0876528 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,14),0.147606 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,15),0.0977573 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,16),0.0942019 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,17),-0.0793907 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,10),(9,21),-0.083159 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,22),-0.0687023 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,23),-0.0659221 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,24),-0.0794189 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,10),(9,26),-0.0770766 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,11),(9,12),0.103316 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,11),(9,13),0.116814 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,11),(9,14),0.101336 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,11),(9,15),0.100749 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,11),(9,16),0.108164 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,11),(9,17),-0.0641739 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,11),(9,21),-0.0649871 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,11),(9,22),-0.0681055 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,11),(9,23),-0.0644158 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,11),(9,24),-0.0641739 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,11),(9,26),-0.0478533 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,12),(9,13),0.0942398 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,12),(9,14),0.125918 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,12),(9,15),0.102222 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,12),(9,16),0.099195 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,12),(9,17),-0.0641953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,12),(9,21),-0.0641487 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,12),(9,22),-0.0654872 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,12),(9,23),-0.0641906 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,12),(9,24),-0.0641953 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,12),(9,26),-0.00851482 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,13),(9,14),0.101293 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,13),(9,15),0.100749 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,13),(9,16),0.111799 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,13),(9,17),-0.0641739 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,13),(9,21),-0.0649876 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,13),(9,22),-0.0681055 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,13),(9,23),-0.0644158 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,13),(9,24),-0.0641739 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,13),(9,26),-0.0307076 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,14),(9,15),0.102881 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,14),(9,16),0.101047 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,14),(9,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,14),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,14),(9,22),-0.0707748 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,14),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,14),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,14),(9,26),-0.0837214 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,15),(9,16),0.108384 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,15),(9,17),-0.0641466 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,15),(9,21),-0.0644256 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,15),(9,22),-0.0663232 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,15),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,15),(9,24),-0.0641466 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,15),(9,26),-0.0765634 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,16),(9,17),-0.0641705 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,16),(9,21),-0.0641472 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,16),(9,22),-0.0652633 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,16),(9,23),-0.0642356 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,16),(9,24),-0.0641705 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,16),(9,26),0.0369316 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,17),(9,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,17),(9,22),-0.0707748 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,17),(9,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,17),(9,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,17),(9,26),-0.0792896 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,9),(9,21),(9,22),-0.0811739 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,21),(9,23),-0.064166 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,21),(9,24),-0.0641493 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,21),(9,26),-0.100246 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,22),(9,23),-0.0659221 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,22),(9,24),-0.0794189 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,22),(9,26),-0.0770766 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,23),(9,24),-0.0641524 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,23),(9,26),-0.0858534 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,24),(9,26),-0.0887816 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,9),(9,8),-0.0574334 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,7),0.0143574 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,6),-0.0461077 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,9),(9,9),(9,-1),0.108841 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,9),(9,8),(9,7),-0.0426704 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,8),(9,6),-0.0429582 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,8),(9,-1),-0.0536893 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,7),(9,6),-0.0377876 # DEPENDENCYPART_GRANDSIBL
(17,9),(9,7),(9,-1),0.0444577 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,9),(9,6),(9,-1),-0.0431383 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,11),(11,11),(11,12),0.217797 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,11),(11,11),(11,13),0.142487 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,11),(11,11),(11,14),0.0486778 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,11),(11,11),(11,15),0.100367 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,11),(11,11),(11,16),0.242274 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,11),(11,11),(11,17),-0.0666024 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,11),(11,11),(11,21),-0.058872 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,11),(11,11),(11,22),-0.0642335 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,11),(11,11),(11,23),-0.0641812 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,11),(11,11),(11,24),-0.0666052 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,11),(11,11),(11,26),-0.00163693 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,11),(11,12),(11,13),0.0942398 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,12),(11,14),0.125918 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,12),(11,15),0.102222 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,12),(11,16),0.099195 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,12),(11,17),-0.0641953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,11),(11,12),(11,21),-0.0641487 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,12),(11,22),-0.0654872 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,12),(11,23),-0.0641906 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,12),(11,24),-0.0641953 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,12),(11,26),-0.00878812 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,11),(11,13),(11,14),0.101293 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,13),(11,15),0.100749 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,13),(11,16),0.111777 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,13),(11,17),-0.0641739 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,11),(11,13),(11,21),-0.0649876 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,13),(11,22),-0.0681055 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,13),(11,23),-0.0644158 # DEPENDENCYPART_GRANDSIBL
(17,11),(11,13),(11,24),-0.0641739 # DEPENDENCYPART_GRANDSIBL
