# _root_ Commodities : Dow Jones futures index 129.72 , off 0.15 ; spot index 130.16 , up 0.91 .
#goldHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
#predictedHeads=0,1,6,6,6,1,6,6,6,9,6,13,6,13,13,13,16,1,
(6,16),(16,16),(16,18),-0.0473925 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,19),-0.0107512 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,16),(16,17),(16,18),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,17),(16,19),-0.0606875 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,18),(16,19),-0.0463378 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,16),(16,15),0.126535 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,14),0.13124 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,16),(16,16),(16,-1),-0.111942 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,16),(16,15),(16,14),0.101752 # DEPENDENCYPART_GRANDSIBL
(6,16),(16,15),(16,-1),-0.0289062 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,16),(16,14),(16,-1),-0.0355453 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,17),(17,17),(17,18),-0.0432631 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,17),(17,17),(17,19),0.0766343 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,17),(17,18),(17,19),-0.0445405 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,17),(17,17),(17,16),0.111703 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,17),(17,17),(17,15),0.0787765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,17),(17,17),(17,14),0.0810097 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,17),(17,17),(17,10),0.0810097 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,17),(17,17),(17,-1),0.0011696 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,17),(17,16),(17,15),0.115898 # DEPENDENCYPART_GRANDSIBL
(6,17),(17,16),(17,14),0.100596 # DEPENDENCYPART_GRANDSIBL
(6,17),(17,16),(17,10),0.100596 # DEPENDENCYPART_GRANDSIBL
(6,17),(17,16),(17,-1),-0.0561458 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,17),(17,15),(17,14),0.100136 # DEPENDENCYPART_GRANDSIBL
(6,17),(17,15),(17,10),0.100136 # DEPENDENCYPART_GRANDSIBL
(6,17),(17,15),(17,-1),-0.060996 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,17),(17,14),(17,10),0.103043 # DEPENDENCYPART_GRANDSIBL
(6,17),(17,14),(17,-1),-0.0882554 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,17),(17,10),(17,-1),-0.0882554 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,18),(18,18),(18,19),-0.0287759 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,18),(18,18),(18,17),0.101476 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,18),(18,18),(18,-1),-0.0467974 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,18),(18,17),(18,-1),-0.0657894 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,1),(1,2),0.102984 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,3),0.101578 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,4),0.101578 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,5),0.102957 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,6),0.0999165 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,7),-0.064894 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,1),(1,1),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,9),-0.065297 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,10),-0.064894 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,14),-0.064894 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,17),-0.064894 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,1),(1,19),-0.0643855 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,1),(1,2),(1,3),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,5),0.10306 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,6),0.103069 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,2),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,2),(1,19),-0.0641973 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,3),(1,4),0.103058 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,6),0.103052 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,3),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,3),(1,19),-0.0649468 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,4),(1,5),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,6),0.103052 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,4),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,4),(1,19),-0.0649468 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,5),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,5),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,5),(1,19),-0.0642784 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,6),(1,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,6),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,6),(1,19),-0.0719203 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,7),(1,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,16),-0.0641536 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,1),(1,7),(1,19),-0.0970429 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,1),(1,8),(1,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,8),(1,19),-0.0641585 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,9),(1,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,9),(1,19),-0.0696769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,10),(1,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,10),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,10),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,10),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,10),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,10),(1,16),-0.0641536 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,10),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,10),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,10),(1,19),-0.0970429 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,11),(1,12),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,11),(1,19),-0.0642006 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,12),(1,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,12),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,12),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,12),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,12),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,12),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,12),(1,19),-0.0719203 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,13),(1,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,13),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,13),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,13),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,13),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,13),(1,19),-0.0719203 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,14),(1,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,14),(1,16),-0.0641536 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,14),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,14),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,14),(1,19),-0.0970429 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,15),(1,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,15),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,15),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,15),(1,19),-0.0641585 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,16),(1,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,16),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,16),(1,19),-0.0643935 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,17),(1,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,1),(1,17),(1,19),-0.0970429 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,18),(1,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,1),(1,1),(1,-1),-0.0738327 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,2),(2,2),(2,3),0.103066 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,4),0.103066 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,6),0.103069 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,19),-0.0462946 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,2),(2,3),(2,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,3),(2,19),-0.0641497 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,4),(2,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(7,2),(2,4),(2,19),-0.0641497 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,6),(2,19),-0.0641702 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,2),(2,2),(2,1),-0.0421117 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,2),(2,2),(2,-1),-0.0307393 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,2),(2,1),(2,-1),-0.0421117 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,3),(3,4),0.125527 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,5),0.102825 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,6),0.100551 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,7),-0.066617 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,3),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,13),-0.0642204 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,19),-0.192696 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,4),(3,5),0.103014 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,6),0.103041 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,4),(3,8),-0.0641524 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,15),-0.0641524 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,4),(3,19),-0.0341385 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,5),(3,6),0.103069 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,5),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,5),(3,19),-0.0645103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,6),(3,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,6),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,6),(3,19),-0.0644039 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,7),(3,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,13),-0.0641477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,7),(3,19),-0.0734001 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,8),(3,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,13),-0.0642017 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,8),(3,19),-0.0571535 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,11),(3,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,11),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,11),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,11),(3,19),-0.0645561 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,13),(3,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,13),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,13),(3,19),-0.0644039 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,15),(3,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,15),(3,19),-0.0571535 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,18),(3,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,3),(3,2),-0.0451096 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,1),-0.0420238 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,3),(3,3),(3,-1),-0.151363 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,3),(3,2),(3,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(7,3),(3,2),(3,-1),-0.0448447 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,3),(3,1),(3,-1),-0.0429685 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,4),(4,5),0.102825 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,6),0.100551 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,7),-0.066617 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,4),(4,4),(4,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,10),-0.066617 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,12),-0.0642204 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,13),-0.0642204 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,14),-0.066617 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,18),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,19),-0.192453 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,4),(4,5),(4,6),0.103069 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,5),(4,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
