# _root_ Jack W. Forrest , Environmental Systems president and chief executive officer , said the change increases the company 's effective tax rate to about 35 % from 20 % .
#goldHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
#predictedHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
(11,16),(16,18),(16,27),-0.0357981 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,18),(16,29),-0.0465281 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,18),(16,30),-0.0478365 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,18),(16,31),-0.101211 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,19),(16,20),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,21),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,22),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,23),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,24),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,26),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,27),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,29),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,30),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,19),(16,31),-0.0438677 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,20),(16,21),-0.0373826 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,20),(16,22),-0.0373826 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,20),(16,23),-0.0495211 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,20),(16,24),-0.0403069 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,20),(16,26),-0.0373826 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,20),(16,27),-0.0509815 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,20),(16,29),-0.0373826 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,20),(16,30),-0.042951 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,20),(16,31),-0.000399663 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,21),(16,22),-0.0464757 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,21),(16,23),-0.0131932 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,21),(16,24),-0.0378354 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,21),(16,26),-0.046503 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,21),(16,27),-0.0339657 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,21),(16,29),-0.046503 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,21),(16,30),-0.0478365 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,21),(16,31),-0.105461 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,22),(16,23),-0.0134518 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,22),(16,24),-0.0378354 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,22),(16,26),-0.0465303 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,22),(16,27),-0.0339733 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,22),(16,29),-0.0465303 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,22),(16,30),-0.0478365 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,22),(16,31),-0.107442 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,23),(16,24),-0.0384607 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,23),(16,26),-0.0456199 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,23),(16,27),-0.0504574 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,23),(16,29),-0.0456199 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,23),(16,30),-0.0442737 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,23),(16,31),-0.0419676 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,24),(16,26),-0.0567862 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,24),(16,27),-0.0387416 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,24),(16,29),-0.0567862 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,24),(16,30),-0.0424465 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,24),(16,31),-0.0284728 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,26),(16,27),-0.0313072 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,26),(16,29),-0.0465047 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,26),(16,30),-0.0478365 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,26),(16,31),-0.119413 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,27),(16,29),-0.0400769 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,27),(16,30),-0.0396555 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,27),(16,31),-0.040149 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,29),(16,30),-0.0478365 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,29),(16,31),-0.119413 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,30),(16,31),-0.0577928 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,16),(16,15),0.114971 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,14),0.0835256 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,13),0.111926 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,12),0.125054 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,11),0.114849 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,16),(16,16),(16,10),-0.0643786 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,9),-0.0643786 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,8),-0.0668238 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,7),-0.072995 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,6),-0.0702477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,5),-0.0702477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,3),-0.0702477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,2),-0.0702477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,1),-0.0702477 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,16),(16,-1),-0.170405 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,16),(16,15),(16,14),0.105791 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,13),0.102791 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,12),0.092518 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,11),0.101072 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,15),(16,10),-0.0641473 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,9),-0.0641473 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,8),-0.0642251 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,7),-0.0641485 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,6),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,5),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,4),-0.0642569 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,3),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,2),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,1),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,15),(16,-1),-0.0848611 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,14),(16,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,12),0.110938 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,11),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,14),(16,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,14),(16,-1),-0.0936255 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,13),(16,12),0.103066 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,11),0.103055 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,13),(16,10),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,8),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,13),(16,-1),-0.0575961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,12),(16,11),0.0970576 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,12),(16,10),-0.0641634 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,9),-0.0641634 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,8),-0.0641809 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,7),-0.0642468 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,6),-0.0645611 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,5),-0.0645611 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,3),-0.0645611 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,2),-0.0645611 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,1),-0.0645611 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,12),(16,-1),-0.0815953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,11),(16,10),-0.0641473 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,9),-0.0641473 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,8),-0.0642251 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,7),-0.0641485 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,6),-0.0641708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,5),-0.0641708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,4),-0.0642569 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,3),-0.0641708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,2),-0.0641708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,1),-0.0641708 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,16),(16,11),(16,-1),-0.0849966 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,16),(16,10),(16,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,10),(16,8),-0.0642227 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,10),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,10),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,10),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,10),(16,4),-0.0641504 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,10),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,10),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,10),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,10),(16,-1),-0.0777211 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,9),(16,8),-0.0642227 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,9),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,9),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,9),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,9),(16,4),-0.0641504 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,9),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,9),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,9),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,9),(16,-1),-0.0762441 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,8),(16,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,8),(16,6),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,8),(16,5),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,8),(16,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,8),(16,3),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,8),(16,2),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,8),(16,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,8),(16,-1),-0.0853095 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,7),(16,6),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,7),(16,5),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,7),(16,4),-0.0642569 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,7),(16,3),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,7),(16,2),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,7),(16,1),-0.0641708 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,7),(16,-1),-0.0864289 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,6),(16,5),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,6),(16,4),-0.0641748 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,6),(16,3),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,6),(16,2),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,6),(16,1),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,6),(16,-1),0.0152481 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,5),(16,4),-0.0641748 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,5),(16,3),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,5),(16,2),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,5),(16,1),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,5),(16,-1),0.0152504 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,4),(16,3),-0.0645611 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,4),(16,2),-0.0645611 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,4),(16,1),-0.0645611 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,4),(16,-1),-0.0815953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,3),(16,2),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,3),(16,1),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,3),(16,-1),0.0152504 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,2),(16,1),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(11,16),(16,2),(16,-1),0.0152504 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,16),(16,1),(16,-1),0.0149103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,19),(19,19),(19,20),-0.0330736 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(11,19),(19,19),(19,31),0.0256098 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(11,19),(19,20),(19,31),-0.0272698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(11,19),(19,19),(19,-1),0.160684 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,1),(1,1),(1,2),0.115963 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,1),(1,1),(1,3),0.114154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,1),(1,1),(1,4),0.0113018 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,1),(1,1),(1,5),0.114154 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,1),(1,1),(1,6),0.113556 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,1),(1,1),(1,7),0.0684882 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,1),(1,1),(1,8),0.250974 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,1),(1,1),(1,11),0.0733719 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,1),(1,1),(1,12),0.0113018 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,1),(1,1),(1,31),-0.0426606 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,1),(1,2),(1,3),0.134126 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,4),0.0887259 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,5),0.134126 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,6),0.134125 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,7),0.110416 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,8),0.110907 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,11),0.106966 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,12),0.0887259 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,2),(1,31),-0.0642072 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,3),(1,4),0.0887259 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,5),0.132317 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,6),0.132315 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,7),0.110416 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,8),0.110907 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,11),0.106966 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,12),0.0887259 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,3),(1,31),-0.0642072 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,4),(1,5),0.0854456 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,4),(1,6),0.0854345 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,4),(1,7),0.150599 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,4),(1,8),0.0937591 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,4),(1,11),0.122706 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,4),(1,12),0.0393518 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,4),(1,31),-0.0599894 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,5),(1,6),0.132315 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,5),(1,7),0.110416 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,5),(1,8),0.110907 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,5),(1,11),0.106966 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,5),(1,12),0.0887259 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,5),(1,31),-0.0642072 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,6),(1,7),0.110416 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,6),(1,8),0.1109 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,6),(1,11),0.106966 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,6),(1,12),0.0881288 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,6),(1,31),-0.0642072 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,7),(1,8),0.1006 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,7),(1,11),0.0997956 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,7),(1,12),0.233223 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,7),(1,31),-0.100768 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,8),(1,11),0.10378 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,8),(1,12),0.0864647 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,8),(1,31),0.0415585 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,11),(1,12),0.211521 # DEPENDENCYPART_GRANDSIBL
(13,1),(1,11),(1,31),-0.106647 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,12),(1,31),-0.0599894 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,1),(1,1),(1,-1),0.0496191 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,2),(2,2),(2,3),0.111618 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,4),0.0112954 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,5),0.111618 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,6),0.11102 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,7),0.0684882 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,8),0.250976 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,11),0.0733719 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,12),0.0112954 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,15),-0.0595996 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,16),-0.0641679 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,2),(2,2),(2,31),-0.0426222 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,2),(2,3),(2,4),0.0886176 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,5),0.132315 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,6),0.132313 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,7),0.110416 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,8),0.110907 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,11),0.106966 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,12),0.0886176 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,15),-0.0653928 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,3),(2,31),-0.0666366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,4),(2,5),0.0854442 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,6),0.0854331 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,7),0.150704 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,8),0.0937591 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,11),0.122812 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,12),0.0393518 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,15),-0.0851247 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,16),-0.0729149 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,4),(2,31),-0.0601025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,5),(2,6),0.132313 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,7),0.110416 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,8),0.110907 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,11),0.106966 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,12),0.0886176 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,15),-0.0653928 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,5),(2,31),-0.0666366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,6),(2,7),0.110416 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,6),(2,8),0.1109 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,6),(2,11),0.106966 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,6),(2,12),0.0880205 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,6),(2,15),-0.0653928 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,6),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,6),(2,31),-0.0666366 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,2),(2,7),(2,8),0.1006 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,7),(2,11),0.0997956 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,7),(2,12),0.233329 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,7),(2,15),-0.064354 # DEPENDENCYPART_GRANDSIBL
(13,2),(2,7),(2,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL
